omegaH,omegaS
0.001,0.001
0.001,0.001
0.0118,0.001
0.0118,0.001
0.0118,0.001
0.0156,0.001
0.0156,0.001
0.0174,0.001
0.0174,0.001
0.0174,0.001
0.019,0.001
0.019,0.001
0.019,0.001
0.019,0.001
0.019,0.001
0.019,0.001
0.019,0.0041
0.019,0.0143
0.019,0.0203
0.019,0.0279
0.019,0.0304
0.019,0.0332
0.019,0.0332
0.019,0.0332
0.019,0.0335
0.019,0.035
0.019,0.0394
0.0211,0.0394
0.0211,0.0402
0.0211,0.048
0.0268,0.048
0.0268,0.048
0.0268,0.0497
0.0268,0.0497
0.0268,0.0497
0.0268,0.0549
0.0268,0.0549
0.0268,0.0599
0.0268,0.0683
0.0268,0.0683
0.0268,0.0707
0.0268,0.0707
0.0268,0.0707
0.0325,0.0707
0.0325,0.0707
0.0325,0.0796
0.0325,0.0796
0.0325,0.0796
0.0325,0.0852
0.0325,0.0852
0.0325,0.0852
0.0325,0.0852
0.0325,0.0852
0.0411,0.0852
0.0411,0.0852
0.0411,0.0913
0.0411,0.0913
0.0411,0.0924
0.0411,0.0924
0.0411,0.0924
0.0411,0.0924
0.0411,0.0963
0.0411,0.0963
0.0411,0.0963
0.0411,0.098
0.0411,0.098
0.0411,0.0997
0.0411,0.1038
0.0523,0.1038
0.0523,0.1038
0.0523,0.1096
0.0523,0.1096
0.0523,0.1096
0.0523,0.1096
0.0523,0.1096
0.0523,0.1098
0.0523,0.1118
0.0523,0.1118
0.0523,0.1155
0.0523,0.1187
0.0523,0.1187
0.0523,0.1187
0.0523,0.1187
0.0523,0.1187
0.0523,0.1187
0.0523,0.1187
0.0523,0.1255
0.0523,0.1255
0.0523,0.1255
0.0523,0.1316
0.0523,0.1396
0.0523,0.1396
0.0523,0.1406
0.0523,0.1406
0.0523,0.1406
0.0523,0.1406
0.0523,0.1431
0.0523,0.1431
0.0523,0.1431
0.0523,0.1542
0.0523,0.1549
0.0523,0.1549
0.0523,0.1549
0.0523,0.1646
0.0523,0.1655
0.0532,0.1655
0.0532,0.1668
0.0532,0.1687
0.0532,0.1722
0.0532,0.1803
0.056,0.1803
0.056,0.1803
0.056,0.1803
0.056,0.1803
0.056,0.1814
0.056,0.1814
0.056,0.1833
0.056,0.1833
0.056,0.1833
0.056,0.1915
0.056,0.2032
0.0569,0.2032
0.0569,0.2032
0.0569,0.2049
0.0569,0.2049
0.0569,0.2049
0.0569,0.2049
0.0569,0.2049
0.0569,0.2049
0.0569,0.2076
0.0569,0.2076
0.0569,0.2076
0.0569,0.2076
0.0569,0.2094
0.0569,0.2099
0.0569,0.2099
0.0569,0.2106
0.0569,0.2106
0.0569,0.2106
0.0569,0.2106
0.0569,0.2199
0.0569,0.2253
0.0569,0.23
0.0577,0.23
0.0577,0.23
0.0577,0.237
0.0577,0.237
0.0577,0.237
0.0577,0.237
0.0602,0.237
0.0602,0.237
0.0602,0.237
0.0602,0.2413
0.0602,0.2476
0.0602,0.2476
0.0602,0.2601
0.0602,0.2631
0.0602,0.2636
0.0602,0.2636
0.0602,0.2636
0.0602,0.2636
0.0602,0.2636
0.064,0.2636
0.064,0.2636
0.064,0.2636
0.064,0.2636
0.064,0.2636
0.0645,0.2636
0.0749,0.2636
0.0749,0.2636
0.0749,0.2636
0.0749,0.2636
0.0749,0.2672
0.0749,0.2672
0.0749,0.2672
0.0762,0.2672
0.0792,0.2672
0.0792,0.2672
0.0792,0.2672
0.0792,0.2672
0.0792,0.2672
0.0792,0.2672
0.0792,0.2722
0.0792,0.2722
0.0792,0.2745
0.0792,0.2787
0.0792,0.2815
0.0828,0.2815
0.0828,0.2815
0.0828,0.2833
0.0828,0.2905
0.0828,0.2905
0.0828,0.2905
0.0828,0.3001
0.0828,0.3015
0.0828,0.3058
0.0838,0.3058
0.0838,0.3093
0.0838,0.311
0.0838,0.3155
0.0838,0.3185
0.0838,0.3185
0.0864,0.3185
0.0864,0.3187
0.0864,0.3276
0.0864,0.3276
0.0887,0.3276
0.0887,0.3276
0.0945,0.3276
0.0945,0.3276
0.0945,0.3299
0.0945,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3299
0.0969,0.3385
0.0969,0.3385
0.0969,0.3385
0.1019,0.3385
0.1019,0.3385
0.1019,0.3385
0.1019,0.3385
0.1019,0.3443
0.1019,0.3443
0.1019,0.3443
0.1019,0.3443
0.1019,0.3443
0.1019,0.3448
0.1019,0.3448
0.1019,0.3448
0.1019,0.3528
0.1019,0.3528
0.1019,0.3528
0.1019,0.3528
0.1019,0.3528
0.1019,0.3547
0.1019,0.3547
0.1019,0.3547
0.1019,0.356
0.1019,0.356
0.1019,0.356
0.1019,0.356
0.1019,0.3567
0.1019,0.3567
0.1019,0.3567
0.1019,0.3608
0.1019,0.3657
0.1019,0.3695
0.1019,0.3695
0.1019,0.373
0.1019,0.373
0.1019,0.373
0.1019,0.374
0.1019,0.3748
0.1019,0.376
0.1019,0.377
0.1019,0.377
0.1019,0.377
0.1019,0.377
0.1063,0.377
0.1063,0.3778
0.1063,0.3801
0.109,0.3801
0.1189,0.3801
0.1189,0.3832
0.1189,0.3904
0.122,0.3904
0.122,0.3904
0.122,0.3904
0.122,0.3904
0.122,0.3904
0.122,0.3958
0.122,0.4033
0.122,0.404
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4098
0.122,0.4226
0.122,0.4226
0.1251,0.4226
0.1251,0.4318
0.1251,0.4318
0.1251,0.4375
0.1251,0.4375
0.1251,0.4438
0.1251,0.4448
0.1251,0.4524
0.1251,0.4589
0.1251,0.4605
0.1262,0.4605
0.1262,0.4653
0.1262,0.4709
0.131,0.4709
0.131,0.4709
0.131,0.4715
0.131,0.4715
0.131,0.4822
0.131,0.4861
0.131,0.4861
0.131,0.4868
0.131,0.4868
0.1355,0.4868
0.1355,0.4893
0.1355,0.4893
0.1355,0.4961
0.1386,0.4961
0.1386,0.4961
0.1386,0.4969
0.1386,0.4969
0.1386,0.4995
0.1386,0.5012
0.1386,0.5054
0.143,0.5054
0.143,0.5065
0.143,0.5083
0.1439,0.5083
0.1439,0.5083
0.1439,0.5083
0.1439,0.5083
0.1439,0.5191
0.1439,0.5191
0.1453,0.5191
0.1453,0.5191
0.1488,0.5191
0.1546,0.5191
0.1546,0.5223
0.1546,0.5242
0.1546,0.5242
0.1546,0.5242
0.1546,0.5242
0.1546,0.5242
0.1546,0.5244
0.1546,0.5253
0.1546,0.5313
0.1546,0.5332
0.1546,0.5369
0.1546,0.5369
