omegaH,omegaS
0.001,0.001
0.0105,0.001
0.0105,0.001
0.0105,0.001
0.0105,0.001
0.0105,0.001
0.0119,0.001
0.0119,0.0021
0.0119,0.0051
0.0119,0.0051
0.0119,0.0051
0.0164,0.0051
0.0164,0.0051
0.0195,0.0051
0.0195,0.0051
0.0195,0.0071
0.0197,0.0071
0.0197,0.0071
0.0244,0.0071
0.0244,0.0071
0.0244,0.009
0.0244,0.011
0.0244,0.0185
0.0244,0.0185
0.0244,0.0185
0.0244,0.0185
0.0244,0.0185
0.0267,0.0185
0.0267,0.0244
0.0267,0.0244
0.0267,0.0244
0.0267,0.0244
0.0267,0.0244
0.0303,0.0244
0.0393,0.0244
0.0404,0.0244
0.0404,0.0294
0.0404,0.032
0.0404,0.032
0.0404,0.0479
0.0404,0.0479
0.0404,0.0479
0.0404,0.0479
0.0466,0.0479
0.0466,0.0479
0.0466,0.0482
0.0466,0.0482
0.0466,0.0482
0.0466,0.0482
0.0466,0.0495
0.0466,0.0565
0.0466,0.0565
0.0466,0.0572
0.0466,0.0578
0.0466,0.0578
0.0466,0.0578
0.0466,0.0578
0.0466,0.0628
0.0487,0.0628
0.0523,0.0628
0.0523,0.0651
0.0587,0.0651
0.0587,0.0676
0.0587,0.0739
0.0587,0.0739
0.0587,0.0739
0.0587,0.075
0.0587,0.075
0.0587,0.075
0.0587,0.0784
0.0587,0.0919
0.0587,0.096
0.0587,0.096
0.0587,0.1002
0.0587,0.1002
0.0598,0.1002
0.0616,0.1002
0.0616,0.1022
0.0616,0.1022
0.0616,0.1053
0.0616,0.1053
0.0616,0.1053
0.0616,0.1053
0.0616,0.1053
0.0696,0.1053
0.0696,0.1053
0.0696,0.107
0.0696,0.107
0.0696,0.107
0.0735,0.107
0.0735,0.1095
0.0735,0.1146
0.0735,0.1146
0.0764,0.1146
0.0764,0.1156
0.078,0.1156
0.078,0.1212
0.078,0.1212
0.078,0.1276
0.078,0.1276
0.078,0.1287
0.078,0.1287
0.078,0.1287
0.078,0.1287
0.078,0.1287
0.078,0.1287
0.078,0.1319
0.078,0.1357
0.078,0.1357
0.078,0.1357
0.078,0.1411
0.078,0.1411
0.078,0.1411
0.078,0.144
0.078,0.145
0.078,0.1509
0.078,0.1509
0.078,0.1519
0.078,0.1519
0.078,0.1609
0.078,0.1609
0.0788,0.1609
0.0788,0.1609
0.0788,0.1609
0.0791,0.1609
0.0888,0.1609
0.0888,0.1609
0.0888,0.1609
0.0888,0.1609
0.0888,0.1609
0.0888,0.1609
0.0888,0.1652
0.0888,0.1652
0.0901,0.1652
0.0901,0.1652
0.0901,0.1661
0.0901,0.1661
0.0901,0.1661
0.0901,0.1661
0.0978,0.1661
0.0978,0.1706
0.0993,0.1706
0.0993,0.1706
0.0993,0.1706
0.0993,0.1758
0.0993,0.1758
0.0993,0.1758
0.0993,0.1758
0.0993,0.1758
0.1015,0.1758
0.1015,0.1758
0.1015,0.1877
0.1015,0.1898
0.1015,0.1898
0.1015,0.1898
0.102,0.1898
0.102,0.1922
0.102,0.1922
0.102,0.1952
0.102,0.2025
0.102,0.2056
0.102,0.2056
