omegaH,omegaS
0.001,0.001
0.001,0.001
0.0042,0.001
0.0042,0.0078
0.0042,0.0078
0.0042,0.0087
0.0042,0.0123
0.0042,0.0123
0.0042,0.0123
0.0042,0.0123
0.0042,0.0123
0.0042,0.0123
0.0042,0.0123
0.0042,0.0195
0.0042,0.0195
0.0042,0.0195
0.0042,0.0195
0.0042,0.0233
0.0126,0.0233
0.0126,0.0233
0.0126,0.0245
0.0126,0.0245
0.0126,0.0245
0.0142,0.0245
0.0142,0.0296
0.0142,0.0313
0.0142,0.0313
0.0142,0.0341
0.0142,0.0341
0.0142,0.0342
0.0142,0.0342
0.0142,0.0363
0.0142,0.0424
0.0142,0.0493
0.0142,0.0493
0.0142,0.0493
0.0142,0.0493
0.0142,0.0502
0.0142,0.0519
0.0161,0.0519
0.0161,0.0525
0.0161,0.0525
0.0161,0.0525
0.0161,0.0525
0.0161,0.0525
0.0176,0.0525
0.0176,0.0525
0.0187,0.0525
0.0187,0.056
0.0187,0.0593
0.0187,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0593
0.0218,0.0695
0.0218,0.0695
0.0218,0.0767
0.0218,0.0809
0.0218,0.0821
0.0218,0.0821
0.0218,0.0821
0.0263,0.0821
0.0263,0.0821
0.0263,0.0821
0.0263,0.0821
0.0263,0.0821
0.0263,0.0821
0.0263,0.0846
0.0263,0.0846
0.0263,0.0846
0.0263,0.0846
0.0268,0.0846
0.0268,0.0846
0.0268,0.086
0.0268,0.0906
0.0268,0.0906
0.0268,0.0964
0.0268,0.0964
0.0268,0.0964
0.0268,0.0979
0.0268,0.0992
0.0269,0.0992
0.0269,0.0992
0.0269,0.0992
0.0269,0.0993
0.0269,0.0993
0.0269,0.0993
0.0272,0.0993
0.0272,0.1057
0.0272,0.1057
0.0272,0.1066
0.0272,0.1066
0.0297,0.1066
0.0341,0.1066
0.0341,0.1066
0.0341,0.1066
0.0341,0.1066
0.0462,0.1066
0.0462,0.1078
0.0462,0.1117
0.0462,0.1139
0.0533,0.1139
0.0533,0.121
0.0533,0.121
0.0533,0.121
0.0533,0.124
0.0533,0.124
0.0533,0.124
0.0533,0.124
0.0533,0.1297
0.0609,0.1297
0.0609,0.1299
0.0609,0.1299
0.062,0.1299
0.0653,0.1299
0.0653,0.1299
0.07,0.1299
0.07,0.1299
0.0735,0.1299
0.0765,0.1299
0.0765,0.1299
0.0772,0.1299
0.0772,0.1299
0.078,0.1299
0.078,0.1299
0.078,0.1365
0.078,0.1365
0.078,0.1471
0.078,0.1471
0.078,0.148
0.078,0.148
0.0834,0.148
0.0834,0.1553
0.0834,0.1566
0.0834,0.1566
0.0834,0.1597
0.0834,0.1643
0.0834,0.1643
0.0834,0.1643
0.0834,0.1643
0.0834,0.1643
0.0834,0.1681
0.0834,0.1681
0.0834,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1692
0.0934,0.1736
0.0934,0.1736
0.0934,0.1774
0.0934,0.1774
0.0934,0.1774
0.0941,0.1774
0.0941,0.1806
0.0951,0.1806
0.0951,0.194
0.0951,0.194
0.0951,0.194
0.0951,0.194
0.0951,0.1969
0.0951,0.1969
0.0982,0.1969
0.0982,0.2073
0.0982,0.2073
0.0982,0.2112
0.0982,0.2148
0.0982,0.216
0.0982,0.216
0.0982,0.216
0.0982,0.216
0.0982,0.216
0.0982,0.216
0.0982,0.2194
0.1012,0.2194
0.1012,0.2276
0.1012,0.2284
0.1012,0.2371
0.1012,0.239
0.1012,0.239
0.1012,0.2443
0.1012,0.2443
0.1034,0.2443
0.1034,0.2526
0.1061,0.2526
0.1061,0.2526
0.1091,0.2526
0.1091,0.2549
0.1091,0.2549
0.1091,0.2549
0.1091,0.261
0.1091,0.261
0.1091,0.261
0.1091,0.262
0.1149,0.262
0.1149,0.262
0.1149,0.2688
0.1149,0.2709
0.1179,0.2709
0.1179,0.2761
0.1179,0.2761
0.1179,0.2761
0.1212,0.2761
0.1212,0.2761
0.1212,0.2762
0.1212,0.2856
0.1327,0.2856
0.1327,0.2881
0.1378,0.2881
0.1378,0.2881
0.1378,0.2881
0.1378,0.2947
0.1378,0.2985
0.1378,0.2985
0.1378,0.3087
0.1378,0.3087
0.1378,0.3169
0.1378,0.3169
0.1378,0.3169
0.1378,0.3234
0.1378,0.3234
0.1378,0.3245
0.1378,0.3245
0.1378,0.3322
0.1429,0.3322
0.1429,0.3322
0.1429,0.3322
0.1429,0.3322
0.1429,0.336
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3382
0.1429,0.3464
0.1429,0.3492
0.1429,0.3492
0.1429,0.3492
0.1432,0.3492
0.1432,0.3492
0.1432,0.3492
0.1432,0.3492
0.1432,0.3492
0.1432,0.3492
0.1432,0.3541
0.1444,0.3541
0.1444,0.3704
0.1444,0.371
0.1444,0.371
0.1531,0.371
0.1531,0.3718
0.1531,0.3718
0.1531,0.3734
0.1531,0.3773
0.1531,0.3773
0.1531,0.3773
0.1531,0.3861
0.1531,0.3861
0.1531,0.3902
0.1573,0.3902
0.1573,0.3902
0.1573,0.3902
0.1573,0.3909
0.1604,0.3909
0.1604,0.3933
0.1604,0.3933
0.1604,0.3937
0.1622,0.3937
0.1633,0.3937
0.1633,0.3937
0.1633,0.3937
0.1633,0.3948
0.1633,0.3948
0.1633,0.3948
0.1633,0.3948
0.1633,0.3964
0.1633,0.3964
0.1633,0.4001
0.1633,0.4046
0.1637,0.4046
0.1637,0.4088
0.1637,0.4133
0.1637,0.4133
0.1637,0.4133
0.1637,0.4156
0.1692,0.4156
0.1692,0.4156
0.1692,0.4156
0.1729,0.4156
0.1746,0.4156
0.1746,0.4156
0.1746,0.4245
0.1746,0.4323
0.1746,0.4342
0.1746,0.4342
0.1746,0.4342
0.1746,0.4391
0.1746,0.4408
0.1746,0.4408
0.1746,0.4408
0.1746,0.4408
0.1746,0.4408
0.1746,0.4416
0.1746,0.443
0.1746,0.452
0.1777,0.452
0.1777,0.452
0.1777,0.452
0.1777,0.452
0.1777,0.452
0.1777,0.455
0.1777,0.4593
0.1777,0.4593
0.1777,0.4593
0.1777,0.4593
0.1777,0.4593
0.1777,0.4619
0.1777,0.4619
0.1817,0.4619
0.1817,0.4619
0.1817,0.4619
0.1817,0.4619
0.1818,0.4619
0.1818,0.4619
0.1818,0.4619
0.1818,0.4619
0.1818,0.4619
0.1818,0.4619
