omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.0069,0.001
0.0109,0.001
0.0109,0.001
0.0109,0.001
0.0109,0.001
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0109,0.0012
0.0208,0.0012
0.0208,0.004
0.0208,0.0107
0.0208,0.0107
0.0208,0.0107
0.0208,0.0107
0.0208,0.0107
0.0208,0.0107
0.0208,0.0107
0.0221,0.0107
0.0221,0.0107
0.0221,0.0107
0.0227,0.0107
0.0227,0.0107
0.0227,0.0112
0.0227,0.0112
0.0227,0.0112
0.0227,0.0115
0.0227,0.0115
0.0227,0.0115
0.0298,0.0115
0.0298,0.0115
0.0336,0.0115
0.0336,0.0115
0.0336,0.0153
0.0336,0.0153
0.0336,0.0153
0.0336,0.0153
0.0336,0.0262
0.0336,0.0262
0.0336,0.0272
0.0336,0.0368
0.0336,0.0368
0.0336,0.0368
0.0336,0.0394
0.038,0.0394
0.038,0.0407
0.038,0.0407
0.038,0.0407
0.0385,0.0407
0.0385,0.0407
0.0385,0.042
0.0423,0.042
0.0423,0.042
0.0503,0.042
0.0503,0.042
0.0503,0.0425
0.0503,0.0485
0.0503,0.0485
0.0503,0.0499
0.0503,0.0499
0.0503,0.0514
0.0503,0.0514
0.0503,0.0514
0.0503,0.0547
0.0503,0.0547
0.0503,0.056
0.0504,0.056
0.0504,0.06
0.0504,0.06
0.0518,0.06
0.0518,0.0662
0.0518,0.0662
0.0518,0.0712
0.0518,0.0731
0.0518,0.0731
0.0518,0.0731
0.0518,0.0731
0.0518,0.0735
0.0518,0.0735
0.0518,0.0785
0.0585,0.0785
0.0585,0.0785
0.0585,0.0802
0.0585,0.0874
0.0585,0.0877
0.0588,0.0877
0.0588,0.0877
0.0588,0.0877
0.0591,0.0877
0.0591,0.1016
0.0591,0.1016
0.0591,0.1079
0.066,0.1079
0.066,0.1079
0.066,0.1079
0.066,0.1079
0.066,0.1194
0.066,0.1194
0.066,0.1212
0.0722,0.1212
0.0722,0.1212
0.0722,0.1212
0.0722,0.1212
0.0722,0.1212
0.0722,0.125
0.0722,0.127
0.0722,0.1277
0.0722,0.1277
0.0735,0.1277
0.0735,0.1291
0.0735,0.1291
0.0735,0.1291
0.0735,0.1325
0.0735,0.1325
0.0735,0.1325
0.0735,0.1337
0.0735,0.1366
0.0735,0.1429
0.0735,0.1543
0.0735,0.1543
0.0735,0.1543
0.0735,0.1543
0.0735,0.1549
0.078,0.1549
0.078,0.1549
0.078,0.1549
0.0882,0.1549
0.0882,0.1549
0.0882,0.1549
0.0882,0.1549
0.0902,0.1549
0.0902,0.1549
0.0902,0.1549
0.0902,0.1549
0.0902,0.1549
0.0902,0.1549
0.0936,0.1549
0.0936,0.1549
0.095,0.1549
0.1027,0.1549
0.1027,0.1549
0.107,0.1549
0.107,0.1549
0.107,0.1549
0.107,0.1578
0.107,0.1643
0.107,0.1643
0.107,0.1643
0.1094,0.1643
0.1094,0.1643
0.1094,0.1643
0.1094,0.1643
0.1117,0.1643
0.1117,0.1643
0.1117,0.1771
0.1117,0.1771
0.1117,0.1771
0.1117,0.1771
0.1117,0.1835
0.1117,0.1835
0.1139,0.1835
0.1139,0.1835
0.1139,0.1949
0.1139,0.1949
0.1139,0.1967
0.1139,0.2019
0.1139,0.2126
0.1139,0.2181
0.1139,0.2181
0.1139,0.2181
0.1139,0.2218
0.1139,0.2218
0.1139,0.2218
0.1139,0.2218
0.1139,0.2218
0.1157,0.2218
0.1194,0.2218
0.1244,0.2218
0.1244,0.2225
0.1244,0.2325
0.1244,0.2325
0.1244,0.2325
0.1249,0.2325
0.1249,0.2325
0.1249,0.2356
0.1249,0.2356
0.1249,0.2364
0.1404,0.2364
0.1404,0.2364
0.1404,0.2364
0.1545,0.2364
0.1545,0.238
0.1545,0.2392
0.1545,0.2392
0.1545,0.2392
0.1545,0.2461
0.1545,0.2461
0.1545,0.2461
0.1545,0.2461
0.1548,0.2461
0.1548,0.2461
0.1548,0.2461
0.1548,0.2461
0.1548,0.2461
0.1548,0.2515
0.1548,0.2663
0.1548,0.2778
0.1548,0.2803
0.1548,0.2803
0.1548,0.2803
0.1548,0.2803
0.1548,0.2847
0.1548,0.2902
0.1551,0.2902
0.1551,0.2902
0.1551,0.2902
0.1551,0.2924
0.1559,0.2924
0.1559,0.2924
0.1559,0.2924
0.1559,0.2992
0.1559,0.2992
0.158,0.2992
0.158,0.3072
0.1599,0.3072
0.1599,0.3072
0.1599,0.3072
0.1599,0.3072
0.1599,0.3083
0.1599,0.3083
0.1599,0.3083
0.1599,0.3175
0.1599,0.3175
0.1599,0.3175
0.1599,0.3175
0.1599,0.3175
0.1599,0.3175
0.1599,0.326
0.1599,0.326
0.1599,0.326
0.1599,0.3312
0.1599,0.3312
0.1599,0.3312
0.1599,0.3433
0.1653,0.3433
0.1653,0.3464
0.1653,0.3494
0.1658,0.3494
0.1658,0.3494
0.1658,0.3494
0.1658,0.3561
0.1684,0.3561
0.1684,0.3561
0.1684,0.3642
0.1684,0.3642
0.1684,0.3753
0.1684,0.3851
0.1699,0.3851
0.1699,0.3904
0.1699,0.3904
0.1719,0.3904
0.1719,0.3967
0.1719,0.3969
0.1719,0.3969
0.186,0.3969
0.186,0.3969
0.186,0.3969
0.186,0.4063
0.186,0.4063
0.1887,0.4063
0.1911,0.4063
0.202,0.4063
0.2104,0.4063
0.2104,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2115,0.4063
0.2179,0.4063
0.2179,0.4089
0.2179,0.4089
0.2179,0.4089
0.2179,0.4091
0.2179,0.4091
0.2179,0.4126
0.22,0.4126
0.2209,0.4126
0.2209,0.4169
0.2209,0.4169
0.2209,0.421
0.2209,0.4227
0.2209,0.4227
0.2209,0.4278
0.2209,0.4278
0.2209,0.4327
0.2209,0.4327
0.2209,0.4327
0.2209,0.4336
0.221,0.4336
0.221,0.4336
0.221,0.4336
0.221,0.4336
0.221,0.4336
0.2213,0.4336
0.232,0.4336
0.234,0.4336
0.234,0.4336
0.234,0.4342
0.234,0.4342
0.234,0.4342
0.2342,0.4342
0.2342,0.4409
0.2342,0.4573
0.243,0.4573
0.243,0.4573
0.243,0.4573
0.243,0.4573
0.243,0.459
0.243,0.4662
0.243,0.4662
0.243,0.4696
0.244,0.4696
0.244,0.4696
0.244,0.4727
0.244,0.4727
0.244,0.4727
0.244,0.4727
0.244,0.4824
0.244,0.4925
0.244,0.4935
0.244,0.4938
0.244,0.4938
0.244,0.4938
