omegaH,omegaS
0.001,0.001
0.001,0.001
0.0058,0.001
0.0058,0.001
0.0058,0.001
0.0058,0.0091
0.0058,0.0091
0.006,0.0091
0.006,0.0091
0.006,0.0091
0.006,0.0091
0.006,0.0133
0.006,0.0133
0.006,0.0133
0.006,0.0133
0.006,0.0133
0.006,0.0133
0.006,0.0133
0.0082,0.0133
0.0082,0.0133
0.0082,0.0162
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0324
0.0082,0.0362
0.0088,0.0362
0.0088,0.0362
0.0088,0.0362
0.0088,0.0362
0.0088,0.0362
0.0088,0.0411
0.0088,0.0503
0.0157,0.0503
0.0157,0.0503
0.0157,0.0503
0.0157,0.0524
0.0157,0.0538
0.0157,0.061
0.0157,0.061
0.0218,0.061
0.0218,0.061
0.0218,0.0636
0.0218,0.0636
0.0218,0.0636
0.0218,0.0636
0.0306,0.0636
0.032,0.0636
0.032,0.0636
0.032,0.0661
0.032,0.0661
0.032,0.0663
0.032,0.0663
0.032,0.0663
0.032,0.0663
0.032,0.0748
0.032,0.0784
0.032,0.0784
0.0355,0.0784
0.0355,0.0784
0.0355,0.0784
0.0355,0.0786
0.0445,0.0786
0.0445,0.0786
0.0464,0.0786
0.0475,0.0786
0.0475,0.0823
0.0475,0.0823
0.0475,0.0826
0.0475,0.0826
0.0475,0.0826
0.0509,0.0826
0.0509,0.0826
0.0509,0.0849
0.0509,0.0849
0.0519,0.0849
0.0519,0.0849
0.0519,0.0849
0.0519,0.0849
0.0519,0.0913
0.0519,0.0913
0.0519,0.0922
0.0563,0.0922
0.0563,0.0922
0.0563,0.0922
0.0563,0.0922
0.0563,0.0922
0.0563,0.0942
0.0575,0.0942
0.0575,0.0942
0.0575,0.0942
0.0575,0.0942
0.0575,0.0986
0.0575,0.1024
0.0575,0.1049
0.0575,0.1053
0.0575,0.1053
0.0575,0.1119
0.0575,0.1119
0.0575,0.1119
0.0575,0.1204
0.0575,0.1204
0.0575,0.1234
0.0575,0.1236
0.0575,0.1281
0.0575,0.134
0.0575,0.1398
0.0616,0.1398
0.0673,0.1398
0.0723,0.1398
0.0723,0.1398
0.0723,0.1418
0.0822,0.1418
0.0822,0.1418
0.0822,0.1438
0.0822,0.1468
0.086,0.1468
0.086,0.1468
0.0905,0.1468
0.0905,0.1468
0.0968,0.1468
0.0968,0.1468
0.0968,0.1512
0.0968,0.1526
0.0968,0.1532
0.0968,0.1532
0.0968,0.154
0.0968,0.154
0.0968,0.154
0.0996,0.154
0.0996,0.154
0.0996,0.154
0.0996,0.154
0.0996,0.154
0.0996,0.154
0.1,0.154
0.1,0.1553
0.1,0.1553
0.1,0.1592
0.1,0.1592
0.1,0.1628
0.1,0.1628
0.1,0.1628
0.1,0.1628
0.1,0.1628
0.1,0.1639
0.1,0.1639
0.1,0.1639
0.1,0.1639
0.1,0.1646
0.1,0.1669
0.1042,0.1669
0.1042,0.1669
0.1042,0.1669
0.1109,0.1669
0.1109,0.1669
0.1109,0.1669
0.1109,0.1705
0.1109,0.1705
0.1109,0.1705
0.1248,0.1705
0.1248,0.1705
0.1248,0.1705
0.1248,0.1705
0.1248,0.1705
0.1261,0.1705
0.1267,0.1705
0.1324,0.1705
0.1324,0.1705
0.1324,0.1729
0.1324,0.1729
0.136,0.1729
0.136,0.178
0.136,0.1794
0.136,0.1794
0.136,0.1794
0.141,0.1794
0.141,0.1794
0.141,0.1801
0.141,0.1801
0.141,0.1801
0.141,0.1801
0.141,0.1848
0.141,0.1902
0.141,0.1932
0.141,0.1932
0.141,0.1932
0.141,0.1932
0.141,0.1932
0.141,0.1938
0.141,0.1955
0.141,0.1958
0.141,0.1958
0.141,0.1962
0.1437,0.1962
0.1501,0.1962
0.1559,0.1962
0.1559,0.1962
0.1559,0.1991
0.1559,0.2
0.1559,0.2001
0.1576,0.2001
0.1576,0.2043
0.1578,0.2043
0.1578,0.2043
0.1578,0.2059
0.1578,0.2113
0.1585,0.2113
0.1585,0.2113
0.16,0.2113
0.16,0.2113
0.16,0.2113
0.16,0.2116
0.1655,0.2116
0.1655,0.2116
0.1655,0.2133
0.1655,0.2159
0.1731,0.2159
0.1731,0.2159
0.1749,0.2159
0.1749,0.2159
0.1749,0.2159
0.1749,0.2193
0.1751,0.2193
0.1751,0.2193
0.1751,0.2193
0.1751,0.2257
0.1771,0.2257
0.1771,0.2257
0.1771,0.2257
0.1771,0.2257
0.1771,0.2288
0.1771,0.2308
0.1825,0.2308
0.1825,0.2308
0.1825,0.2365
0.1825,0.2365
0.1837,0.2365
0.1837,0.2365
0.1865,0.2365
0.1865,0.2366
0.1884,0.2366
0.1884,0.2404
0.191,0.2404
0.2033,0.2404
0.2033,0.2465
0.2033,0.2492
0.2033,0.2492
0.2083,0.2492
0.2083,0.2492
0.2083,0.2492
0.2083,0.2592
0.2083,0.2592
0.2083,0.2663
0.2142,0.2663
0.2142,0.2663
0.2142,0.2663
0.2142,0.2703
0.2142,0.2703
0.2142,0.2703
0.2142,0.2703
0.2151,0.2703
0.2151,0.2764
0.2151,0.2764
0.2151,0.2785
0.2199,0.2785
0.2199,0.2825
0.2199,0.2825
0.2199,0.2831
0.2199,0.2831
0.2199,0.2831
0.2199,0.2839
0.2244,0.2839
0.2244,0.288
0.2244,0.288
0.2244,0.2922
0.2244,0.2922
0.2244,0.2929
0.2244,0.293
0.2244,0.293
0.2244,0.293
0.2244,0.2973
0.2244,0.2973
0.2244,0.2982
0.2244,0.3048
0.2244,0.3049
0.2244,0.3049
0.2244,0.3049
0.2244,0.3049
0.2244,0.3049
0.2244,0.309
0.2273,0.309
0.2273,0.309
0.2311,0.309
0.2311,0.3118
0.2311,0.3118
0.2311,0.3137
0.2311,0.319
0.2311,0.319
0.2311,0.319
0.2311,0.322
0.2311,0.322
0.2311,0.3222
0.2311,0.3266
0.2311,0.3266
0.2311,0.3266
0.2311,0.3266
0.2311,0.3337
0.2343,0.3337
0.2343,0.3337
0.2421,0.3337
0.2421,0.3383
0.2421,0.3383
0.2421,0.3394
0.2421,0.3394
0.2421,0.3394
0.2421,0.3394
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3458
0.2421,0.3521
0.2471,0.3521
0.2471,0.3544
0.2471,0.3571
0.2499,0.3571
0.2525,0.3571
0.2525,0.3612
0.2525,0.3667
0.2589,0.3667
0.2589,0.3667
0.2589,0.3729
0.2589,0.3778
0.2589,0.378
0.2589,0.378
0.2589,0.3808
0.2589,0.3808
