omegaH,omegaS
0.001,0.001
0.0047,0.001
0.0047,0.0049
0.0047,0.0049
0.0047,0.0068
0.0047,0.0142
0.0047,0.0185
0.0047,0.0188
0.0047,0.0188
0.0047,0.0218
0.0047,0.0218
0.0123,0.0218
0.0123,0.0228
0.0123,0.03
0.0123,0.0318
0.0123,0.0318
0.0123,0.0318
0.0123,0.0329
0.0123,0.0329
0.0123,0.0329
0.0123,0.0365
0.0123,0.0488
0.0147,0.0488
0.0247,0.0488
0.0247,0.0488
0.0247,0.0488
0.0248,0.0488
0.0248,0.0588
0.0316,0.0588
0.0316,0.0588
0.0316,0.0588
0.0316,0.0653
0.0331,0.0653
0.0331,0.0695
0.0331,0.0771
0.0331,0.0771
0.0331,0.0855
0.0331,0.0855
0.0331,0.0935
0.0331,0.0985
0.0331,0.0993
0.0331,0.1039
0.0331,0.1039
0.0331,0.1039
0.0331,0.1039
0.0331,0.1054
0.0331,0.1054
0.0331,0.1135
0.0331,0.1135
0.0331,0.1174
0.0331,0.1174
0.0331,0.1174
0.0331,0.1174
0.0331,0.1174
0.0331,0.1191
0.0331,0.1191
0.0331,0.1191
0.0378,0.1191
0.0378,0.1191
0.0459,0.1191
0.0459,0.1191
0.0459,0.1191
0.0459,0.1191
0.0459,0.1191
0.0459,0.1203
0.0514,0.1203
0.0514,0.1211
0.0534,0.1211
0.0534,0.1211
0.0534,0.1239
0.0534,0.1239
0.0534,0.1288
0.0534,0.1288
0.0534,0.1288
0.0534,0.1295
0.0534,0.1295
0.0534,0.1295
0.0534,0.1319
0.0534,0.1319
0.0534,0.1319
0.0534,0.1319
0.0534,0.1319
0.0534,0.1319
0.0534,0.1319
0.0534,0.1371
0.0534,0.1371
0.0534,0.1371
0.0534,0.1371
0.0534,0.1371
0.0534,0.1371
0.0534,0.1449
0.0562,0.1449
0.0562,0.1449
0.0562,0.1495
0.0562,0.1498
0.0562,0.1498
0.0562,0.1502
0.0563,0.1502
0.0563,0.1502
0.0563,0.1576
0.0563,0.1576
0.0563,0.1576
0.061,0.1576
0.061,0.1611
0.0625,0.1611
0.0643,0.1611
0.0643,0.1676
0.0643,0.1694
0.0643,0.1694
0.0643,0.1726
0.0643,0.1847
0.068,0.1847
0.068,0.1851
0.068,0.1851
0.068,0.1851
0.068,0.1851
0.068,0.1851
0.068,0.1851
0.0747,0.1851
