omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.0089
0.001,0.0109
0.0079,0.0109
0.0124,0.0109
0.0124,0.0109
0.0124,0.0113
0.0124,0.0113
0.0124,0.0155
0.028,0.0155
0.028,0.0169
0.028,0.0169
0.028,0.0224
0.028,0.0224
0.028,0.0224
0.028,0.0224
0.028,0.0264
0.028,0.0264
0.0319,0.0264
0.0319,0.0264
0.0319,0.0264
0.0319,0.0318
0.0319,0.0318
0.0319,0.0318
0.0319,0.0318
0.0319,0.0373
0.0319,0.0373
0.0319,0.0373
0.0319,0.0377
0.0319,0.0377
0.0319,0.0455
0.0319,0.0455
0.0319,0.0455
0.0319,0.0455
0.0319,0.0455
0.0319,0.0495
0.0325,0.0495
0.0362,0.0495
0.0362,0.0495
0.0362,0.0495
0.0362,0.0495
0.0362,0.0497
0.0362,0.0497
0.0362,0.0531
0.0428,0.0531
0.0428,0.0557
0.0428,0.0557
0.0428,0.0594
0.0511,0.0594
0.0511,0.0604
0.0511,0.0604
0.0511,0.0604
0.0511,0.0604
0.052,0.0604
0.052,0.067
0.052,0.067
0.052,0.067
0.052,0.067
0.052,0.067
0.052,0.0722
0.052,0.0722
0.052,0.0734
0.052,0.0734
0.052,0.0786
0.052,0.0786
0.052,0.0827
0.052,0.0827
0.052,0.0827
0.052,0.0827
0.052,0.0827
0.052,0.0827
0.052,0.0827
0.052,0.0832
0.052,0.0832
0.052,0.0832
0.0589,0.0832
0.0589,0.0913
0.0589,0.0913
0.0589,0.0913
0.0589,0.0913
0.0589,0.0913
0.0589,0.0988
0.0589,0.0988
0.0589,0.0988
0.0589,0.0988
0.0589,0.0988
0.0589,0.099
0.0589,0.099
0.0589,0.099
0.0589,0.099
0.0589,0.1
0.0589,0.1
0.0589,0.1001
0.0589,0.1001
0.0589,0.1028
0.0605,0.1028
0.0605,0.1028
0.0605,0.1028
0.0605,0.1028
0.0714,0.1028
0.0714,0.1028
0.0714,0.1028
0.0714,0.1077
0.0714,0.1077
0.0714,0.1077
0.0714,0.1123
0.0714,0.1123
0.0714,0.1123
0.0714,0.1123
0.0743,0.1123
0.0743,0.1123
0.0743,0.1176
0.0743,0.1176
0.0743,0.1176
0.0743,0.1176
0.0743,0.1176
0.0826,0.1176
0.0826,0.119
0.0826,0.119
0.0826,0.119
0.0859,0.119
0.0859,0.1235
0.0859,0.1235
0.0859,0.1246
0.0925,0.1246
0.0925,0.1309
0.0925,0.1341
0.0925,0.1341
0.0925,0.137
0.0925,0.1391
0.0925,0.1423
0.0925,0.1427
0.0925,0.1427
0.0925,0.1427
0.0925,0.1461
0.0925,0.1473
0.0925,0.1473
0.0925,0.1473
0.0925,0.1532
0.0925,0.1578
0.0925,0.1578
0.0925,0.1614
0.0925,0.1614
0.0941,0.1614
0.0941,0.1657
0.0941,0.1702
0.0943,0.1702
0.0943,0.1769
0.0943,0.1769
0.0943,0.1805
0.0943,0.1809
0.0943,0.1809
0.0943,0.1833
0.0943,0.1833
0.0943,0.1833
0.0943,0.1855
0.0957,0.1855
0.0957,0.1855
0.0957,0.1855
0.0957,0.1855
0.0957,0.1855
0.0957,0.1855
0.0957,0.1871
0.0957,0.1871
0.0957,0.1871
0.0957,0.1871
0.0957,0.191
0.0957,0.191
0.0957,0.191
0.0957,0.191
0.0957,0.1947
0.0957,0.1972
0.0957,0.1978
0.0957,0.1978
0.0957,0.2003
0.0957,0.2003
0.0957,0.205
0.0957,0.205
0.0957,0.2059
0.0957,0.2093
0.0957,0.2095
0.0957,0.2156
0.0957,0.2156
0.0957,0.2156
0.0957,0.2156
0.0957,0.221
0.0957,0.221
0.0957,0.221
0.0957,0.23
0.0957,0.2357
0.0957,0.2435
0.0957,0.2435
0.0957,0.2435
0.0957,0.2435
0.0957,0.2504
0.0957,0.2535
0.0957,0.2535
0.0993,0.2535
0.1022,0.2535
0.1022,0.2587
0.1022,0.2587
0.1022,0.2587
0.1022,0.2614
0.1022,0.2687
0.1022,0.2687
0.1022,0.2687
0.1022,0.2687
0.1043,0.2687
0.1043,0.2737
0.1047,0.2737
0.1047,0.2737
0.1047,0.2785
0.1047,0.2785
0.106,0.2785
0.1085,0.2785
0.1085,0.2844
0.1085,0.2912
0.1085,0.2929
0.1085,0.2929
0.1106,0.2929
0.1106,0.3035
0.1106,0.3068
0.1106,0.3088
0.118,0.3088
0.118,0.3088
0.118,0.3088
0.118,0.3088
0.1203,0.3088
0.1203,0.3123
0.1203,0.3123
0.1203,0.3123
0.1203,0.3123
0.1203,0.3177
0.1203,0.3177
0.1203,0.3177
0.1203,0.3177
0.1216,0.3177
0.1216,0.3177
0.1216,0.3177
0.1216,0.3177
0.1236,0.3177
0.1236,0.3265
0.1236,0.3277
0.1236,0.3277
0.1236,0.3277
0.1236,0.3277
0.1236,0.3277
0.1236,0.3325
0.1236,0.3325
0.1236,0.3357
0.1236,0.3357
0.1236,0.336
0.1236,0.336
0.1236,0.336
0.1236,0.3424
0.1236,0.3424
0.1236,0.3485
0.1236,0.3551
0.1236,0.3551
0.1236,0.3551
0.1236,0.3641
0.1236,0.3641
0.1236,0.3659
0.1236,0.3702
0.1236,0.3743
0.1236,0.3746
0.1236,0.3805
0.1236,0.3805
0.1236,0.3805
0.1236,0.3812
0.1236,0.3812
0.1236,0.3812
0.1236,0.3848
0.1236,0.3848
0.1236,0.3848
0.1236,0.3848
0.1251,0.3848
0.1251,0.3931
0.1251,0.3931
0.1251,0.3944
0.1326,0.3944
0.1326,0.3944
0.1326,0.3944
0.1368,0.3944
0.1368,0.3968
0.1368,0.3968
0.1368,0.3968
0.1368,0.3968
0.1368,0.3968
0.141,0.3968
0.141,0.4063
0.141,0.411
0.141,0.411
0.141,0.411
0.1411,0.411
0.1411,0.411
0.1411,0.411
0.1411,0.411
0.1411,0.411
0.1411,0.411
0.1411,0.4166
0.1411,0.4166
0.1421,0.4166
0.1482,0.4166
0.1482,0.4166
0.1482,0.4166
0.1524,0.4166
0.1524,0.4171
0.1524,0.4171
0.1524,0.4214
0.1524,0.4221
0.1524,0.4221
0.1524,0.4221
0.1524,0.4245
0.1524,0.4288
0.1524,0.4316
0.1524,0.4316
0.1524,0.4316
0.1524,0.4322
0.1524,0.4348
0.154,0.4348
0.154,0.4408
0.154,0.4557
0.1612,0.4557
0.1612,0.4557
0.1651,0.4557
0.1651,0.4557
0.1674,0.4557
0.1674,0.4565
0.1674,0.4683
0.1696,0.4683
0.1763,0.4683
0.1763,0.4713
0.1763,0.4713
0.1859,0.4713
0.1859,0.4725
0.1859,0.4725
0.1859,0.4748
0.1859,0.4775
0.1859,0.4775
0.1859,0.4795
0.1859,0.4817
