omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0047,0.001
0.0047,0.0019
0.0047,0.0097
0.0129,0.0097
0.0129,0.0097
0.0129,0.0097
0.0129,0.0097
0.0161,0.0097
0.0161,0.0101
0.0161,0.0101
0.0161,0.0123
0.0161,0.0123
0.0161,0.0123
0.0161,0.0156
0.0161,0.0156
0.0161,0.0169
0.0161,0.0169
0.0161,0.0197
0.0161,0.0213
0.0161,0.0319
0.0161,0.0383
0.0161,0.0383
0.0173,0.0383
0.0173,0.0383
0.0173,0.0396
0.0173,0.0414
0.0173,0.0474
0.0173,0.0563
0.0173,0.0563
0.0173,0.0563
0.0177,0.0563
0.0201,0.0563
0.0201,0.0563
0.0246,0.0563
0.0258,0.0563
0.0258,0.0569
0.0318,0.0569
0.0339,0.0569
0.0339,0.0569
0.0339,0.0569
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0579
0.0339,0.0638
0.0364,0.0638
0.0364,0.0638
0.0364,0.0638
0.0364,0.068
0.0364,0.0718
0.0364,0.0718
0.0364,0.0745
0.0364,0.0787
0.0364,0.0787
0.0364,0.0843
0.0364,0.0843
0.0364,0.0843
0.0364,0.0843
0.0364,0.0843
0.0364,0.0888
0.0364,0.1046
0.042,0.1046
0.042,0.1064
0.042,0.1064
0.042,0.1064
0.042,0.1064
0.042,0.1064
0.042,0.1064
0.0424,0.1064
0.0445,0.1064
0.0453,0.1064
0.0453,0.1064
0.0453,0.1064
0.0453,0.1075
0.0453,0.1075
0.0453,0.1112
0.0453,0.1162
0.0453,0.1162
0.0454,0.1162
0.0458,0.1162
0.0458,0.1169
0.0458,0.1169
0.0501,0.1169
0.0501,0.127
0.0501,0.1294
0.0501,0.131
0.0501,0.1314
0.0501,0.1314
0.0501,0.1331
0.0501,0.1331
0.0501,0.1331
0.0501,0.1334
0.0501,0.1334
0.0501,0.1334
0.0501,0.1334
0.0501,0.1338
0.0501,0.1371
0.0501,0.1432
0.0501,0.1432
0.0553,0.1432
0.0565,0.1432
0.0628,0.1432
0.0628,0.1446
0.0628,0.1479
0.0628,0.1479
0.0628,0.1479
0.0628,0.1498
0.0628,0.1498
0.0628,0.1498
0.0628,0.1498
0.0677,0.1498
0.0677,0.1518
0.0677,0.1597
0.0677,0.1662
0.0677,0.1662
0.0677,0.1662
0.0724,0.1662
0.0724,0.1662
0.0724,0.1712
0.0739,0.1712
0.0739,0.1712
0.0739,0.1712
0.0739,0.1826
0.0739,0.1852
0.0739,0.1852
0.0739,0.1854
0.0739,0.1857
0.0739,0.1857
0.0739,0.1857
0.0739,0.1993
0.0785,0.1993
0.0785,0.2009
0.0785,0.2088
0.0785,0.2088
0.0785,0.2109
0.0785,0.2161
0.0785,0.2189
0.0785,0.2227
0.0785,0.2228
0.0785,0.2228
0.0785,0.2251
0.0785,0.2271
0.0785,0.2271
0.0785,0.2325
0.0785,0.2325
0.0785,0.2335
0.088,0.2335
0.088,0.2377
0.088,0.2377
0.088,0.2382
0.088,0.2382
0.088,0.2393
0.088,0.2427
0.088,0.2427
0.088,0.2466
0.088,0.2474
0.088,0.2545
0.088,0.2545
0.088,0.2579
0.0934,0.2579
0.0934,0.2627
0.1003,0.2627
0.1003,0.263
0.1003,0.263
0.1003,0.263
0.1003,0.2634
0.1003,0.266
0.1003,0.266
0.1003,0.266
0.1003,0.266
0.1003,0.267
0.1003,0.267
0.1003,0.267
0.1003,0.2678
0.1003,0.2709
0.1003,0.2709
0.1003,0.2709
0.1003,0.2764
0.1003,0.2807
0.1003,0.2807
0.1003,0.2813
0.1003,0.2833
0.1003,0.2833
0.1003,0.2833
0.1003,0.2904
0.1003,0.2904
0.1003,0.2904
0.1003,0.2904
0.1003,0.2979
0.1003,0.3082
0.1003,0.3082
0.1003,0.3082
0.1003,0.3122
0.1003,0.3122
0.1003,0.3131
0.1003,0.3131
0.1014,0.3131
0.1085,0.3131
0.1085,0.3131
0.1085,0.3131
0.1085,0.3131
0.1085,0.3131
0.1128,0.3131
0.1156,0.3131
0.1156,0.3156
0.1156,0.3156
0.1156,0.3156
0.1156,0.3233
0.1156,0.3233
0.1156,0.3233
0.1156,0.3233
0.1206,0.3233
0.1206,0.327
0.1206,0.3352
0.1206,0.3407
0.1206,0.342
0.1206,0.342
0.1206,0.3438
0.1271,0.3438
0.1297,0.3438
0.1297,0.3453
0.1297,0.358
0.1297,0.358
0.1297,0.358
0.1333,0.358
0.1333,0.3675
0.1333,0.3754
0.1333,0.3754
0.1333,0.378
0.1357,0.378
0.1357,0.3789
0.1357,0.3789
0.1376,0.3789
0.1376,0.3831
0.1376,0.386
0.1376,0.3891
0.1376,0.3891
0.1376,0.3891
0.1376,0.3891
0.1376,0.3917
0.1376,0.3917
0.1376,0.3917
0.1376,0.3917
0.1376,0.3979
0.1376,0.4035
0.1376,0.4035
0.1376,0.4035
0.1376,0.4035
0.1376,0.4059
0.1376,0.4142
0.1376,0.4251
0.1376,0.4279
0.1376,0.4279
0.1423,0.4279
0.1423,0.4279
0.1423,0.4279
0.1423,0.4279
0.1443,0.4279
0.1443,0.4279
0.1443,0.4308
0.1443,0.4366
0.1443,0.438
0.1501,0.438
0.1546,0.438
0.1546,0.438
0.1546,0.438
0.1546,0.4401
0.1546,0.4437
0.1585,0.4437
0.1585,0.4437
0.1585,0.4529
0.1585,0.4529
0.1585,0.4529
0.1585,0.4529
0.1585,0.4529
0.1585,0.46
0.1627,0.46
0.1627,0.468
0.1627,0.468
0.1627,0.468
0.1627,0.4705
0.1627,0.4705
0.1627,0.4705
0.1627,0.4705
0.1627,0.4755
0.1627,0.4804
0.1627,0.4804
0.1627,0.4804
0.1627,0.4804
0.1692,0.4804
0.1692,0.4859
0.1692,0.4859
0.1717,0.4859
0.1717,0.4862
0.1717,0.4862
0.1717,0.4914
0.1717,0.4914
0.1717,0.4919
0.1717,0.4919
0.1717,0.4962
0.1717,0.4962
0.1717,0.4962
0.1717,0.4962
0.1717,0.4962
0.1717,0.4991
0.1717,0.5054
0.1806,0.5054
0.185,0.5054
0.185,0.5117
0.185,0.512
0.1881,0.512
0.1881,0.5168
0.1881,0.5208
0.1881,0.5208
0.189,0.5208
0.189,0.5208
0.189,0.5208
0.189,0.5225
0.1924,0.5225
0.1924,0.5274
0.1924,0.5274
0.1924,0.5274
0.1924,0.5274
0.1924,0.5285
0.1924,0.5319
0.1924,0.54
0.1924,0.54
0.1924,0.54
0.1924,0.54
0.1924,0.54
0.1924,0.54
0.2007,0.54
0.2007,0.54
0.206,0.54
