omegaH,omegaS
0.001,0.001
0.0048,0.001
0.0048,0.001
0.0048,0.0048
0.0048,0.005
0.0088,0.005
0.0139,0.005
0.0139,0.005
0.0139,0.0107
0.0139,0.0158
0.0173,0.0158
0.0173,0.0284
0.0173,0.0284
0.0181,0.0284
0.022,0.0284
0.022,0.032
0.022,0.033
0.022,0.033
0.0253,0.033
0.0253,0.033
0.0291,0.033
0.03,0.033
0.03,0.033
0.0368,0.033
0.0368,0.033
0.0368,0.033
0.0368,0.034
0.0368,0.034
0.0435,0.034
0.052,0.034
0.0581,0.034
0.0581,0.034
0.0581,0.034
0.0581,0.039
0.0581,0.0416
0.0581,0.0445
0.0581,0.0445
0.0581,0.0445
0.0581,0.0445
0.0581,0.0445
0.0581,0.0445
0.0581,0.0445
0.0581,0.0446
0.0581,0.0446
0.0581,0.0475
0.0679,0.0475
0.0679,0.0475
0.0679,0.0479
0.0679,0.0479
0.0679,0.0479
0.0679,0.0511
0.0679,0.0552
0.0679,0.0552
0.0679,0.0552
0.0679,0.0552
0.0679,0.0552
0.0679,0.0552
0.0679,0.0552
0.0679,0.056
0.0679,0.0584
0.0697,0.0584
0.0697,0.0656
0.0697,0.0656
0.0697,0.0656
0.0697,0.0656
0.0697,0.0656
0.0782,0.0656
0.0782,0.0742
0.0805,0.0742
0.0805,0.0756
0.0805,0.0764
0.0805,0.0764
0.0817,0.0764
0.0817,0.0764
0.0817,0.0764
0.0817,0.0764
0.0817,0.0764
0.0817,0.0793
0.0817,0.0793
0.0817,0.0793
0.0817,0.0793
0.0817,0.0793
0.0817,0.0914
0.0817,0.094
0.0817,0.094
0.0853,0.094
0.0853,0.094
0.0853,0.094
0.0853,0.094
0.0853,0.094
0.0853,0.094
0.0853,0.1017
0.0853,0.1039
0.0859,0.1039
0.0859,0.1039
0.0859,0.1039
0.0859,0.1099
0.0865,0.1099
0.0865,0.1099
0.0865,0.1099
0.0865,0.1099
0.0865,0.1099
0.0865,0.1099
0.0865,0.114
0.0865,0.1237
0.0883,0.1237
0.0883,0.1264
0.0883,0.1264
0.0883,0.1264
0.0937,0.1264
0.0937,0.1264
0.0937,0.1264
0.0937,0.1264
0.0937,0.136
0.0942,0.136
0.0942,0.136
0.0942,0.136
0.0972,0.136
0.0972,0.136
0.0972,0.1382
0.0972,0.1382
0.0972,0.1399
0.0972,0.1415
0.0972,0.1415
0.0972,0.1415
0.0972,0.1415
0.0972,0.1458
0.0972,0.1458
0.0972,0.1458
0.0972,0.1458
0.0972,0.1458
0.0972,0.1458
0.0972,0.1513
0.102,0.1513
0.102,0.1513
0.102,0.1583
0.102,0.1616
0.102,0.1646
0.102,0.1646
0.1058,0.1646
0.1058,0.1664
0.1058,0.1698
0.1095,0.1698
0.1095,0.1712
0.1095,0.1776
0.112,0.1776
0.112,0.1776
0.112,0.1795
0.1127,0.1795
0.1133,0.1795
0.1133,0.1795
0.1133,0.1795
0.1133,0.1795
0.1133,0.1795
0.1133,0.1795
0.1133,0.1872
0.1133,0.1872
0.1133,0.1872
0.1133,0.1872
0.1149,0.1872
0.1149,0.1872
0.1149,0.1896
0.1149,0.1928
0.1149,0.1945
0.1149,0.1945
0.1149,0.2006
0.1149,0.2011
0.1149,0.2011
0.1149,0.2011
0.1152,0.2011
0.1152,0.2051
0.1152,0.2111
0.1155,0.2111
0.1155,0.2192
0.1155,0.2202
0.1213,0.2202
0.1243,0.2202
0.1243,0.2229
0.1243,0.23
