omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0055
0.001,0.0055
0.001,0.0083
0.001,0.009
0.001,0.0146
0.0016,0.0146
0.0062,0.0146
0.0062,0.0146
0.0062,0.0159
0.0062,0.0175
0.0068,0.0175
0.0071,0.0175
0.0071,0.0175
0.0071,0.0175
0.0151,0.0175
0.0151,0.0175
0.0249,0.0175
0.0259,0.0175
0.0259,0.0175
0.0259,0.0175
0.0259,0.0175
0.0288,0.0175
0.0288,0.021
0.0288,0.021
0.0288,0.0237
0.0288,0.0237
0.0288,0.0257
0.0288,0.0265
0.037,0.0265
0.037,0.0265
0.037,0.0265
0.037,0.0317
0.037,0.0317
0.037,0.0317
0.037,0.0317
0.037,0.0342
0.037,0.0454
0.037,0.0454
0.037,0.0454
0.037,0.0465
0.037,0.0476
0.037,0.0566
0.037,0.0566
0.0405,0.0566
0.0405,0.0575
0.0405,0.0584
0.0405,0.0599
0.0405,0.0603
0.0405,0.0603
0.0405,0.0655
0.0405,0.0655
0.0405,0.0732
0.0405,0.0732
0.0405,0.0735
0.0405,0.0735
0.0405,0.0735
0.0405,0.0735
0.0405,0.0735
0.0405,0.0735
0.0405,0.0767
0.0405,0.0767
0.0414,0.0767
0.0414,0.0878
0.0445,0.0878
0.0445,0.0878
0.0445,0.0902
0.0535,0.0902
0.0561,0.0902
0.0575,0.0902
0.0575,0.0902
0.062,0.0902
0.062,0.0902
0.062,0.092
0.062,0.092
0.062,0.0972
0.062,0.0972
0.064,0.0972
0.064,0.0972
0.064,0.0972
0.064,0.101
0.064,0.101
0.064,0.101
0.064,0.1026
0.0655,0.1026
0.0655,0.1026
0.0655,0.1028
0.0655,0.1028
0.0655,0.1136
0.0655,0.1172
0.0655,0.1172
0.0655,0.1172
0.0677,0.1172
0.0677,0.1234
0.0677,0.1234
0.0677,0.1234
0.0677,0.1324
0.0677,0.1324
0.0677,0.1324
0.0677,0.1358
0.0677,0.1358
0.0695,0.1358
0.0695,0.1358
0.0715,0.1358
0.0715,0.1358
0.0715,0.1358
0.0715,0.136
0.0715,0.136
0.0715,0.136
0.0715,0.136
0.0715,0.136
0.0715,0.1396
0.0715,0.1464
0.0715,0.1557
0.0715,0.1557
0.0715,0.1557
0.0715,0.1557
0.0715,0.1557
0.0715,0.1557
0.0761,0.1557
0.0761,0.1645
0.0761,0.1645
0.0796,0.1645
0.0813,0.1645
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.167
0.0813,0.1678
0.0813,0.1678
0.0843,0.1678
0.0843,0.1678
0.0843,0.1689
0.0843,0.1777
0.0881,0.1777
0.0881,0.1777
0.0881,0.1821
0.0881,0.1821
0.0881,0.1835
0.0881,0.1839
0.0881,0.1839
0.0881,0.1839
0.0881,0.1882
0.0881,0.1951
0.0881,0.1951
0.0881,0.1986
0.0881,0.1986
0.0881,0.2081
0.0881,0.2137
0.0881,0.2138
0.0903,0.2138
0.0917,0.2138
0.0917,0.2184
0.0917,0.2184
0.0917,0.2254
0.0917,0.2254
0.0917,0.2266
0.0917,0.2266
0.0917,0.2266
0.0917,0.2314
0.0937,0.2314
0.0937,0.2314
0.0937,0.2314
0.0937,0.2314
0.0937,0.2314
0.0937,0.2347
0.0937,0.2373
0.0937,0.2373
0.0956,0.2373
0.0956,0.2458
0.0956,0.2519
0.1035,0.2519
0.1035,0.2548
0.1035,0.2548
0.1035,0.2548
0.1035,0.2593
0.1035,0.2593
0.1035,0.2616
0.1082,0.2616
0.1082,0.2616
0.1082,0.2639
0.1082,0.2711
0.1106,0.2711
0.1106,0.2711
0.1106,0.2711
0.1106,0.2756
0.1106,0.277
0.1106,0.2794
0.1138,0.2794
0.1138,0.2872
0.1138,0.2872
0.1138,0.2872
0.1138,0.2872
0.1138,0.2872
0.1138,0.2872
0.1138,0.2902
0.1138,0.2902
0.1138,0.2924
0.1138,0.2924
0.1138,0.2924
0.1138,0.2924
0.1194,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2924
0.1211,0.2943
0.1211,0.2943
0.1211,0.2943
0.1211,0.2981
0.1211,0.2981
0.1211,0.2992
0.1211,0.3027
0.1211,0.3027
0.1216,0.3027
0.1216,0.3046
0.1216,0.3046
0.1216,0.306
0.1216,0.306
0.1216,0.3151
0.1216,0.3158
0.1216,0.3158
0.1216,0.3158
0.1216,0.3258
0.1216,0.3258
0.1216,0.3301
0.1216,0.3301
0.1216,0.3301
0.1232,0.3301
0.1232,0.3301
0.1232,0.3301
0.1232,0.3312
0.1232,0.3312
0.1232,0.3312
0.1232,0.3312
0.1232,0.3312
0.1232,0.3312
0.1232,0.339
0.1232,0.339
0.1232,0.339
0.1232,0.3396
0.1267,0.3396
0.1267,0.3396
0.1267,0.3396
0.1267,0.3396
0.1267,0.3494
0.1267,0.3496
0.1267,0.3496
0.1267,0.3496
0.1267,0.3496
0.1295,0.3496
0.1295,0.3539
0.1295,0.3539
0.1295,0.3549
0.1295,0.3565
0.1295,0.3565
0.1323,0.3565
0.1323,0.3663
0.1323,0.3684
0.1323,0.3684
0.1323,0.3684
0.1323,0.3684
0.1323,0.3684
0.1424,0.3684
0.1424,0.3708
0.1424,0.3708
0.1424,0.3708
0.1424,0.3708
0.1424,0.3708
0.1424,0.3708
0.1424,0.3708
0.1426,0.3708
0.1426,0.3744
0.1426,0.3769
0.1426,0.3769
0.1426,0.3769
0.1431,0.3769
0.1431,0.3777
0.1431,0.3799
0.1431,0.3799
0.1431,0.3799
0.1431,0.3799
0.1463,0.3799
0.1463,0.3818
0.1463,0.3828
0.148,0.3828
0.148,0.387
0.148,0.387
0.148,0.387
0.148,0.3911
0.148,0.3924
0.148,0.402
0.1551,0.402
0.1551,0.402
0.1551,0.407
0.1551,0.4074
0.1551,0.4074
0.1551,0.4074
0.1551,0.4074
0.1551,0.4117
0.1563,0.4117
0.1563,0.4161
0.1563,0.4229
0.1563,0.433
0.164,0.433
0.164,0.4366
0.164,0.4366
0.164,0.4368
0.1736,0.4368
0.1736,0.4381
0.1736,0.4419
0.1736,0.4459
0.1736,0.4459
0.1736,0.4472
0.1736,0.4515
0.1736,0.4515
0.1736,0.4515
0.1736,0.4549
0.1736,0.4549
0.1736,0.4549
0.1736,0.4567
0.1736,0.4567
0.1736,0.4567
0.1736,0.4636
0.1736,0.4636
0.1736,0.4636
0.1736,0.4636
0.1736,0.4683
0.1736,0.4683
0.1736,0.4683
0.1736,0.4683
0.1736,0.4683
0.1805,0.4683
