omegaH,omegaS
0.001,0.001
0.001,0.0035
0.001,0.0035
0.001,0.0073
0.001,0.0073
0.001,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0139
0.0048,0.0169
0.008,0.0169
0.008,0.0183
0.008,0.0183
0.008,0.023
0.008,0.023
0.008,0.0308
0.008,0.034
0.008,0.0412
0.008,0.0427
0.008,0.0427
0.008,0.0427
0.008,0.0427
0.008,0.0451
0.008,0.0451
0.008,0.0451
0.008,0.0499
0.0152,0.0499
0.0152,0.0499
0.0193,0.0499
0.03,0.0499
0.031,0.0499
0.031,0.0499
0.031,0.0499
0.031,0.0499
0.031,0.056
0.031,0.0585
0.031,0.0633
0.031,0.0633
0.0417,0.0633
0.0417,0.0661
0.0465,0.0661
0.0465,0.0661
0.0465,0.0666
0.0465,0.0733
0.0465,0.0733
0.0465,0.0756
0.0465,0.0756
0.0465,0.0756
0.0465,0.0756
0.0465,0.0772
0.0506,0.0772
0.0506,0.0772
0.0506,0.0772
0.0506,0.0772
0.0578,0.0772
0.0578,0.0772
0.0609,0.0772
0.0609,0.0772
0.0609,0.0784
0.0609,0.0857
0.0609,0.0857
0.0609,0.0857
0.0609,0.0857
0.0609,0.0883
0.0695,0.0883
0.0695,0.0883
0.0698,0.0883
0.0698,0.0883
0.0698,0.0883
0.0698,0.0901
0.0703,0.0901
0.0703,0.0901
0.0703,0.0901
0.0703,0.0914
0.0703,0.0914
0.0703,0.0983
0.0703,0.0983
0.0769,0.0983
0.0822,0.0983
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.1024
0.0822,0.106
0.0822,0.106
0.0822,0.1071
0.0822,0.1071
0.0822,0.1071
0.0822,0.1158
0.0853,0.1158
0.0853,0.1158
0.0923,0.1158
0.0969,0.1158
0.0969,0.1205
0.0969,0.1205
0.0969,0.1205
0.0969,0.1205
0.0969,0.1276
0.0969,0.1276
0.0969,0.1276
0.0969,0.1276
0.0969,0.1286
0.0969,0.1286
0.0969,0.1286
0.0969,0.1286
0.0969,0.1286
0.1004,0.1286
0.1004,0.1339
0.1004,0.1339
0.1013,0.1339
0.1013,0.1346
0.1013,0.1346
0.1013,0.1346
0.1014,0.1346
0.1014,0.1347
0.1014,0.1347
0.1014,0.1347
0.1014,0.1347
0.1014,0.1347
0.1014,0.1347
0.105,0.1347
0.105,0.1347
0.105,0.1347
0.105,0.1347
0.1077,0.1347
0.1077,0.1364
0.1077,0.1387
0.1077,0.1387
0.1077,0.14
0.1077,0.1422
0.1077,0.1422
0.1077,0.1439
0.1077,0.1439
0.1077,0.1439
0.1077,0.1446
0.1077,0.1446
0.1077,0.1446
0.1077,0.1446
0.1077,0.1468
0.1077,0.1468
0.1077,0.1468
0.1077,0.1468
0.1077,0.1468
0.1077,0.1468
0.1102,0.1468
0.1102,0.1468
0.1102,0.1468
0.1102,0.1502
0.1102,0.1502
0.1102,0.1606
0.1102,0.1661
0.1141,0.1661
0.1141,0.1705
0.1141,0.1715
0.1172,0.1715
0.1172,0.1716
0.1172,0.1716
0.1172,0.1716
0.1172,0.1722
0.1172,0.1722
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1172,0.1799
0.1296,0.1799
0.1296,0.1799
0.1296,0.1799
0.1296,0.1821
0.1296,0.1922
0.1296,0.1934
0.1296,0.1934
0.1297,0.1934
0.1297,0.1934
0.1297,0.1934
0.1297,0.1934
0.1297,0.1934
0.1297,0.1934
0.1297,0.1946
0.1297,0.1962
0.1297,0.1962
0.1297,0.1962
0.1372,0.1962
0.1473,0.1962
0.1473,0.1962
