omegaH,omegaS
0.001,0.001
0.001,0.0082
0.001,0.0091
0.001,0.0091
0.001,0.0189
0.001,0.0189
0.0069,0.0189
0.0069,0.0189
0.0101,0.0189
0.0101,0.0224
0.0129,0.0224
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0129,0.0401
0.0272,0.0401
0.0272,0.0401
0.0272,0.0401
0.0272,0.0401
0.0272,0.0527
0.0374,0.0527
0.0374,0.0542
0.0432,0.0542
0.0432,0.0542
0.0619,0.0542
0.0619,0.0542
0.0619,0.0656
0.0619,0.0656
0.0638,0.0656
0.0638,0.0839
0.0638,0.084
0.0814,0.084
0.0814,0.0855
0.0814,0.0855
0.0814,0.0933
0.0814,0.1007
0.0826,0.1007
0.0826,0.1116
0.0826,0.1116
0.0826,0.1116
0.0826,0.1116
0.0826,0.1155
0.0826,0.1213
0.0836,0.1213
0.0836,0.1213
0.0836,0.1283
0.0836,0.1283
0.0836,0.1418
0.0836,0.1418
0.0836,0.1565
0.0836,0.1565
0.0838,0.1565
0.0857,0.1565
0.0857,0.1565
0.0857,0.1565
0.0857,0.1565
0.0857,0.1565
0.0857,0.1565
0.0857,0.1574
0.0857,0.1574
0.1048,0.1574
0.1048,0.1574
0.1048,0.1574
0.1048,0.1574
0.1048,0.1574
0.1048,0.1858
0.1048,0.1858
0.1048,0.1858
0.1048,0.1934
0.1048,0.1934
0.1048,0.1934
0.1048,0.1956
0.1151,0.1956
0.1151,0.1956
0.1151,0.1956
0.1151,0.1956
0.1186,0.1956
0.1186,0.1956
0.1186,0.1973
0.1186,0.1973
0.1186,0.1973
0.1186,0.1973
0.1218,0.1973
0.1238,0.1973
0.1238,0.2026
0.1238,0.2089
0.1291,0.2089
0.1291,0.2089
0.1291,0.2089
0.1291,0.2089
0.1291,0.2104
0.1512,0.2104
0.1512,0.2104
0.1512,0.222
0.1512,0.222
0.1512,0.222
0.1512,0.222
0.1618,0.222
0.1618,0.2286
0.1618,0.2286
0.1618,0.2286
0.1618,0.2315
0.1618,0.2376
0.1618,0.2376
0.1618,0.2545
0.1618,0.2545
0.163,0.2545
0.163,0.2559
0.163,0.2559
0.163,0.2656
0.163,0.2656
0.1763,0.2656
0.1763,0.2754
0.1763,0.2754
0.1763,0.2784
0.1763,0.2784
0.1763,0.2784
0.1763,0.2826
0.1872,0.2826
0.1872,0.2826
0.1872,0.2826
0.1872,0.2972
0.1872,0.3149
0.1872,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1906,0.3149
0.1917,0.3149
0.1917,0.3149
0.2033,0.3149
0.2033,0.315
0.2033,0.315
0.2033,0.3176
0.2033,0.3176
0.2118,0.3176
0.2156,0.3176
0.2156,0.3176
0.2156,0.319
0.2279,0.319
0.2279,0.319
0.2279,0.319
0.2279,0.319
0.2279,0.319
0.2279,0.3241
0.2326,0.3241
0.2326,0.3241
0.2326,0.3268
0.2326,0.3268
0.2326,0.3268
0.2326,0.3268
0.2326,0.3268
0.2419,0.3268
0.2419,0.3281
0.2419,0.3281
0.2483,0.3281
0.2619,0.3281
0.2619,0.3431
0.2619,0.3431
0.2619,0.3463
0.2619,0.3481
0.2619,0.3481
0.2619,0.3481
0.2619,0.3481
0.2619,0.3481
0.2619,0.3481
0.2693,0.3481
0.2693,0.3481
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3583
0.2693,0.3646
