omegaH,omegaS
0.001,0.001
0.001,0.0145
0.0141,0.0145
0.0141,0.0259
0.0141,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0259
0.0174,0.0332
0.0174,0.0446
0.0174,0.0446
0.0174,0.0446
0.0174,0.0446
0.0174,0.0446
0.0202,0.0446
0.0202,0.0446
0.0202,0.0671
0.0202,0.0737
0.0202,0.0747
0.0202,0.0747
0.0202,0.0747
0.0202,0.0747
0.0305,0.0747
0.0305,0.0839
0.0305,0.0933
0.0305,0.0933
0.0305,0.1122
0.0305,0.1191
0.0305,0.1233
0.0305,0.1233
0.0305,0.1268
0.039,0.1268
0.039,0.1268
0.0421,0.1268
0.0421,0.1285
0.0421,0.1358
0.0421,0.1358
0.0499,0.1358
0.0499,0.1358
0.0645,0.1358
0.0645,0.1358
0.0645,0.1425
0.0795,0.1425
0.0795,0.1425
0.0795,0.1425
0.0845,0.1425
0.0845,0.1425
0.0845,0.1515
0.0845,0.1515
0.1031,0.1515
0.1031,0.1515
0.1031,0.1601
0.1034,0.1601
0.1034,0.1601
0.1034,0.1601
0.1077,0.1601
0.1143,0.1601
0.1143,0.1601
0.1143,0.1601
0.1143,0.1618
0.1143,0.1618
0.1143,0.1618
0.1143,0.1618
0.1143,0.1638
0.1143,0.1638
0.1143,0.1638
0.1242,0.1638
0.1242,0.1638
0.1242,0.1638
0.1281,0.1638
0.1281,0.1638
0.1281,0.1638
0.1281,0.1673
0.1281,0.1673
0.1281,0.1768
0.1401,0.1768
0.1401,0.1768
0.1401,0.1871
0.1401,0.2077
0.1401,0.2109
0.1401,0.2109
0.1401,0.2109
0.1401,0.2109
0.1401,0.2146
0.1554,0.2146
0.1554,0.2146
0.1615,0.2146
0.1615,0.223
0.1615,0.223
0.1615,0.223
0.1615,0.2236
0.1615,0.2255
0.1615,0.2255
0.1615,0.2255
0.1615,0.2255
0.1615,0.2255
0.1615,0.2324
0.1615,0.2324
0.1615,0.2324
