omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0098,0.001
0.0098,0.001
0.0098,0.0103
0.012,0.0103
0.012,0.0201
0.019,0.0201
0.019,0.0225
0.0258,0.0225
0.0258,0.0225
0.0428,0.0225
0.0459,0.0225
0.0459,0.025
0.0459,0.025
0.0459,0.025
0.0504,0.025
0.0521,0.025
0.0521,0.03
0.0521,0.03
0.0586,0.03
0.0586,0.03
0.0742,0.03
0.0742,0.0308
0.0742,0.0375
0.0742,0.0375
0.0742,0.0505
0.0742,0.0505
0.0742,0.0529
0.0742,0.0529
0.0755,0.0529
0.0832,0.0529
0.0832,0.056
0.0832,0.056
0.0832,0.056
0.0832,0.056
0.0904,0.056
0.0904,0.0655
0.0904,0.0655
0.0904,0.0655
0.0904,0.0655
0.0904,0.0655
0.0904,0.0711
0.0904,0.0711
0.0904,0.0711
0.0904,0.0711
0.0904,0.0841
0.092,0.0841
0.092,0.0841
0.0977,0.0841
0.0977,0.0841
0.0977,0.0935
0.0977,0.0935
0.0977,0.0935
0.0977,0.0935
0.0977,0.0951
0.1064,0.0951
0.1211,0.0951
0.1211,0.0951
0.1211,0.0999
0.1211,0.0999
0.1211,0.1022
0.132,0.1022
0.132,0.1022
0.132,0.1044
0.132,0.1064
0.132,0.1064
0.1406,0.1064
0.1406,0.1064
0.1406,0.1064
0.1406,0.1064
0.1406,0.1083
0.1406,0.1083
0.1406,0.1193
0.1406,0.1193
0.1406,0.1301
0.1421,0.1301
0.1423,0.1301
0.1423,0.1372
0.1423,0.1372
0.1423,0.1469
0.1599,0.1469
0.1621,0.1469
0.1621,0.1469
0.1621,0.1469
0.1621,0.1469
0.1621,0.1469
0.1621,0.1469
0.1621,0.1469
0.1628,0.1469
0.1628,0.1551
0.1628,0.1551
0.1628,0.1551
0.1628,0.164
0.1628,0.164
0.1803,0.164
0.1803,0.172
0.1803,0.1794
0.1803,0.1794
0.1803,0.1794
0.1803,0.1846
0.1803,0.1873
0.1803,0.1873
0.181,0.1873
0.181,0.1873
0.181,0.1873
0.181,0.1873
0.181,0.1873
0.181,0.1904
0.181,0.1904
0.187,0.1904
0.187,0.1988
0.187,0.1988
0.187,0.2039
0.187,0.2039
0.187,0.2051
0.187,0.2184
0.187,0.2193
0.187,0.2258
0.187,0.2411
0.187,0.2481
0.187,0.2481
0.187,0.2481
0.187,0.2481
0.187,0.2504
0.187,0.2504
0.187,0.2624
0.187,0.2741
0.187,0.2741
0.187,0.2741
0.187,0.2741
0.187,0.2836
0.187,0.2877
0.192,0.2877
0.192,0.2877
0.192,0.2945
0.192,0.2956
0.192,0.3082
0.192,0.3082
0.192,0.314
0.192,0.314
0.192,0.314
0.192,0.314
0.192,0.314
0.192,0.3165
0.192,0.3235
0.192,0.3246
0.192,0.3299
0.2111,0.3299
0.2111,0.3299
0.2111,0.3299
0.2111,0.3322
0.2111,0.3322
0.2111,0.3322
0.2238,0.3322
0.2238,0.3322
0.2238,0.3451
0.2238,0.349
0.2238,0.349
0.2238,0.3515
0.2238,0.3515
0.2238,0.3516
0.2238,0.3516
0.2238,0.3516
0.2238,0.3516
0.2238,0.3575
0.2238,0.3575
0.2304,0.3575
0.2304,0.3575
0.2464,0.3575
0.2464,0.3575
0.2479,0.3575
0.2483,0.3575
0.2483,0.3575
0.2483,0.3575
0.2483,0.378
0.2483,0.378
0.2483,0.378
0.2483,0.3836
0.2483,0.3836
0.2483,0.3836
0.2483,0.3836
0.2589,0.3836
0.2589,0.3836
0.2589,0.3852
0.2589,0.3852
0.2589,0.3852
0.2606,0.3852
0.2606,0.3958
0.2606,0.4008
0.2606,0.4008
0.2606,0.4194
0.2606,0.4194
0.2606,0.4194
0.2606,0.4194
0.2606,0.4194
0.2606,0.4263
0.2606,0.4285
0.2606,0.4285
0.2606,0.4329
0.2606,0.4329
0.2606,0.4329
0.2606,0.4399
0.2606,0.4399
0.2606,0.4399
0.2606,0.4539
0.2606,0.4539
0.2656,0.4539
0.2656,0.4558
0.2656,0.4696
0.2801,0.4696
0.2801,0.4696
0.2981,0.4696
0.2981,0.4696
0.2981,0.4696
0.2981,0.4696
0.2981,0.4696
0.2981,0.4696
0.2981,0.4812
0.2981,0.4823
0.2981,0.4849
0.2981,0.4849
0.2981,0.4849
0.2981,0.4889
0.2981,0.4889
0.2981,0.4889
0.3144,0.4889
0.3176,0.4889
0.3176,0.4889
0.3176,0.4924
0.3176,0.5001
0.3176,0.5001
0.3176,0.5001
0.3176,0.5001
0.326,0.5001
0.326,0.5059
0.326,0.5059
0.326,0.5059
0.326,0.5059
0.326,0.5059
0.326,0.5059
0.326,0.5059
0.3294,0.5059
0.3294,0.5059
0.3351,0.5059
0.3351,0.5104
0.3351,0.5104
0.3351,0.5104
0.3351,0.5146
0.3571,0.5146
0.3571,0.5146
0.3585,0.5146
0.3585,0.5146
0.3585,0.5146
0.3585,0.5169
0.3649,0.5169
0.3649,0.5258
0.3649,0.5258
0.3649,0.527
0.3679,0.527
0.3679,0.538
0.3679,0.538
0.3723,0.538
0.3723,0.5433
0.3723,0.5433
0.3723,0.5462
0.3723,0.5482
0.3838,0.5482
0.3838,0.5482
0.3888,0.5482
0.3888,0.5482
0.3888,0.5482
0.3888,0.562
0.3888,0.562
0.3888,0.562
0.3888,0.5639
0.3888,0.5697
0.3888,0.5697
0.3888,0.5706
0.3954,0.5706
0.3954,0.5794
0.4168,0.5794
0.4275,0.5794
0.4275,0.5794
0.4275,0.5794
0.4275,0.5836
0.4275,0.5836
0.4275,0.5836
0.4275,0.5836
0.4275,0.5836
0.4275,0.5836
0.4275,0.5836
0.4319,0.5836
0.4319,0.6029
0.4319,0.6029
0.4319,0.6029
0.4319,0.6029
0.4319,0.6029
0.4319,0.6029
0.4319,0.6254
0.4319,0.6254
0.4319,0.6254
0.4319,0.632
0.4405,0.632
0.4405,0.632
0.4405,0.632
0.4405,0.6375
0.4405,0.6375
0.4405,0.6686
0.4405,0.6686
0.4405,0.6686
0.4405,0.6789
0.4405,0.6794
0.4405,0.6794
0.4405,0.6794
0.4405,0.6794
0.4405,0.6817
0.4405,0.6817
0.4405,0.6817
0.4405,0.6892
0.4405,0.6892
0.4405,0.6892
0.4405,0.6964
0.4405,0.6964
0.4405,0.6964
0.4405,0.6964
0.4405,0.6964
0.4405,0.6964
0.4405,0.6964
0.4405,0.7021
0.4405,0.7021
0.4405,0.7084
0.4405,0.7084
0.4405,0.7084
0.4405,0.7084
0.4405,0.7084
0.4405,0.7101
0.4405,0.7101
0.4405,0.7101
0.4405,0.7101
0.4405,0.7101
0.4405,0.7101
0.4405,0.7101
