omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.0216
0.001,0.0216
0.001,0.0216
0.001,0.0216
0.001,0.0216
0.0069,0.0216
0.0069,0.0216
0.0069,0.0216
0.0069,0.0444
0.0069,0.0444
0.0069,0.0444
0.0069,0.0544
0.0069,0.0544
0.0069,0.0694
0.0203,0.0694
0.0203,0.0694
0.0214,0.0694
0.0214,0.0694
0.0214,0.0787
0.0214,0.0852
0.0214,0.0852
0.0248,0.0852
0.0248,0.0852
0.0248,0.0852
0.0248,0.0852
0.0248,0.0867
0.0248,0.0867
0.0248,0.0867
0.0248,0.0867
0.0248,0.0867
0.0248,0.0867
0.0248,0.0867
0.0268,0.0867
0.0268,0.0867
0.0268,0.091
0.0268,0.091
0.0297,0.091
0.0359,0.091
0.0359,0.091
0.0359,0.091
0.0359,0.091
0.0359,0.091
0.0359,0.0959
0.0464,0.0959
0.0532,0.0959
0.0532,0.1014
0.0582,0.1014
0.0582,0.1014
0.0612,0.1014
0.0612,0.1131
0.0612,0.1131
0.0637,0.1131
0.0637,0.1209
0.0655,0.1209
0.0655,0.1268
0.0738,0.1268
0.0738,0.1268
0.0738,0.1275
0.0738,0.1275
0.0764,0.1275
0.0764,0.1275
0.0764,0.1275
0.0764,0.1297
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1308
0.0764,0.1318
0.0764,0.1318
0.0764,0.1318
0.0764,0.1318
0.0764,0.1351
0.0764,0.1351
0.0764,0.1351
0.0764,0.1414
0.0764,0.1423
0.0863,0.1423
0.0863,0.1455
0.0914,0.1455
0.0914,0.1455
0.0967,0.1455
0.0967,0.1516
0.0967,0.1516
0.0967,0.1715
0.0967,0.1715
0.0967,0.1726
0.0967,0.1726
0.1111,0.1726
0.1111,0.1844
0.1111,0.1933
0.1111,0.1933
0.1111,0.2059
0.1111,0.2059
0.1111,0.2193
0.113,0.2193
0.1253,0.2193
0.1253,0.2193
0.1253,0.2268
0.1253,0.2414
0.1342,0.2414
0.1342,0.2425
0.1342,0.2425
0.1342,0.2518
0.1342,0.2518
0.1342,0.2518
0.1342,0.2518
0.1342,0.2585
0.1352,0.2585
0.1352,0.2585
0.1352,0.2601
0.1352,0.2601
0.1352,0.2688
0.1352,0.2804
0.1352,0.2899
0.1352,0.2928
0.1352,0.2934
0.1352,0.301
0.1352,0.301
0.1352,0.301
0.1369,0.301
0.1369,0.301
0.1369,0.3011
0.1369,0.3011
0.1369,0.3226
0.1369,0.3226
0.1369,0.3226
0.1369,0.3278
0.1369,0.3308
0.1369,0.3396
0.1369,0.3624
0.1369,0.3688
0.1369,0.378
0.1369,0.378
0.1369,0.3845
0.1369,0.3845
0.1369,0.3845
0.1369,0.3845
0.1369,0.3861
0.1369,0.3861
0.1369,0.3901
0.1369,0.3901
0.1483,0.3901
0.1483,0.4048
0.1562,0.4048
0.1562,0.4048
0.1562,0.4048
0.1562,0.4154
0.1562,0.4154
0.1562,0.4239
0.1562,0.4265
0.1562,0.4381
0.1562,0.4511
0.1562,0.4708
0.1562,0.4807
0.1562,0.4807
0.1562,0.4884
0.1562,0.4966
0.1562,0.4966
0.1562,0.5101
0.1562,0.5101
0.1562,0.5101
0.1562,0.5101
0.1562,0.526
0.1562,0.526
0.1562,0.526
0.1562,0.5339
0.1588,0.5339
0.1696,0.5339
0.174,0.5339
0.174,0.5339
0.174,0.5432
0.174,0.5432
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.174,0.5469
0.1743,0.5469
0.1743,0.5482
0.1743,0.5482
0.1743,0.5482
0.1743,0.5482
0.1743,0.5482
0.1743,0.569
0.1743,0.5885
0.185,0.5885
0.185,0.5885
0.185,0.5885
0.1879,0.5885
0.1879,0.5885
0.1949,0.5885
0.1949,0.5885
0.1969,0.5885
0.1969,0.5885
0.1969,0.5885
0.1969,0.5885
0.1969,0.5885
0.1969,0.5885
0.1969,0.5922
0.1969,0.6102
0.1969,0.6369
0.1969,0.6442
0.1969,0.6603
0.1969,0.6675
0.1969,0.6675
0.1969,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6675
0.2099,0.6774
0.2099,0.6834
0.2099,0.6834
0.2169,0.6834
0.2222,0.6834
0.2222,0.6834
0.2222,0.6899
0.2222,0.6899
0.2222,0.6899
0.2319,0.6899
0.2319,0.6899
0.2319,0.6969
0.2319,0.708
0.2319,0.7143
0.2319,0.7312
0.2319,0.7312
0.2319,0.7312
0.2319,0.7312
0.2319,0.7312
0.2533,0.7312
0.2533,0.7312
0.2533,0.7327
0.2533,0.7427
0.2533,0.7446
0.2533,0.7624
0.2533,0.7624
0.2599,0.7624
0.2599,0.7647
0.2626,0.7647
0.2626,0.7647
0.2626,0.7688
0.2626,0.7688
0.2626,0.7688
0.2626,0.7688
0.2628,0.7688
0.2628,0.7706
0.2628,0.7782
0.2643,0.7782
0.2643,0.7782
0.2643,0.7836
0.2643,0.7875
0.2643,0.7875
0.2643,0.8087
0.2643,0.8087
0.2643,0.8087
0.2643,0.8182
0.2643,0.8327
0.2643,0.8327
0.2643,0.8327
0.2643,0.8327
0.2643,0.837
0.2643,0.8454
0.2643,0.8625
0.2722,0.8625
0.2722,0.8676
0.2722,0.8676
0.2722,0.8696
0.2722,0.8696
0.2722,0.8752
0.2752,0.8752
0.2752,0.8796
0.2897,0.8796
0.2897,0.8814
0.2897,0.8959
0.3045,0.8959
0.3045,0.8965
0.3045,0.8965
0.3045,0.8965
0.3045,0.9087
0.3045,0.9093
0.3045,0.9093
0.3045,0.9093
0.3045,0.9093
0.3045,0.9093
0.3226,0.9093
0.3226,0.9102
0.3226,0.9102
0.3226,0.9102
0.3226,0.9102
0.3331,0.9102
0.3331,0.9176
0.3331,0.9176
0.3331,0.9195
0.3331,0.9195
0.3331,0.9213
0.3331,0.9213
0.3331,0.9213
0.3331,0.9288
0.3331,0.9288
0.3331,0.9288
0.3331,0.9392
0.3331,0.9506
0.3331,0.9557
0.3331,0.9708
0.3423,0.9708
0.3423,0.9708
0.3423,0.9792
0.3423,0.9792
0.3423,0.9792
0.3423,0.9837
0.3423,0.9948
0.3423,0.9989
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
0.3423,1.0
