alphaH,alphaS
0.001,0.001
0.001,0.001
0.0111,0.001
0.0228,0.001
0.0228,0.003
0.0253,0.003
0.0253,0.0062
0.0253,0.0062
0.0253,0.0062
0.0253,0.0166
0.0253,0.0204
0.0253,0.0384
0.0253,0.0463
0.0253,0.0479
0.0253,0.0479
0.0253,0.0479
0.0253,0.0479
0.0253,0.0496
0.0281,0.0496
0.0398,0.0496
0.0398,0.0511
0.0398,0.0511
0.0398,0.0794
0.0432,0.0794
0.0432,0.0794
0.0432,0.0794
0.0472,0.0794
0.0615,0.0794
0.0615,0.0794
0.0615,0.0794
0.0615,0.0922
0.0615,0.1091
0.0615,0.1091
0.0615,0.1091
0.0615,0.1091
0.0615,0.1091
0.0709,0.1091
0.0709,0.1091
0.0709,0.1122
0.0709,0.1209
0.0709,0.1209
0.0709,0.1209
0.0709,0.1209
0.0723,0.1209
0.0723,0.1288
0.0723,0.1331
0.0723,0.1331
0.0723,0.1331
0.0734,0.1331
0.0734,0.1477
0.0734,0.1477
0.0734,0.1494
0.0734,0.1509
0.0734,0.1509
0.0734,0.152
0.0734,0.152
0.0964,0.152
0.0964,0.152
0.0964,0.152
0.0964,0.152
0.0964,0.1599
0.0964,0.1599
0.0964,0.1757
0.0964,0.1757
0.0964,0.1757
0.0964,0.1905
0.1039,0.1905
0.1039,0.1905
0.1039,0.1908
0.1039,0.1908
0.1039,0.2002
0.1206,0.2002
0.1206,0.2002
0.1206,0.2002
0.1206,0.2002
0.1206,0.2192
0.1206,0.2192
0.1206,0.2254
0.1206,0.2254
0.1206,0.2254
0.1206,0.2254
0.1206,0.2319
0.1206,0.2374
0.1206,0.2374
0.1222,0.2374
0.1222,0.2404
0.1222,0.2404
0.1222,0.2404
0.1222,0.2466
0.1222,0.2564
0.1222,0.264
0.1222,0.2666
0.1222,0.2666
0.1222,0.2676
0.1222,0.2676
0.1258,0.2676
0.1258,0.2679
0.1271,0.2679
0.1271,0.2679
0.1271,0.2707
0.1271,0.2707
0.1271,0.2707
0.1424,0.2707
0.1424,0.2715
0.1424,0.2715
0.1424,0.2778
0.1424,0.2869
0.1428,0.2869
0.1428,0.2934
0.1428,0.2934
0.1428,0.2934
0.1428,0.2975
0.1428,0.2975
0.1428,0.2975
0.1428,0.3124
0.1428,0.3196
0.1428,0.3196
0.1428,0.3303
0.1428,0.3303
0.1428,0.3365
0.1428,0.3365
0.1428,0.3365
0.1428,0.3365
0.1428,0.3469
0.1428,0.3469
0.1428,0.3581
0.1428,0.3581
0.1428,0.3609
0.1428,0.3609
0.1523,0.3609
0.1523,0.3609
0.1523,0.3629
0.1523,0.3629
0.1523,0.3629
0.1523,0.3629
0.1523,0.3807
0.1523,0.3902
0.1552,0.3902
0.1552,0.3954
0.1571,0.3954
0.1571,0.3954
0.1571,0.3954
0.1571,0.3954
0.1571,0.3954
0.1571,0.3954
0.1571,0.4107
0.1633,0.4107
0.1633,0.4212
0.1633,0.4212
0.1633,0.4212
0.1735,0.4212
0.1735,0.4212
0.1735,0.4212
0.1735,0.4212
0.1735,0.4212
0.1735,0.4306
0.1735,0.4383
0.1735,0.4383
0.1735,0.4532
0.1735,0.4532
0.1735,0.4553
0.1786,0.4553
0.1921,0.4553
0.1921,0.4553
0.1998,0.4553
0.1998,0.468
0.2097,0.468
0.2097,0.468
0.2097,0.468
0.2097,0.468
0.2114,0.468
0.2114,0.4693
0.2114,0.4693
0.2114,0.4823
0.2114,0.4828
0.2123,0.4828
0.2123,0.4862
0.2123,0.487
0.2213,0.487
0.2213,0.487
0.2213,0.487
0.223,0.487
0.223,0.487
0.223,0.4936
0.223,0.5108
0.223,0.5108
0.223,0.5108
0.223,0.5108
0.223,0.5108
0.223,0.5143
0.223,0.5176
0.223,0.5176
0.232,0.5176
0.232,0.5176
0.232,0.5242
0.2421,0.5242
0.2421,0.5349
0.2421,0.5349
0.2421,0.5407
0.2421,0.5407
0.2421,0.5407
0.2421,0.5407
0.2421,0.5407
0.2421,0.5561
0.2421,0.5691
0.2421,0.5691
0.2421,0.5691
0.2521,0.5691
0.2546,0.5691
0.2546,0.5691
0.2546,0.5691
0.2546,0.5775
0.2546,0.5775
0.2546,0.589
0.2651,0.589
0.2662,0.589
0.2662,0.589
0.2662,0.589
0.2662,0.589
0.2662,0.589
0.2662,0.589
0.2728,0.589
0.2728,0.589
0.2733,0.589
0.2733,0.589
0.2733,0.5965
0.2733,0.5968
0.2733,0.5968
0.2733,0.5968
0.2733,0.5968
0.2773,0.5968
0.2773,0.5968
0.2773,0.5968
0.2773,0.5968
0.2888,0.5968
0.2888,0.5968
0.2917,0.5968
0.3149,0.5968
0.3149,0.5968
0.3149,0.5968
0.3149,0.6062
0.3203,0.6062
0.3203,0.6062
0.3289,0.6062
0.3289,0.6062
0.3435,0.6062
0.3435,0.6103
0.3618,0.6103
0.3618,0.6103
0.3618,0.6103
0.3618,0.6103
0.3618,0.613
0.3651,0.613
0.3651,0.613
0.3651,0.613
0.3651,0.613
0.3651,0.6332
0.3651,0.6332
0.3651,0.6332
0.3651,0.6332
0.3651,0.6332
0.3651,0.6398
0.3795,0.6398
0.3795,0.6507
0.3795,0.6524
0.3898,0.6524
0.3898,0.6524
0.3898,0.6524
0.3898,0.6536
0.3898,0.6536
0.3898,0.6536
0.3898,0.6536
0.3898,0.6658
0.3898,0.6658
0.3898,0.6678
0.3898,0.6678
0.3898,0.6746
0.3992,0.6746
0.3992,0.6814
0.4004,0.6814
0.4004,0.6814
0.4053,0.6814
0.4053,0.6864
0.4053,0.6883
0.4053,0.6883
0.4053,0.6883
0.4053,0.6883
0.4178,0.6883
0.4178,0.6883
0.4178,0.6977
0.4178,0.7011
0.4178,0.7032
0.4205,0.7032
0.4205,0.7032
0.4205,0.7032
0.4205,0.7032
0.4205,0.7032
0.4205,0.7032
0.4205,0.7116
0.4205,0.7116
0.4205,0.7116
0.4313,0.7116
0.4313,0.7116
0.4313,0.7116
0.4313,0.7116
0.4313,0.7136
0.4391,0.7136
0.4391,0.7136
0.4391,0.7136
0.4391,0.7136
0.4391,0.7136
0.4391,0.7136
0.4391,0.7136
0.4508,0.7136
0.4508,0.7136
0.4508,0.7136
0.4508,0.7136
0.4508,0.7276
0.4508,0.7276
0.4508,0.73
0.4508,0.73
0.4508,0.7456
0.4508,0.7456
0.4594,0.7456
0.4594,0.7616
0.4674,0.7616
0.4674,0.7616
0.4674,0.7616
0.4674,0.7741
0.4674,0.7814
0.4674,0.7814
0.4674,0.7941
0.4674,0.7985
0.4716,0.7985
0.4716,0.7985
0.4716,0.7985
0.4716,0.8049
0.4716,0.8049
0.4716,0.8144
0.4716,0.8213
0.4716,0.8275
