alphaH,alphaS
0.001,0.001
0.001,0.0151
0.001,0.0151
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0177
0.001,0.0209
0.001,0.0209
0.007,0.0209
0.021,0.0209
0.021,0.0209
0.0241,0.0209
0.028,0.0209
0.028,0.0209
0.0291,0.0209
0.0291,0.0209
0.0291,0.0209
0.0291,0.0209
0.0291,0.0209
0.0398,0.0209
0.0398,0.0271
0.0398,0.0271
0.0425,0.0271
0.0425,0.0454
0.0425,0.0454
0.0425,0.0454
0.0425,0.0454
0.0425,0.0532
0.0455,0.0532
0.0506,0.0532
0.0506,0.0532
0.0575,0.0532
0.076,0.0532
0.076,0.0532
0.076,0.0587
0.076,0.0675
0.076,0.0675
0.076,0.0675
0.076,0.0675
0.076,0.0715
0.076,0.0761
0.076,0.0761
0.076,0.0761
0.076,0.0761
0.076,0.0761
0.076,0.1029
0.076,0.1029
0.076,0.1029
0.0787,0.1029
0.0787,0.1029
0.0811,0.1029
0.0811,0.1029
0.0811,0.1029
0.0811,0.1201
0.0811,0.1201
0.0811,0.1201
0.0811,0.1276
0.0811,0.1276
0.0811,0.1276
0.0811,0.1276
0.0811,0.1276
0.0998,0.1276
0.0998,0.1427
0.0998,0.1461
0.0998,0.1525
0.0998,0.1531
0.0998,0.1531
0.0998,0.1531
0.0998,0.1531
0.0998,0.1531
0.0998,0.1531
0.0998,0.1593
0.0998,0.1593
0.0998,0.1593
0.0998,0.1593
0.0998,0.1593
0.0998,0.1783
0.0998,0.1857
0.1068,0.1857
0.1068,0.188
0.1123,0.188
0.1176,0.188
0.1176,0.188
0.1258,0.188
0.1258,0.188
0.1258,0.2007
0.1258,0.2007
0.1258,0.2007
0.1258,0.2126
0.1258,0.2126
0.1258,0.2195
0.1258,0.2195
0.1258,0.2195
0.1258,0.2195
0.1258,0.2195
0.1258,0.2195
0.1258,0.2195
0.1258,0.2294
0.1258,0.2294
0.1258,0.2294
0.1258,0.235
0.1258,0.235
0.1556,0.235
0.1556,0.235
0.1556,0.235
0.1556,0.2405
0.1556,0.2545
0.1556,0.2676
0.1556,0.283
0.173,0.283
0.173,0.283
0.173,0.283
0.1822,0.283
0.1822,0.2849
0.2008,0.2849
0.2008,0.2849
0.2008,0.2901
0.2104,0.2901
0.2104,0.292
0.2104,0.292
0.2104,0.2941
0.2104,0.2941
0.2255,0.2941
0.2255,0.2941
0.2255,0.2956
0.2296,0.2956
0.2296,0.2956
0.2309,0.2956
0.2309,0.2956
0.2309,0.2956
0.2309,0.2956
0.2309,0.2956
0.2461,0.2956
0.2461,0.2956
0.2461,0.2956
0.2461,0.2956
0.2461,0.3135
0.2461,0.3156
0.2461,0.3156
0.2461,0.3281
0.2478,0.3281
0.2478,0.3281
0.2582,0.3281
0.2582,0.3491
0.2582,0.3491
0.2616,0.3491
0.2616,0.3491
0.2616,0.3491
0.2616,0.3491
0.2616,0.3491
0.275,0.3491
0.275,0.3558
0.275,0.3558
0.275,0.3558
0.2826,0.3558
0.2826,0.3558
0.2826,0.356
0.2826,0.356
0.2826,0.3644
0.2826,0.3822
0.2826,0.3873
0.2826,0.3873
0.2826,0.3873
0.2899,0.3873
0.2899,0.4034
0.2899,0.4034
0.2899,0.4116
0.2899,0.4312
0.2899,0.4312
0.2899,0.4312
0.2899,0.4312
0.2943,0.4312
0.2943,0.4312
0.2943,0.4312
0.2943,0.4312
0.3003,0.4312
0.3017,0.4312
0.3017,0.4312
0.3122,0.4312
0.3122,0.4312
0.3122,0.4312
0.3122,0.4359
0.3122,0.4493
0.3122,0.4493
0.3122,0.4493
0.3122,0.4763
0.3144,0.4763
0.3149,0.4763
0.3303,0.4763
0.3493,0.4763
0.3493,0.4763
0.3561,0.4763
0.3561,0.4763
0.3561,0.4871
0.3586,0.4871
0.3586,0.4871
0.3586,0.4871
0.3586,0.4951
0.3586,0.5
0.3586,0.518
0.3586,0.5223
0.3688,0.5223
0.3688,0.5223
0.3688,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.5223
0.3789,0.549
0.3789,0.549
0.3789,0.5585
0.397,0.5585
0.397,0.5585
0.419,0.5585
0.419,0.5631
0.419,0.5631
0.419,0.5823
0.419,0.5823
0.419,0.5844
0.419,0.5947
0.419,0.5947
0.426,0.5947
0.426,0.607
0.4264,0.607
0.4264,0.6084
0.4264,0.6084
0.4264,0.6114
0.4264,0.6118
0.4264,0.6121
0.4264,0.6121
0.4327,0.6121
0.4327,0.6121
0.4327,0.6259
0.4327,0.6332
0.4327,0.6371
0.4327,0.6381
0.4327,0.6381
0.4327,0.6381
0.4327,0.6381
0.4392,0.6381
0.4392,0.6381
0.4392,0.6381
0.4392,0.6381
0.4392,0.6522
0.4392,0.6522
0.4392,0.6685
0.4392,0.6685
0.4392,0.6764
0.4392,0.6796
0.4392,0.6902
0.4498,0.6902
0.4498,0.6954
0.4498,0.7008
0.4498,0.7096
0.4498,0.7096
0.4498,0.7184
0.4533,0.7184
0.4533,0.7184
0.4533,0.7184
0.4543,0.7184
0.4543,0.7184
0.4543,0.7184
0.4543,0.7184
0.4543,0.7335
0.4586,0.7335
0.4586,0.7335
0.4586,0.7335
0.4586,0.7412
0.4586,0.7412
0.4586,0.7412
0.4586,0.7412
0.4586,0.7412
0.4586,0.7412
0.4586,0.7431
0.4586,0.7446
0.4586,0.7578
0.4586,0.7681
0.4586,0.7681
0.4586,0.7681
0.4586,0.7681
0.4586,0.7681
0.4586,0.7704
0.4586,0.7704
0.4586,0.7779
0.4586,0.7886
0.4586,0.8056
0.4586,0.8056
0.4586,0.8056
0.4605,0.8056
0.4605,0.8056
0.4605,0.8056
0.4605,0.815
0.4613,0.815
0.4613,0.815
0.4613,0.815
0.4613,0.8202
0.4656,0.8202
0.4656,0.8208
0.4656,0.8208
0.4656,0.8208
0.4656,0.8293
0.4754,0.8293
0.4754,0.8293
0.4754,0.8293
0.4761,0.8293
0.4761,0.8293
0.4761,0.8293
0.4761,0.8293
0.4761,0.8293
0.4761,0.8293
0.4761,0.8322
0.4761,0.8322
0.4767,0.8322
0.4849,0.8322
0.4849,0.8322
0.4849,0.8339
0.4926,0.8339
0.4926,0.8339
0.4926,0.8339
0.4926,0.8382
0.4926,0.8382
0.4926,0.8386
0.4926,0.855
0.4926,0.855
0.4926,0.8698
0.5044,0.8698
0.5044,0.8698
0.5044,0.8764
0.5044,0.8764
0.505,0.8764
0.505,0.8832
0.5098,0.8832
0.5252,0.8832
0.5306,0.8832
0.5306,0.8832
0.5306,0.8991
0.5306,0.8991
0.5306,0.9033
0.5306,0.9033
0.5375,0.9033
0.5375,0.9033
0.5375,0.9033
0.5375,0.9033
0.5375,0.9033
0.5375,0.9067
0.5375,0.9067
0.5375,0.9067
0.5375,0.9067
0.5477,0.9067
0.5477,0.9067
0.5554,0.9067
0.5741,0.9067
0.5741,0.9073
0.5741,0.9073
0.5741,0.9073
0.5741,0.9073
0.5879,0.9073
0.5879,0.9096
0.5983,0.9096
0.5983,0.9109
0.5983,0.9279
0.5983,0.9289
0.5983,0.9289
0.5983,0.9329
0.5983,0.9329
0.5983,0.9414
0.6045,0.9414
0.622,0.9414
0.6251,0.9414
0.6289,0.9414
0.6289,0.942
0.6289,0.942
0.6289,0.9519
0.6419,0.9519
0.6419,0.9519
0.6505,0.9519
0.6574,0.9519
0.6574,0.9519
0.6665,0.9519
0.6665,0.9669
0.6665,0.9678
0.6825,0.9678
0.6825,0.9678
0.6825,0.9678
0.686,0.9678
0.7023,0.9678
0.7023,0.9678
0.7023,0.9678
0.7023,0.9678
0.7023,0.9678
0.7023,0.9713
0.7023,0.9713
0.7064,0.9713
0.7064,0.9713
0.7084,0.9713
0.7084,0.9713
0.7084,0.9713
0.7084,0.9713
0.7084,0.9713
0.7115,0.9713
0.7115,0.9847
0.7115,0.9847
0.7115,0.9847
0.7116,0.9847
