alphaH,alphaS
0.001,0.001
0.0139,0.001
0.0139,0.0211
0.0139,0.0211
0.0139,0.027
0.0206,0.027
0.0206,0.0292
0.0206,0.0405
0.0334,0.0405
0.0334,0.0405
0.0334,0.0405
0.0334,0.0405
0.0334,0.0422
0.0334,0.0422
0.0334,0.0422
0.0334,0.0422
0.0334,0.0423
0.0334,0.0423
0.0334,0.046
0.0334,0.046
0.0334,0.0478
0.0362,0.0478
0.0362,0.0478
0.0362,0.0478
0.0362,0.0478
0.0362,0.0515
0.0362,0.0515
0.0362,0.0515
0.0362,0.0611
0.0362,0.0676
0.0362,0.083
0.0362,0.083
0.0362,0.083
0.0362,0.0839
0.0362,0.0839
0.0362,0.0931
0.0362,0.0931
0.0362,0.0931
0.0362,0.0931
0.0362,0.0931
0.0362,0.0982
0.0362,0.0982
0.0362,0.0982
0.0367,0.0982
0.0395,0.0982
0.0395,0.0982
0.0474,0.0982
0.0474,0.0982
0.0474,0.0982
0.0474,0.0982
0.0474,0.0982
0.0577,0.0982
0.0577,0.1066
0.0622,0.1066
0.0622,0.1066
0.0622,0.1066
0.0622,0.1231
0.0622,0.1304
0.0622,0.1304
0.0622,0.1331
0.0622,0.1331
0.0622,0.1405
0.0622,0.1516
0.0622,0.1568
0.0635,0.1568
0.0635,0.1568
0.0752,0.1568
0.0799,0.1568
0.0799,0.1568
0.0799,0.1583
0.0799,0.1583
0.0799,0.1583
0.1023,0.1583
0.1023,0.1619
0.1023,0.1619
0.1023,0.1619
0.1023,0.1619
0.1023,0.1619
0.1023,0.1619
0.1023,0.1657
0.1023,0.1657
0.1023,0.1657
0.1023,0.1657
0.1023,0.1657
0.112,0.1657
0.112,0.18
0.112,0.1835
0.112,0.1878
0.112,0.1905
0.1153,0.1905
0.1153,0.2034
0.1153,0.2034
0.1153,0.2091
0.1153,0.2205
0.1153,0.2205
0.1153,0.2292
0.1153,0.2292
0.1153,0.2292
0.1153,0.233
0.1153,0.2386
0.1153,0.2386
0.1212,0.2386
0.1212,0.2386
0.1212,0.244
0.1212,0.2539
0.1212,0.26
0.1212,0.26
0.1212,0.2632
0.1212,0.2632
0.1212,0.2632
0.1212,0.2632
0.1212,0.2731
0.1212,0.2731
0.1212,0.2731
0.1212,0.2772
0.1212,0.2772
0.1212,0.2814
0.1212,0.2814
0.1212,0.2814
0.1212,0.2814
0.1212,0.2833
0.1212,0.2833
0.1245,0.2833
0.1245,0.2864
0.1245,0.2864
0.1245,0.2864
0.1245,0.2864
0.1245,0.2889
0.1245,0.3047
0.1245,0.3047
0.1503,0.3047
0.1503,0.3047
0.1503,0.307
0.1503,0.307
0.1503,0.307
0.1503,0.3125
0.1582,0.3125
0.1582,0.3212
0.1582,0.3255
0.1582,0.3419
0.1582,0.357
0.1582,0.357
0.1676,0.357
0.1676,0.357
0.1676,0.357
0.1676,0.357
0.1676,0.357
0.1676,0.357
0.1676,0.3618
0.1676,0.3618
0.1676,0.3677
0.1676,0.3886
0.1676,0.3886
0.1676,0.3886
0.1676,0.3956
0.1676,0.3956
0.1676,0.4037
0.1694,0.4037
0.1694,0.4074
0.1711,0.4074
0.1711,0.4143
0.1711,0.4143
0.1711,0.4143
0.1819,0.4143
0.1819,0.4143
0.1819,0.415
0.1819,0.415
0.1819,0.415
0.1842,0.415
0.1842,0.415
0.1842,0.4211
0.1842,0.4211
0.1842,0.4211
0.1939,0.4211
0.1939,0.4211
0.1939,0.4219
0.1939,0.4219
0.1939,0.4219
0.1939,0.4219
0.1939,0.4255
0.1939,0.4285
0.1981,0.4285
0.2067,0.4285
0.2242,0.4285
0.2242,0.431
0.2242,0.4444
0.2242,0.4444
0.2242,0.4554
0.2242,0.4662
0.2242,0.4846
0.2359,0.4846
0.2359,0.4846
0.2359,0.4846
0.2359,0.4846
0.2359,0.4846
0.2449,0.4846
0.2449,0.4846
0.2449,0.4846
0.2449,0.4846
0.2449,0.4885
0.2455,0.4885
0.2455,0.4885
0.2455,0.5102
0.2586,0.5102
0.2586,0.5102
0.2586,0.5102
0.2586,0.5102
0.2586,0.5102
0.2586,0.5102
0.2586,0.5102
0.2622,0.5102
0.2622,0.5102
0.2622,0.5102
0.2622,0.5149
0.2622,0.5149
0.2622,0.5149
0.2622,0.5149
0.2665,0.5149
0.2665,0.5201
0.2665,0.5209
0.2665,0.5324
0.2665,0.5324
0.2665,0.5324
0.2665,0.5451
0.2665,0.5547
0.2665,0.5549
0.2665,0.5549
0.2665,0.5631
0.2665,0.5631
0.2665,0.5631
0.2665,0.5631
0.2665,0.5631
0.2665,0.5631
0.2665,0.5631
0.2665,0.569
0.2665,0.5788
0.2665,0.5788
0.2665,0.5963
0.2665,0.5963
0.2665,0.5963
0.2665,0.5963
0.2665,0.5963
0.2701,0.5963
0.2701,0.5963
0.2701,0.5963
0.2701,0.5963
0.2701,0.5963
0.2701,0.6052
0.2701,0.6152
0.2707,0.6152
0.2843,0.6152
0.2843,0.6152
0.2843,0.6152
0.2843,0.6152
0.2843,0.6152
0.2843,0.6273
0.2843,0.6273
0.2843,0.6273
0.2843,0.6325
0.2949,0.6325
0.2976,0.6325
0.2976,0.6325
0.2976,0.6325
0.2976,0.6467
0.2976,0.6529
0.2976,0.663
0.2976,0.6774
0.299,0.6774
0.299,0.6774
0.299,0.6774
0.299,0.6774
0.299,0.6799
0.299,0.6799
0.299,0.6934
0.299,0.6934
0.299,0.6967
0.299,0.6967
0.3053,0.6967
0.3053,0.6967
0.3109,0.6967
0.3109,0.7142
0.3115,0.7142
0.3115,0.7142
0.3115,0.7142
0.3115,0.7142
0.3115,0.7142
0.3115,0.7142
0.3222,0.7142
0.3222,0.7246
0.3222,0.7246
0.3286,0.7246
0.3286,0.7246
0.3286,0.7266
0.3286,0.7266
