alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0031
0.001,0.0196
0.001,0.0288
0.001,0.0288
0.0157,0.0288
0.0157,0.0288
0.0273,0.0288
0.0273,0.0288
0.0309,0.0288
0.0309,0.0313
0.0475,0.0313
0.0475,0.0351
0.0475,0.039
0.0549,0.039
0.0549,0.039
0.0549,0.039
0.0579,0.039
0.0707,0.039
0.0876,0.039
0.0876,0.039
0.0876,0.039
0.0876,0.0404
0.0876,0.0449
0.0876,0.0449
0.0876,0.0449
0.0993,0.0449
0.0993,0.0449
0.0993,0.0449
0.0993,0.0485
0.0993,0.0644
0.0993,0.0644
0.0993,0.0672
0.0993,0.0829
0.0993,0.0829
0.0993,0.0921
0.0993,0.0921
0.0993,0.0921
0.1037,0.0921
0.1038,0.0921
0.1038,0.0921
0.1038,0.0921
0.1038,0.0921
0.1038,0.0923
0.1057,0.0923
0.1057,0.0923
0.1057,0.1068
0.1057,0.1134
0.1057,0.1216
0.1057,0.1335
0.1057,0.1335
0.1057,0.1435
0.1057,0.1515
0.1057,0.1515
0.1057,0.1515
0.1057,0.1515
0.1099,0.1515
0.1099,0.1515
0.1099,0.1515
0.1148,0.1515
0.1148,0.1515
0.1148,0.1515
0.1148,0.1576
0.1148,0.1576
0.1148,0.1576
0.1148,0.1576
0.115,0.1576
0.115,0.1754
0.12,0.1754
0.1288,0.1754
0.1288,0.1754
0.1288,0.1754
0.1288,0.1754
0.1288,0.1877
0.1288,0.1877
0.14,0.1877
0.14,0.1877
0.1496,0.1877
0.1496,0.2025
0.1496,0.2049
0.1496,0.2069
0.1496,0.2152
0.1496,0.2152
0.1496,0.216
0.1556,0.216
0.1556,0.2203
0.1556,0.2225
0.1556,0.2225
0.1556,0.2225
0.1579,0.2225
0.1579,0.2225
0.1579,0.2225
0.1579,0.2265
0.1579,0.2265
0.1579,0.2294
0.1579,0.2429
0.1579,0.2429
0.1579,0.2429
0.1579,0.2429
0.1579,0.2429
0.1579,0.2429
0.1579,0.2429
0.167,0.2429
0.167,0.2435
0.1828,0.2435
0.1828,0.2454
0.1828,0.2499
0.1828,0.2499
0.1828,0.2509
0.1828,0.2509
0.1828,0.2509
0.1828,0.2524
0.1828,0.2555
0.1828,0.2555
0.1828,0.2555
0.1828,0.2555
0.1828,0.2574
0.1828,0.2574
0.1828,0.2574
0.1828,0.2574
0.1935,0.2574
0.1935,0.2574
0.2018,0.2574
0.2018,0.2574
0.2044,0.2574
0.2044,0.2574
0.2044,0.2598
0.2044,0.2691
0.2044,0.2704
0.2044,0.2704
0.2044,0.2704
0.2044,0.2887
0.2056,0.2887
0.2056,0.2887
0.2133,0.2887
0.2133,0.2887
0.2133,0.2887
0.2133,0.2951
0.2133,0.3058
0.2133,0.3058
0.2133,0.3058
0.2133,0.3075
0.2133,0.3105
0.2133,0.3181
0.2133,0.3384
0.2133,0.3384
0.2133,0.3384
0.2133,0.3384
0.2133,0.3384
0.2133,0.3384
0.2262,0.3384
0.2262,0.3553
0.2262,0.3553
0.2368,0.3553
0.2368,0.3557
0.2495,0.3557
0.2495,0.3557
0.2564,0.3557
0.2564,0.3557
0.2822,0.3557
0.2822,0.3557
0.2823,0.3557
0.2823,0.3557
0.2823,0.3557
0.2823,0.3557
0.2823,0.3681
0.2823,0.3879
0.2823,0.3945
0.2823,0.3945
0.2823,0.3945
0.2894,0.3945
0.2973,0.3945
0.2973,0.3945
0.3096,0.3945
0.3204,0.3945
0.3204,0.4085
0.3204,0.4085
0.3204,0.4085
0.3204,0.4085
0.3359,0.4085
0.3359,0.4301
0.3367,0.4301
0.3424,0.4301
0.3424,0.4301
0.3424,0.4301
0.3424,0.4526
0.3424,0.4526
0.3424,0.4526
0.3424,0.4526
0.3685,0.4526
0.3685,0.4737
0.3685,0.4737
0.3692,0.4737
0.3692,0.4737
0.3692,0.4956
0.3692,0.4956
0.3692,0.4956
0.3692,0.5104
0.3692,0.5104
0.3692,0.5104
0.3692,0.5163
0.3692,0.5363
0.3835,0.5363
0.3835,0.5426
0.3835,0.5426
0.3835,0.5426
0.3835,0.5426
0.397,0.5426
0.397,0.5426
0.397,0.5536
0.397,0.5536
0.397,0.5536
0.4007,0.5536
0.4032,0.5536
0.4032,0.5536
0.4032,0.5536
0.4079,0.5536
0.4079,0.5654
0.4079,0.5654
0.4079,0.5656
0.4079,0.5704
0.4127,0.5704
0.4127,0.5734
0.4127,0.5734
0.4156,0.5734
0.4156,0.5734
0.4156,0.5734
0.4192,0.5734
0.4192,0.5734
0.4427,0.5734
0.4427,0.5795
0.4427,0.5795
0.4427,0.5795
0.4427,0.5997
0.4513,0.5997
0.4513,0.6003
0.4513,0.6003
0.4513,0.6003
0.4513,0.6003
0.4513,0.6003
0.4513,0.6003
0.4513,0.6169
0.4513,0.6169
0.4513,0.6169
0.4513,0.6169
0.4513,0.6277
0.4513,0.6277
0.4513,0.6277
0.4513,0.6378
0.4513,0.6378
0.4513,0.6378
0.4513,0.6414
0.4513,0.6414
0.4513,0.6414
0.4513,0.6414
0.467,0.6414
0.4732,0.6414
0.4732,0.6414
0.4732,0.6557
0.4732,0.6557
0.4732,0.6557
0.4732,0.6557
0.4732,0.6557
0.4732,0.6557
0.4732,0.6557
0.4732,0.6643
0.4732,0.6643
0.4766,0.6643
0.4766,0.6643
0.4766,0.6664
0.4766,0.6734
0.4766,0.6734
0.4766,0.6843
0.4766,0.6879
0.4766,0.6879
0.4766,0.6879
0.4766,0.698
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7025
0.4766,0.7136
0.4766,0.7136
0.499,0.7136
0.499,0.7136
0.499,0.7136
0.499,0.7148
0.499,0.7148
0.499,0.7148
0.499,0.7148
0.499,0.7148
0.499,0.7158
0.499,0.7246
0.499,0.7246
0.5021,0.7246
0.5021,0.7246
0.5021,0.7246
0.51,0.7246
0.51,0.7246
0.51,0.7246
0.51,0.7246
0.5249,0.7246
0.5249,0.7246
0.5249,0.7246
0.5249,0.7246
0.5249,0.735
0.5249,0.735
0.5249,0.735
0.5249,0.735
0.5412,0.735
0.5483,0.735
0.5483,0.735
0.5483,0.7395
0.5627,0.7395
0.5627,0.7531
0.5627,0.7531
0.5627,0.7531
0.5728,0.7531
0.5728,0.7538
0.5728,0.7538
0.5728,0.7616
0.5728,0.7616
0.5728,0.7616
0.5728,0.7638
0.5728,0.7638
0.5728,0.7789
0.5728,0.7789
0.5728,0.7985
0.5728,0.7985
