alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0291
0.0253,0.0291
0.0253,0.0291
0.0316,0.0291
0.0316,0.0341
0.0316,0.0341
0.0347,0.0341
0.0347,0.0441
0.0347,0.0441
0.0347,0.0441
0.0347,0.0441
0.0585,0.0441
0.0585,0.0486
0.0585,0.0486
0.0585,0.0486
0.0585,0.0486
0.0597,0.0486
0.0597,0.0612
0.0597,0.0612
0.0597,0.0612
0.0597,0.0772
0.0597,0.0772
0.0597,0.0772
0.0597,0.0772
0.0659,0.0772
0.0659,0.0772
0.0734,0.0772
0.0852,0.0772
0.093,0.0772
0.093,0.0822
0.093,0.0886
0.093,0.0886
0.093,0.0886
0.1097,0.0886
0.1097,0.0886
0.1097,0.0886
0.1097,0.0886
0.1097,0.1027
0.1097,0.1027
0.1097,0.1027
0.1097,0.106
0.1097,0.1285
0.1097,0.1394
0.1097,0.1394
0.1097,0.1532
0.1097,0.1602
0.1097,0.1664
0.1097,0.1664
0.1109,0.1664
0.1109,0.1664
0.1115,0.1664
0.1157,0.1664
0.1157,0.1664
0.1157,0.1664
0.1157,0.1664
0.1157,0.1664
0.1157,0.1691
0.1157,0.1691
0.1157,0.1735
0.1157,0.1735
0.1157,0.1735
0.1157,0.1735
0.1387,0.1735
0.1387,0.1735
0.1387,0.1854
0.1387,0.1854
0.1387,0.1911
0.1567,0.1911
0.1567,0.1911
0.1567,0.1976
0.1567,0.2051
0.1567,0.2055
0.1567,0.2131
0.1567,0.2131
0.1567,0.2131
0.1567,0.2298
0.1567,0.2298
0.1567,0.2388
0.1567,0.2388
0.1567,0.2388
0.1567,0.2388
0.1567,0.2388
0.1677,0.2388
0.1677,0.2388
0.1677,0.2388
0.1763,0.2388
0.1763,0.2388
0.1763,0.2435
0.1763,0.2435
0.1787,0.2435
0.1787,0.2451
0.1787,0.2451
0.1787,0.2557
0.1787,0.2729
0.1867,0.2729
0.1867,0.2912
0.1867,0.2937
0.1953,0.2937
0.1953,0.2937
0.1953,0.2946
0.1953,0.3128
0.1979,0.3128
0.1979,0.3128
0.1979,0.314
0.1979,0.334
0.2043,0.334
0.2043,0.334
0.2043,0.334
0.2057,0.334
0.2057,0.3352
0.2057,0.3355
0.2057,0.3452
0.2057,0.3452
0.2057,0.3452
0.2093,0.3452
0.2093,0.3452
0.2144,0.3452
0.2144,0.3452
0.2144,0.3499
0.2272,0.3499
0.23,0.3499
0.23,0.3499
0.23,0.3499
0.23,0.3542
0.2353,0.3542
0.2353,0.3656
0.2353,0.3867
0.2353,0.391
0.2353,0.3991
0.2353,0.3991
0.2353,0.4059
0.2353,0.4114
0.2353,0.4128
0.2353,0.4128
0.2353,0.4128
0.2434,0.4128
0.2434,0.4145
0.2434,0.4237
0.2434,0.4237
0.2434,0.4237
0.2434,0.4237
0.2434,0.4237
0.2434,0.4272
0.2434,0.4444
0.2434,0.4444
0.2434,0.4444
0.2434,0.4482
0.2434,0.4521
0.2434,0.4521
0.2434,0.4562
0.2434,0.4566
0.259,0.4566
0.259,0.4566
0.259,0.4649
0.259,0.4649
0.259,0.4649
0.259,0.4649
0.259,0.4649
0.259,0.4659
0.2752,0.4659
0.2752,0.4748
0.2753,0.4748
0.2753,0.478
0.2902,0.478
0.2902,0.491
0.2902,0.491
0.2902,0.491
0.2902,0.491
0.2902,0.491
0.2902,0.495
0.2902,0.495
0.2902,0.495
0.2933,0.495
0.2933,0.4957
0.2933,0.4985
0.2933,0.5117
0.2933,0.512
0.2933,0.5171
0.2933,0.5238
0.2933,0.547
0.2933,0.547
0.2933,0.5618
0.2933,0.5618
0.2976,0.5618
0.2976,0.5657
0.3078,0.5657
0.3096,0.5657
0.3096,0.5657
0.3096,0.5657
0.3096,0.5657
0.3096,0.5657
0.3096,0.5881
0.3096,0.5881
0.3096,0.5881
0.3096,0.5881
0.315,0.5881
0.315,0.5881
0.315,0.5881
0.315,0.5881
0.315,0.5881
0.3174,0.5881
0.3174,0.5881
0.3174,0.5881
0.322,0.5881
0.322,0.5898
0.322,0.5944
0.322,0.5982
0.3367,0.5982
0.3367,0.5982
0.3367,0.5982
0.3367,0.5982
0.3367,0.5982
0.3367,0.5982
0.3479,0.5982
0.3479,0.6018
0.3479,0.6018
0.3479,0.6018
0.3722,0.6018
0.3722,0.6063
0.3722,0.6063
0.3722,0.6063
0.3722,0.6115
0.3722,0.6115
0.3722,0.6139
0.3722,0.6139
0.3722,0.6139
0.3722,0.6139
0.3729,0.6139
0.3855,0.6139
0.3855,0.6139
0.3855,0.6156
0.3855,0.6156
0.3855,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6436
0.3871,0.6495
0.3871,0.6495
0.3871,0.6495
0.3871,0.6511
0.3871,0.6534
0.3904,0.6534
0.3904,0.6534
0.3948,0.6534
0.3948,0.6534
0.3948,0.6534
0.4011,0.6534
0.4011,0.6534
0.4011,0.6663
0.4011,0.672
0.4011,0.6833
0.4011,0.6843
0.4011,0.6843
0.4011,0.698
0.4164,0.698
0.4164,0.698
0.4164,0.698
0.4164,0.7087
0.4164,0.7087
0.4275,0.7087
0.4275,0.7087
0.4275,0.7087
0.4575,0.7087
0.4575,0.7119
0.4575,0.7119
0.4575,0.723
0.4575,0.7284
0.4575,0.7284
0.4575,0.7443
0.4575,0.7485
0.4575,0.7509
0.4575,0.7509
0.4575,0.7509
0.4575,0.7509
0.4575,0.7511
0.4584,0.7511
0.4584,0.7511
0.4638,0.7511
0.4705,0.7511
0.4705,0.7511
0.4813,0.7511
0.4813,0.7511
0.4813,0.755
0.4813,0.755
0.4813,0.762
0.4813,0.7632
0.4813,0.7638
0.4825,0.7638
0.4825,0.7674
0.486,0.7674
0.486,0.7823
0.5023,0.7823
0.5059,0.7823
0.5059,0.7823
0.5059,0.7823
0.5059,0.7903
0.5059,0.7903
0.5059,0.8074
0.5099,0.8074
0.5194,0.8074
0.5194,0.8074
0.5194,0.8074
0.5194,0.8074
0.5194,0.8074
0.5194,0.8074
0.5194,0.8173
0.5194,0.8173
0.5194,0.8214
0.5194,0.8214
0.5194,0.8215
0.5194,0.8215
0.5194,0.8215
0.5194,0.8215
0.5194,0.8215
0.5194,0.8245
0.5194,0.8336
0.5194,0.8459
0.5194,0.8459
0.5194,0.8459
0.5338,0.8459
0.5442,0.8459
0.5442,0.8459
0.5493,0.8459
0.551,0.8459
0.551,0.855
0.551,0.855
0.551,0.855
0.5659,0.855
0.5659,0.855
0.5659,0.8565
0.5659,0.8565
0.5662,0.8565
