alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0279,0.001
0.0279,0.001
0.0279,0.001
0.0279,0.001
0.0279,0.001
0.0279,0.001
0.0279,0.0073
0.0279,0.0073
0.0279,0.0136
0.0279,0.0136
0.0279,0.0157
0.0279,0.0157
0.0287,0.0157
0.0287,0.0157
0.0287,0.0174
0.0489,0.0174
0.0489,0.0174
0.0489,0.0269
0.0489,0.0342
0.0489,0.0342
0.0489,0.0389
0.0489,0.0404
0.0489,0.0491
0.0489,0.0491
0.0489,0.0641
0.0489,0.0641
0.0489,0.0716
0.0489,0.0716
0.0489,0.0716
0.0489,0.0912
0.0489,0.0912
0.0489,0.0912
0.0489,0.1023
0.0489,0.1023
0.0489,0.1023
0.0489,0.1023
0.0489,0.1122
0.0629,0.1122
0.0629,0.1122
0.0629,0.1331
0.0629,0.1341
0.0629,0.1341
0.0629,0.1341
0.0629,0.1341
0.0629,0.1488
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0629,0.1571
0.0743,0.1571
0.0743,0.1571
0.0743,0.1642
0.0753,0.1642
0.0944,0.1642
0.0944,0.1642
0.1015,0.1642
0.1015,0.1682
0.1015,0.1682
0.1047,0.1682
0.1047,0.1781
0.1185,0.1781
0.12,0.1781
0.12,0.1781
0.1304,0.1781
0.1304,0.1835
0.1304,0.2027
0.1304,0.2027
0.1304,0.204
0.1304,0.204
0.1304,0.204
0.1304,0.204
0.1409,0.204
0.1409,0.2193
0.1409,0.2193
0.1409,0.2193
0.1544,0.2193
0.1544,0.2219
0.1544,0.2219
0.1544,0.2219
0.1544,0.2219
0.1544,0.2236
0.1633,0.2236
0.1633,0.2299
0.1633,0.2299
0.1633,0.2494
0.1633,0.2494
0.1633,0.2521
0.1633,0.2533
0.1633,0.2582
0.1633,0.2666
0.1633,0.2666
0.1633,0.2749
0.1633,0.2749
0.1633,0.2749
0.1633,0.2749
0.1633,0.2749
0.1633,0.2758
0.1633,0.278
0.1633,0.278
0.1633,0.278
0.1633,0.278
0.1633,0.278
0.1633,0.296
0.1633,0.296
0.1633,0.3019
0.1633,0.3085
0.1633,0.3085
0.1633,0.3087
0.168,0.3087
0.168,0.3124
0.168,0.3124
0.168,0.3142
0.168,0.3231
0.1711,0.3231
0.1711,0.3293
0.1711,0.3293
0.1711,0.3293
0.1711,0.3293
0.1711,0.3451
0.1711,0.3451
0.1711,0.3451
0.1711,0.3451
0.1711,0.3451
0.1796,0.3451
0.1796,0.3498
0.1796,0.3498
0.1796,0.3615
0.1796,0.3743
0.1796,0.3743
0.1796,0.3743
0.1796,0.3752
0.1796,0.3803
0.2095,0.3803
0.2095,0.3803
0.2095,0.3803
0.2095,0.3924
0.2095,0.3924
0.2095,0.4063
0.21,0.4063
0.21,0.4063
0.21,0.4063
0.21,0.4135
0.21,0.4291
0.21,0.438
0.21,0.4425
0.21,0.4425
0.224,0.4425
0.224,0.4425
0.224,0.4425
0.224,0.4425
0.224,0.4425
0.2255,0.4425
0.2255,0.4425
0.2375,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4425
0.2544,0.4443
0.2544,0.4443
0.2544,0.4449
0.255,0.4449
0.2669,0.4449
0.2785,0.4449
0.2785,0.4449
0.2785,0.4449
0.2906,0.4449
0.3254,0.4449
0.3279,0.4449
0.3279,0.4449
0.3279,0.4449
0.3279,0.4449
0.3279,0.4449
0.3279,0.4523
0.3279,0.4523
0.3279,0.4708
0.3279,0.4711
0.3279,0.4711
0.3279,0.4863
0.3331,0.4863
0.3331,0.4863
0.3331,0.4882
0.3331,0.497
0.3421,0.497
0.3421,0.5085
0.3421,0.5116
0.3421,0.5116
0.3429,0.5116
0.3429,0.5146
0.3429,0.5146
0.3429,0.5146
0.3477,0.5146
0.3477,0.5202
0.3477,0.5202
0.3497,0.5202
0.3497,0.5314
0.3497,0.5314
0.3497,0.5314
0.3522,0.5314
0.3522,0.5314
0.3522,0.5455
0.3522,0.5532
0.3522,0.5532
0.3622,0.5532
0.3622,0.5532
0.3622,0.5605
0.3622,0.5605
0.3622,0.5605
0.3711,0.5605
0.3711,0.5767
0.3711,0.5864
0.3818,0.5864
0.3818,0.6069
0.3818,0.6069
0.3818,0.6179
0.3818,0.6179
0.3818,0.6179
0.3818,0.6179
0.3818,0.62
0.3818,0.62
0.3818,0.62
0.3818,0.6256
0.3818,0.6373
0.3818,0.6379
0.3818,0.6492
0.3818,0.6494
0.3818,0.6494
0.3933,0.6494
0.3933,0.6494
0.3933,0.6494
0.3933,0.6556
0.3933,0.6556
0.3933,0.6648
0.3933,0.6648
0.3933,0.6648
0.3933,0.6685
0.3933,0.6702
0.3945,0.6702
0.3945,0.6702
0.3945,0.6819
0.3945,0.6875
0.3945,0.6901
0.3945,0.6901
0.3945,0.6901
0.3945,0.6901
0.402,0.6901
0.402,0.6901
0.402,0.6924
0.402,0.7113
0.402,0.717
0.402,0.7175
0.402,0.7175
0.402,0.7242
0.4131,0.7242
0.4131,0.7242
0.4167,0.7242
0.4167,0.7411
0.4167,0.7411
0.4304,0.7411
0.4304,0.7495
0.4304,0.7516
0.4304,0.7568
0.4304,0.7646
0.4304,0.7685
0.4304,0.7685
0.4304,0.7685
0.4304,0.7685
0.4453,0.7685
0.4453,0.7685
0.4453,0.7772
0.4453,0.7828
0.4453,0.7828
0.4453,0.7828
0.4453,0.7953
0.4453,0.7953
0.4453,0.7953
0.4524,0.7953
0.4551,0.7953
0.4551,0.7953
0.4551,0.7953
0.4551,0.8178
0.4551,0.8178
0.4556,0.8178
0.4556,0.8178
0.4556,0.8178
0.4655,0.8178
0.4655,0.8178
0.4655,0.8178
0.4655,0.8178
0.4655,0.8178
0.4699,0.8178
0.4699,0.8178
0.4699,0.8178
0.4699,0.8434
0.4699,0.8524
0.4699,0.8569
0.4699,0.861
0.4699,0.861
0.4699,0.8818
0.4712,0.8818
0.4763,0.8818
0.4842,0.8818
0.4842,0.8818
0.5021,0.8818
0.5021,0.8818
0.5021,0.8886
0.5021,0.8886
0.5021,0.8886
0.5021,0.8886
0.5148,0.8886
0.5148,0.8886
0.5148,0.9116
0.5164,0.9116
0.5164,0.9242
0.5164,0.9242
0.5164,0.9242
0.5178,0.9242
0.5178,0.9275
0.5178,0.9275
0.5178,0.9275
0.5178,0.9288
0.5178,0.9288
0.5178,0.9288
0.5178,0.9288
0.5207,0.9288
