alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.018
0.001,0.018
0.0134,0.018
0.0174,0.018
0.0303,0.018
0.0303,0.018
0.0303,0.0196
0.0303,0.0196
0.0303,0.0354
0.0303,0.0354
0.0303,0.0354
0.039,0.0354
0.04,0.0354
0.04,0.0354
0.04,0.0445
0.04,0.0462
0.04,0.0462
0.0414,0.0462
0.0414,0.0462
0.0414,0.0462
0.0414,0.0462
0.0414,0.0532
0.0414,0.0532
0.0414,0.0532
0.0445,0.0532
0.0611,0.0532
0.0611,0.0601
0.0733,0.0601
0.0733,0.0601
0.0733,0.0601
0.0759,0.0601
0.0759,0.0601
0.0759,0.0619
0.0759,0.0619
0.0877,0.0619
0.0955,0.0619
0.0955,0.0706
0.0955,0.0706
0.0955,0.0706
0.0955,0.0706
0.0955,0.0706
0.0955,0.0813
0.0955,0.0884
0.0955,0.0921
0.0955,0.0921
0.1103,0.0921
0.1103,0.0986
0.1103,0.0986
0.1103,0.0986
0.1103,0.0991
0.1212,0.0991
0.1212,0.0991
0.1212,0.0991
0.1212,0.1035
0.1212,0.1126
0.1212,0.1126
0.1212,0.1137
0.1212,0.1137
0.1351,0.1137
0.1351,0.1137
0.1351,0.1263
0.1351,0.1263
0.1351,0.1263
0.1351,0.1325
0.1351,0.1388
0.1387,0.1388
0.1387,0.1448
0.1387,0.1448
0.1387,0.1448
0.1387,0.155
0.1502,0.155
0.1502,0.155
0.1502,0.155
0.1502,0.155
0.1502,0.155
0.1502,0.155
0.1595,0.155
0.1595,0.155
0.173,0.155
0.1793,0.155
0.1793,0.1568
0.1793,0.1636
0.1793,0.1636
0.1793,0.1636
0.1884,0.1636
0.1884,0.1746
0.1884,0.1854
0.1884,0.1944
0.1884,0.2156
0.1884,0.2293
0.1884,0.2293
0.1884,0.2324
0.1884,0.236
0.2002,0.236
0.2002,0.236
0.2002,0.257
0.2002,0.257
0.2002,0.2667
0.2002,0.2734
0.2002,0.2838
0.2002,0.2909
0.2002,0.2909
0.2002,0.2909
0.2002,0.2933
0.2002,0.3201
0.2002,0.3201
0.2153,0.3201
0.2153,0.3225
0.2153,0.3378
0.2315,0.3378
0.2315,0.3378
0.2315,0.3378
0.2315,0.3378
0.2315,0.3378
0.2331,0.3378
0.2331,0.3378
0.2331,0.3378
0.2331,0.3401
0.2331,0.3401
0.2331,0.3505
0.2332,0.3505
0.2332,0.3505
0.2332,0.351
0.2332,0.3548
0.238,0.3548
0.238,0.355
0.2438,0.355
0.2538,0.355
0.2538,0.3683
0.2538,0.3683
0.2538,0.3797
0.2538,0.3797
0.2538,0.3797
0.2538,0.3797
0.2538,0.3806
0.2587,0.3806
0.2587,0.3903
0.2587,0.3994
0.2587,0.4017
0.2587,0.4078
0.2587,0.4078
0.2587,0.4078
0.2587,0.4078
0.2587,0.4175
0.2587,0.4175
0.276,0.4175
0.276,0.4283
0.276,0.4283
0.276,0.4283
0.2768,0.4283
0.2855,0.4283
0.2855,0.4283
0.2899,0.4283
0.2976,0.4283
0.2976,0.4283
0.2976,0.4316
0.2976,0.4316
0.2976,0.4316
0.2976,0.4316
0.3028,0.4316
0.3028,0.4431
0.3028,0.4431
0.3061,0.4431
0.3061,0.4434
0.3061,0.4434
0.3061,0.4434
0.3061,0.4434
0.3061,0.4501
0.3061,0.4519
0.3074,0.4519
0.3074,0.4519
0.3074,0.4559
0.3074,0.4559
0.3115,0.4559
0.3115,0.4662
0.3115,0.4841
0.3115,0.4841
0.3115,0.4935
0.3115,0.4935
0.3115,0.5005
0.3115,0.5005
0.3115,0.5005
0.3119,0.5005
0.3119,0.5228
0.3263,0.5228
0.3263,0.5228
0.3263,0.5271
0.3287,0.5271
0.3379,0.5271
0.3379,0.5355
0.3379,0.5355
0.3379,0.5355
0.3424,0.5355
0.3424,0.5355
0.3424,0.5355
0.3424,0.5355
0.3424,0.5534
0.3424,0.5601
0.3424,0.5614
0.3424,0.5614
0.3424,0.5614
0.3424,0.5614
0.3424,0.5614
0.3424,0.568
0.3424,0.5739
0.3551,0.5739
0.3551,0.5739
0.3551,0.5784
0.3551,0.5784
0.3551,0.5784
0.3551,0.5784
0.3582,0.5784
0.3582,0.5824
0.3582,0.5896
0.3582,0.5896
0.3582,0.5896
0.3582,0.602
0.3582,0.602
0.3582,0.6043
0.3582,0.6043
0.3587,0.6043
0.3587,0.6043
0.3587,0.6187
0.3587,0.6187
0.3587,0.6187
0.3587,0.6187
0.3587,0.624
0.3587,0.6268
0.3587,0.6454
0.3587,0.6454
0.3587,0.6454
0.3587,0.6548
0.3587,0.6608
0.3587,0.6608
0.3587,0.6608
0.3587,0.6608
0.3587,0.6608
0.3587,0.6634
0.3587,0.6683
0.3587,0.6683
0.3587,0.6683
0.3587,0.6683
0.37,0.6683
0.37,0.6772
0.37,0.6772
0.37,0.6846
0.37,0.6846
0.37,0.6846
0.3754,0.6846
0.3754,0.6846
0.3754,0.6891
0.3754,0.6891
0.3754,0.6908
0.3754,0.7071
0.3754,0.7071
0.3754,0.7071
0.3754,0.7072
0.3811,0.7072
0.3845,0.7072
0.3845,0.7102
0.3845,0.7107
0.3845,0.7107
0.3845,0.7107
0.4038,0.7107
0.4038,0.728
0.4038,0.7363
0.4038,0.745
0.4084,0.745
0.4084,0.7467
0.4084,0.7467
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7498
0.4084,0.7545
0.4084,0.7545
0.4195,0.7545
0.4195,0.7545
0.4195,0.7572
0.4235,0.7572
0.4284,0.7572
0.4284,0.7572
0.4284,0.7721
0.4284,0.7825
0.4284,0.7825
0.4284,0.7825
0.4284,0.7825
0.4284,0.7825
0.4284,0.7914
0.4284,0.7914
0.4284,0.7914
0.4284,0.8017
0.4284,0.8097
0.4284,0.8097
0.4284,0.8166
0.4284,0.8166
0.4284,0.8166
0.4284,0.8166
0.4284,0.8166
0.4284,0.8166
0.4284,0.8166
0.4284,0.8189
0.4284,0.8189
0.4284,0.8342
0.4284,0.8342
0.4284,0.8342
0.4422,0.8342
0.4422,0.8342
0.4422,0.8551
0.4422,0.8551
0.4422,0.8551
0.4422,0.8551
0.4422,0.8551
