alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0094,0.001
0.0094,0.001
0.0094,0.001
0.0094,0.0111
0.0094,0.0111
0.0094,0.0111
0.0228,0.0111
0.0313,0.0111
0.0313,0.0111
0.0313,0.0143
0.0313,0.0143
0.0431,0.0143
0.0431,0.0143
0.0431,0.0446
0.0431,0.0446
0.0431,0.0446
0.0431,0.0446
0.0431,0.0446
0.0431,0.055
0.0431,0.0594
0.0431,0.0664
0.0431,0.0759
0.0474,0.0759
0.0474,0.0759
0.0474,0.0841
0.0474,0.0841
0.0474,0.0841
0.0474,0.0932
0.0474,0.1005
0.0474,0.1081
0.0474,0.1185
0.0474,0.1185
0.0474,0.1185
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0474,0.1215
0.0532,0.1215
0.0532,0.1215
0.0566,0.1215
0.0566,0.1215
0.0566,0.1215
0.0566,0.1244
0.0566,0.1244
0.0608,0.1244
0.0608,0.1244
0.0608,0.1244
0.0608,0.1244
0.0608,0.1326
0.0608,0.1383
0.0608,0.1383
0.0608,0.1383
0.0646,0.1383
0.0646,0.1383
0.0646,0.1519
0.0646,0.1519
0.0646,0.1519
0.0646,0.1616
0.0646,0.1616
0.0646,0.1845
0.0646,0.2094
0.0646,0.2094
0.0663,0.2094
0.0663,0.2172
0.0663,0.2172
0.0663,0.2172
0.0663,0.2172
0.0736,0.2172
0.0736,0.2189
0.0736,0.2225
0.0736,0.2225
0.0736,0.2225
0.0736,0.2331
0.0766,0.2331
0.0872,0.2331
0.0872,0.2393
0.0872,0.2393
0.0872,0.2393
0.0872,0.2414
0.0902,0.2414
0.092,0.2414
0.092,0.2414
0.092,0.2445
0.092,0.2445
0.092,0.252
0.092,0.2563
0.092,0.272
0.092,0.2789
0.1003,0.2789
0.1144,0.2789
0.1144,0.29
0.1144,0.2926
0.1144,0.303
0.1173,0.303
0.1173,0.303
0.1173,0.303
0.1173,0.3073
0.1271,0.3073
0.1271,0.3073
0.1271,0.3136
0.1271,0.3136
0.1271,0.3136
0.1271,0.3136
0.1361,0.3136
0.1361,0.3136
0.1361,0.3136
0.1361,0.3136
0.1361,0.3136
0.1361,0.3186
0.1361,0.3186
0.1396,0.3186
0.1396,0.3186
0.1561,0.3186
0.1561,0.32
0.1561,0.32
0.1561,0.3245
0.1561,0.3268
0.1561,0.3268
0.1561,0.3268
0.1561,0.3268
0.1561,0.3268
0.1595,0.3268
0.1595,0.3355
0.1595,0.3444
0.1595,0.3515
0.1595,0.3629
0.1595,0.366
0.1634,0.366
0.1634,0.3768
0.1634,0.3841
0.1688,0.3841
0.1688,0.3841
0.1688,0.3841
0.1688,0.3903
0.1688,0.3903
0.1688,0.3903
0.1688,0.3903
0.1688,0.3903
0.1688,0.3998
0.1688,0.3998
0.1688,0.3998
0.1688,0.3998
0.1688,0.3998
0.1688,0.4086
0.1688,0.4243
0.1688,0.4243
0.1688,0.4289
0.1744,0.4289
0.1744,0.4346
0.1874,0.4346
0.1874,0.4412
0.1874,0.4618
0.1874,0.4689
0.1874,0.4689
0.1874,0.4753
0.1874,0.4784
0.1874,0.485
0.1874,0.485
0.1948,0.485
0.1948,0.485
0.1948,0.485
0.1948,0.485
0.1948,0.485
0.1948,0.4974
0.1948,0.4974
0.1948,0.4974
0.1948,0.5029
0.1948,0.5079
0.2009,0.5079
0.2009,0.5125
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5198
0.2009,0.5243
0.2009,0.5278
0.2009,0.5346
0.2009,0.5439
0.2009,0.5439
0.2009,0.5566
0.2009,0.5566
0.2009,0.5581
0.2009,0.5581
0.2009,0.5666
0.2009,0.5666
0.2009,0.5666
0.2009,0.5666
0.2009,0.5744
0.2158,0.5744
0.2158,0.58
0.2158,0.5911
0.2158,0.6001
0.2355,0.6001
0.2505,0.6001
0.2505,0.6035
0.2505,0.6255
0.2505,0.6255
0.2505,0.6255
0.2505,0.6384
0.2505,0.6541
0.2505,0.6541
0.2505,0.6583
0.2505,0.6583
0.2505,0.6595
0.2505,0.6595
0.2505,0.6595
0.2505,0.666
0.2505,0.666
0.2505,0.6704
0.2505,0.6704
0.2505,0.6704
0.2505,0.6825
0.2613,0.6825
0.2613,0.6854
0.2613,0.6854
0.2613,0.6854
0.2613,0.6898
0.2613,0.6929
0.2613,0.7005
0.2613,0.7005
0.2613,0.7045
0.2613,0.7045
0.2613,0.7045
0.2658,0.7045
0.2658,0.7085
0.269,0.7085
0.269,0.7175
0.269,0.7276
0.269,0.735
0.269,0.735
0.2797,0.735
0.2797,0.735
0.2797,0.735
0.2797,0.7392
0.2797,0.7392
0.2803,0.7392
0.2803,0.7425
0.2803,0.7425
0.2803,0.7425
0.2848,0.7425
0.2848,0.7577
0.2848,0.7632
0.2848,0.7804
0.2848,0.7804
0.2848,0.7852
0.2848,0.7877
0.2848,0.7973
0.2867,0.7973
0.2867,0.7973
0.2867,0.8236
0.2867,0.828
0.2867,0.828
0.2867,0.8379
0.297,0.8379
0.3012,0.8379
0.3012,0.8379
0.3121,0.8379
0.3121,0.8379
0.3121,0.8468
0.3121,0.8468
0.3121,0.8468
0.3121,0.8512
0.3121,0.8531
0.3121,0.8531
0.3121,0.8583
0.3121,0.8583
0.3121,0.861
0.3121,0.8744
0.3121,0.8753
0.3189,0.8753
0.3189,0.8753
0.3233,0.8753
0.3347,0.8753
0.3347,0.8753
0.3347,0.8992
0.3347,0.8992
0.3347,0.8992
0.3347,0.8992
0.3347,0.9091
0.3347,0.9262
0.3469,0.9262
0.3469,0.9355
0.3469,0.9355
0.3531,0.9355
0.3556,0.9355
0.3586,0.9355
0.3586,0.9419
0.3586,0.9419
0.3586,0.9454
0.366,0.9454
0.366,0.9454
0.366,0.9454
0.366,0.9608
0.366,0.964
0.3806,0.964
0.3808,0.964
0.3832,0.964
0.3911,0.964
0.3911,0.964
0.3911,0.964
0.3911,0.964
0.3911,0.9654
0.3911,0.9696
0.3911,0.9696
0.3911,0.9696
0.3911,0.9702
0.3911,0.9702
0.3911,0.9702
0.3911,0.98
0.3911,0.983
0.3911,0.983
0.3911,0.983
0.3911,0.9986
0.3911,0.9986
0.3911,0.9986
0.3911,1.0
