alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0256
0.0273,0.0256
0.0273,0.0256
0.0307,0.0256
0.0307,0.0423
0.031,0.0423
0.031,0.0517
0.031,0.0576
0.031,0.0636
0.031,0.0636
0.031,0.0636
0.031,0.0636
0.031,0.0673
0.031,0.0673
0.031,0.0712
0.031,0.0712
0.031,0.0712
0.031,0.0712
0.031,0.0712
0.031,0.0712
0.031,0.0949
0.031,0.0949
0.031,0.1009
0.031,0.1069
0.031,0.1069
0.031,0.1069
0.031,0.1235
0.031,0.1235
0.031,0.1235
0.031,0.1328
0.031,0.1328
0.031,0.1328
0.031,0.1328
0.031,0.1379
0.0387,0.1379
0.0439,0.1379
0.0439,0.1379
0.0439,0.1552
0.0439,0.1552
0.0439,0.1552
0.0439,0.1601
0.0531,0.1601
0.0531,0.1601
0.0531,0.1666
0.0531,0.1666
0.0531,0.1666
0.0531,0.1666
0.0531,0.1729
0.0571,0.1729
0.0571,0.1729
0.0571,0.1729
0.0571,0.1852
0.0571,0.1994
0.0571,0.1994
0.0571,0.1994
0.0571,0.2018
0.0611,0.2018
0.0611,0.2018
0.0611,0.2068
0.0611,0.2068
0.0611,0.2068
0.0611,0.2068
0.0636,0.2068
0.0721,0.2068
0.0721,0.2088
0.0721,0.2088
0.0771,0.2088
0.0771,0.2088
0.0771,0.2088
0.0771,0.2088
0.0771,0.2088
0.0771,0.2088
0.0771,0.2151
0.0771,0.2151
0.0771,0.2151
0.0771,0.2151
0.0771,0.2231
0.0771,0.2231
0.0771,0.2231
0.0813,0.2231
0.0813,0.25
0.0813,0.2551
0.0813,0.2551
0.0813,0.2551
0.0813,0.2611
0.0813,0.2619
0.0824,0.2619
0.093,0.2619
0.093,0.2619
0.093,0.2619
0.093,0.2669
0.093,0.2708
0.093,0.2708
0.093,0.2755
0.093,0.279
0.093,0.2833
0.093,0.2833
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.2991
0.093,0.3005
0.093,0.3119
0.093,0.3174
0.093,0.3235
0.093,0.354
0.1057,0.354
0.1057,0.354
0.1057,0.354
0.1057,0.354
0.1069,0.354
0.1069,0.3596
0.1069,0.3596
0.1069,0.3639
0.1154,0.3639
0.1154,0.3639
0.1154,0.3639
0.1154,0.3639
0.12,0.3639
0.12,0.3639
0.12,0.3754
0.12,0.3971
0.12,0.3971
0.12,0.4166
0.12,0.4166
0.12,0.4166
0.1237,0.4166
0.1237,0.4306
0.1237,0.4371
0.1237,0.44
0.1237,0.44
0.1237,0.4475
0.1237,0.4705
0.1237,0.4705
0.1237,0.486
0.1237,0.508
0.1424,0.508
0.1424,0.508
0.1424,0.508
0.1424,0.508
0.1424,0.5149
0.1424,0.5256
0.1424,0.5256
0.1424,0.5256
0.1424,0.5256
0.1424,0.5295
0.1424,0.5295
0.1424,0.5438
0.1424,0.5438
0.1592,0.5438
0.1592,0.5451
0.1592,0.5451
0.1611,0.5451
0.1611,0.5544
0.1611,0.5544
0.1611,0.5671
0.1611,0.5671
0.1611,0.5872
0.1611,0.588
0.1611,0.5889
0.1611,0.5889
0.1611,0.5889
0.1611,0.5889
0.1611,0.6038
0.1611,0.6038
0.1611,0.6102
0.1611,0.6102
0.1611,0.6102
0.1611,0.6123
0.1617,0.6123
0.1617,0.6238
0.1617,0.6365
0.1617,0.6365
0.1617,0.6365
0.1617,0.6365
0.1617,0.6365
0.1617,0.6454
0.1801,0.6454
0.1801,0.6454
0.1801,0.6454
0.184,0.6454
0.184,0.6454
0.184,0.6454
0.184,0.6604
0.184,0.6604
0.1992,0.6604
0.1992,0.6632
0.1992,0.6632
0.1992,0.6632
0.1992,0.6632
0.1992,0.6632
0.1992,0.6707
0.2031,0.6707
0.2031,0.6707
0.2031,0.6707
0.2031,0.6707
0.2031,0.676
0.2031,0.6887
0.2176,0.6887
0.2176,0.6973
0.2176,0.6973
0.2176,0.7033
0.2176,0.7033
0.2176,0.7033
0.2176,0.7033
0.2176,0.7212
0.2176,0.7212
0.2176,0.7212
0.2223,0.7212
0.2223,0.7212
0.2223,0.7281
0.2362,0.7281
0.2362,0.7281
0.2362,0.735
0.2362,0.7382
0.2362,0.7382
0.2362,0.7421
0.2362,0.7466
0.2362,0.7489
0.2362,0.7592
0.2362,0.7592
0.2362,0.7751
0.2362,0.7751
0.247,0.7751
0.247,0.7899
0.247,0.7899
0.247,0.7913
0.247,0.7913
0.247,0.7913
0.2522,0.7913
0.2522,0.7913
0.2522,0.7956
0.2522,0.7992
0.2522,0.8004
0.26,0.8004
0.26,0.8099
0.26,0.8259
0.26,0.8259
0.26,0.8259
0.26,0.8391
0.26,0.8391
0.26,0.8391
0.2693,0.8391
0.2693,0.847
0.2693,0.847
0.2693,0.8511
0.2693,0.8536
0.2783,0.8536
0.2783,0.8536
0.2783,0.8536
0.2783,0.8536
0.2788,0.8536
0.2788,0.8571
0.2788,0.8571
0.2788,0.8636
0.2788,0.8636
0.2788,0.8636
0.2788,0.8636
0.2788,0.8855
0.2876,0.8855
0.2876,0.8855
0.2876,0.8855
0.2876,0.8986
0.2876,0.9019
0.2876,0.9019
0.2876,0.9019
0.2876,0.9021
0.2876,0.9035
0.2876,0.9086
0.2876,0.9089
0.2876,0.9181
0.2876,0.9212
0.2876,0.9212
0.2876,0.9212
0.2876,0.9212
0.2876,0.929
0.2876,0.9325
0.3034,0.9325
0.3034,0.9325
0.3034,0.933
0.3034,0.9352
0.3034,0.9383
0.3034,0.9551
0.3034,0.9551
0.3034,0.9731
0.3034,0.9731
0.3034,0.9777
0.3034,0.9967
0.3034,0.9967
0.3034,0.9967
0.3034,1.0
0.3034,1.0
0.3034,1.0
0.3187,1.0
0.3187,1.0
0.3187,1.0
0.3187,1.0
0.3187,1.0
0.3187,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3333,1.0
0.3438,1.0
0.3438,1.0
0.3478,1.0
0.368,1.0
0.3701,1.0
0.3701,1.0
0.3749,1.0
0.3749,1.0
0.3749,1.0
0.3749,1.0
0.3749,1.0
0.3749,1.0
0.377,1.0
0.3842,1.0
0.3842,1.0
