alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.016,0.001
0.016,0.001
0.0246,0.001
0.0246,0.001
0.0246,0.001
0.0246,0.001
0.0246,0.001
0.0246,0.0113
0.0277,0.0113
0.0277,0.012
0.0341,0.012
0.0341,0.012
0.0341,0.0235
0.0341,0.0324
0.0341,0.0348
0.0341,0.0382
0.0341,0.0382
0.0341,0.0382
0.0341,0.0382
0.0454,0.0382
0.0454,0.0382
0.0454,0.0434
0.0454,0.0434
0.0454,0.0554
0.0454,0.0554
0.058,0.0554
0.058,0.077
0.058,0.077
0.058,0.077
0.058,0.0781
0.074,0.0781
0.074,0.0781
0.074,0.0781
0.074,0.0781
0.074,0.0781
0.074,0.0781
0.074,0.086
0.074,0.086
0.074,0.086
0.074,0.1011
0.0837,0.1011
0.0837,0.1015
0.0837,0.1015
0.0837,0.1096
0.0885,0.1096
0.0885,0.1096
0.0885,0.1096
0.0885,0.1096
0.0885,0.1096
0.0885,0.1145
0.0885,0.1417
0.0885,0.1532
0.0885,0.1683
0.0907,0.1683
0.0907,0.171
0.0976,0.171
0.0976,0.171
0.0976,0.1834
0.0976,0.1905
0.0976,0.1984
0.0976,0.2082
0.0976,0.2082
0.0976,0.2082
0.0976,0.2123
0.0976,0.2123
0.0976,0.2123
0.0976,0.2132
0.0976,0.2169
0.0976,0.2169
0.0976,0.2169
0.0976,0.2299
0.0976,0.2299
0.0976,0.2299
0.0976,0.2446
0.0978,0.2446
0.0978,0.2446
0.0978,0.2507
0.1039,0.2507
0.1039,0.2507
0.1186,0.2507
0.1347,0.2507
0.1347,0.2507
0.1463,0.2507
0.1463,0.2537
0.1463,0.2591
0.1463,0.2591
0.1463,0.2591
0.1463,0.2591
0.1463,0.2591
0.1463,0.2591
0.1463,0.2716
0.1463,0.2805
0.1463,0.2805
0.1463,0.2805
0.1463,0.2903
0.1463,0.2963
0.1463,0.3052
0.1463,0.3052
0.1543,0.3052
0.1577,0.3052
0.1577,0.3188
0.1638,0.3188
0.1638,0.3329
0.1638,0.3329
0.1638,0.3329
0.1638,0.3329
0.1754,0.3329
0.1775,0.3329
0.1775,0.3331
0.1775,0.3331
0.1847,0.3331
0.1847,0.3331
0.1847,0.3359
0.1847,0.3453
0.1847,0.3456
0.1847,0.3456
0.1847,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3456
0.188,0.3531
0.188,0.3533
0.188,0.3533
0.188,0.356
0.1976,0.356
0.1976,0.356
0.2033,0.356
0.2033,0.3586
0.2033,0.3586
0.2033,0.3586
0.2033,0.3671
0.2079,0.3671
0.2123,0.3671
0.2123,0.3671
0.2123,0.3671
0.2123,0.3671
0.2184,0.3671
0.2184,0.3852
0.2184,0.3852
0.2184,0.3873
0.2184,0.3964
0.2184,0.3964
0.2184,0.3964
0.2184,0.3964
0.2184,0.3964
0.2328,0.3964
0.2328,0.4042
0.2328,0.4167
0.2328,0.4167
0.2328,0.4264
0.2384,0.4264
0.2384,0.4346
0.2384,0.4346
0.2384,0.4346
0.2384,0.4437
0.2384,0.4524
0.2384,0.4524
0.2444,0.4524
0.2444,0.4524
0.2444,0.4524
0.2462,0.4524
0.2538,0.4524
0.2538,0.4524
0.2538,0.4524
0.2538,0.4556
0.2538,0.4675
0.2538,0.4675
0.2538,0.4775
0.2538,0.4939
0.2538,0.5007
0.2538,0.5007
0.2538,0.5007
0.2538,0.5007
0.2538,0.5007
0.2538,0.5017
0.2538,0.5114
0.2538,0.5114
0.2538,0.5114
0.2538,0.5335
0.2538,0.5335
0.2538,0.5335
0.2538,0.5335
0.2579,0.5335
0.2579,0.5335
0.2617,0.5335
0.2617,0.5508
0.2617,0.5508
0.2617,0.5526
0.2617,0.5526
0.2617,0.5526
0.2617,0.5688
0.2617,0.5688
0.2617,0.5744
0.2617,0.5958
0.2617,0.5984
0.2617,0.6084
0.2617,0.6207
0.2683,0.6207
0.2683,0.6207
0.2683,0.6231
0.2683,0.6325
0.2859,0.6325
0.2859,0.6325
0.2859,0.6377
0.2859,0.6377
0.2859,0.6377
0.2859,0.6377
0.2859,0.6492
0.2871,0.6492
0.2871,0.6492
0.2871,0.6492
0.2871,0.653
0.2871,0.653
0.2909,0.653
0.2909,0.663
0.2909,0.6855
0.2909,0.6855
0.2909,0.6922
0.3063,0.6922
0.3063,0.6922
0.3063,0.6922
0.3063,0.6922
0.3063,0.6922
0.3132,0.6922
0.3132,0.7039
0.3132,0.7039
0.3262,0.7039
0.3262,0.7102
0.3262,0.712
0.3262,0.7141
0.3447,0.7141
0.3495,0.7141
0.3495,0.7141
0.3703,0.7141
0.387,0.7141
0.387,0.7141
0.387,0.7265
0.387,0.7349
0.387,0.7393
0.387,0.7393
0.387,0.7393
0.387,0.7393
0.387,0.7393
0.387,0.7393
0.387,0.7511
0.3919,0.7511
0.3919,0.7555
0.4077,0.7555
0.4077,0.7555
0.4082,0.7555
0.4082,0.7555
0.4082,0.7705
0.4082,0.7705
0.4229,0.7705
0.4229,0.7705
0.4229,0.7737
0.4229,0.7853
0.4229,0.7853
0.4229,0.7884
0.4229,0.7929
0.4229,0.7929
0.4229,0.8059
0.4229,0.8107
0.4229,0.8107
0.4229,0.8107
0.4229,0.8189
0.4229,0.8233
0.4229,0.8278
0.4229,0.8278
0.4289,0.8278
0.4289,0.8278
0.4289,0.8278
0.4289,0.8315
0.4289,0.8315
0.4454,0.8315
0.4454,0.8315
0.4454,0.8315
0.4454,0.8315
0.4454,0.8315
0.4454,0.8328
0.4454,0.8328
0.4454,0.8328
0.4525,0.8328
0.4525,0.8328
0.4525,0.8343
0.4525,0.8566
0.4525,0.8566
0.4525,0.8566
0.4686,0.8566
0.4686,0.8566
0.4838,0.8566
0.4838,0.8659
0.4838,0.8659
0.4838,0.8659
0.4838,0.8659
0.4838,0.8691
0.4838,0.8691
0.4838,0.8691
0.4838,0.8803
0.4838,0.8803
0.4838,0.8803
0.4838,0.8879
0.4838,0.8879
0.4838,0.9044
0.4838,0.9165
0.4905,0.9165
0.4905,0.9177
0.4905,0.9177
0.4905,0.9177
0.4905,0.9177
0.4905,0.9505
0.4966,0.9505
0.5166,0.9505
0.5166,0.9654
0.5166,0.9654
0.5166,0.9654
0.5264,0.9654
0.5264,0.9805
0.5264,0.9805
0.5264,0.9805
0.5264,0.9857
0.5264,0.9928
0.5264,1.0
0.5299,1.0
0.5299,1.0
0.5299,1.0
