alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.001
0.0167,0.0074
0.0202,0.0074
0.0202,0.0162
0.0202,0.0162
0.0202,0.0215
0.0202,0.0246
0.0202,0.0246
0.0202,0.0246
0.0207,0.0246
0.0207,0.0297
0.0207,0.0297
0.0207,0.0467
0.0312,0.0467
0.0312,0.0467
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0512
0.0312,0.0582
0.0312,0.0582
0.0312,0.067
0.0312,0.067
0.0312,0.0842
0.0374,0.0842
0.0374,0.0842
0.0374,0.0904
0.0374,0.0904
0.0374,0.1004
0.0374,0.1004
0.0374,0.104
0.0374,0.104
0.0374,0.104
0.0525,0.104
0.0525,0.1089
0.0525,0.1089
0.0525,0.1251
0.0525,0.1251
0.0525,0.1251
0.0525,0.1261
0.0525,0.1294
0.0525,0.1395
0.0525,0.1422
0.0525,0.1462
0.0525,0.1462
0.0525,0.1462
0.0525,0.1553
0.0525,0.162
0.0525,0.1625
0.0525,0.1625
0.0648,0.1625
0.0648,0.1625
0.0648,0.1637
0.0691,0.1637
0.0691,0.1637
0.0691,0.1637
0.0691,0.1637
0.0691,0.1659
0.0767,0.1659
0.0792,0.1659
0.0792,0.1659
0.0792,0.1659
0.0792,0.1735
0.0792,0.1854
0.0847,0.1854
0.0847,0.1912
0.0847,0.1912
0.0847,0.198
0.0847,0.198
0.0847,0.2009
0.0847,0.2009
0.0847,0.215
0.0847,0.2156
0.0847,0.2156
0.0959,0.2156
0.0959,0.2156
0.0959,0.2156
0.0959,0.2201
0.0959,0.2201
0.0959,0.2201
0.0959,0.2408
0.0959,0.2497
0.0959,0.2497
0.0959,0.2606
0.0959,0.2627
0.0959,0.2627
0.0959,0.2627
0.0959,0.2627
0.0959,0.2627
0.0959,0.2627
0.0959,0.2627
0.1036,0.2627
0.1131,0.2627
0.1131,0.2684
0.1131,0.2702
0.1131,0.2702
0.1131,0.2786
0.1131,0.2786
0.1219,0.2786
0.1219,0.2786
0.1219,0.2786
0.1219,0.2987
0.1219,0.3016
0.1219,0.3016
0.1354,0.3016
0.1354,0.3049
0.1354,0.3049
0.1488,0.3049
0.1488,0.312
0.1488,0.312
0.1488,0.312
0.1488,0.312
0.1514,0.312
0.1514,0.3185
0.1514,0.3185
0.1633,0.3185
0.1775,0.3185
0.1845,0.3185
0.1845,0.3185
0.1845,0.3185
0.1845,0.3185
0.1845,0.3347
0.1845,0.3347
0.1903,0.3347
0.1943,0.3347
0.1943,0.3347
0.1943,0.3347
0.1943,0.3352
0.1943,0.3352
0.1955,0.3352
0.1955,0.3352
0.1955,0.3577
0.1955,0.3577
0.1955,0.3577
0.1955,0.3577
0.1955,0.3577
0.1955,0.3581
0.1955,0.3581
0.1955,0.3581
0.1955,0.3668
0.1955,0.3846
0.1955,0.3856
0.1955,0.3856
0.1955,0.3929
0.1955,0.3984
0.1955,0.3984
0.1955,0.4121
0.1955,0.4121
0.1955,0.4121
0.2023,0.4121
0.2095,0.4121
0.2104,0.4121
0.2104,0.4121
0.2104,0.4121
0.213,0.4121
0.213,0.4121
0.213,0.4121
0.213,0.4121
0.213,0.4246
0.213,0.4246
0.222,0.4246
0.222,0.4321
0.222,0.4418
0.222,0.4475
0.222,0.4475
0.222,0.4698
0.222,0.4747
0.222,0.4747
0.222,0.4895
0.222,0.4895
0.222,0.4895
0.2363,0.4895
0.2363,0.4895
0.2363,0.4895
0.2363,0.4895
0.2452,0.4895
0.2452,0.4895
0.2452,0.4895
0.2452,0.4895
0.2452,0.4908
0.2452,0.4908
0.2452,0.4908
0.2575,0.4908
0.2575,0.494
0.2575,0.494
0.2752,0.494
0.2752,0.494
0.2795,0.494
0.2795,0.5081
0.2795,0.512
0.2795,0.5219
0.2847,0.5219
0.2847,0.5234
0.2847,0.5262
0.2847,0.5262
0.2847,0.5262
0.2847,0.5262
0.2847,0.5262
0.2847,0.5278
0.2994,0.5278
0.3063,0.5278
0.3063,0.5278
0.3063,0.5278
0.3063,0.5413
0.3063,0.5413
0.3063,0.5413
0.3141,0.5413
0.3141,0.5483
0.3141,0.5522
0.3141,0.5522
0.3141,0.5522
0.3141,0.5522
0.3148,0.5522
0.3148,0.5522
0.3148,0.5815
0.3148,0.5815
0.3148,0.5826
0.3148,0.5826
0.3162,0.5826
0.3162,0.5826
0.3162,0.5826
0.3162,0.5826
0.3162,0.5826
0.3162,0.5826
0.3162,0.592
0.3162,0.5996
0.3162,0.5996
0.3162,0.6072
0.3162,0.6072
0.3162,0.6252
0.3235,0.6252
0.3303,0.6252
0.3303,0.655
0.3303,0.655
0.3303,0.655
0.3303,0.6713
0.3303,0.6713
0.3303,0.6713
0.3303,0.6726
0.3303,0.6726
0.3303,0.6726
0.3384,0.6726
0.3384,0.6726
0.3384,0.6737
0.3384,0.6737
0.3384,0.6737
0.3384,0.6757
0.3384,0.6894
0.3384,0.6894
0.3384,0.6894
0.3384,0.6894
0.3384,0.6944
0.3384,0.6944
0.3384,0.6944
0.3384,0.7268
0.3384,0.7341
0.3384,0.7528
0.3384,0.7683
0.3384,0.7683
0.3384,0.7683
0.3384,0.7754
0.3384,0.7754
0.3384,0.7754
0.3431,0.7754
0.3594,0.7754
0.3594,0.7786
0.3594,0.7786
0.3594,0.7888
0.3594,0.8048
0.3594,0.8048
0.3669,0.8048
0.3669,0.8048
0.3669,0.8048
0.3836,0.8048
0.3836,0.8066
0.3836,0.8246
0.3836,0.8246
0.3836,0.8246
0.3836,0.8246
0.3836,0.8246
0.3836,0.8286
0.3836,0.8387
0.3836,0.8497
0.4054,0.8497
0.4054,0.8497
0.4054,0.8702
0.4054,0.8702
0.4054,0.8702
0.4054,0.8736
0.4054,0.8805
0.4054,0.8805
0.4083,0.8805
0.4083,0.8805
0.4083,0.8805
0.4083,0.8805
0.4395,0.8805
0.4395,0.8805
0.4395,0.8805
0.4395,0.8805
0.4395,0.8805
0.4395,0.896
0.4395,0.9099
0.4395,0.9099
0.4395,0.9274
0.4443,0.9274
0.4443,0.9274
0.4443,0.9274
0.4508,0.9274
0.4508,0.9274
0.4508,0.9274
0.4508,0.9325
0.4508,0.9325
0.4508,0.9401
0.4508,0.9401
0.4635,0.9401
0.4635,0.9619
0.4635,0.9619
0.4635,0.9624
0.4635,0.9624
0.4635,0.9727
