alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0123,0.001
0.0123,0.001
0.0123,0.028
0.0123,0.028
0.0123,0.0339
0.0123,0.0339
0.0123,0.0339
0.014,0.0339
0.014,0.0369
0.0309,0.0369
0.0309,0.0369
0.0309,0.038
0.0309,0.038
0.0451,0.038
0.0451,0.057
0.0485,0.057
0.0634,0.057
0.0634,0.057
0.0634,0.057
0.0634,0.0644
0.0634,0.0665
0.0634,0.0665
0.0634,0.0665
0.0634,0.0686
0.0634,0.0765
0.0634,0.0795
0.0634,0.0795
0.0634,0.0795
0.0634,0.0795
0.0634,0.0795
0.0634,0.0795
0.0634,0.0812
0.0634,0.0851
0.0634,0.0851
0.0634,0.0881
0.0634,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0881
0.0748,0.0923
0.0748,0.0928
0.0748,0.1065
0.0748,0.1065
0.0748,0.1065
0.0758,0.1065
0.0758,0.1065
0.0758,0.1065
0.0758,0.1065
0.0758,0.1065
0.0758,0.1137
0.0758,0.119
0.0844,0.119
0.0844,0.1231
0.085,0.1231
0.0912,0.1231
0.0933,0.1231
0.0933,0.1231
0.0933,0.1441
0.0933,0.1441
0.0933,0.161
0.0933,0.161
0.0959,0.161
0.0959,0.1722
0.0959,0.1768
0.0959,0.1795
0.0959,0.1795
0.0959,0.1795
0.0959,0.1795
0.0959,0.1795
0.0959,0.1825
0.0959,0.1825
0.0959,0.1825
0.0959,0.1882
0.0959,0.1894
0.0959,0.1894
0.0959,0.1894
0.0959,0.1986
0.0959,0.2
0.0995,0.2
0.0995,0.205
0.0995,0.205
0.0995,0.205
0.0995,0.2172
0.1025,0.2172
0.1025,0.2208
0.1025,0.2227
0.1025,0.2227
0.1025,0.2227
0.1025,0.2237
0.1025,0.2237
0.1156,0.2237
0.1156,0.2305
0.1156,0.2305
0.1156,0.2386
0.1156,0.2386
0.1156,0.2386
0.1156,0.2535
0.1156,0.2535
0.1156,0.2535
0.1156,0.2535
0.1156,0.2535
0.1156,0.2535
0.1156,0.2535
0.1156,0.2668
0.1283,0.2668
0.1301,0.2668
0.1301,0.2668
0.1301,0.2719
0.1301,0.2719
0.1301,0.2766
0.1383,0.2766
0.1383,0.2766
0.1544,0.2766
0.1544,0.2817
0.1656,0.2817
0.1656,0.2849
0.1656,0.2849
0.1656,0.2849
0.1729,0.2849
0.1729,0.2892
0.1729,0.2892
0.1732,0.2892
0.177,0.2892
0.1779,0.2892
0.1779,0.2983
0.1779,0.2983
0.1779,0.3101
0.1779,0.3101
0.1779,0.3101
0.1779,0.3201
0.1779,0.3243
0.1779,0.3243
0.1779,0.333
0.1797,0.333
0.1797,0.333
0.1797,0.333
0.1797,0.333
0.1797,0.3437
0.1797,0.3459
0.1797,0.3597
0.1797,0.3597
0.1797,0.3597
0.1797,0.3597
0.1797,0.3597
0.1797,0.3783
0.1898,0.3783
0.1898,0.3783
0.1898,0.3783
0.1898,0.3856
0.1969,0.3856
0.1969,0.3856
0.1969,0.3856
0.1969,0.3977
0.1969,0.3977
0.1969,0.3977
0.1969,0.3977
0.211,0.3977
0.211,0.3977
0.211,0.3977
0.2113,0.3977
0.2113,0.3977
0.2113,0.4047
0.2113,0.4047
0.2186,0.4047
0.2186,0.4245
0.2186,0.4245
0.2186,0.4245
0.2186,0.4245
0.2186,0.4245
0.2186,0.4245
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.4436
0.2186,0.463
0.2186,0.4703
0.2186,0.4945
0.2186,0.4951
0.2186,0.4951
0.2186,0.4951
0.2186,0.4951
0.2186,0.5076
0.2186,0.5107
0.2186,0.5107
0.2186,0.5107
0.2186,0.5181
0.2186,0.5298
0.2186,0.5298
0.2186,0.5298
0.236,0.5298
0.236,0.5298
0.236,0.5298
0.236,0.531
0.236,0.531
0.236,0.5445
0.236,0.5445
0.236,0.5445
0.2504,0.5445
0.2504,0.5445
0.2671,0.5445
0.2671,0.5579
0.2671,0.5587
0.2671,0.5587
0.2671,0.5587
0.2671,0.5587
0.2671,0.5587
0.2671,0.5643
0.2671,0.571
0.2671,0.571
0.2671,0.571
0.2671,0.571
0.2671,0.571
0.2761,0.571
0.2761,0.5886
0.2761,0.5886
0.2871,0.5886
0.2871,0.5911
0.2871,0.5911
0.2871,0.5911
0.2871,0.5944
0.2871,0.5944
0.2961,0.5944
0.2961,0.6058
0.2961,0.6064
0.2961,0.612
0.2961,0.612
0.2961,0.6172
0.2961,0.6172
0.2961,0.6172
0.2966,0.6172
0.2966,0.6172
0.2966,0.6172
0.2966,0.6172
0.2966,0.6172
0.2994,0.6172
0.2994,0.6179
0.3026,0.6179
0.3111,0.6179
0.3111,0.6179
0.3111,0.6179
0.3111,0.6179
0.3111,0.6189
0.3111,0.6189
0.3111,0.6292
0.3111,0.6292
0.3111,0.6431
0.3111,0.6431
0.3111,0.6431
0.3111,0.6431
0.3111,0.6431
0.3111,0.6433
0.3111,0.6552
0.3111,0.6552
0.3111,0.6578
0.3111,0.6754
0.3111,0.6845
0.3111,0.6845
0.3158,0.6845
0.3158,0.7018
0.3158,0.7018
0.3158,0.7018
0.3158,0.7018
0.3158,0.7018
0.3158,0.7018
0.3158,0.7018
0.3158,0.7068
0.3177,0.7068
0.3189,0.7068
0.3189,0.7068
0.3189,0.7068
0.3189,0.7068
0.3189,0.7068
0.3189,0.7068
0.3215,0.7068
0.3215,0.7068
0.3215,0.7068
0.3215,0.7068
0.3304,0.7068
0.3304,0.7097
0.3304,0.7097
0.3304,0.7106
0.3304,0.7106
0.3304,0.7106
0.3304,0.7106
0.3304,0.7185
0.3304,0.7185
0.3304,0.7251
0.3393,0.7251
0.3393,0.7251
0.3393,0.7333
0.3393,0.7346
0.3393,0.7368
0.3393,0.7368
0.3393,0.7368
0.3393,0.7368
0.3393,0.7395
0.3393,0.7395
0.3393,0.7395
0.3393,0.7612
0.3393,0.7618
0.3504,0.7618
0.3504,0.7618
0.3561,0.7618
0.3561,0.7618
0.3561,0.7618
0.3561,0.7654
0.3561,0.7692
0.3561,0.7692
0.3561,0.7757
0.3769,0.7757
0.3769,0.7769
0.3769,0.7802
0.3769,0.7802
0.3769,0.7802
0.3769,0.7802
