alphaH,alphaS
0.001,0.001
0.001,0.001
0.0184,0.001
0.0184,0.0138
0.0184,0.0138
0.0184,0.0138
0.0184,0.0291
0.0184,0.0388
0.0304,0.0388
0.0304,0.0388
0.0304,0.0388
0.0304,0.0403
0.0304,0.0403
0.0304,0.0417
0.0304,0.0523
0.0304,0.0616
0.0304,0.0664
0.0368,0.0664
0.0368,0.0717
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.091
0.0368,0.0977
0.0368,0.0999
0.0368,0.0999
0.0368,0.0999
0.0368,0.0999
0.0368,0.0999
0.0368,0.1029
0.0368,0.1029
0.0396,0.1029
0.0396,0.1194
0.0396,0.1239
0.0396,0.1239
0.0396,0.1239
0.0396,0.1239
0.0396,0.1269
0.0446,0.1269
0.0446,0.1269
0.0446,0.1269
0.0446,0.1409
0.0446,0.1409
0.0446,0.1541
0.0446,0.1546
0.0537,0.1546
0.0537,0.1546
0.0537,0.1546
0.0537,0.1546
0.0537,0.1581
0.0537,0.1581
0.0595,0.1581
0.0595,0.1614
0.0595,0.1614
0.0595,0.166
0.0667,0.166
0.0667,0.1798
0.0667,0.1831
0.0667,0.1831
0.0667,0.1831
0.0667,0.1831
0.0667,0.1831
0.0667,0.1846
0.0667,0.1846
0.0667,0.1846
0.0667,0.1991
0.0787,0.1991
0.0787,0.1991
0.0787,0.1991
0.0787,0.1991
0.0787,0.202
0.0787,0.22
0.0804,0.22
0.0804,0.22
0.0804,0.2209
0.0804,0.2209
0.0804,0.2209
0.0804,0.2209
0.0804,0.2209
0.0817,0.2209
0.0817,0.2209
0.0817,0.2317
0.0817,0.2317
0.0908,0.2317
0.0908,0.2317
0.0908,0.2529
0.0908,0.2529
0.0908,0.2529
0.0908,0.2529
0.0908,0.2669
0.0908,0.2669
0.0908,0.2673
0.0908,0.2673
0.0908,0.2673
0.0908,0.2673
0.0908,0.2855
0.0908,0.2855
0.0908,0.3024
0.0908,0.312
0.0908,0.3191
0.0908,0.3191
0.0908,0.3191
0.0908,0.3191
0.0908,0.3191
0.0908,0.3191
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3225
0.0908,0.3291
0.0908,0.3291
0.0908,0.3291
0.0908,0.3291
0.0986,0.3291
0.0986,0.3291
0.1109,0.3291
0.1109,0.3324
0.1109,0.3324
0.1109,0.3343
0.1109,0.3343
0.1109,0.3343
0.1109,0.3343
0.1109,0.3379
0.1109,0.3472
0.1389,0.3472
0.1452,0.3472
0.1549,0.3472
0.1549,0.3472
0.1549,0.3472
0.1549,0.3472
0.1549,0.3472
0.1598,0.3472
0.1598,0.3472
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3534
0.1598,0.3619
0.1598,0.3619
0.1622,0.3619
0.1622,0.3647
0.1622,0.3664
0.1622,0.3704
0.1622,0.3704
0.1622,0.3704
0.1622,0.3781
0.1698,0.3781
0.1698,0.3781
0.1698,0.3781
0.1698,0.3967
0.1698,0.3967
0.1827,0.3967
0.1827,0.4036
0.1827,0.4036
0.1827,0.4036
0.1993,0.4036
0.1993,0.4094
0.1993,0.4104
0.1993,0.4129
0.1993,0.4174
0.1993,0.4195
0.1993,0.4195
0.1993,0.4195
0.1993,0.4256
0.1993,0.4256
0.2032,0.4256
0.2032,0.4343
0.2032,0.4343
0.2032,0.4343
0.2032,0.4343
0.2182,0.4343
0.2182,0.4343
0.2182,0.4425
0.2255,0.4425
0.2255,0.4425
0.2331,0.4425
0.2331,0.4425
0.2384,0.4425
0.2384,0.4425
0.2387,0.4425
0.2387,0.455
0.2387,0.4556
0.2387,0.4564
0.2387,0.4564
0.2387,0.4564
0.2387,0.4564
0.2387,0.4564
0.2487,0.4564
0.2487,0.4668
0.2487,0.4843
0.2487,0.4843
0.2487,0.4843
0.2487,0.4875
0.2487,0.4891
0.2487,0.4891
0.2487,0.4994
0.2487,0.5054
0.2487,0.5123
0.2487,0.5123
0.2487,0.5123
0.2487,0.5246
0.2487,0.5246
0.2487,0.5246
0.2487,0.5246
0.2487,0.5246
0.2487,0.54
0.2487,0.54
0.2487,0.5564
0.2487,0.5564
0.2487,0.5564
0.2487,0.565
0.2487,0.5655
0.252,0.5655
0.252,0.5655
0.252,0.5655
0.2544,0.5655
0.2544,0.5655
0.2544,0.5655
0.2544,0.5655
0.2544,0.5655
0.2544,0.5725
0.2544,0.5753
0.2544,0.5753
0.2544,0.5753
0.2544,0.5753
0.2544,0.5797
0.2638,0.5797
0.2638,0.5823
0.2755,0.5823
0.2755,0.5981
0.2755,0.625
0.2755,0.6355
0.2755,0.6355
0.2755,0.6355
0.2755,0.6427
0.2755,0.6678
0.2874,0.6678
0.2874,0.6678
0.2874,0.6686
0.2874,0.6686
0.2874,0.6686
0.2874,0.6686
0.2874,0.6777
0.2874,0.6877
0.2874,0.6894
0.2874,0.6894
0.2874,0.6955
0.2874,0.6955
0.2874,0.7042
0.2874,0.7106
0.2874,0.7148
0.2911,0.7148
0.3022,0.7148
0.3022,0.7148
0.3151,0.7148
0.3151,0.7148
0.3151,0.7148
0.3151,0.7217
0.3304,0.7217
0.3304,0.7217
0.3304,0.735
0.3304,0.7382
0.3432,0.7382
0.3432,0.7382
0.3432,0.7508
0.3432,0.7566
0.3432,0.7566
0.3432,0.7566
0.3432,0.7566
0.3432,0.7677
0.3432,0.7824
0.3432,0.7824
0.3432,0.7824
0.3432,0.7926
0.3432,0.7982
0.3432,0.7982
0.3432,0.7982
0.3432,0.7982
0.3432,0.8012
0.3432,0.8012
0.3432,0.8012
0.3432,0.8188
0.3432,0.8188
0.3432,0.828
0.3432,0.828
0.3432,0.8362
0.3558,0.8362
0.3558,0.8552
0.3558,0.8552
0.3558,0.8692
0.3679,0.8692
0.3679,0.8696
0.3679,0.8696
0.3692,0.8696
0.3692,0.873
0.3692,0.873
0.3692,0.8838
0.3726,0.8838
0.3726,0.8858
0.3726,0.8858
0.3726,0.8858
0.3726,0.8858
0.3726,0.8858
0.3726,0.8965
0.3726,0.9081
0.3726,0.9081
0.3726,0.9081
0.3948,0.9081
0.3948,0.9081
0.3948,0.9081
0.3948,0.9081
0.3948,0.9167
0.3948,0.9167
0.3948,0.9167
0.3948,0.9167
0.3969,0.9167
0.3969,0.9167
0.3969,0.9167
0.3969,0.9167
0.3969,0.9266
0.407,0.9266
0.407,0.9266
