alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0202
0.001,0.0202
0.001,0.0202
0.0036,0.0202
0.0041,0.0202
0.0041,0.0267
0.0041,0.0267
0.0114,0.0267
0.0114,0.0267
0.0114,0.0267
0.0114,0.0367
0.0244,0.0367
0.0244,0.0367
0.0244,0.0367
0.0244,0.0438
0.0244,0.0726
0.0244,0.0726
0.0244,0.0726
0.0244,0.0726
0.0244,0.0726
0.0346,0.0726
0.0346,0.0726
0.0346,0.0726
0.0346,0.0816
0.0346,0.0816
0.0346,0.0825
0.0346,0.0825
0.0346,0.0884
0.0509,0.0884
0.0559,0.0884
0.0559,0.0884
0.0559,0.0884
0.0559,0.0884
0.0559,0.0951
0.0559,0.1029
0.0559,0.1029
0.0559,0.1093
0.0559,0.1093
0.0559,0.1148
0.0559,0.1198
0.0559,0.129
0.0559,0.129
0.0559,0.129
0.0618,0.129
0.0618,0.1393
0.0618,0.1393
0.0618,0.1476
0.0683,0.1476
0.0781,0.1476
0.0781,0.1492
0.0781,0.1555
0.0817,0.1555
0.0817,0.1555
0.0817,0.1678
0.0817,0.1678
0.0817,0.1678
0.0817,0.1707
0.0817,0.1707
0.0817,0.1729
0.0817,0.1759
0.0817,0.1759
0.0817,0.1778
0.0817,0.1893
0.0817,0.1893
0.0817,0.1893
0.0817,0.1893
0.0817,0.1893
0.0817,0.2085
0.0817,0.2149
0.0817,0.2149
0.0817,0.2149
0.0888,0.2149
0.1101,0.2149
0.1101,0.2149
0.1101,0.2149
0.1101,0.2149
0.1101,0.2181
0.1101,0.2207
0.1101,0.2207
0.1133,0.2207
0.1133,0.2364
0.1133,0.2364
0.126,0.2364
0.126,0.2397
0.126,0.2412
0.126,0.2412
0.126,0.2412
0.126,0.2412
0.126,0.2465
0.126,0.2481
0.126,0.2481
0.126,0.2481
0.126,0.2524
0.126,0.2524
0.126,0.2524
0.126,0.2524
0.126,0.2524
0.126,0.2703
0.126,0.2703
0.126,0.284
0.1291,0.284
0.1291,0.284
0.1291,0.2921
0.1291,0.2924
0.1291,0.3019
0.1291,0.3061
0.1291,0.3061
0.1291,0.3071
0.1291,0.3071
0.1291,0.3071
0.1305,0.3071
0.1305,0.3071
0.1305,0.3071
0.1305,0.3109
0.1305,0.3109
0.137,0.3109
0.137,0.3109
0.137,0.3109
0.137,0.3191
0.137,0.3245
0.137,0.3245
0.1395,0.3245
0.1395,0.3245
0.1395,0.3245
0.1395,0.3279
0.1395,0.3391
0.1395,0.3391
0.1708,0.3391
0.1708,0.3391
0.1708,0.3423
0.1708,0.3423
0.1708,0.3508
0.1708,0.3508
0.1708,0.3508
0.1708,0.3615
0.1708,0.3628
0.1708,0.3628
0.1708,0.3641
0.1708,0.3641
0.1708,0.3641
0.1708,0.368
0.1708,0.3693
0.1708,0.3693
0.1708,0.3697
0.1708,0.3697
0.1708,0.3697
0.1758,0.3697
0.1758,0.3808
0.1758,0.3973
0.1758,0.3973
0.1758,0.3973
0.1758,0.4037
0.1758,0.4067
0.1758,0.4067
0.1758,0.4121
0.1758,0.4178
0.1758,0.4178
0.1758,0.4186
0.1758,0.4186
0.1758,0.425
0.1758,0.4369
0.1758,0.4474
0.1758,0.4474
0.1758,0.4501
0.1758,0.4501
0.1758,0.4501
0.1798,0.4501
0.1798,0.4611
0.1798,0.4611
0.182,0.4611
0.182,0.4613
0.182,0.4613
0.182,0.4613
0.182,0.4613
0.182,0.4613
0.1977,0.4613
0.1977,0.4613
0.1977,0.4613
0.1977,0.4613
0.2063,0.4613
0.2063,0.4626
0.2063,0.4626
0.2063,0.4657
0.2063,0.4657
0.2063,0.4657
0.2067,0.4657
0.2067,0.4657
0.2067,0.4657
0.2067,0.4783
0.2192,0.4783
0.2192,0.4783
0.2192,0.4783
0.2264,0.4783
0.2333,0.4783
0.2333,0.4783
0.2333,0.4879
0.2333,0.4966
0.2333,0.4966
0.2333,0.4966
0.2333,0.5234
0.2333,0.534
0.2333,0.534
0.2333,0.534
0.2333,0.5351
0.2333,0.5351
0.2333,0.5351
0.2333,0.5479
0.2333,0.5479
0.2333,0.5594
0.2333,0.5594
0.2333,0.5594
0.2333,0.5613
0.2338,0.5613
0.2338,0.5613
0.2338,0.5613
0.2338,0.5613
0.2338,0.5613
0.2338,0.5694
0.2338,0.5778
0.2402,0.5778
0.2402,0.5778
0.2402,0.5778
0.2402,0.5778
0.2402,0.5781
0.2402,0.5861
0.2402,0.5897
0.2402,0.5965
0.2402,0.6045
0.2402,0.6045
0.2402,0.6045
0.2402,0.6293
0.2402,0.6368
0.2402,0.6386
0.2402,0.6386
0.2402,0.6386
0.2402,0.6386
0.2402,0.6386
0.2402,0.6495
0.2402,0.6495
0.2402,0.6495
0.2402,0.6502
0.2402,0.6502
0.2402,0.6502
0.2402,0.6502
0.2507,0.6502
0.2507,0.6526
0.2553,0.6526
0.2553,0.6526
0.2553,0.6526
0.2576,0.6526
0.2576,0.6526
0.2576,0.6582
0.2576,0.6582
0.2576,0.6643
0.2576,0.6726
0.2576,0.6726
0.2576,0.6726
0.2576,0.6726
0.2608,0.6726
0.2608,0.6726
0.2694,0.6726
0.2694,0.6808
0.2694,0.6904
0.2813,0.6904
0.2813,0.6904
0.2813,0.6951
0.2813,0.702
0.2813,0.702
0.2813,0.7115
0.2813,0.7115
0.2813,0.7115
0.2813,0.7157
0.2813,0.7157
0.2813,0.7157
0.2813,0.7262
0.3035,0.7262
0.3035,0.7262
0.3035,0.7262
0.3083,0.7262
0.3083,0.7262
0.3083,0.7262
0.3083,0.7321
0.3203,0.7321
0.3203,0.7321
0.3244,0.7321
0.3328,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7321
0.3334,0.7538
0.3334,0.7593
0.3334,0.7593
0.3372,0.7593
0.3372,0.7647
0.3372,0.7656
0.3372,0.7656
0.3372,0.7656
0.3415,0.7656
0.3415,0.7656
0.3415,0.7656
0.3415,0.7783
0.3419,0.7783
0.3451,0.7783
0.3451,0.7787
0.3451,0.7787
0.3451,0.7787
0.3483,0.7787
0.3483,0.7787
0.3483,0.7787
0.3483,0.7787
0.3483,0.7808
0.3483,0.7808
0.3483,0.7808
0.3483,0.7827
0.3483,0.7827
0.3483,0.7827
0.3483,0.7827
0.3606,0.7827
0.3606,0.802
0.3606,0.802
0.3606,0.802
0.3606,0.8035
0.3606,0.8196
0.3606,0.8395
0.3606,0.8395
