alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.017,0.001
0.017,0.001
0.017,0.001
0.017,0.0252
0.017,0.0377
0.017,0.0403
0.017,0.0476
0.017,0.0476
0.017,0.0476
0.017,0.0476
0.0187,0.0476
0.0187,0.0596
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0187,0.0714
0.0205,0.0714
0.0205,0.0747
0.0205,0.0747
0.0205,0.0979
0.0205,0.0979
0.0205,0.0979
0.0205,0.0979
0.0205,0.1074
0.0205,0.1139
0.0205,0.1197
0.0205,0.1253
0.0205,0.1284
0.0205,0.1284
0.0205,0.1284
0.0229,0.1284
0.0319,0.1284
0.0319,0.1335
0.0319,0.1335
0.0319,0.138
0.0319,0.138
0.0319,0.138
0.0319,0.138
0.0319,0.1523
0.0319,0.1523
0.0387,0.1523
0.0387,0.1523
0.0387,0.1543
0.0387,0.1564
0.0387,0.1564
0.0387,0.1564
0.0387,0.1564
0.0387,0.1691
0.0387,0.1691
0.0387,0.1691
0.04,0.1691
0.04,0.1921
0.04,0.205
0.04,0.205
0.04,0.205
0.04,0.205
0.04,0.2149
0.04,0.2149
0.04,0.2149
0.04,0.2149
0.04,0.2226
0.04,0.2226
0.04,0.2331
0.04,0.2331
0.04,0.2406
0.0438,0.2406
0.0438,0.2528
0.0438,0.2561
0.0438,0.2615
0.0438,0.2688
0.0647,0.2688
0.0647,0.2794
0.0794,0.2794
0.0794,0.2853
0.0794,0.2962
0.0794,0.2984
0.0794,0.2984
0.0794,0.2984
0.0923,0.2984
0.0923,0.3076
0.0923,0.3076
0.0923,0.3076
0.0923,0.3076
0.0923,0.3076
0.0923,0.3076
0.0923,0.3196
0.0957,0.3196
0.0957,0.3203
0.0957,0.3203
0.0957,0.3375
0.0957,0.3581
0.0978,0.3581
0.1083,0.3581
0.119,0.3581
0.119,0.3623
0.1227,0.3623
0.1227,0.363
0.1227,0.363
0.1367,0.363
0.1373,0.363
0.1373,0.3666
0.1373,0.3775
0.1545,0.3775
0.1545,0.3879
0.1545,0.3879
0.1545,0.3914
0.1545,0.3914
0.1545,0.3919
0.1545,0.3919
0.1545,0.3919
0.17,0.3919
0.17,0.3919
0.17,0.3921
0.17,0.3921
0.17,0.3967
0.17,0.4028
0.17,0.4028
0.17,0.4028
0.17,0.4028
0.17,0.4028
0.1747,0.4028
0.1747,0.4174
0.1833,0.4174
0.1833,0.4334
0.1833,0.4334
0.1833,0.4389
0.1833,0.4389
0.1833,0.4389
0.1833,0.4427
0.1833,0.4427
0.1833,0.4427
0.1833,0.4427
0.1833,0.4465
0.1833,0.4465
0.1833,0.4465
0.1833,0.4568
0.1833,0.4568
0.1923,0.4568
0.1923,0.4652
0.1947,0.4652
0.1947,0.4652
0.1947,0.4652
0.1947,0.4835
0.1947,0.4835
0.1947,0.4868
0.1947,0.4892
0.1947,0.4892
0.2046,0.4892
0.2046,0.4892
0.214,0.4892
0.214,0.4977
0.214,0.4977
0.214,0.4992
0.214,0.5016
0.214,0.5016
0.214,0.5016
0.214,0.5016
0.214,0.5056
0.2223,0.5056
0.2223,0.5229
0.2307,0.5229
0.2307,0.5229
0.2366,0.5229
0.2366,0.5229
0.2366,0.5229
0.2366,0.5229
0.2366,0.5298
0.2514,0.5298
0.2514,0.5298
0.2514,0.5298
0.2514,0.5298
0.2514,0.538
0.2514,0.5414
0.2514,0.5414
0.2514,0.5414
0.2537,0.5414
0.2684,0.5414
0.2684,0.5414
0.2684,0.5437
0.2684,0.5523
0.2684,0.5523
0.2684,0.5582
0.2775,0.5582
0.2775,0.5582
0.2775,0.5582
0.2775,0.5582
0.2849,0.5582
0.2915,0.5582
0.2915,0.5582
0.2915,0.5582
0.2915,0.5582
0.2915,0.5582
0.2915,0.5582
0.2965,0.5582
0.2965,0.5582
0.3017,0.5582
0.3017,0.5582
0.3017,0.5699
0.3017,0.5699
0.3044,0.5699
0.3085,0.5699
0.3085,0.5788
0.3085,0.586
0.3085,0.5898
0.3085,0.5991
0.3085,0.6095
0.3085,0.6149
0.3085,0.6149
0.3085,0.624
0.3085,0.624
0.3085,0.624
0.3085,0.624
0.3085,0.624
0.3104,0.624
0.3104,0.635
0.3104,0.6353
0.3104,0.6381
0.3104,0.6459
0.3104,0.6459
0.3104,0.6459
0.3104,0.6459
0.3104,0.6545
0.3104,0.6545
0.3104,0.6545
0.3104,0.6659
0.3104,0.6714
0.3104,0.6714
0.3104,0.6714
0.3114,0.6714
0.3114,0.6714
0.3176,0.6714
0.3176,0.6754
0.3375,0.6754
0.3375,0.6754
0.3375,0.6975
0.3375,0.6998
0.3375,0.6998
0.3375,0.6998
0.3375,0.7127
0.3375,0.7213
0.3375,0.7213
0.3529,0.7213
0.373,0.7213
0.373,0.7213
0.3836,0.7213
0.3861,0.7213
0.3861,0.7225
0.3861,0.7225
0.3861,0.7249
0.3861,0.7249
0.3933,0.7249
0.3942,0.7249
0.3942,0.7249
0.3942,0.7249
0.3942,0.7302
0.3942,0.7302
0.3942,0.7302
0.3942,0.7302
0.3942,0.7338
0.3942,0.7352
0.3942,0.7374
0.3942,0.7416
0.3968,0.7416
0.3968,0.7501
0.3968,0.7501
0.3968,0.7501
0.3968,0.7557
0.3968,0.7557
0.3968,0.7643
0.3968,0.7643
0.3968,0.7643
0.3968,0.7684
0.3968,0.7684
0.3968,0.7828
0.3968,0.7828
0.3968,0.7828
0.3968,0.7828
0.398,0.7828
0.398,0.7828
0.398,0.7828
0.398,0.7828
0.4011,0.7828
0.4011,0.7828
0.4011,0.7898
0.4011,0.7898
0.4011,0.7898
0.4011,0.8045
0.4011,0.8045
0.4058,0.8045
0.4058,0.8045
0.4058,0.81
0.4058,0.8199
0.4058,0.8199
0.4058,0.8199
0.4143,0.8199
0.4143,0.8199
0.4143,0.8246
0.4143,0.8246
0.4143,0.8246
0.4246,0.8246
0.4246,0.8246
0.4246,0.8305
0.4246,0.8305
0.4246,0.8363
0.4246,0.8365
0.4246,0.8365
0.4246,0.8493
0.4246,0.8593
0.4346,0.8593
0.4455,0.8593
0.4455,0.8695
0.4455,0.8695
0.4455,0.8775
0.4455,0.8924
0.4455,0.8924
0.4455,0.8924
0.4455,0.8939
0.4455,0.8939
0.4455,0.8939
0.4455,0.8939
0.4455,0.8939
0.4554,0.8939
0.4554,0.899
0.4554,0.899
0.4554,0.9027
0.4554,0.9027
0.4554,0.9027
0.4554,0.9231
0.4554,0.9375
0.4554,0.9375
0.4554,0.958
