alphaH,alphaS
0.001,0.001
0.001,0.0176
0.001,0.0176
0.001,0.0176
0.001,0.0176
0.001,0.0176
0.001,0.0176
0.001,0.0176
0.001,0.0194
0.001,0.0225
0.0079,0.0225
0.0079,0.0225
0.0079,0.0225
0.0079,0.0234
0.0079,0.0234
0.0079,0.0234
0.0079,0.0234
0.008,0.0234
0.008,0.0234
0.008,0.0234
0.0297,0.0234
0.0297,0.0324
0.0331,0.0324
0.0331,0.0324
0.052,0.0324
0.052,0.0388
0.0588,0.0388
0.0588,0.0437
0.0588,0.0437
0.0588,0.0437
0.0594,0.0437
0.0594,0.0437
0.0594,0.0437
0.0594,0.0467
0.0594,0.0467
0.0594,0.0467
0.0594,0.0467
0.0678,0.0467
0.0678,0.0467
0.0678,0.0467
0.0678,0.055
0.0678,0.055
0.0678,0.055
0.0738,0.055
0.0738,0.055
0.0822,0.055
0.0822,0.0649
0.0822,0.0649
0.0822,0.0649
0.0822,0.0694
0.0823,0.0694
0.0948,0.0694
0.0948,0.0694
0.0948,0.0694
0.0952,0.0694
0.0952,0.0694
0.0952,0.0694
0.0982,0.0694
0.1044,0.0694
0.1044,0.0694
0.1044,0.0694
0.1044,0.0694
0.1044,0.0712
0.1044,0.0712
0.1044,0.0712
0.1044,0.0712
0.1094,0.0712
0.1094,0.0907
0.1094,0.0907
0.1094,0.0907
0.1094,0.0907
0.1133,0.0907
0.1133,0.0997
0.1133,0.0997
0.1133,0.1029
0.1133,0.1038
0.1133,0.1038
0.1144,0.1038
0.1144,0.1054
0.1194,0.1054
0.1194,0.1197
0.1194,0.1284
0.1194,0.1284
0.1194,0.1284
0.1194,0.1284
0.1194,0.1284
0.1194,0.1498
0.1194,0.1498
0.1282,0.1498
0.1282,0.1498
0.1282,0.1498
0.1282,0.1564
0.1386,0.1564
0.1386,0.1564
0.1386,0.1564
0.1411,0.1564
0.1411,0.1564
0.1411,0.1577
0.149,0.1577
0.149,0.1577
0.1529,0.1577
0.1597,0.1577
0.1597,0.1577
0.1597,0.1577
0.1597,0.1577
0.1597,0.1577
0.165,0.1577
0.1825,0.1577
0.1825,0.1577
0.1825,0.1674
0.1899,0.1674
0.1899,0.1729
0.1899,0.1729
0.1899,0.1729
0.1925,0.1729
0.1925,0.1776
0.1989,0.1776
0.1989,0.1852
0.2083,0.1852
0.2083,0.1852
0.2083,0.1852
0.2083,0.1852
0.2083,0.1985
0.2284,0.1985
0.233,0.1985
0.2393,0.1985
0.2393,0.1985
0.2393,0.1985
0.2393,0.1985
0.2393,0.1993
0.2393,0.1993
0.2393,0.1993
0.2393,0.1993
0.2402,0.1993
0.2441,0.1993
0.2441,0.1994
0.2441,0.1994
0.2541,0.1994
0.256,0.1994
0.2582,0.1994
0.2582,0.2031
0.2582,0.2031
0.2582,0.2031
0.2582,0.2031
0.2682,0.2031
0.2682,0.2031
0.2682,0.2031
0.2682,0.2031
0.2784,0.2031
0.2784,0.2085
0.2784,0.2085
0.2784,0.2085
0.2784,0.2085
0.2784,0.2116
0.2784,0.2116
0.2784,0.2116
0.2784,0.2116
0.2784,0.2117
0.2784,0.2117
0.2878,0.2117
0.2878,0.2117
0.2887,0.2117
0.2887,0.2362
0.2887,0.2419
0.2887,0.2419
0.2887,0.2419
0.2903,0.2419
0.2903,0.2419
0.2903,0.2419
0.2903,0.2562
0.2903,0.2562
0.2903,0.2767
0.2903,0.2767
0.2903,0.2767
0.2903,0.2868
0.2903,0.2914
0.2937,0.2914
0.2937,0.3014
0.2937,0.3014
0.2937,0.3014
0.2937,0.3014
0.2937,0.3073
0.2937,0.3073
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.2937,0.3105
0.3034,0.3105
0.3034,0.3105
0.309,0.3105
0.309,0.3105
0.3229,0.3105
0.3229,0.3105
0.3229,0.3105
0.3229,0.3105
0.3229,0.3183
0.3229,0.3183
0.3229,0.3183
0.3229,0.3196
0.3229,0.3196
0.3229,0.3196
0.3253,0.3196
0.3253,0.3196
0.3343,0.3196
0.3343,0.3219
0.3343,0.3219
0.3343,0.3219
0.3343,0.3219
0.3343,0.3231
0.3343,0.3263
0.3343,0.3298
0.3343,0.3336
0.3343,0.3404
0.3397,0.3404
0.3397,0.3404
0.3397,0.3556
0.3397,0.3556
0.3446,0.3556
0.3446,0.3655
0.3521,0.3655
0.3521,0.3683
0.3521,0.3683
0.3521,0.3683
0.3521,0.3683
0.3521,0.3683
0.3521,0.3692
0.362,0.3692
0.362,0.3778
0.362,0.3778
0.362,0.3778
0.362,0.3778
0.3658,0.3778
0.3658,0.3778
0.3658,0.3778
0.3658,0.3778
0.3658,0.3778
0.3658,0.3778
0.3658,0.3854
0.3658,0.3854
0.3658,0.3883
0.3658,0.4074
0.3658,0.4239
0.3746,0.4239
0.3746,0.4239
0.375,0.4239
0.3788,0.4239
0.3788,0.4382
0.3788,0.4382
0.3985,0.4382
0.4034,0.4382
0.4034,0.4382
0.4034,0.4382
0.4034,0.4382
0.4034,0.4382
0.4034,0.4382
0.4193,0.4382
0.4227,0.4382
0.4227,0.4382
0.4227,0.4382
0.4227,0.439
0.4227,0.439
0.4227,0.439
0.4227,0.439
0.4242,0.439
0.4385,0.439
0.4385,0.451
0.4399,0.451
0.4399,0.4573
0.444,0.4573
0.444,0.4576
0.444,0.4576
0.444,0.4576
0.4612,0.4576
0.4612,0.4576
0.4612,0.4708
0.4612,0.4708
0.4612,0.471
0.4612,0.4827
0.4612,0.4868
0.4738,0.4868
0.4788,0.4868
0.4788,0.5056
0.4788,0.5056
0.4801,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5056
0.4872,0.5058
0.4918,0.5058
0.4918,0.5141
0.4918,0.5141
0.5057,0.5141
0.5072,0.5141
0.5197,0.5141
0.5197,0.5141
0.5203,0.5141
0.5203,0.5141
0.5203,0.5201
0.5203,0.5286
0.5203,0.5286
0.5203,0.5286
0.5203,0.5345
0.5203,0.5526
0.5203,0.5567
0.5203,0.5567
0.5313,0.5567
0.5313,0.5567
0.5352,0.5567
0.5435,0.5567
0.5435,0.5567
0.5435,0.5567
0.5435,0.5567
0.5525,0.5567
0.5525,0.5567
0.5525,0.5637
0.5592,0.5637
0.5647,0.5637
0.5647,0.5656
0.5666,0.5656
0.5666,0.5656
0.5739,0.5656
0.5803,0.5656
0.5803,0.5835
0.5803,0.5835
0.582,0.5835
0.582,0.5965
0.582,0.5965
0.582,0.5965
0.5823,0.5965
0.5835,0.5965
0.5835,0.5965
0.5835,0.5965
0.5871,0.5965
0.5871,0.6194
0.5871,0.6194
0.5871,0.6194
0.5871,0.6194
0.5871,0.6194
0.5871,0.6194
0.5871,0.6233
0.5871,0.6233
0.5871,0.6233
0.5882,0.6233
0.5882,0.6233
0.5882,0.6239
0.5882,0.6239
0.5882,0.6243
0.5882,0.6243
0.5882,0.635
0.5882,0.6352
0.6014,0.6352
0.6073,0.6352
0.6073,0.6352
0.6073,0.6451
0.6073,0.6481
0.6073,0.6481
0.6073,0.6603
0.6073,0.6603
0.6073,0.6603
0.6073,0.6603
0.6073,0.6603
0.6073,0.6603
0.6073,0.6603
0.6073,0.6624
0.6307,0.6624
0.6307,0.6624
