alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.009
0.001,0.009
0.001,0.009
0.001,0.009
0.001,0.009
0.0068,0.009
0.0121,0.009
0.0121,0.009
0.0121,0.009
0.0165,0.009
0.0165,0.009
0.0165,0.0213
0.0251,0.0213
0.0251,0.0213
0.0251,0.0213
0.0289,0.0213
0.0289,0.0238
0.0289,0.0238
0.0289,0.0238
0.031,0.0238
0.0425,0.0238
0.0551,0.0238
0.0633,0.0238
0.0633,0.0238
0.0633,0.0238
0.0633,0.0291
0.0685,0.0291
0.0859,0.0291
0.0859,0.0291
0.0859,0.0291
0.0859,0.0291
0.0859,0.0291
0.0859,0.0435
0.0859,0.0559
0.0859,0.0559
0.0859,0.0559
0.0859,0.0559
0.0859,0.0559
0.0859,0.0596
0.0859,0.0596
0.0954,0.0596
0.0954,0.0694
0.0954,0.0694
0.1063,0.0694
0.1063,0.0694
0.1063,0.0694
0.1153,0.0694
0.1153,0.0694
0.1153,0.0825
0.1153,0.0825
0.1153,0.0825
0.1153,0.0825
0.1271,0.0825
0.1271,0.0825
0.1271,0.0979
0.1271,0.1112
0.1272,0.1112
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1194
0.1272,0.1377
0.1272,0.1382
0.1297,0.1382
0.1297,0.1382
0.1392,0.1382
0.1392,0.1515
0.1392,0.1515
0.1392,0.1515
0.1392,0.1515
0.1531,0.1515
0.1644,0.1515
0.1644,0.1692
0.1644,0.1692
0.17,0.1692
0.17,0.1692
0.17,0.1692
0.17,0.1692
0.17,0.1692
0.1718,0.1692
0.1718,0.1692
0.1718,0.1692
0.1718,0.1785
0.1718,0.1831
0.1718,0.1831
0.1718,0.1946
0.1718,0.1946
0.1762,0.1946
0.1762,0.1946
0.1762,0.1946
0.1762,0.1946
0.1762,0.1946
0.1867,0.1946
0.1867,0.1946
0.1867,0.1946
0.1998,0.1946
0.1998,0.2015
0.2018,0.2015
0.2018,0.2015
0.2018,0.2051
0.2197,0.2051
0.2197,0.2208
0.2197,0.2272
0.2222,0.2272
0.2281,0.2272
0.2281,0.233
0.2281,0.2344
0.2348,0.2344
0.2348,0.2344
0.2348,0.2344
0.2348,0.2367
0.2348,0.2404
0.2348,0.2404
0.2348,0.2404
0.2348,0.2404
0.2458,0.2404
0.2458,0.2475
0.2458,0.2475
0.2458,0.2475
0.2458,0.2609
0.2458,0.2609
0.2486,0.2609
0.259,0.2609
0.259,0.2609
0.259,0.2609
0.259,0.265
0.2673,0.265
0.2863,0.265
0.2863,0.2674
0.2863,0.2674
0.2863,0.2674
0.2863,0.2674
0.3033,0.2674
0.3033,0.2674
0.3033,0.2674
0.3033,0.2674
0.3033,0.2692
0.306,0.2692
0.306,0.2757
0.3084,0.2757
0.3084,0.2757
0.3084,0.2877
0.3084,0.2932
0.3084,0.2932
0.3084,0.2932
0.3084,0.2932
0.3084,0.2932
0.3084,0.2932
0.3084,0.3175
0.3084,0.3175
0.3084,0.3175
0.3084,0.3175
0.3084,0.3175
0.3084,0.3175
0.3084,0.3339
0.3246,0.3339
0.3246,0.3339
0.3291,0.3339
0.3291,0.3419
0.3291,0.3419
0.3291,0.3419
0.3402,0.3419
0.3402,0.3419
0.3402,0.3419
0.3576,0.3419
0.3576,0.3637
0.3576,0.3645
0.3576,0.3645
0.3624,0.3645
0.3708,0.3645
0.3708,0.3791
0.3708,0.3902
0.3708,0.3902
0.3708,0.3902
0.3708,0.3902
0.3708,0.3934
0.3716,0.3934
0.3716,0.3934
0.3716,0.3934
0.3716,0.3934
0.3716,0.3942
0.3716,0.3942
0.3716,0.4064
0.3716,0.4064
0.3855,0.4064
0.3855,0.4064
0.3855,0.4064
0.3855,0.4064
0.3855,0.4074
0.3855,0.4162
0.3855,0.4162
0.3855,0.4162
0.3855,0.4162
0.3855,0.4162
0.3855,0.4162
0.3855,0.4162
0.3877,0.4162
0.3962,0.4162
0.3962,0.4162
0.3962,0.4162
0.4001,0.4162
0.4001,0.4162
0.4001,0.4162
0.4001,0.4193
0.4102,0.4193
0.4102,0.4193
0.4119,0.4193
0.4252,0.4193
0.4252,0.4193
0.4252,0.4236
0.4252,0.4236
0.4252,0.4236
0.428,0.4236
0.428,0.4264
0.428,0.4531
0.428,0.4531
0.428,0.4531
0.428,0.4531
0.428,0.4531
0.428,0.4592
0.4374,0.4592
0.4374,0.4636
0.4438,0.4636
0.4699,0.4636
0.4699,0.4636
0.4699,0.4636
0.4699,0.4636
0.4746,0.4636
0.4746,0.4933
0.4746,0.5024
0.4746,0.5024
0.4771,0.5024
0.4782,0.5024
0.4788,0.5024
0.4795,0.5024
0.4795,0.5119
0.4795,0.5119
0.4829,0.5119
0.4829,0.5119
0.4847,0.5119
0.4993,0.5119
0.5078,0.5119
0.5078,0.5119
0.5256,0.5119
0.5256,0.5119
0.5256,0.5119
0.5256,0.5119
0.5345,0.5119
0.5345,0.5119
0.5345,0.5119
0.537,0.5119
0.5483,0.5119
0.5483,0.5245
0.5483,0.5262
0.5483,0.5286
0.5487,0.5286
0.5549,0.5286
0.5549,0.5459
0.5566,0.5459
0.5566,0.5492
0.5566,0.555
0.5579,0.555
0.5579,0.555
0.5633,0.555
0.5633,0.555
0.5633,0.5562
0.5633,0.5614
0.5633,0.5614
0.5633,0.5614
0.5633,0.5614
0.5633,0.5614
0.5633,0.5614
0.5827,0.5614
0.5827,0.5614
0.5827,0.5614
0.5827,0.5655
0.5827,0.5655
0.5827,0.5655
0.5827,0.5719
0.5827,0.5837
0.5827,0.5837
0.5894,0.5837
0.5894,0.5837
0.5894,0.5837
0.5894,0.5837
0.5894,0.5837
0.5894,0.5837
0.5894,0.5844
0.5894,0.5844
0.5944,0.5844
0.5944,0.5961
0.5944,0.5961
0.6094,0.5961
0.6094,0.5961
0.6094,0.5961
0.6094,0.6032
0.6094,0.6032
0.6094,0.6032
0.6201,0.6032
0.6201,0.6032
0.6201,0.6032
0.6201,0.6032
0.6201,0.6032
0.6201,0.6032
0.6201,0.615
0.6308,0.615
0.6439,0.615
0.6617,0.615
0.6617,0.615
0.6617,0.615
0.6617,0.6165
0.6617,0.6165
0.6617,0.6186
0.6617,0.6328
0.6617,0.6348
0.6617,0.6348
0.6674,0.6348
0.6674,0.6411
0.6734,0.6411
0.6734,0.6538
0.6734,0.6553
0.6734,0.6605
0.6734,0.6605
0.6734,0.6605
0.6734,0.6605
0.6734,0.6605
0.6825,0.6605
0.6825,0.6605
0.6825,0.6635
0.6825,0.6635
0.6825,0.6803
0.6825,0.6803
0.6825,0.6835
0.6825,0.6835
