alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.0093
0.001,0.0225
0.001,0.0225
0.001,0.0225
0.001,0.0225
0.001,0.0225
0.001,0.0279
0.001,0.0324
0.001,0.0324
0.0147,0.0324
0.0147,0.0324
0.0147,0.0324
0.0147,0.0356
0.0198,0.0356
0.021,0.0356
0.021,0.0356
0.021,0.0356
0.021,0.0433
0.021,0.0433
0.021,0.0433
0.021,0.0637
0.021,0.0637
0.021,0.0677
0.021,0.0677
0.021,0.0677
0.021,0.0677
0.032,0.0677
0.036,0.0677
0.0363,0.0677
0.0363,0.0745
0.0363,0.0783
0.0363,0.0783
0.0363,0.0783
0.0374,0.0783
0.0374,0.0783
0.0374,0.0783
0.0374,0.0783
0.0374,0.0783
0.0374,0.0783
0.0374,0.0783
0.0449,0.0783
0.0449,0.0783
0.0449,0.0855
0.0487,0.0855
0.0487,0.0855
0.0487,0.0855
0.0487,0.0987
0.0487,0.1025
0.0487,0.1025
0.0487,0.1025
0.0487,0.1179
0.0569,0.1179
0.0569,0.1179
0.0573,0.1179
0.0573,0.1179
0.0573,0.1179
0.0573,0.1209
0.0573,0.1209
0.0573,0.1268
0.0573,0.1268
0.0573,0.1268
0.0573,0.1268
0.0581,0.1268
0.0581,0.1271
0.0581,0.1271
0.0633,0.1271
0.0633,0.1333
0.0633,0.1333
0.0633,0.138
0.0633,0.138
0.0633,0.1557
0.071,0.1557
0.0743,0.1557
0.0743,0.1557
0.0743,0.1557
0.0743,0.1557
0.0743,0.1565
0.0901,0.1565
0.0901,0.1565
0.1043,0.1565
0.1043,0.1565
0.1043,0.1565
0.1194,0.1565
0.1194,0.1565
0.1194,0.1747
0.1194,0.1879
0.1194,0.1879
0.1281,0.1879
0.1281,0.199
0.1281,0.2225
0.1281,0.2225
0.1281,0.2225
0.1281,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2303
0.1333,0.2379
0.1333,0.2379
0.1379,0.2379
0.1516,0.2379
0.1516,0.2379
0.1516,0.2379
0.1516,0.2379
0.1522,0.2379
0.1522,0.2503
0.1644,0.2503
0.1644,0.2631
0.1644,0.2631
0.1644,0.2631
0.1644,0.2631
0.1644,0.2631
0.1644,0.2647
0.1644,0.2647
0.1644,0.27
0.1644,0.2753
0.1644,0.2753
0.1644,0.2753
0.1828,0.2753
0.1828,0.2753
0.1828,0.2753
0.1868,0.2753
0.1868,0.2753
0.1948,0.2753
0.1948,0.2755
0.1948,0.276
0.1948,0.276
0.1948,0.2781
0.2103,0.2781
0.2103,0.2834
0.2185,0.2834
0.2185,0.2877
0.2185,0.2967
0.2185,0.2996
0.2244,0.2996
0.2244,0.2996
0.2244,0.2996
0.2244,0.3022
0.2244,0.3022
0.2244,0.3022
0.2272,0.3022
0.2272,0.3022
0.2272,0.3083
0.2346,0.3083
0.2359,0.3083
0.2359,0.3083
0.2359,0.3083
0.2359,0.3083
0.2359,0.3083
0.2444,0.3083
0.2444,0.3083
0.2533,0.3083
0.2533,0.3083
0.2533,0.3174
0.2629,0.3174
0.2629,0.3177
0.2629,0.3177
0.2629,0.3177
0.2629,0.3243
0.2629,0.3243
0.2629,0.3243
0.2629,0.3243
0.2629,0.3243
0.2629,0.3243
0.2629,0.3367
0.2629,0.3367
0.2646,0.3367
0.2646,0.3367
0.2646,0.354
0.2646,0.354
0.2646,0.3617
0.2646,0.3617
0.2646,0.3652
0.2646,0.3695
0.2646,0.3934
0.2646,0.3934
0.2759,0.3934
0.2759,0.4045
0.2759,0.4193
0.2876,0.4193
0.2881,0.4193
0.2881,0.4193
0.2989,0.4193
0.2996,0.4193
0.2996,0.4199
0.2996,0.4199
0.2996,0.4248
0.2996,0.4248
0.2996,0.4248
0.2996,0.4248
0.2996,0.4248
0.3238,0.4248
0.3238,0.4248
0.3369,0.4248
0.3369,0.4248
0.3369,0.4248
0.3369,0.4372
0.3369,0.4372
0.3369,0.4372
0.3369,0.4372
0.34,0.4372
0.34,0.4501
0.3413,0.4501
0.3413,0.4501
0.3577,0.4501
0.3577,0.4501
0.3577,0.464
0.3577,0.464
0.3604,0.464
0.3758,0.464
0.3758,0.464
0.3758,0.464
0.3758,0.464
0.377,0.464
0.377,0.4794
0.377,0.482
0.377,0.482
0.377,0.482
0.377,0.482
0.3804,0.482
0.3804,0.4827
0.3804,0.4873
0.3804,0.4955
0.3804,0.4955
0.3804,0.4955
0.3804,0.5047
0.3804,0.5058
0.3804,0.5153
0.3804,0.5153
0.3804,0.5183
0.3804,0.5183
0.3866,0.5183
0.3866,0.5183
0.3866,0.5183
0.3866,0.5226
0.3906,0.5226
0.3906,0.5226
0.3906,0.5226
0.3906,0.5226
0.3945,0.5226
0.3945,0.53
0.3966,0.53
0.3966,0.53
0.3966,0.5325
0.3966,0.5325
0.3966,0.5325
0.4157,0.5325
0.4157,0.5369
0.4157,0.546
0.4214,0.546
0.4222,0.546
0.4222,0.546
0.4222,0.546
0.4222,0.546
0.4222,0.5565
0.4222,0.5692
0.4222,0.5692
0.4222,0.5692
0.4222,0.5692
0.4222,0.5869
0.4222,0.5869
0.4319,0.5869
0.4319,0.5869
0.4319,0.5869
0.4345,0.5869
0.4345,0.5869
0.4389,0.5869
0.441,0.5869
0.4506,0.5869
0.4506,0.5869
0.4506,0.5869
0.4506,0.5869
0.4506,0.5903
0.4506,0.5903
0.4674,0.5903
0.4674,0.5958
0.4674,0.5958
0.4674,0.6073
0.4674,0.6112
0.4674,0.6112
0.4674,0.6112
0.4813,0.6112
0.4889,0.6112
0.4889,0.62
0.4898,0.62
0.4898,0.6296
0.4898,0.6422
0.4986,0.6422
0.5084,0.6422
0.5084,0.6431
0.5084,0.6432
0.5249,0.6432
0.5249,0.6432
0.5249,0.6575
0.5249,0.6575
0.5293,0.6575
0.5293,0.6851
0.5331,0.6851
0.5331,0.6886
0.5331,0.6886
0.543,0.6886
0.543,0.691
0.543,0.6956
0.543,0.6978
0.5512,0.6978
0.5512,0.6978
0.5512,0.6978
0.5512,0.7143
0.5512,0.7143
0.5512,0.7143
0.5567,0.7143
0.5567,0.7143
0.5567,0.7143
0.5567,0.7143
0.5567,0.7143
0.5655,0.7143
0.5655,0.716
0.5865,0.716
0.5865,0.716
0.5865,0.7171
0.5865,0.7171
0.5865,0.7171
0.5865,0.7233
0.5865,0.7322
0.5865,0.7322
0.5865,0.7322
0.5865,0.7329
0.5865,0.7329
0.5865,0.7415
0.5958,0.7415
0.6013,0.7415
0.6013,0.7415
0.6015,0.7415
0.6015,0.7485
0.6015,0.7485
0.6113,0.7485
0.6113,0.7485
