alphaH,alphaS
0.001,0.001
0.017,0.001
0.017,0.001
0.0326,0.001
0.0326,0.0238
0.0326,0.0277
0.0326,0.0277
0.0443,0.0277
0.0443,0.0277
0.0443,0.0325
0.0443,0.0325
0.0443,0.0325
0.0443,0.0325
0.0443,0.0372
0.0444,0.0372
0.0564,0.0372
0.0564,0.0372
0.0564,0.0372
0.0564,0.0462
0.0572,0.0462
0.0572,0.0522
0.0572,0.0552
0.0816,0.0552
0.0816,0.0552
0.0816,0.0552
0.0816,0.0552
0.0816,0.0552
0.0816,0.0682
0.0816,0.0756
0.0816,0.0756
0.0816,0.0756
0.0816,0.0756
0.0816,0.0756
0.0816,0.0858
0.0816,0.0858
0.0816,0.0904
0.0816,0.0904
0.0816,0.0904
0.0816,0.0904
0.1034,0.0904
0.1034,0.0904
0.1137,0.0904
0.1167,0.0904
0.1167,0.0904
0.1167,0.0904
0.1167,0.1018
0.1167,0.1018
0.1167,0.1018
0.1192,0.1018
0.1338,0.1018
0.1338,0.1018
0.1361,0.1018
0.1361,0.1018
0.1361,0.1018
0.155,0.1018
0.155,0.1018
0.155,0.1018
0.155,0.1216
0.155,0.1216
0.155,0.1216
0.155,0.1216
0.155,0.1282
0.1558,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1282
0.1665,0.1337
0.1665,0.1357
0.1678,0.1357
0.178,0.1357
0.178,0.1357
0.178,0.1387
0.178,0.1387
0.178,0.1389
0.178,0.1389
0.178,0.1389
0.178,0.1389
0.178,0.1389
0.2005,0.1389
0.2005,0.1389
0.2005,0.15
0.215,0.15
0.215,0.1627
0.215,0.1636
0.215,0.1636
0.215,0.1692
0.215,0.1692
0.215,0.1692
0.215,0.1692
0.215,0.1692
0.215,0.1803
0.215,0.1818
0.2205,0.1818
0.2205,0.1818
0.2205,0.1818
0.2247,0.1818
0.2247,0.1818
0.2326,0.1818
0.2326,0.1818
0.2363,0.1818
0.2363,0.1818
0.2363,0.1872
0.2507,0.1872
0.2507,0.1934
0.2555,0.1934
0.2555,0.1934
0.2555,0.2025
0.2555,0.2025
0.2588,0.2025
0.2588,0.2025
0.2598,0.2025
0.2598,0.2165
0.2646,0.2165
0.2767,0.2165
0.2767,0.2235
0.2767,0.2235
0.2767,0.2391
0.2767,0.2391
0.2767,0.2391
0.2767,0.2391
0.2767,0.2462
0.2767,0.2551
0.2767,0.2551
0.2767,0.2551
0.2767,0.2551
0.2767,0.2551
0.2767,0.2635
0.2767,0.2711
0.2767,0.2711
0.2767,0.2711
0.2775,0.2711
0.2775,0.2757
0.2775,0.2757
0.2801,0.2757
0.2801,0.2816
0.2801,0.2947
0.2801,0.2947
0.2801,0.2947
0.286,0.2947
0.286,0.2947
0.286,0.2947
0.286,0.2947
0.286,0.2947
0.286,0.3045
0.286,0.3045
0.286,0.3045
0.2997,0.3045
0.2997,0.3094
0.3045,0.3094
0.314,0.3094
0.3142,0.3094
0.3142,0.3244
0.3177,0.3244
0.3177,0.3257
0.3283,0.3257
0.3326,0.3257
0.3326,0.3257
0.3326,0.3257
0.3326,0.3327
0.3326,0.3327
0.3326,0.3327
0.3326,0.3449
0.3326,0.3449
0.3326,0.3449
0.3326,0.354
0.3326,0.3555
0.3326,0.3625
0.3326,0.3625
0.3326,0.3625
0.3326,0.3641
0.3406,0.3641
0.3406,0.3641
0.3406,0.3641
0.3406,0.3641
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.3406,0.3674
0.349,0.3674
0.349,0.3726
0.352,0.3726
0.352,0.3726
0.352,0.386
0.352,0.386
0.352,0.386
0.352,0.3937
0.352,0.3961
0.3557,0.3961
0.3557,0.3961
0.3557,0.3961
0.3557,0.3961
0.3557,0.3961
0.3557,0.4127
0.3557,0.4127
0.3557,0.4127
0.368,0.4127
0.368,0.4247
0.368,0.4319
0.368,0.4319
0.368,0.4319
0.3712,0.4319
0.3712,0.4458
0.3712,0.4605
0.3785,0.4605
0.3785,0.465
0.3785,0.4666
0.3785,0.4743
0.3785,0.4743
0.3785,0.4743
0.3785,0.477
0.3785,0.477
0.3785,0.477
0.3785,0.477
0.3785,0.4775
0.3785,0.4775
0.3785,0.4924
0.3785,0.4924
0.3785,0.4924
0.3791,0.4924
0.386,0.4924
0.386,0.4924
0.386,0.4974
0.3974,0.4974
0.3974,0.5026
0.3974,0.5026
0.4146,0.5026
0.4146,0.5026
0.4146,0.5026
0.4151,0.5026
0.4162,0.5026
0.4268,0.5026
0.4268,0.5026
0.4268,0.5026
0.4268,0.5026
0.4268,0.5217
0.4268,0.5217
0.4268,0.5217
0.4268,0.5284
0.4268,0.5521
0.4268,0.5643
0.4268,0.569
0.4268,0.569
0.431,0.569
0.4389,0.569
0.4389,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4419,0.569
0.4445,0.569
0.4445,0.569
0.4445,0.569
0.4445,0.569
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5713
0.4445,0.5733
0.4445,0.5733
0.4445,0.5733
0.4445,0.5733
0.4445,0.5733
0.4633,0.5733
0.4633,0.5733
0.4633,0.5733
0.4633,0.5733
0.4633,0.5975
0.4633,0.5975
0.4633,0.5975
0.4633,0.5975
0.4633,0.6136
0.4633,0.6136
0.4633,0.6136
0.4633,0.6136
0.4633,0.6136
0.4633,0.6136
0.4633,0.6136
0.4633,0.6146
0.4719,0.6146
0.4719,0.6146
0.4719,0.6146
0.4719,0.6244
0.4719,0.6244
0.4719,0.6307
0.4739,0.6307
0.4739,0.6307
0.4739,0.6307
0.4942,0.6307
0.4942,0.6307
0.4942,0.6307
0.4942,0.6307
0.4942,0.6355
0.4942,0.6434
0.4942,0.6434
0.4942,0.6493
0.4942,0.6607
0.4942,0.6607
0.4962,0.6607
0.4962,0.6607
0.4962,0.6607
0.4962,0.6607
0.4962,0.6607
0.4962,0.6607
0.4962,0.6607
0.4984,0.6607
0.4984,0.6607
0.5138,0.6607
0.5138,0.6607
0.5138,0.6607
0.5439,0.6607
0.5439,0.6607
0.5439,0.6607
0.5439,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5546,0.6607
0.5582,0.6607
0.5582,0.6607
0.5582,0.6607
0.5582,0.6649
0.5582,0.6649
0.5698,0.6649
0.5844,0.6649
0.5844,0.6649
0.5844,0.6649
0.5844,0.6649
0.5844,0.6649
0.5915,0.6649
0.5915,0.6817
0.5915,0.6817
0.6021,0.6817
0.606,0.6817
0.606,0.6817
0.6091,0.6817
0.6093,0.6817
0.6093,0.6817
0.6093,0.6889
0.6093,0.6889
0.6272,0.6889
0.6339,0.6889
0.6339,0.7078
0.6339,0.7142
0.6339,0.7142
0.6339,0.7142
0.6339,0.7142
0.6339,0.7142
0.6339,0.7142
0.6339,0.7142
0.6339,0.7165
0.6339,0.7165
0.6339,0.7165
0.6339,0.7165
0.6339,0.7279
0.6456,0.7279
0.6456,0.7279
0.6456,0.7279
0.6456,0.7279
0.6456,0.7279
0.656,0.7279
0.6647,0.7279
0.6647,0.7279
0.6813,0.7279
0.6896,0.7279
0.6896,0.7279
0.6896,0.7333
0.6896,0.7333
0.6896,0.7333
0.6901,0.7333
0.6901,0.7333
0.6901,0.7343
0.6901,0.7343
0.6901,0.7343
0.6901,0.7483
0.6901,0.7508
0.7029,0.7508
0.7029,0.7508
0.7182,0.7508
0.7355,0.7508
0.7355,0.7508
0.7355,0.7508
0.7355,0.7556
0.7355,0.7634
0.7533,0.7634
0.7611,0.7634
0.7711,0.7634
0.7711,0.7634
0.7828,0.7634
0.7828,0.7634
0.7828,0.7634
0.7828,0.7634
0.7828,0.7645
0.7828,0.7754
0.7828,0.7754
0.7828,0.7922
0.7868,0.7922
0.7868,0.8022
0.7868,0.8138
0.7868,0.8138
0.7905,0.8138
0.8018,0.8138
0.8018,0.8138
0.8018,0.8138
0.8018,0.8138
0.8018,0.8138
0.8088,0.8138
0.8141,0.8138
0.8279,0.8138
0.8279,0.8138
0.8279,0.8138
0.8279,0.8285
0.8279,0.8285
0.8316,0.8285
0.8386,0.8285
0.8386,0.8285
0.8386,0.8285
0.8386,0.8372
0.8386,0.8372
0.8386,0.8372
0.8421,0.8372
0.8421,0.8372
0.847,0.8372
0.874,0.8372
0.874,0.8382
0.874,0.8502
0.874,0.8565
0.874,0.8652
0.874,0.8881
0.883,0.8881
0.8857,0.8881
0.8857,0.8881
0.8967,0.8881
0.9084,0.8881
0.9107,0.8881
0.9107,0.8906
0.9189,0.8906
0.9305,0.8906
0.9305,0.8906
0.9305,0.8925
0.9305,0.905
0.9305,0.905
0.9305,0.9102
0.9305,0.9102
0.9305,0.9102
0.9305,0.9126
0.9305,0.9261
0.931,0.9261
0.931,0.9261
0.9493,0.9261
0.9493,0.9261
0.9647,0.9261
0.9647,0.9261
0.9647,0.9261
0.9647,0.9261
0.9647,0.9261
0.9647,0.9334
0.969,0.9334
0.969,0.9334
0.969,0.9334
0.969,0.9457
0.969,0.9457
0.969,0.9457
0.969,0.9457
0.969,0.9495
0.9799,0.9495
0.9799,0.9495
0.9799,0.9535
0.9799,0.9535
0.9799,0.9535
0.9975,0.9535
1.0,0.9535
1.0,0.9656
1.0,0.9656
1.0,0.9656
1.0,0.9656
0.9905,0.9656
0.9905,0.9701
0.9903,0.9701
0.9866,0.9701
0.9866,0.9718
0.9906,0.9718
0.9906,0.9718
0.9906,0.9718
0.9906,0.9718
0.9906,0.9718
0.9906,0.9718
0.9905,0.9718
0.9905,0.9716
0.9905,0.9716
0.9905,0.9716
0.9905,0.9716
0.9905,0.9716
0.9905,0.9716
0.9905,0.9716
0.9905,0.9602
0.9905,0.9758
0.9782,0.9758
0.9782,0.9758
0.9782,0.9758
0.9782,0.9799
0.9782,0.9822
0.9624,0.9822
0.9624,0.9822
0.9624,0.9822
0.9624,0.9822
0.9624,0.9822
0.9666,0.9822
0.9666,0.9965
0.9666,0.9965
0.9666,0.9965
0.9614,0.9965
0.9666,0.9965
0.9666,0.9848
0.9781,0.9848
0.9781,0.9848
0.9781,0.9848
0.9781,0.9782
0.9781,0.9782
0.9781,0.9996
0.9781,0.9996
0.9781,0.9955
0.9606,0.9955
0.9672,0.9955
0.9672,0.9911
0.9672,0.9911
0.9672,0.9978
0.9672,0.994
0.9585,0.994
0.9585,0.994
0.9585,0.994
0.9659,0.994
0.9659,0.994
0.9659,0.994
0.9659,0.994
0.9659,0.9886
0.9659,0.9946
0.9656,0.9946
0.9656,0.9946
0.9656,0.9842
0.9656,0.9914
0.9656,0.9914
0.9656,0.9933
0.9754,0.9933
0.9754,0.9779
0.9754,0.9954
0.9754,0.9874
0.9631,0.9874
0.9631,0.9874
0.9631,0.9874
0.9759,0.9874
0.9759,0.967
0.9949,0.967
0.9949,0.967
0.9949,0.9666
0.9949,0.9666
0.9949,0.9666
0.9949,0.9624
1.0,0.9624
1.0,0.9624
0.9896,0.9624
0.9949,0.9624
0.9949,0.9624
1.0,0.9624
0.9986,0.9624
0.9986,0.9624
0.9986,0.9624
0.9986,0.9624
0.9986,0.9624
0.9986,0.9624
0.9932,0.9624
0.9932,0.9624
0.9932,0.9624
1.0,0.9624
1.0,0.9624
1.0,0.9551
1.0,0.9551
1.0,0.9551
1.0,0.9551
1.0,0.9551
1.0,0.9606
1.0,0.955
1.0,0.955
1.0,0.955
1.0,0.962
1.0,0.962
1.0,0.9582
1.0,0.9582
1.0,0.9582
1.0,0.9582
1.0,0.9582
1.0,0.9667
0.9966,0.9667
0.9822,0.9667
0.9822,0.9667
0.9833,0.9667
0.9948,0.9667
0.9948,0.9667
0.9948,0.9667
0.9948,0.9609
0.9948,0.9609
0.9948,0.9609
0.9948,0.9643
0.9949,0.9643
0.9949,0.9643
0.9949,0.9643
0.9949,0.9643
0.9949,0.9643
0.9949,0.9643
0.9949,0.9645
1.0,0.9645
1.0,0.9645
0.996,0.9645
0.9748,0.9645
0.9825,0.9645
0.9825,0.981
0.976,0.981
0.976,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.981
0.9793,0.9714
0.9793,0.9808
0.9793,0.9808
0.9793,0.9808
0.9793,0.959
0.9793,0.9721
0.9793,0.9721
0.9793,0.9721
0.9968,0.9721
0.9968,0.9721
0.9968,0.9721
0.9968,0.9657
0.9968,0.9574
0.9968,0.9722
0.9907,0.9722
0.9907,0.9677
0.9907,0.9677
0.9907,0.9677
0.9907,0.9677
1.0,0.9677
0.9945,0.9677
0.9945,0.9677
0.9945,0.9677
0.9945,0.9677
0.9735,0.9677
0.9735,0.9677
0.9735,0.9677
0.9735,0.9847
0.9812,0.9847
0.981,0.9847
0.968,0.9847
0.968,0.9847
0.968,0.9873
0.968,0.9873
0.9855,0.9873
0.9855,0.9873
0.9855,0.9796
0.9816,0.9796
0.9816,0.9796
0.9816,0.9796
0.9816,0.9687
0.9816,0.9749
0.9816,0.9749
0.9816,0.9893
0.9816,0.9893
0.9816,0.9803
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9773
0.9816,0.9818
0.9674,0.9818
0.9674,0.9896
0.9707,0.9896
0.9618,0.9896
0.9626,0.9896
0.9626,0.9896
0.9682,0.9896
0.9682,0.9896
0.9682,0.9896
0.9871,0.9896
0.9871,0.9896
0.9871,0.9896
0.9767,0.9896
0.9767,0.9896
0.9767,0.9896
0.9767,0.9896
0.9732,0.9896
0.9732,0.9896
0.9649,0.9896
0.9778,0.9896
0.9654,0.9896
0.9654,0.9896
0.9654,0.9896
0.966,0.9896
0.966,0.9896
0.966,0.9917
0.966,0.9983
0.954,0.9983
0.954,0.9983
0.954,1.0
0.954,1.0
0.954,1.0
0.954,1.0
0.9561,1.0
0.9561,1.0
0.9561,1.0
0.9561,1.0
0.9561,1.0
0.9561,1.0
0.9686,1.0
0.9686,0.9928
0.9686,0.9928
0.9654,0.9928
0.9654,0.9928
0.9654,0.9928
0.9654,0.9928
0.9654,0.9928
0.9726,0.9928
0.9726,0.9916
0.9726,0.9916
0.9726,0.9916
0.9726,0.9916
0.9726,0.9898
0.9726,0.9898
0.9726,0.9898
0.9718,0.9898
0.9718,0.9898
0.9718,0.9898
0.9718,0.9861
0.9718,0.9988
0.9718,0.9988
0.9718,0.9988
0.9718,0.9988
0.9718,0.9988
0.9718,0.9988
0.9694,0.9988
0.957,0.9988
0.957,1.0
0.957,1.0
0.957,1.0
0.9644,1.0
0.9644,1.0
0.9644,1.0
0.942,1.0
0.9617,1.0
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9617,0.9963
0.9644,0.9963
0.9476,0.9963
0.9514,0.9963
0.9514,0.9963
0.9701,0.9963
0.9677,0.9963
0.9677,0.9899
0.9677,0.9909
0.9677,0.999
0.9677,0.999
0.9649,0.999
0.9545,0.999
0.9545,0.999
0.9545,0.999
0.9545,0.999
0.9545,0.999
0.9545,1.0
0.9545,1.0
0.9545,1.0
0.9574,1.0
0.9574,1.0
0.9574,1.0
0.9574,1.0
0.9687,1.0
0.9687,1.0
0.9687,0.996
0.9674,0.996
0.9674,0.9831
0.9674,0.9938
0.9674,0.992
0.9674,0.992
0.9674,0.992
0.9674,0.992
0.9674,0.992
0.9674,1.0
0.9674,0.9979
0.9674,0.983
0.9674,0.983
0.9674,0.9847
0.9674,0.9916
0.9674,0.9916
0.9674,0.9916
0.9674,0.9916
0.9674,0.9993
0.9674,0.9916
0.9674,0.9916
0.9674,1.0
0.9674,1.0
0.9674,0.9796
0.9674,0.9796
0.9674,0.9796
0.973,0.9796
0.973,0.9796
0.9733,0.9796
0.9733,0.9796
0.9787,0.9796
0.9787,0.9796
0.9813,0.9796
0.9813,0.9796
0.9756,0.9796
0.9756,0.9796
0.9756,0.9796
0.9756,0.9874
0.9756,0.9661
0.9885,0.9661
0.9885,0.9661
0.9885,0.9661
0.9923,0.9661
0.9923,0.9661
0.9923,0.9671
0.9923,0.9748
0.9923,0.9748
0.9923,0.9748
0.9923,0.9576
1.0,0.9576
1.0,0.9576
1.0,0.9619
1.0,0.9547
1.0,0.9547
1.0,0.9553
1.0,0.9553
1.0,0.9553
1.0,0.9553
1.0,0.9553
1.0,0.9609
1.0,0.9609
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9489
1.0,0.9551
1.0,0.9551
1.0,0.9551
1.0,0.9551
1.0,0.976
0.9813,0.976
0.9813,0.976
0.9813,0.976
0.9813,0.976
0.9813,0.9836
0.9813,0.9836
0.9813,0.9836
0.9728,0.9836
0.983,0.9836
0.983,0.9836
0.983,0.9836
0.983,0.9836
0.9759,0.9836
0.9759,0.9836
0.9759,0.9925
0.9759,0.9925
0.9759,0.9925
0.9759,0.9854
0.9759,0.985
0.9759,0.985
0.9759,0.985
0.9759,0.985
0.9759,0.967
0.9759,0.967
0.9759,0.967
0.9759,0.9713
0.9759,0.9847
0.9749,0.9847
0.9749,0.9947
0.9616,0.9947
0.9616,0.9947
0.9616,0.9947
0.9616,0.9947
0.9692,0.9947
0.96,0.9947
0.9672,0.9947
0.9672,0.9947
0.9672,0.9947
0.9672,0.9714
0.9672,0.9714
0.9803,0.9714
1.0,0.9714
1.0,0.9568
1.0,0.9722
1.0,0.9722
1.0,0.9722
1.0,0.9621
1.0,0.9618
1.0,0.9618
1.0,0.9618
1.0,0.9559
1.0,0.9559
1.0,0.9559
1.0,0.9559
1.0,0.9559
1.0,0.9559
1.0,0.9559
1.0,0.9563
1.0,0.9563
1.0,0.9563
1.0,0.9563
1.0,0.9624
0.9973,0.9624
0.9973,0.9713
0.9973,0.9713
0.9973,0.9671
0.9973,0.958
0.9973,0.958
0.9973,0.958
1.0,0.958
1.0,0.958
1.0,0.958
1.0,0.958
1.0,0.9695
0.9929,0.9695
0.9929,0.9695
0.9929,0.9695
0.9929,0.9695
0.9929,0.9695
0.9929,0.9695
0.9819,0.9695
0.9819,0.9695
0.9819,0.9695
0.9819,0.9695
0.9864,0.9695
0.9864,0.9695
0.9864,0.9695
0.9934,0.9695
0.9934,0.9695
0.9854,0.9695
0.9854,0.9695
1.0,0.9695
0.9959,0.9695
0.9959,0.9695
0.9959,0.9518
0.9959,0.9644
0.9937,0.9644
1.0,0.9644
1.0,0.9644
1.0,0.9569
1.0,0.9569
1.0,0.9569
1.0,0.9569
