alphaH,alphaS
0.001,0.001
0.001,0.003
0.001,0.003
0.001,0.003
0.001,0.003
0.001,0.003
0.001,0.0101
0.0131,0.0101
0.0131,0.0101
0.0131,0.0101
0.0131,0.0101
0.0131,0.0119
0.0131,0.0271
0.0131,0.0338
0.0131,0.0338
0.0131,0.0338
0.0197,0.0338
0.0197,0.0338
0.0197,0.0338
0.0197,0.0338
0.0317,0.0338
0.0317,0.0338
0.0457,0.0338
0.0457,0.0338
0.0457,0.0338
0.0457,0.0499
0.0457,0.0499
0.0527,0.0499
0.0527,0.0582
0.0527,0.0582
0.0527,0.0605
0.0527,0.0605
0.0527,0.0605
0.0527,0.0669
0.0555,0.0669
0.0555,0.0731
0.0555,0.0731
0.0614,0.0731
0.0658,0.0731
0.0781,0.0731
0.0781,0.0731
0.0781,0.0731
0.0843,0.0731
0.0843,0.0848
0.0843,0.0875
0.0843,0.0875
0.0843,0.0986
0.0843,0.0986
0.0843,0.0986
0.0843,0.1032
0.0843,0.1032
0.0843,0.1032
0.0843,0.1032
0.0843,0.1171
0.0843,0.1171
0.0843,0.1308
0.0843,0.1308
0.0843,0.1308
0.1041,0.1308
0.1041,0.1376
0.1041,0.1376
0.1041,0.1435
0.1041,0.1435
0.1041,0.1435
0.1041,0.1435
0.1219,0.1435
0.1252,0.1435
0.1252,0.1435
0.1252,0.1435
0.1252,0.1435
0.1252,0.1531
0.1321,0.1531
0.1321,0.1531
0.1399,0.1531
0.1399,0.1531
0.1399,0.1531
0.1399,0.1533
0.1399,0.1533
0.1404,0.1533
0.1404,0.1606
0.1551,0.1606
0.1551,0.1606
0.1551,0.1732
0.1551,0.1754
0.1769,0.1754
0.1769,0.1754
0.1769,0.1754
0.1769,0.1764
0.1864,0.1764
0.1864,0.1764
0.1864,0.1764
0.1864,0.1764
0.1864,0.1764
0.1864,0.1848
0.1864,0.1884
0.1875,0.1884
0.1875,0.1919
0.1875,0.1943
0.1875,0.1943
0.1875,0.2095
0.1875,0.2104
0.1875,0.2104
0.1875,0.2112
0.1875,0.2112
0.1955,0.2112
0.2063,0.2112
0.2063,0.2112
0.2063,0.2112
0.2082,0.2112
0.2082,0.2112
0.2082,0.2112
0.2082,0.2112
0.2082,0.2112
0.2192,0.2112
0.2192,0.2112
0.2192,0.2122
0.2192,0.2126
0.2207,0.2126
0.2211,0.2126
0.2211,0.2126
0.2211,0.2126
0.23,0.2126
0.23,0.2126
0.2415,0.2126
0.2415,0.2126
0.2415,0.2248
0.2415,0.2248
0.2421,0.2248
0.2421,0.2328
0.2421,0.2328
0.2421,0.2328
0.2421,0.2344
0.2427,0.2344
0.2441,0.2344
0.2441,0.2386
0.2441,0.2386
0.2441,0.2386
0.2441,0.2386
0.2441,0.2414
0.2441,0.2586
0.2441,0.2684
0.2441,0.2684
0.263,0.2684
0.2674,0.2684
0.2674,0.2684
0.2674,0.2684
0.2674,0.2684
0.2674,0.2707
0.2674,0.2707
0.2674,0.2707
0.2674,0.2707
0.278,0.2707
0.278,0.2707
0.278,0.2798
0.278,0.2798
0.278,0.2798
0.278,0.2798
0.278,0.282
0.286,0.282
0.286,0.282
0.286,0.2918
0.286,0.2918
0.286,0.2918
0.286,0.2918
0.3083,0.2918
0.3117,0.2918
0.3117,0.2918
0.3117,0.2966
0.3117,0.2966
0.3202,0.2966
0.3202,0.2966
0.3333,0.2966
0.3333,0.2966
0.3333,0.2966
0.3333,0.2966
0.3333,0.2966
0.3386,0.2966
0.3386,0.2966
0.3386,0.2966
0.3386,0.2966
0.3386,0.2966
0.3386,0.2966
0.352,0.2966
0.352,0.2966
0.352,0.2966
0.352,0.2966
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3032
0.352,0.3176
0.352,0.3181
0.3582,0.3181
0.365,0.3181
0.365,0.3181
0.365,0.3253
0.373,0.3253
0.373,0.3253
0.373,0.3253
0.373,0.3253
0.373,0.3413
0.373,0.3413
0.373,0.3584
0.373,0.3624
0.373,0.3712
0.373,0.3832
0.3921,0.3832
0.3921,0.3832
0.397,0.3832
0.397,0.3832
0.397,0.3836
0.397,0.3853
0.397,0.4004
