alphaH,alphaS
0.001,0.001
0.001,0.001
0.0036,0.001
0.0036,0.0016
0.0036,0.0016
0.0036,0.0166
0.0146,0.0166
0.0224,0.0166
0.0224,0.0166
0.0232,0.0166
0.0232,0.0166
0.0232,0.0166
0.0232,0.0218
0.0232,0.0218
0.0232,0.0232
0.0406,0.0232
0.0406,0.0232
0.044,0.0232
0.044,0.0328
0.044,0.0384
0.0478,0.0384
0.0616,0.0384
0.0616,0.0489
0.0624,0.0489
0.065,0.0489
0.0679,0.0489
0.0679,0.0489
0.0803,0.0489
0.0899,0.0489
0.0948,0.0489
0.0948,0.0489
0.101,0.0489
0.101,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0489
0.116,0.0554
0.116,0.0554
0.116,0.0568
0.1164,0.0568
0.1164,0.0568
0.1164,0.0612
0.1164,0.0612
0.1201,0.0612
0.1201,0.065
0.1201,0.0687
0.1201,0.073
0.1201,0.0791
0.1201,0.0791
0.1282,0.0791
0.1291,0.0791
0.1291,0.0793
0.1291,0.0904
0.1291,0.0904
0.1291,0.0904
0.1291,0.0904
0.1291,0.0904
0.1356,0.0904
0.1397,0.0904
0.1398,0.0904
0.1398,0.0904
0.1482,0.0904
0.1482,0.0915
0.1482,0.0915
0.1482,0.0935
0.1482,0.0965
0.1482,0.0965
0.1482,0.1135
0.1482,0.1135
0.1482,0.1135
0.1482,0.1135
0.1482,0.1135
0.1482,0.1192
0.1482,0.1207
0.1482,0.1257
0.1482,0.1257
0.1482,0.1257
0.1482,0.1257
0.1482,0.1355
0.1527,0.1355
0.1527,0.14
0.1624,0.14
0.1624,0.14
0.1624,0.1414
0.1624,0.1414
0.1624,0.1576
0.1624,0.1576
0.1624,0.1688
0.1734,0.1688
0.1734,0.1688
0.1734,0.1688
0.1734,0.1688
0.1734,0.1688
0.1734,0.1732
0.1746,0.1732
0.1809,0.1732
0.1809,0.1817
0.1809,0.1836
0.1809,0.193
0.1809,0.193
0.1809,0.1991
0.1958,0.1991
0.1958,0.1991
0.2091,0.1991
0.2091,0.1991
0.2138,0.1991
0.2138,0.1991
0.2138,0.1991
0.2311,0.1991
0.2311,0.1991
0.2486,0.1991
0.2486,0.1991
0.2486,0.2006
0.2486,0.2006
0.2486,0.2101
0.2486,0.2101
0.2486,0.2101
0.2486,0.2101
0.2486,0.2331
0.2486,0.2356
0.2523,0.2356
0.2523,0.2356
0.2733,0.2356
0.2733,0.2356
0.2733,0.2356
0.2733,0.2394
0.2733,0.248
0.2733,0.248
0.2733,0.248
0.2733,0.248
0.2733,0.248
0.2733,0.248
0.2746,0.248
0.2746,0.248
0.2746,0.248
0.2746,0.2547
0.2772,0.2547
0.2772,0.2566
0.2772,0.2566
0.2772,0.2566
0.2772,0.2615
0.2772,0.2615
0.2893,0.2615
0.2893,0.2649
0.3022,0.2649
0.3022,0.2649
0.3022,0.2649
0.3022,0.2649
0.306,0.2649
0.306,0.2694
0.306,0.2694
0.306,0.2694
0.306,0.2694
0.319,0.2694
0.319,0.2694
0.3209,0.2694
0.3293,0.2694
0.3293,0.2712
0.3293,0.2712
0.3321,0.2712
0.3321,0.2712
0.3321,0.2724
0.3321,0.2724
0.3321,0.2724
0.3328,0.2724
0.3328,0.2724
0.3328,0.285
0.3419,0.285
0.3419,0.2946
0.3419,0.2946
0.3419,0.2946
0.3419,0.3028
0.3419,0.3028
0.3419,0.3028
0.3419,0.3028
0.3419,0.3028
0.3419,0.3028
0.3419,0.3076
0.3589,0.3076
0.3589,0.3076
0.3605,0.3076
0.3605,0.3076
0.3605,0.3118
0.3605,0.3118
0.3605,0.3205
0.3605,0.3244
0.3605,0.3244
0.3605,0.3244
0.3605,0.3244
0.3801,0.3244
0.3801,0.3358
0.3801,0.3466
0.3809,0.3466
0.3809,0.3529
0.3809,0.3553
0.3809,0.3656
0.3809,0.3656
0.3871,0.3656
0.4063,0.3656
0.4063,0.3847
0.4063,0.3847
0.4063,0.3847
0.4184,0.3847
0.43,0.3847
0.43,0.3847
0.43,0.3873
0.4363,0.3873
0.4363,0.3873
0.4363,0.3873
0.4363,0.3951
0.4363,0.3951
0.4363,0.3959
0.4387,0.3959
0.4387,0.4095
0.4387,0.4095
0.4387,0.4095
0.4467,0.4095
0.4467,0.4095
0.4467,0.4095
0.4467,0.4095
0.4467,0.4109
0.4467,0.4177
0.4467,0.4177
0.4467,0.4177
0.4467,0.4177
0.4467,0.4177
0.4467,0.4177
0.4467,0.4177
0.4615,0.4177
0.4615,0.4177
0.4615,0.4177
0.4615,0.4177
0.4615,0.4177
0.4615,0.4246
0.4615,0.4246
0.4769,0.4246
0.4769,0.4349
0.4769,0.4349
0.4769,0.4349
0.4769,0.4349
0.4921,0.4349
0.4921,0.4349
0.4921,0.4349
0.5116,0.4349
0.5116,0.4349
0.5116,0.4516
0.5116,0.4665
0.5214,0.4665
0.5214,0.4665
0.5368,0.4665
0.5423,0.4665
0.5423,0.4665
0.5423,0.4665
0.5423,0.4769
0.5436,0.4769
0.5457,0.4769
0.5457,0.4939
0.5457,0.4939
0.5457,0.4939
0.5457,0.4939
0.5457,0.4939
0.5457,0.4976
0.5613,0.4976
0.5613,0.4976
0.5613,0.4976
0.5613,0.4976
0.5613,0.501
0.5613,0.5175
0.5613,0.5175
0.5613,0.5288
0.5613,0.5288
0.5613,0.5288
0.5613,0.5374
0.5732,0.5374
0.5732,0.5374
0.5732,0.5374
0.5732,0.5376
0.5732,0.5376
0.583,0.5376
0.583,0.5376
0.583,0.5392
0.583,0.5444
0.583,0.5444
0.583,0.5444
0.5932,0.5444
0.5953,0.5444
0.5953,0.5444
0.5953,0.5444
0.5953,0.5449
0.5953,0.5449
0.5953,0.5449
0.5959,0.5449
0.5959,0.5449
0.5959,0.5449
0.6062,0.5449
0.6062,0.5449
0.6062,0.5609
0.6062,0.5742
0.6062,0.5742
0.6062,0.5768
0.6062,0.5768
0.6062,0.5768
0.6062,0.5914
0.6062,0.6011
0.6062,0.6087
0.6062,0.6219
0.6062,0.6219
0.6105,0.6219
0.6282,0.6219
0.6282,0.6324
0.6367,0.6324
0.6367,0.6392
0.6367,0.6392
0.6367,0.6395
0.6367,0.6395
0.6367,0.6446
0.6367,0.6446
0.6367,0.6446
0.6367,0.6446
0.6367,0.6513
0.6367,0.6513
0.6367,0.6513
0.6367,0.6513
0.6367,0.6672
0.6367,0.6672
