alphaH,alphaS
0.001,0.001
0.001,0.0097
0.001,0.0097
0.001,0.0097
0.001,0.0097
0.001,0.0097
0.0069,0.0097
0.0069,0.0097
0.0069,0.0097
0.0135,0.0097
0.0135,0.0248
0.0135,0.0314
0.0199,0.0314
0.0199,0.0326
0.0199,0.0326
0.0199,0.0326
0.0199,0.0326
0.0199,0.0326
0.0199,0.0326
0.0199,0.0457
0.0199,0.0457
0.0199,0.0457
0.0199,0.0596
0.0253,0.0596
0.0253,0.0673
0.0387,0.0673
0.0387,0.0874
0.0387,0.0874
0.0387,0.0874
0.0387,0.0874
0.0521,0.0874
0.0521,0.0874
0.0521,0.0874
0.0521,0.0874
0.0543,0.0874
0.0543,0.0874
0.0543,0.0883
0.0543,0.0883
0.0543,0.0893
0.0543,0.0893
0.0543,0.0893
0.0543,0.0893
0.0543,0.0893
0.0589,0.0893
0.0589,0.0893
0.0707,0.0893
0.0707,0.0893
0.0707,0.0935
0.0707,0.0935
0.0707,0.0935
0.0707,0.0935
0.0866,0.0935
0.0866,0.0935
0.0866,0.0935
0.0866,0.0935
0.0892,0.0935
0.0892,0.1034
0.0892,0.1217
0.0947,0.1217
0.0947,0.1386
0.0947,0.1386
0.108,0.1386
0.1181,0.1386
0.1181,0.1386
0.1399,0.1386
0.1399,0.1386
0.1399,0.1386
0.1399,0.1386
0.1399,0.1386
0.1562,0.1386
0.1641,0.1386
0.1641,0.1439
0.1641,0.1439
0.1641,0.1439
0.1641,0.1439
0.1672,0.1439
0.1672,0.1513
0.1707,0.1513
0.1707,0.1513
0.1781,0.1513
0.1848,0.1513
0.1848,0.1513
0.1848,0.1513
0.1848,0.1513
0.1848,0.1575
0.2018,0.1575
0.22,0.1575
0.22,0.1575
0.2259,0.1575
0.2259,0.1575
0.2259,0.1575
0.2259,0.1779
0.2259,0.1779
0.2414,0.1779
0.2414,0.1779
0.2414,0.1779
0.2414,0.1779
0.2455,0.1779
0.2455,0.1779
0.2532,0.1779
0.2532,0.1832
0.2594,0.1832
0.2594,0.1832
0.2715,0.1832
0.2715,0.1832
0.276,0.1832
0.276,0.1952
0.276,0.1952
0.276,0.1952
0.276,0.1952
0.276,0.1952
0.276,0.2022
0.276,0.2076
0.276,0.2076
0.276,0.2191
0.276,0.2191
0.2864,0.2191
0.2864,0.2291
0.2864,0.2291
0.2864,0.2291
0.2943,0.2291
0.2943,0.2291
0.2943,0.2291
0.3075,0.2291
0.3075,0.2292
0.3075,0.238
0.3075,0.238
0.3153,0.238
0.3153,0.238
0.3153,0.238
0.3153,0.238
0.3153,0.238
0.3153,0.2457
0.3153,0.2457
0.3266,0.2457
0.3266,0.2498
0.3266,0.2567
0.3266,0.2567
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.2623
0.3266,0.275
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3266,0.2842
0.3431,0.2842
0.3604,0.2842
0.3604,0.2842
0.3604,0.2843
0.3604,0.2843
0.3604,0.2866
0.3604,0.2866
0.3647,0.2866
0.3647,0.2866
0.367,0.2866
0.367,0.2866
0.367,0.2866
0.3933,0.2866
0.3933,0.2866
0.3933,0.2934
0.3933,0.3119
0.3933,0.3316
0.3971,0.3316
0.3971,0.3316
0.398,0.3316
0.4069,0.3316
0.4157,0.3316
0.4157,0.3316
0.4171,0.3316
0.4171,0.3425
0.4171,0.3425
0.4171,0.3425
0.4171,0.3425
0.4171,0.3425
0.4171,0.3425
0.4182,0.3425
0.4182,0.3425
0.4192,0.3425
0.4192,0.3425
0.4192,0.3425
0.4205,0.3425
0.4205,0.3614
0.4205,0.366
0.4206,0.366
0.4206,0.366
0.4206,0.366
0.4206,0.366
0.4206,0.3721
0.4206,0.3802
0.4206,0.3802
0.4206,0.3802
0.4206,0.3802
0.4215,0.3802
0.4215,0.3806
0.4215,0.3806
0.4215,0.3806
0.4279,0.3806
0.4279,0.3806
0.4279,0.3806
0.4279,0.3879
0.4352,0.3879
0.4352,0.3879
0.4363,0.3879
0.4363,0.4045
0.4363,0.4045
0.4397,0.4045
0.4485,0.4045
0.4485,0.4045
0.4485,0.4045
0.4578,0.4045
0.4578,0.4045
0.4578,0.4134
0.4578,0.4244
0.4578,0.4244
0.4578,0.4277
0.4678,0.4277
0.4678,0.4277
0.4678,0.4299
0.4685,0.4299
0.4773,0.4299
0.4809,0.4299
0.4809,0.4308
0.4809,0.4358
0.4809,0.4358
0.4911,0.4358
0.4911,0.4358
0.4911,0.4358
0.4911,0.4461
0.5028,0.4461
0.5119,0.4461
0.5119,0.4461
0.5119,0.4525
0.5119,0.4525
0.5119,0.4525
0.5119,0.4525
0.5119,0.4525
0.5119,0.4525
0.5127,0.4525
0.5127,0.4525
0.5177,0.4525
0.5254,0.4525
0.53,0.4525
0.53,0.4525
0.53,0.4653
0.53,0.4653
0.53,0.4653
0.53,0.4653
0.53,0.4653
0.53,0.4653
0.53,0.4653
0.53,0.4694
0.53,0.4694
0.5403,0.4694
0.5403,0.4694
0.5403,0.4694
0.5403,0.4694
0.5467,0.4694
0.5578,0.4694
0.5578,0.4694
0.5578,0.4694
0.5596,0.4694
0.5596,0.4694
0.5596,0.4694
0.5649,0.4694
0.5649,0.4694
0.5649,0.4753
0.5656,0.4753
0.5656,0.4753
0.5656,0.4753
0.5656,0.4753
0.5788,0.4753
0.5788,0.4753
0.5788,0.4753
0.5788,0.4753
0.5788,0.4753
0.5788,0.4753
0.5788,0.49
0.5862,0.49
0.5862,0.49
0.5862,0.49
0.5862,0.5043
0.5972,0.5043
0.6088,0.5043
0.6197,0.5043
0.6197,0.5155
0.6197,0.5198
0.6197,0.5198
0.6197,0.5198
0.6197,0.5198
0.6197,0.5198
0.6197,0.5378
0.62,0.5378
0.62,0.5378
0.62,0.5403
0.62,0.5403
0.62,0.5403
0.62,0.5403
0.62,0.5499
0.62,0.5608
0.62,0.5608
0.6335,0.5608
0.6335,0.567
0.6388,0.567
0.6388,0.567
0.6388,0.5711
0.6438,0.5711
0.6438,0.5711
0.6438,0.5757
0.6438,0.5757
0.656,0.5757
0.656,0.5757
0.656,0.5776
0.656,0.5848
0.656,0.6072
0.656,0.6072
0.6568,0.6072
0.6568,0.6072
0.6732,0.6072
0.6732,0.6072
0.6732,0.6167
0.6732,0.6167
0.6846,0.6167
0.6846,0.6167
0.6846,0.6167
0.6955,0.6167
0.7065,0.6167
0.7065,0.6167
0.7065,0.6167
0.7065,0.6167
0.7181,0.6167
0.7181,0.6167
0.7274,0.6167
0.7274,0.6167
0.7274,0.6167
0.7343,0.6167
0.7343,0.6267
0.7343,0.6267
0.7343,0.6267
0.7395,0.6267
0.7395,0.6267
0.7395,0.6267
0.7395,0.6267
0.7435,0.6267
0.7435,0.6267
0.7435,0.6267
0.7435,0.6309
0.7485,0.6309
0.7485,0.6309
0.7485,0.6309
0.7485,0.6309
0.7657,0.6309
0.7657,0.6488
0.7767,0.6488
0.7767,0.6488
0.7767,0.6488
0.7767,0.6488
0.7995,0.6488
0.7995,0.6488
0.8011,0.6488
0.8011,0.6493
0.8011,0.6515
0.8015,0.6515
0.8015,0.6593
0.8015,0.6593
0.8051,0.6593
0.8051,0.6593
0.8099,0.6593
0.8099,0.6593
0.8099,0.6593
0.8099,0.6742
0.8099,0.6802
0.8099,0.6802
0.8109,0.6802
0.8109,0.6802
0.8109,0.6802
0.8109,0.6976
0.8109,0.6976
0.8109,0.7001
0.8109,0.7001
0.8109,0.722
0.8109,0.722
0.8109,0.722
0.824,0.722
0.824,0.722
0.824,0.722
0.824,0.722
0.824,0.722
0.824,0.7312
0.824,0.7312
0.824,0.7312
0.824,0.7374
0.824,0.7378
0.844,0.7378
0.844,0.7378
0.844,0.7378
0.844,0.7378
0.844,0.7457
0.844,0.7457
0.844,0.7471
0.844,0.7471
0.844,0.7471
0.844,0.7471
0.844,0.7471
0.844,0.7471
0.846,0.7471
0.846,0.7471
0.846,0.7471
0.846,0.7471
0.846,0.7537
0.8554,0.7537
0.8554,0.7579
0.8554,0.7579
0.857,0.7579
0.857,0.7604
0.857,0.7604
0.857,0.7604
0.8695,0.7604
0.8699,0.7604
0.8704,0.7604
0.8763,0.7604
0.8763,0.7688
0.8763,0.7688
0.8772,0.7688
0.8772,0.7703
0.8772,0.7703
0.8772,0.7832
0.8772,0.7869
0.8772,0.7869
0.8772,0.7869
0.8812,0.7869
0.8812,0.7869
0.8812,0.796
0.8812,0.796
0.8812,0.796
0.8812,0.796
0.8812,0.796
0.8812,0.8038
0.8812,0.8038
0.8812,0.8038
0.8907,0.8038
0.9162,0.8038
0.9162,0.8038
0.9186,0.8038
0.923,0.8038
0.923,0.8038
0.9323,0.8038
0.9323,0.8038
0.9351,0.8038
0.9354,0.8038
0.9354,0.8137
0.9354,0.8137
0.9354,0.8137
0.947,0.8137
0.947,0.8137
0.9503,0.8137
0.9503,0.8172
0.9503,0.8172
0.9503,0.822
0.9503,0.822
0.9503,0.822
0.9503,0.822
0.9503,0.822
0.9503,0.8322
0.9621,0.8322
0.9621,0.8322
0.9621,0.8378
0.9621,0.8378
0.9621,0.8378
0.9621,0.8378
0.9621,0.8565
0.9621,0.8598
0.9621,0.8598
0.9621,0.8598
0.9621,0.8598
0.9621,0.8598
0.9621,0.8598
0.9775,0.8598
0.9775,0.8598
0.9775,0.8721
0.9775,0.8721
0.9775,0.8721
0.9775,0.8721
0.9775,0.8721
0.9775,0.8721
0.9863,0.8721
0.9863,0.8721
0.9863,0.8721
0.9863,0.8721
0.9863,0.8721
1.0,0.8721
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8894
1.0,0.8967
1.0,0.8967
1.0,0.8967
1.0,0.8967
1.0,0.899
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9041
1.0,0.9188
1.0,0.9188
1.0,0.9188
1.0,0.9188
1.0,0.9209
1.0,0.9226
1.0,0.9226
1.0,0.9226
1.0,0.9226
1.0,0.9226
1.0,0.9226
1.0,0.9385
1.0,0.9447
1.0,0.9447
1.0,0.9447
1.0,0.9447
1.0,0.9705
1.0,0.9705
1.0,0.9705
1.0,0.9705
1.0,0.9705
1.0,0.9705
1.0,0.9543
1.0,0.9543
1.0,0.9543
1.0,0.9634
1.0,0.9634
0.9936,0.9634
0.9989,0.9634
0.9902,0.9634
0.9945,0.9634
0.9945,0.9634
0.9966,0.9634
0.9907,0.9634
0.9942,0.9634
0.9942,0.9702
0.9942,0.9669
0.9942,0.9664
0.9942,0.9664
0.9942,0.9652
0.9942,0.972
0.9942,0.972
0.9942,0.9569
0.9942,0.9569
0.9942,0.9569
0.9942,0.9571
0.9942,0.9571
1.0,0.9571
1.0,0.9675
1.0,0.9675
1.0,0.9675
1.0,0.9675
0.9877,0.9675
0.9877,0.9675
0.9877,0.9675
0.9877,0.9675
0.9877,0.9675
0.9877,0.9675
0.9877,0.9895
0.9877,0.9895
0.9877,0.9895
0.9877,0.9895
0.9842,0.9895
0.9824,0.9895
0.9802,0.9895
0.9802,0.9815
0.9802,0.9665
0.9802,0.9678
0.9802,0.9678
0.9802,0.9816
0.9802,0.9816
0.9802,0.9816
0.97,0.9816
