alphaH,alphaS
0.001,0.001
0.001,0.0013
0.0294,0.0013
0.0294,0.0013
0.0294,0.0013
0.0294,0.0074
0.0352,0.0074
0.0352,0.0074
0.0352,0.0074
0.0352,0.0074
0.0352,0.0074
0.0352,0.0074
0.0352,0.0184
0.0352,0.0184
0.0606,0.0184
0.0606,0.0184
0.0606,0.0383
0.0606,0.0383
0.0606,0.0383
0.0647,0.0383
0.0677,0.0383
0.0677,0.0383
0.0864,0.0383
0.0864,0.0465
0.0938,0.0465
0.0938,0.0465
0.0961,0.0465
0.1042,0.0465
0.1042,0.0484
0.1042,0.0484
0.1042,0.0524
0.1042,0.0554
0.1042,0.0612
0.1042,0.0669
0.1042,0.0669
0.1202,0.0669
0.1202,0.0669
0.128,0.0669
0.1333,0.0669
0.1333,0.0669
0.1333,0.0669
0.1333,0.0727
0.1336,0.0727
0.1409,0.0727
0.1409,0.0727
0.1409,0.0806
0.1409,0.0849
0.1409,0.0859
0.1409,0.0859
0.1437,0.0859
0.1437,0.0859
0.1437,0.0859
0.1437,0.0859
0.1437,0.0859
0.1437,0.0859
0.1437,0.0904
0.1602,0.0904
0.1611,0.0904
0.1611,0.1112
0.1611,0.1112
0.1632,0.1112
0.1717,0.1112
0.1799,0.1112
0.1799,0.1209
0.1849,0.1209
0.1849,0.1209
0.1849,0.1358
0.1849,0.1358
0.1849,0.1358
0.2019,0.1358
0.2019,0.143
0.2019,0.1518
0.2019,0.1518
0.2048,0.1518
0.2157,0.1518
0.2157,0.1604
0.2157,0.1704
0.2157,0.1785
0.2157,0.1785
0.2157,0.1785
0.2293,0.1785
0.2293,0.1815
0.2293,0.1815
0.2293,0.1815
0.2313,0.1815
0.2313,0.183
0.2405,0.183
0.2415,0.183
0.2415,0.183
0.2495,0.183
0.2618,0.183
0.2618,0.183
0.2654,0.183
0.2654,0.183
0.2654,0.183
0.2654,0.183
0.2654,0.1929
0.2654,0.2078
0.2654,0.2207
0.2654,0.2207
0.2691,0.2207
0.2691,0.2207
0.277,0.2207
0.2892,0.2207
0.2977,0.2207
0.2977,0.2207
0.2977,0.2242
0.2977,0.2242
0.2977,0.2242
0.2977,0.2242
0.2977,0.2242
0.2977,0.2324
0.3098,0.2324
0.3217,0.2324
0.3217,0.2425
0.3296,0.2425
0.3299,0.2425
0.3328,0.2425
0.3328,0.2569
0.3328,0.2569
0.3328,0.2569
0.3379,0.2569
0.348,0.2569
0.348,0.2569
0.3527,0.2569
0.3527,0.2569
0.3581,0.2569
0.3581,0.2569
0.3581,0.2594
0.3581,0.2611
0.3581,0.2611
0.3581,0.2617
0.3673,0.2617
0.3775,0.2617
0.3775,0.2731
0.3775,0.2731
0.3775,0.2731
0.3775,0.2731
0.3775,0.2738
0.3775,0.2738
0.3789,0.2738
0.3789,0.2738
0.3789,0.2738
0.3871,0.2738
0.3871,0.2738
0.3871,0.2873
0.3871,0.2873
0.4043,0.2873
0.4054,0.2873
0.4054,0.2873
0.4054,0.2873
