alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0046
0.0037,0.0046
0.0037,0.0046
0.015,0.0046
0.015,0.0046
0.015,0.0046
0.015,0.0046
0.015,0.0051
0.015,0.0051
0.015,0.0117
0.0199,0.0117
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0164
0.0199,0.0183
0.0199,0.0183
0.0199,0.0188
0.0199,0.0217
0.0199,0.0217
0.0199,0.0349
0.0199,0.0349
0.0222,0.0349
0.0222,0.0349
0.0222,0.0349
0.0222,0.0349
0.0222,0.0349
0.0222,0.0349
0.0222,0.0388
0.0222,0.0433
0.0222,0.0433
0.0222,0.0433
0.0222,0.0433
0.0222,0.0583
0.0222,0.0583
0.0222,0.0583
0.0222,0.0583
0.0222,0.0583
0.0222,0.0583
0.0273,0.0583
0.0273,0.0631
0.0273,0.0631
0.0273,0.0631
0.0363,0.0631
0.0596,0.0631
0.0697,0.0631
0.0697,0.0631
0.0697,0.0631
0.0697,0.0631
0.0792,0.0631
0.0792,0.0631
0.0792,0.0631
0.0792,0.0631
0.0792,0.0631
0.0792,0.0631
0.0792,0.0631
0.0982,0.0631
0.0982,0.0631
0.0982,0.073
0.0982,0.0747
0.1106,0.0747
0.1106,0.0778
0.1106,0.0778
0.1106,0.0786
0.1307,0.0786
0.1398,0.0786
0.1398,0.0819
0.1398,0.0819
0.1432,0.0819
0.1432,0.0819
0.1506,0.0819
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1002
0.1506,0.1161
0.1526,0.1161
0.1619,0.1161
0.1619,0.1161
0.1708,0.1161
0.1708,0.1161
0.1708,0.1239
0.1793,0.1239
0.1793,0.1239
0.1793,0.1239
0.1793,0.1239
0.1919,0.1239
0.1919,0.1239
0.1919,0.1406
0.1919,0.1532
0.1919,0.1603
0.1919,0.1603
0.2029,0.1603
0.2029,0.1603
0.2029,0.1603
0.2029,0.1603
0.2029,0.1612
0.2029,0.1612
0.2029,0.1612
0.2029,0.1612
0.2029,0.1612
0.2092,0.1612
0.2168,0.1612
0.2168,0.1612
0.2168,0.1612
0.2168,0.1612
0.2168,0.1612
0.2331,0.1612
0.2331,0.1636
0.2331,0.1636
0.2331,0.1636
0.2331,0.1636
0.2331,0.1636
0.2331,0.1636
0.2331,0.1636
0.2331,0.168
0.2331,0.168
0.2361,0.168
0.2361,0.168
0.2446,0.168
0.2446,0.178
0.2446,0.178
0.2446,0.178
0.2446,0.1867
0.2446,0.1867
0.2446,0.2024
0.2446,0.2106
0.2446,0.2106
0.2446,0.2106
0.2446,0.2106
0.2446,0.2106
0.2446,0.2106
0.2446,0.2258
0.2446,0.2258
0.2507,0.2258
0.2507,0.2397
0.2526,0.2397
0.2526,0.2509
0.2526,0.2569
0.2526,0.2745
0.2572,0.2745
0.2608,0.2745
0.2608,0.2828
0.2608,0.2828
0.2608,0.2828
0.2796,0.2828
0.2872,0.2828
0.2872,0.2828
0.2908,0.2828
0.2908,0.2881
0.2908,0.2881
0.303,0.2881
0.303,0.2881
0.3083,0.2881
0.3083,0.2965
0.3083,0.2982
0.3124,0.2982
0.3124,0.2982
0.3124,0.2982
0.3124,0.2982
0.3124,0.2982
0.3192,0.2982
0.3192,0.2982
0.3192,0.2982
0.3376,0.2982
0.3376,0.2982
0.3376,0.2982
0.3376,0.2982
0.3376,0.2982
0.3376,0.3134
0.3376,0.3134
0.3376,0.3143
0.3376,0.3184
0.3376,0.3184
0.3376,0.3184
0.3376,0.3184
0.3376,0.3349
0.3376,0.3349
0.3376,0.3349
0.3753,0.3349
0.3825,0.3349
0.3832,0.3349
0.3832,0.3415
0.396,0.3415
0.396,0.3415
0.396,0.3415
0.396,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3415
0.4184,0.3423
0.4184,0.3423
0.4184,0.3423
0.4184,0.3423
0.4184,0.3423
0.4184,0.3423
0.4184,0.3497
0.4314,0.3497
0.4314,0.354
0.4314,0.354
0.4314,0.354
0.4317,0.354
0.4317,0.36
0.4317,0.3627
0.433,0.3627
0.433,0.3627
0.433,0.3643
0.433,0.3643
0.433,0.3643
0.433,0.3688
0.433,0.3688
0.433,0.3697
0.433,0.3697
0.4379,0.3697
0.4379,0.3733
0.4444,0.3733
0.4444,0.3862
0.4637,0.3862
0.4637,0.3862
0.4637,0.3862
0.4637,0.3862
0.4637,0.3862
0.4637,0.3937
0.4711,0.3937
0.4711,0.405
0.4711,0.405
0.4711,0.4108
0.4743,0.4108
0.4743,0.4108
0.4743,0.4349
0.4743,0.4349
0.4743,0.4408
0.4744,0.4408
0.4863,0.4408
0.4863,0.4551
0.4863,0.4551
0.4863,0.4621
0.4863,0.467
0.4957,0.467
0.4957,0.467
0.4957,0.467
0.4957,0.467
0.4957,0.4779
0.4957,0.4779
0.4957,0.4813
0.4957,0.4813
0.5031,0.4813
0.5049,0.4813
0.513,0.4813
0.513,0.4813
0.513,0.4908
0.5392,0.4908
0.5481,0.4908
0.5481,0.4908
0.5481,0.4908
0.5481,0.498
0.5481,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.498
0.5502,0.5119
0.5502,0.5248
0.5502,0.5353
0.5502,0.5353
0.5502,0.5378
0.5502,0.542
0.5502,0.542
0.5502,0.542
0.5502,0.5515
0.5502,0.5515
0.551,0.5515
0.551,0.5515
0.551,0.5515
0.551,0.5588
0.5546,0.5588
0.5546,0.5588
0.5546,0.5749
0.5546,0.59
0.5546,0.5953
0.5546,0.6093
0.5546,0.6195
0.5546,0.6195
0.5665,0.6195
0.5665,0.6255
0.5665,0.6255
0.5665,0.6255
0.5665,0.6255
0.5665,0.6263
0.5665,0.6263
0.5665,0.6317
0.5735,0.6317
0.5735,0.6317
0.5735,0.6317
0.5768,0.6317
0.5969,0.6317
0.5969,0.6317
0.5969,0.6322
0.5969,0.6413
0.5969,0.6413
0.5969,0.6413
0.5969,0.6413
0.5969,0.6413
0.5969,0.6483
0.5969,0.6483
0.5969,0.6523
0.5969,0.6523
0.5969,0.6523
0.6068,0.6523
0.6068,0.6523
0.6068,0.6534
0.6068,0.6534
0.6188,0.6534
0.6188,0.6534
0.6188,0.6534
0.6188,0.6534
0.6211,0.6534
0.6211,0.6596
0.6211,0.6596
