alphaH,alphaS
0.001,0.001
0.001,0.003
0.001,0.003
0.0094,0.003
0.0094,0.003
0.0094,0.0062
0.0094,0.0062
0.0094,0.0118
0.0094,0.0144
0.0094,0.0363
0.0094,0.0363
0.0247,0.0363
0.0287,0.0363
0.0287,0.0363
0.0287,0.0363
0.0287,0.0599
0.0287,0.0753
0.0369,0.0753
0.0369,0.0753
0.0369,0.0943
0.0369,0.0966
0.0474,0.0966
0.0474,0.0966
0.0474,0.0966
0.0474,0.1094
0.0474,0.1116
0.0474,0.1277
0.0474,0.1277
0.0474,0.1277
0.0474,0.1277
0.0474,0.1277
0.0474,0.1277
0.0474,0.134
0.0474,0.1409
0.0474,0.1409
0.0474,0.1409
0.0474,0.1409
0.0474,0.1409
0.066,0.1409
0.066,0.1453
0.0797,0.1453
0.0797,0.1453
0.087,0.1453
0.087,0.1453
0.0982,0.1453
0.0982,0.1453
0.0982,0.1453
0.0982,0.1453
0.1097,0.1453
0.1097,0.1453
0.1097,0.146
0.1209,0.146
0.1209,0.146
0.1316,0.146
0.1493,0.146
0.1493,0.146
0.1502,0.146
0.1502,0.146
0.1502,0.172
0.1502,0.172
0.1502,0.172
0.1798,0.172
0.1798,0.1729
0.193,0.1729
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.193,0.1877
0.2044,0.1877
0.2194,0.1877
0.2194,0.1877
0.2245,0.1877
0.2245,0.1947
0.2245,0.1947
0.2245,0.1947
0.2408,0.1947
0.2408,0.1947
0.2408,0.1947
0.2408,0.2001
0.2408,0.2016
0.2408,0.2016
0.2422,0.2016
0.2422,0.2016
0.2592,0.2016
0.2592,0.2016
0.2592,0.2016
0.2633,0.2016
0.2681,0.2016
0.2681,0.2182
0.2681,0.2182
0.2681,0.2182
0.2698,0.2182
0.2698,0.2188
0.2698,0.2188
0.2698,0.2256
0.2698,0.2256
0.2698,0.2256
0.2698,0.2256
0.2831,0.2256
0.2909,0.2256
0.2909,0.2256
0.2909,0.2282
0.2909,0.2282
0.2909,0.2282
0.2909,0.2282
0.2917,0.2282
0.2917,0.2282
0.2917,0.2282
0.2917,0.2282
0.3113,0.2282
0.3113,0.2282
0.3113,0.2282
0.3113,0.2282
0.3159,0.2282
0.3159,0.2282
0.3159,0.2354
0.3159,0.2387
0.3159,0.2387
0.3159,0.2387
0.329,0.2387
0.329,0.2387
0.3374,0.2387
0.3374,0.2387
0.3506,0.2387
0.3506,0.2402
0.3506,0.2501
0.3506,0.2501
0.358,0.2501
0.3591,0.2501
0.3591,0.2501
0.3693,0.2501
0.3693,0.2504
0.3693,0.2504
0.3693,0.2504
0.3729,0.2504
0.3729,0.2504
0.3729,0.2504
0.3808,0.2504
0.3808,0.2504
0.3808,0.2504
0.3918,0.2504
0.4174,0.2504
0.4174,0.2504
0.4174,0.2561
0.4174,0.2696
0.4174,0.2696
0.4206,0.2696
0.4206,0.2907
0.4206,0.2907
0.4206,0.2907
0.4206,0.2957
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3012
0.4206,0.3034
0.4236,0.3034
0.4236,0.3108
0.4236,0.3108
0.4236,0.3108
0.4236,0.3108
0.43,0.3108
0.4433,0.3108
0.4433,0.3108
0.4433,0.3108
0.4588,0.3108
0.4613,0.3108
0.4613,0.3174
0.4613,0.3213
0.4613,0.3213
0.4613,0.3251
0.4613,0.3526
0.4613,0.3526
0.467,0.3526
0.467,0.3622
0.467,0.3622
0.467,0.3622
0.4779,0.3622
0.4779,0.3622
0.4779,0.3622
0.4779,0.3622
0.4779,0.3622
0.4779,0.3622
0.4977,0.3622
0.4977,0.3622
0.4977,0.3622
0.4977,0.3625
0.5042,0.3625
0.5054,0.3625
0.5054,0.3625
0.5054,0.3639
0.5054,0.3689
0.5198,0.3689
0.5198,0.3735
0.5198,0.3863
0.5198,0.3863
0.5198,0.3953
0.5198,0.3953
0.5221,0.3953
0.5221,0.3953
0.5221,0.4076
0.5221,0.4076
0.5221,0.4154
0.5221,0.4154
0.5221,0.4276
0.5221,0.4276
0.5221,0.4276
