alphaH,alphaS
0.001,0.001
0.015,0.001
0.015,0.0108
0.015,0.0108
0.015,0.0108
0.015,0.0191
0.015,0.0191
0.015,0.0191
0.015,0.0191
0.015,0.0191
0.015,0.0217
0.015,0.0217
0.015,0.0217
0.015,0.0217
0.015,0.0217
0.015,0.0217
0.015,0.0217
0.015,0.0304
0.015,0.0304
0.015,0.0304
0.015,0.0338
0.015,0.0338
0.0175,0.0338
0.0175,0.0338
0.0239,0.0338
0.0239,0.0436
0.0239,0.0436
0.0239,0.0436
0.0239,0.0436
0.0239,0.0436
0.0239,0.0436
0.0354,0.0436
0.0354,0.0686
0.0354,0.0686
0.0358,0.0686
0.0358,0.0796
0.0358,0.0796
0.0412,0.0796
0.0412,0.0861
0.0412,0.0861
0.0412,0.0861
0.0412,0.088
0.0412,0.088
0.0412,0.1005
0.0413,0.1005
0.0443,0.1005
0.0443,0.1005
0.0443,0.1122
0.0443,0.1122
0.0443,0.1122
0.0443,0.1143
0.0443,0.121
0.0452,0.121
0.0452,0.121
0.0452,0.121
0.0452,0.121
0.0452,0.121
0.0575,0.121
0.0575,0.121
0.0586,0.121
0.0678,0.121
0.0678,0.1326
0.0709,0.1326
0.0709,0.1326
0.0709,0.1326
0.0709,0.1326
0.0709,0.1408
0.0709,0.149
0.0709,0.1644
0.0709,0.1842
0.0709,0.1842
0.0802,0.1842
0.0802,0.2027
0.0802,0.2027
0.0802,0.2081
0.0802,0.2081
0.1003,0.2081
0.1003,0.2216
0.1154,0.2216
0.1168,0.2216
0.1168,0.2216
0.1168,0.2332
0.1171,0.2332
0.1432,0.2332
0.1432,0.2332
0.1432,0.2332
0.1432,0.2379
0.1432,0.2379
0.1435,0.2379
0.1517,0.2379
0.1517,0.2379
0.1749,0.2379
0.1749,0.2379
0.1749,0.2379
0.1749,0.2379
0.175,0.2379
0.175,0.248
0.175,0.248
0.175,0.248
0.1784,0.248
0.1784,0.248
0.1784,0.248
0.1784,0.248
0.1784,0.248
0.1784,0.2513
0.1784,0.2542
0.1784,0.2585
0.1784,0.2612
0.1822,0.2612
0.1822,0.2612
0.1822,0.2887
0.1854,0.2887
0.1854,0.2887
0.188,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2887
0.1956,0.2946
0.1956,0.3019
0.1956,0.3067
0.1956,0.3067
0.1956,0.3067
0.1956,0.3235
0.1956,0.3235
0.1956,0.3323
0.1956,0.3323
0.2017,0.3323
0.2017,0.3323
0.2017,0.3323
0.2017,0.3323
0.2043,0.3323
0.2043,0.3323
0.2043,0.3471
0.2043,0.3471
0.2171,0.3471
0.2171,0.3542
0.2171,0.3542
0.2171,0.3542
0.2171,0.3684
0.2171,0.3684
0.2234,0.3684
0.2234,0.3783
0.2234,0.3799
0.226,0.3799
0.2455,0.3799
0.2455,0.3799
0.2455,0.3799
0.2455,0.3799
0.2478,0.3799
0.2478,0.3817
0.2478,0.3898
0.2478,0.3999
0.2568,0.3999
0.2568,0.4116
0.2568,0.4212
0.2684,0.4212
0.2684,0.4212
0.2684,0.4212
0.2684,0.4212
0.2684,0.4212
0.2684,0.4212
0.2684,0.4247
0.2684,0.4247
0.2684,0.4247
0.2684,0.4372
0.2684,0.4372
0.2684,0.4372
0.2684,0.4372
0.2931,0.4372
0.3012,0.4372
0.3012,0.4521
0.3012,0.4662
0.3149,0.4662
0.3149,0.4725
0.3149,0.4725
0.3149,0.4725
0.3149,0.4736
0.3209,0.4736
0.3209,0.4736
0.3298,0.4736
0.3519,0.4736
0.3549,0.4736
0.3549,0.4821
0.3549,0.4821
0.3549,0.4821
0.3549,0.4821
0.3549,0.4821
0.3566,0.4821
0.3566,0.4879
0.3566,0.4879
0.3566,0.4879
0.3566,0.4957
0.3566,0.4957
0.3566,0.5027
0.375,0.5027
0.375,0.5027
0.375,0.5149
0.375,0.5149
0.375,0.543
0.375,0.543
0.375,0.5563
0.3918,0.5563
0.3918,0.5563
0.3918,0.5563
0.3918,0.5681
0.3918,0.5681
0.3918,0.5681
0.3918,0.5698
0.3918,0.5698
0.3918,0.5698
0.3921,0.5698
0.4253,0.5698
0.4451,0.5698
0.4574,0.5698
0.4574,0.5773
0.4574,0.5869
0.4574,0.5869
0.469,0.5869
0.4723,0.5869
0.4723,0.5869
0.4729,0.5869
0.4729,0.5931
0.4729,0.5932
0.4729,0.5969
0.4781,0.5969
0.4867,0.5969
0.4867,0.5969
0.4933,0.5969
0.4933,0.6016
0.4933,0.6016
0.5098,0.6016
0.5098,0.6016
0.5098,0.6269
0.5187,0.6269
0.5226,0.6269
0.5226,0.6269
0.5226,0.6418
0.5226,0.6418
0.5226,0.6418
0.5226,0.6418
0.5326,0.6418
0.5326,0.6418
0.5326,0.645
0.5326,0.645
0.5326,0.645
0.5345,0.645
0.5345,0.6538
0.5345,0.6538
0.5345,0.6781
0.5508,0.6781
0.5619,0.6781
0.5619,0.6809
0.5619,0.6849
0.5619,0.6849
0.5653,0.6849
0.5653,0.6849
0.5653,0.6849
0.5653,0.6849
0.5671,0.6849
0.5671,0.6919
0.5671,0.6919
0.5671,0.6953
0.5671,0.6953
0.5671,0.7057
0.5724,0.7057
0.5724,0.7057
0.5724,0.7079
0.5724,0.7079
0.5724,0.71
0.5724,0.71
0.5724,0.71
0.5724,0.71
0.5724,0.7134
0.5724,0.7162
0.5724,0.7229
0.5724,0.7229
0.5724,0.7229
0.5724,0.7315
0.5724,0.7398
0.578,0.7398
0.578,0.7398
0.578,0.7447
0.578,0.7447
0.578,0.7488
0.578,0.7488
0.578,0.7488
0.578,0.7488
0.578,0.7488
0.578,0.7488
0.5817,0.7488
0.5817,0.7488
0.5817,0.7535
0.5817,0.7622
0.5817,0.7622
0.5817,0.777
0.5817,0.777
0.5913,0.777
0.5913,0.777
0.5913,0.7966
0.5913,0.7966
0.5913,0.7966
0.5913,0.8091
0.5913,0.8091
0.5913,0.8091
0.5913,0.8091
0.5913,0.8091
0.5913,0.8091
0.5939,0.8091
0.6094,0.8091
0.6094,0.8091
0.6094,0.8188
0.6094,0.8199
0.6174,0.8199
0.6197,0.8199
0.6236,0.8199
0.6348,0.8199
0.635,0.8199
0.6356,0.8199
0.6356,0.8199
0.6415,0.8199
0.6415,0.8199
0.6415,0.8199
0.6415,0.8199
0.6415,0.8199
0.6573,0.8199
0.6684,0.8199
0.6684,0.8199
0.6684,0.8199
0.6874,0.8199
0.6874,0.8199
0.6874,0.8199
0.6874,0.8199
0.6874,0.8199
0.7004,0.8199
0.7072,0.8199
0.7072,0.8397
0.7072,0.8397
0.7251,0.8397
0.7251,0.8397
0.7251,0.8414
0.7251,0.8414
0.7251,0.8442
0.7251,0.8501
0.7251,0.8501
0.7251,0.8501
0.7251,0.8546
0.7251,0.8546
0.7535,0.8546
0.7535,0.8546
0.7535,0.8546
0.7535,0.8546
0.7535,0.8546
0.7535,0.8578
0.7535,0.8578
0.7535,0.8639
0.7535,0.8639
0.7535,0.8727
0.7535,0.8727
0.7535,0.8727
0.7535,0.8727
0.7535,0.8727
0.7535,0.8727
0.7657,0.8727
0.7676,0.8727
0.7676,0.878
0.7676,0.8884
0.7676,0.8884
0.7676,0.8918
0.7676,0.8953
0.7676,0.8999
0.7676,0.8999
0.7687,0.8999
0.7687,0.9077
0.777,0.9077
0.777,0.9105
0.777,0.9105
0.777,0.9105
0.777,0.9148
0.777,0.9148
0.777,0.9278
0.7771,0.9278
0.7771,0.9342
0.7828,0.9342
0.7828,0.9358
0.7828,0.9458
0.7828,0.951
0.7828,0.9597
0.7828,0.9597
0.7828,0.9597
0.7828,0.9597
0.7863,0.9597
0.8042,0.9597
0.8042,0.9597
0.8042,0.9597
0.8153,0.9597
0.8153,0.9669
0.8153,0.9669
0.8153,0.9669
0.8153,0.967
0.8153,0.9836
0.8153,0.9836
0.8153,0.9836
0.8153,0.9836
0.8153,0.9855
0.8153,0.9855
0.8229,0.9855
0.8229,0.9855
0.8272,0.9855
0.8272,0.9855
0.8272,0.9995
0.8467,0.9995
0.8467,1.0
0.8591,1.0
0.8701,1.0
0.8752,1.0
0.8752,1.0
0.8752,1.0
0.8752,1.0
0.8752,1.0
0.8816,1.0
0.892,1.0
0.9079,1.0
0.9079,1.0
0.9079,1.0
0.9079,1.0
0.9079,1.0
0.9079,1.0
0.9079,1.0
0.9086,1.0
0.9323,1.0
0.9405,1.0
0.9405,1.0
0.9405,1.0
0.9405,1.0
0.9405,1.0
0.9451,1.0
0.9487,1.0
0.9487,1.0
0.9487,1.0
0.9487,1.0
0.9487,1.0
0.9581,1.0
0.9581,1.0
0.9581,1.0
0.9679,1.0
0.9679,1.0
0.9679,1.0
0.9679,0.996
0.9679,0.9778
0.9679,0.9855
0.9679,0.9855
0.9679,0.9855
0.9771,0.9855
0.9771,0.9855
0.9771,0.9855
0.9771,0.9855
0.9666,0.9855
0.9764,0.9855
0.9627,0.9855
0.9642,0.9855
0.9642,0.988
0.9676,0.988
0.9676,0.988
0.9678,0.988
0.9678,1.0
0.9612,1.0
0.9612,0.9933
0.9612,0.9933
0.9612,0.9933
0.9612,0.9933
0.9612,0.9933
0.9733,0.9933
0.9733,0.9933
0.9733,0.9869
0.9733,0.9858
0.9839,0.9858
0.9839,0.9858
0.9839,0.9858
0.9839,0.9795
0.9839,0.9795
0.9839,0.9735
0.9941,0.9735
0.9867,0.9735
0.9867,0.966
0.992,0.966
0.9966,0.966
