omegaH,omegaS
0.001,0.001
0.001,0.0093
0.001,0.0166
0.001,0.0297
0.001,0.0297
0.0056,0.0297
0.018,0.0297
0.018,0.0297
0.018,0.0297
0.018,0.0297
0.018,0.0297
0.018,0.0297
0.018,0.0449
0.018,0.0449
0.018,0.0449
0.018,0.0449
0.018,0.0449
0.018,0.0521
0.018,0.0645
0.018,0.0711
0.018,0.0711
0.018,0.0711
0.0206,0.0711
0.0206,0.0711
0.0206,0.0711
0.0206,0.072
0.0206,0.072
0.0206,0.072
0.0206,0.072
0.0206,0.0767
0.0206,0.0767
0.0206,0.0771
0.0206,0.0771
0.0206,0.0937
0.0206,0.0937
0.0206,0.0937
0.0206,0.0937
0.0223,0.0937
0.0223,0.0937
0.0223,0.0989
0.0223,0.0998
0.0223,0.1025
0.0223,0.1033
0.0223,0.1061
0.0223,0.1174
0.0223,0.1174
0.0223,0.1174
0.0223,0.1389
0.0223,0.1389
0.0223,0.1418
0.0223,0.1424
0.0223,0.1498
0.0223,0.1498
0.0223,0.1595
0.0233,0.1595
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1617
0.0233,0.1653
0.0233,0.1653
0.0233,0.1653
0.0233,0.1653
0.0233,0.1653
0.0233,0.1653
0.0233,0.1707
0.0233,0.1707
0.0233,0.1707
0.0233,0.1707
0.0233,0.1707
0.0233,0.1707
0.0233,0.1734
0.0233,0.1734
0.0233,0.1734
0.0233,0.1791
0.0233,0.1791
0.037,0.1791
0.0485,0.1791
0.0485,0.1854
0.0485,0.1854
0.0485,0.1946
0.0485,0.1946
0.0606,0.1946
0.0606,0.199
0.0606,0.199
0.0606,0.209
0.0606,0.209
0.0606,0.2138
0.0606,0.2205
0.0606,0.2205
0.0606,0.2205
0.0674,0.2205
0.0674,0.2205
0.068,0.2205
0.0684,0.2205
0.0684,0.2205
0.0684,0.2205
0.0684,0.2205
0.0684,0.2245
0.0684,0.2245
0.069,0.2245
0.069,0.2245
0.0727,0.2245
0.0779,0.2245
0.0779,0.2294
0.0779,0.2294
0.0779,0.2484
0.0909,0.2484
0.0909,0.2484
0.0909,0.2484
0.0909,0.2484
0.0909,0.2673
0.0909,0.2836
0.0915,0.2836
0.0915,0.2836
0.1017,0.2836
0.1017,0.2836
0.1017,0.2836
0.1124,0.2836
0.1124,0.2836
0.1124,0.2912
0.1124,0.2949
0.1124,0.2949
0.1124,0.2949
0.1124,0.2949
0.1124,0.2949
0.1124,0.2949
0.1124,0.3118
0.126,0.3118
0.126,0.3118
0.126,0.3118
0.126,0.3199
0.126,0.3199
0.126,0.3199
0.126,0.349
0.126,0.349
0.126,0.3516
0.1305,0.3516
0.1305,0.3516
0.1317,0.3516
0.1317,0.3525
0.1317,0.3671
0.1317,0.3716
0.1317,0.3716
0.1317,0.3932
0.1412,0.3932
0.1412,0.3932
0.1412,0.3932
0.1412,0.3932
0.1412,0.3985
0.1412,0.3985
