alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.0211
0.0072,0.0211
0.0072,0.0211
0.0072,0.0211
0.0072,0.0211
0.0072,0.0211
0.0072,0.0259
0.0072,0.0259
0.0072,0.0262
0.0072,0.0314
0.0072,0.0314
0.0072,0.0319
0.0072,0.0319
0.0072,0.0353
0.0101,0.0353
0.0101,0.0502
0.0198,0.0502
0.0198,0.0511
0.0198,0.0511
0.03,0.0511
0.03,0.0545
0.0348,0.0545
0.0348,0.0545
0.0348,0.0678
0.0348,0.0678
0.0348,0.0835
0.0348,0.0835
0.0368,0.0835
0.0473,0.0835
0.0473,0.0835
0.0473,0.0835
0.0473,0.0835
0.0543,0.0835
0.0543,0.0835
0.0543,0.0835
0.0543,0.0869
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0543,0.087
0.0676,0.087
0.0676,0.087
0.0676,0.087
0.0676,0.087
0.0676,0.087
0.0701,0.087
0.0701,0.087
0.0701,0.0886
0.0701,0.0934
0.0701,0.0934
0.0747,0.0934
0.0747,0.0934
0.0747,0.0934
0.0747,0.0934
0.0747,0.0934
0.0747,0.0978
0.0747,0.0978
0.0747,0.1021
0.0747,0.1021
0.0747,0.1074
0.0947,0.1074
0.0947,0.1074
0.0947,0.1107
0.0947,0.1174
0.0947,0.1174
0.0947,0.1174
0.098,0.1174
0.098,0.1252
0.098,0.1378
0.098,0.1378
0.098,0.1488
0.098,0.1488
0.098,0.1694
0.098,0.1694
0.098,0.1694
0.098,0.176
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.1779
0.098,0.183
0.098,0.183
0.098,0.1949
0.098,0.1949
0.098,0.1957
0.098,0.1957
0.098,0.1957
0.1059,0.1957
0.1059,0.1981
0.1181,0.1981
0.1283,0.1981
0.1293,0.1981
0.1293,0.1981
0.1293,0.1981
0.1293,0.1981
0.1293,0.2093
0.1293,0.2093
0.1293,0.2093
0.1293,0.2093
0.1293,0.2143
0.1293,0.2151
0.1293,0.2174
0.1293,0.2174
0.1293,0.2174
0.1293,0.2174
0.1293,0.2186
0.1293,0.2186
0.1293,0.2193
0.1293,0.2195
0.1293,0.2212
0.1293,0.2212
0.1293,0.2274
0.1293,0.2274
0.1293,0.2299
0.1408,0.2299
0.1408,0.2299
0.1408,0.2299
0.1598,0.2299
0.1598,0.2299
0.1642,0.2299
0.1642,0.2398
0.1642,0.2398
0.1693,0.2398
0.1693,0.24
0.1693,0.2496
0.1693,0.2496
0.1693,0.2528
0.1693,0.2528
0.1693,0.2528
0.1824,0.2528
0.1847,0.2528
0.1847,0.2556
0.1847,0.2642
0.1925,0.2642
0.1925,0.2823
0.1925,0.2823
0.1925,0.2953
0.1925,0.2999
0.2001,0.2999
0.2001,0.2999
0.2001,0.2999
0.2001,0.2999
0.2001,0.2999
0.2001,0.2999
0.2001,0.3004
0.2001,0.3004
0.2001,0.3004
0.2001,0.3112
0.2001,0.3112
0.2001,0.3112
0.2001,0.3112
0.2001,0.3112
0.2079,0.3112
0.2079,0.3112
0.2166,0.3112
0.2166,0.3112
0.2166,0.3298
0.2166,0.3573
0.2166,0.3573
0.2166,0.3573
0.2166,0.3573
0.2237,0.3573
0.2237,0.3611
0.2237,0.3634
0.2237,0.3715
0.2435,0.3715
0.2588,0.3715
0.2588,0.3715
0.2588,0.3732
0.2588,0.3732
0.2588,0.3732
0.2588,0.3732
0.2588,0.3822
0.2588,0.3822
0.2588,0.3943
0.2588,0.3943
0.2588,0.3943
0.2588,0.3943
0.2588,0.4065
0.2588,0.4065
0.2588,0.4065
0.2588,0.4065
0.2588,0.4065
0.2588,0.4142
0.2588,0.4142
0.2588,0.4142
0.2588,0.428
0.2592,0.428
0.2592,0.428
0.2592,0.428
0.2592,0.4369
0.2627,0.4369
0.2627,0.4454
0.2627,0.4575
0.2627,0.4575
0.2627,0.4597
0.2627,0.4597
0.2627,0.4651
0.2713,0.4651
0.2713,0.4651
0.2713,0.4651
0.2713,0.4651
0.2713,0.4651
0.2713,0.4651
0.2741,0.4651
0.2741,0.4777
0.2741,0.4777
0.2755,0.4777
0.2755,0.4777
0.2755,0.4986
0.2755,0.5016
0.2755,0.5016
0.2755,0.5189
0.2755,0.5189
0.2755,0.5189
0.2755,0.5237
0.2755,0.5237
0.2755,0.5341
0.2755,0.5341
0.2779,0.5341
0.2779,0.5447
0.2779,0.5447
0.2779,0.5447
0.2839,0.5447
0.2839,0.5447
0.2839,0.5447
0.293,0.5447
0.293,0.5447
0.293,0.5457
0.293,0.558
0.293,0.5626
0.293,0.5689
0.3156,0.5689
0.3156,0.5689
0.3156,0.5825
0.3156,0.5902
0.3156,0.5902
0.3156,0.5902
0.3156,0.5902
0.3156,0.5902
0.3156,0.6035
0.3156,0.6035
0.3156,0.6176
0.3156,0.6176
0.3156,0.6176
0.3156,0.6321
0.3156,0.6505
0.3156,0.6505
0.3156,0.6505
0.3156,0.6609
0.3156,0.6766
0.3176,0.6766
0.3176,0.6766
0.3176,0.6766
0.3176,0.6766
0.3176,0.6766
0.3176,0.6766
0.3204,0.6766
0.3204,0.6766
0.3204,0.6776
0.3204,0.6776
0.3204,0.6776
0.3204,0.6852
0.3204,0.7001
0.3305,0.7001
0.3305,0.7001
0.3358,0.7001
0.3358,0.7133
0.3358,0.7244
0.3358,0.7244
0.3358,0.7268
0.3358,0.7362
0.3358,0.7401
0.3358,0.7401
0.3358,0.744
0.3358,0.749
0.3358,0.749
0.3358,0.7534
0.3358,0.7583
0.3358,0.7583
0.3358,0.7583
0.3358,0.7612
0.3358,0.7612
0.3358,0.7612
0.3358,0.7612
0.3358,0.7612
0.3358,0.7612
0.3358,0.7612
0.3515,0.7612
0.3515,0.7623
0.3515,0.7643
0.3515,0.7738
0.3515,0.7738
0.3657,0.7738
0.3732,0.7738
0.3732,0.7747
0.3732,0.7747
0.3732,0.7747
0.3732,0.7747
0.3861,0.7747
0.3861,0.7747
0.3861,0.7831
0.3861,0.7862
0.3861,0.8039
0.3861,0.8147
0.3861,0.8178
0.3861,0.8181
0.3861,0.8181
0.3972,0.8181
0.3972,0.8181
0.4056,0.8181
0.4056,0.83
0.4056,0.83
0.4056,0.83
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.4056,0.8343
0.406,0.8343
0.406,0.8521
0.406,0.8521
0.406,0.8521
0.406,0.8521
0.406,0.8521
0.406,0.8521
0.406,0.8521
0.406,0.8536
0.406,0.8536
