alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.0071
0.001,0.0105
0.001,0.0221
0.0029,0.0221
0.0029,0.0372
0.0029,0.0372
0.0029,0.0511
0.0103,0.0511
0.0103,0.0511
0.0103,0.0533
0.0103,0.0533
0.0103,0.0533
0.0189,0.0533
0.0189,0.0603
0.0189,0.0713
0.0189,0.0713
0.0189,0.0839
0.0338,0.0839
0.0338,0.0839
0.0338,0.1058
0.0338,0.1094
0.0338,0.1094
0.0367,0.1094
0.0417,0.1094
0.0417,0.1094
0.0417,0.1148
0.0417,0.1148
0.0417,0.1148
0.0417,0.121
0.0417,0.121
0.0417,0.121
0.0417,0.121
0.0417,0.121
0.0417,0.1269
0.0493,0.1269
0.0493,0.1301
0.0493,0.1462
0.0493,0.157
0.0493,0.1716
0.0493,0.1716
0.0493,0.1716
0.0493,0.1716
0.0493,0.1716
0.0514,0.1716
0.0514,0.1718
0.0625,0.1718
0.0625,0.1718
0.0625,0.1718
0.0625,0.1718
0.0625,0.1884
0.0625,0.1884
0.0754,0.1884
0.0754,0.1884
0.0754,0.1884
0.0754,0.1884
0.0754,0.1884
0.0754,0.1894
0.0754,0.1921
0.0754,0.1966
0.0754,0.1966
0.0754,0.1966
0.0815,0.1966
0.0815,0.1966
0.0815,0.1993
0.0815,0.1993
0.0815,0.1993
0.0815,0.1993
0.0849,0.1993
0.0849,0.1997
0.0849,0.2003
0.0849,0.2026
0.0849,0.2094
0.0948,0.2094
0.0948,0.2242
0.0948,0.2242
0.0948,0.2242
0.0948,0.2246
0.0948,0.2246
0.1054,0.2246
0.1054,0.2246
0.1054,0.2246
0.1054,0.2246
0.1277,0.2246
0.1277,0.2246
0.1277,0.2246
0.1277,0.2252
0.1277,0.2252
0.1277,0.2252
0.1277,0.2252
0.1277,0.2424
0.1283,0.2424
0.1283,0.2488
0.1283,0.2488
0.1283,0.2581
0.1442,0.2581
0.1442,0.2677
0.1522,0.2677
0.1522,0.2677
0.1522,0.2677
0.1522,0.2677
0.1522,0.2677
0.1522,0.2727
0.1522,0.2727
0.1522,0.2727
0.1543,0.2727
0.1543,0.2727
0.1543,0.2727
0.1543,0.2843
0.1543,0.2843
0.1543,0.2843
0.1543,0.2895
0.1543,0.2939
0.1543,0.2939
0.1543,0.3041
0.1543,0.3041
0.1543,0.3041
0.1543,0.3041
0.1543,0.3041
0.1543,0.3279
0.1551,0.3279
0.1551,0.3279
0.1551,0.3279
0.1551,0.3279
0.1551,0.3406
0.1551,0.3482
0.1551,0.3482
0.1551,0.3482
0.1551,0.3497
0.1551,0.3698
0.1551,0.3698
0.1551,0.3698
0.1551,0.3698
0.1551,0.3698
0.1551,0.373
0.1551,0.373
0.1551,0.373
0.1551,0.373
0.1551,0.373
0.1551,0.373
0.1551,0.3756
0.1582,0.3756
0.1582,0.3819
0.1582,0.3819
0.1582,0.3889
0.1625,0.3889
0.1625,0.4108
0.1625,0.4192
0.1625,0.4192
0.1625,0.4287
0.1625,0.4287
0.1625,0.4287
0.1839,0.4287
0.1839,0.4287
0.1892,0.4287
0.1892,0.4358
0.192,0.4358
0.192,0.4368
0.2121,0.4368
0.2121,0.4368
0.2237,0.4368
0.2388,0.4368
0.2388,0.4476
0.2388,0.4476
0.2572,0.4476
0.2572,0.4725
0.2572,0.4725
0.2572,0.4725
0.2572,0.4785
0.2572,0.4785
0.2662,0.4785
0.2662,0.4862
0.2662,0.4943
0.2662,0.4943
0.2662,0.4943
0.2662,0.495
0.2662,0.495
0.2662,0.495
0.2662,0.5168
0.277,0.5168
0.277,0.5168
0.277,0.5168
0.2799,0.5168
0.2799,0.539
0.2799,0.539
0.2799,0.539
0.2799,0.5401
0.2799,0.5401
0.2799,0.5436
0.2799,0.5436
0.2799,0.5495
0.2894,0.5495
0.291,0.5495
0.291,0.5496
0.291,0.5558
0.291,0.5558
0.291,0.5558
0.2911,0.5558
0.2911,0.5558
0.2911,0.5558
0.2911,0.5581
0.2911,0.5581
0.2911,0.5581
0.2953,0.5581
0.2953,0.5689
0.2953,0.5785
0.2953,0.5785
0.2953,0.5799
0.2953,0.5817
0.2953,0.5817
0.2953,0.5817
0.2953,0.5817
0.2953,0.5817
0.2953,0.6084
0.2953,0.6099
0.2953,0.6099
0.2953,0.6099
0.2953,0.6099
0.2953,0.6174
0.2953,0.6174
0.2953,0.6174
0.2953,0.6174
0.2953,0.6174
0.2953,0.6259
0.2953,0.628
0.2953,0.6463
0.2953,0.6463
0.2996,0.6463
0.2996,0.653
0.3121,0.653
0.3121,0.653
0.3121,0.6607
0.3121,0.6607
0.3121,0.6635
0.3215,0.6635
0.3215,0.672
0.3275,0.672
0.3318,0.672
0.3318,0.6784
0.3318,0.6854
0.3318,0.6863
0.3318,0.6863
0.3507,0.6863
0.3507,0.6863
0.3507,0.6863
0.3507,0.6863
0.3507,0.6863
0.3507,0.6863
0.3507,0.6894
0.3513,0.6894
0.3513,0.6894
0.3513,0.6894
0.3513,0.6894
0.3513,0.6894
0.3566,0.6894
0.3579,0.6894
0.3579,0.6943
0.3579,0.6943
0.3579,0.6943
0.3579,0.6957
0.3733,0.6957
0.3733,0.6957
0.3733,0.6988
0.3733,0.6988
0.3733,0.7075
0.3733,0.7075
0.3733,0.711
0.3864,0.711
0.3864,0.7229
0.3864,0.7286
0.3936,0.7286
0.3936,0.7286
0.4057,0.7286
0.4057,0.7286
0.4057,0.7286
0.4057,0.7286
0.4135,0.7286
0.4135,0.7394
0.4135,0.7447
0.4135,0.7447
0.4135,0.7551
0.4135,0.7677
0.4135,0.7688
0.4135,0.7779
0.4135,0.7779
0.4135,0.7779
0.4135,0.7789
0.4135,0.7789
0.4135,0.7789
0.4135,0.7789
0.4141,0.7789
0.4141,0.7987
0.4141,0.8133
0.4141,0.8202
0.4141,0.8202
0.4141,0.8239
0.4141,0.825
0.4141,0.8366
0.4141,0.845
0.4141,0.845
0.4141,0.845
0.4187,0.845
0.4187,0.845
0.4187,0.8485
0.4187,0.8572
0.4218,0.8572
0.4344,0.8572
0.4344,0.8572
0.4344,0.8616
0.4344,0.875
0.4344,0.8965
0.4344,0.8965
0.4344,0.8965
0.4344,0.8965
0.4344,0.8965
0.4344,0.8976
0.4344,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.8976
0.449,0.9056
0.449,0.9114
0.4535,0.9114
0.4535,0.9114
0.4535,0.9187
0.4535,0.9277
0.4535,0.9277
0.4535,0.9277
0.4535,0.9277
0.4696,0.9277
0.4696,0.9277
0.4696,0.9277
0.4696,0.9326
0.4696,0.9326
0.4696,0.9326
