alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0105
0.001,0.0232
0.001,0.0273
0.001,0.0273
0.001,0.0273
0.001,0.0273
0.001,0.0342
0.001,0.0424
0.001,0.0437
0.0223,0.0437
0.0223,0.0437
0.0353,0.0437
0.044,0.0437
0.044,0.0437
0.0498,0.0437
0.0498,0.0437
0.0512,0.0437
0.0512,0.0437
0.0512,0.0437
0.0538,0.0437
0.0538,0.0792
0.064,0.0792
0.064,0.0871
0.0788,0.0871
0.0788,0.0871
0.0788,0.0871
0.0918,0.0871
0.1075,0.0871
0.1078,0.0871
0.1078,0.1007
0.1078,0.1016
0.1078,0.1056
0.1078,0.1056
0.1078,0.1056
0.1078,0.1056
0.1078,0.1056
0.1078,0.1083
0.1078,0.1224
0.1078,0.1224
0.1078,0.1224
0.1078,0.1224
0.1078,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1224
0.1081,0.1303
0.1081,0.1391
0.1081,0.1391
0.1081,0.1391
0.1081,0.1459
0.1136,0.1459
0.1136,0.1488
0.1136,0.1488
0.1136,0.1488
0.1136,0.1488
0.1136,0.1509
0.1136,0.1509
0.1136,0.1509
0.1209,0.1509
0.1209,0.1509
0.1209,0.1509
0.1209,0.1509
0.1209,0.1509
0.1209,0.1509
0.137,0.1509
0.137,0.1515
0.137,0.1561
0.137,0.1561
0.137,0.1561
0.137,0.1587
0.137,0.1587
0.137,0.1619
0.137,0.1619
0.137,0.1619
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.1627
0.137,0.169
0.137,0.169
0.137,0.169
0.137,0.1775
0.137,0.1775
0.1461,0.1775
0.1461,0.1865
0.1461,0.1865
0.1461,0.1952
0.1461,0.2082
0.1547,0.2082
0.1547,0.2201
0.1547,0.2201
0.1547,0.2201
0.162,0.2201
0.162,0.2205
0.162,0.2205
0.162,0.2205
0.162,0.2253
0.162,0.2253
0.162,0.2371
0.162,0.2419
0.162,0.2548
0.162,0.2548
0.162,0.2693
0.162,0.2693
0.162,0.2693
0.162,0.2693
0.1732,0.2693
0.1732,0.2693
0.1732,0.2736
0.1732,0.2736
0.1792,0.2736
0.1792,0.2736
0.1883,0.2736
0.1883,0.2736
0.2085,0.2736
0.2085,0.2882
0.2181,0.2882
0.2181,0.2882
0.2181,0.2882
0.2276,0.2882
0.2276,0.2882
0.2298,0.2882
0.2306,0.2882
0.2306,0.2882
0.2306,0.2882
0.2387,0.2882
0.2425,0.2882
0.2425,0.3082
0.2425,0.3082
0.2425,0.3082
0.2467,0.3082
0.2467,0.3082
0.2467,0.3114
0.2467,0.3114
0.2467,0.3114
0.2467,0.3114
0.2467,0.3233
0.2467,0.3233
0.2467,0.3364
0.2569,0.3364
0.2569,0.3461
0.2569,0.3461
0.2569,0.3469
0.2569,0.3469
0.2569,0.3582
0.2569,0.3736
0.2569,0.3736
0.2569,0.3736
0.2569,0.376
0.2569,0.3764
0.2569,0.3774
0.2569,0.3939
0.2569,0.3939
0.2569,0.3939
0.2569,0.3939
0.2569,0.3939
0.2701,0.3939
0.2701,0.3939
0.2701,0.3939
0.2701,0.4045
0.2834,0.4045
0.2834,0.4045
0.2834,0.4045
0.2834,0.4045
0.2921,0.4045
0.2921,0.4045
0.2921,0.4045
0.3018,0.4045
0.3018,0.4045
0.3018,0.4045
0.3018,0.4045
0.3126,0.4045
0.3126,0.4045
0.3126,0.4045
0.3126,0.408
0.3282,0.408
0.3282,0.4122
0.3282,0.4122
0.3282,0.4253
0.3282,0.4253
0.339,0.4253
0.339,0.4262
0.339,0.4471
0.339,0.4584
0.339,0.459
0.339,0.459
0.3397,0.459
0.3583,0.459
0.3583,0.4638
0.3583,0.467
0.3667,0.467
0.3667,0.4687
0.3667,0.4687
0.3667,0.4748
0.3667,0.4751
0.3667,0.477
0.3667,0.477
0.3667,0.477
0.3667,0.477
0.367,0.477
0.367,0.477
0.367,0.4776
0.367,0.486
0.367,0.486
0.367,0.496
0.367,0.496
0.3715,0.496
0.3715,0.496
0.3715,0.496
0.3946,0.496
0.3946,0.4965
0.3946,0.4965
0.3946,0.4965
0.3946,0.5109
0.3946,0.5109
0.3946,0.5158
0.3946,0.5158
0.3946,0.5158
0.3946,0.5201
0.3946,0.5201
0.3946,0.5352
0.3946,0.5352
0.4004,0.5352
0.4004,0.5352
0.4004,0.548
0.4004,0.5519
0.4004,0.5688
0.4004,0.5697
0.4004,0.5703
0.4064,0.5703
0.4064,0.5788
0.4064,0.5879
0.4064,0.5879
0.4105,0.5879
0.4105,0.5962
0.4105,0.6098
0.4105,0.6098
0.4105,0.6191
0.4105,0.6191
0.424,0.6191
0.424,0.6191
0.424,0.6192
0.424,0.6192
0.424,0.6192
0.424,0.6192
0.424,0.6192
0.424,0.6201
0.424,0.6201
0.424,0.6201
0.424,0.6201
0.424,0.6354
0.424,0.6354
0.424,0.6678
0.424,0.6678
0.424,0.6843
0.424,0.6843
0.424,0.6843
0.424,0.6843
0.424,0.6843
0.424,0.6843
0.431,0.6843
0.431,0.6843
0.431,0.6843
0.431,0.6944
0.431,0.6944
0.431,0.7013
0.431,0.7013
0.431,0.7013
0.431,0.7013
0.431,0.7075
0.431,0.7075
0.431,0.7075
0.431,0.7075
0.435,0.7075
0.4427,0.7075
0.4427,0.7109
0.4427,0.7215
0.4427,0.7321
0.4427,0.7321
0.4427,0.7321
0.4427,0.7386
0.446,0.7386
0.446,0.7386
0.4529,0.7386
0.4626,0.7386
0.4626,0.7508
0.4626,0.7508
0.4626,0.7573
0.4848,0.7573
0.4848,0.7573
0.4848,0.7578
0.4848,0.7578
0.4848,0.7578
0.4848,0.7664
0.4927,0.7664
0.4927,0.7707
0.4927,0.7707
0.4927,0.7707
0.5177,0.7707
0.5302,0.7707
0.5425,0.7707
0.5425,0.7707
0.5425,0.7707
0.5519,0.7707
0.5519,0.7848
0.5519,0.7848
0.5519,0.7848
0.5519,0.7848
0.5519,0.7984
0.5519,0.7984
0.5519,0.8099
0.5659,0.8099
0.5659,0.8099
0.5726,0.8099
0.5726,0.8099
0.5726,0.8099
0.5726,0.8208
0.5726,0.8208
0.5726,0.8208
0.5853,0.8208
0.5853,0.8208
0.5853,0.8215
0.5853,0.8215
0.5853,0.8215
0.5853,0.8215
0.5872,0.8215
0.5873,0.8215
0.5873,0.8341
0.5891,0.8341
0.5944,0.8341
0.5944,0.8392
0.5944,0.8392
0.6003,0.8392
0.6003,0.8392
