alphaH,alphaS
0.001,0.001
0.001,0.001
0.001,0.007
0.001,0.007
0.001,0.0206
0.003,0.0206
0.0058,0.0206
0.0058,0.0206
0.0058,0.0264
0.0058,0.0264
0.0058,0.0264
0.0058,0.0278
0.0058,0.0278
0.0058,0.0278
0.0058,0.0417
0.0058,0.0417
0.0058,0.0541
0.0058,0.0697
0.0121,0.0697
0.0121,0.0773
0.0121,0.0848
0.0121,0.0848
0.0121,0.0973
0.0196,0.0973
0.0203,0.0973
0.0203,0.0973
0.0203,0.1197
0.0203,0.1197
0.0254,0.1197
0.0254,0.127
0.0254,0.127
0.0254,0.131
0.0254,0.1378
0.0254,0.1491
0.0276,0.1491
0.0276,0.1491
0.0276,0.156
0.0276,0.156
0.0276,0.1681
0.0276,0.1742
0.0301,0.1742
0.0301,0.1742
0.0301,0.1777
0.0449,0.1777
0.06,0.1777
0.06,0.1777
0.06,0.1832
0.06,0.1832
0.06,0.1832
0.06,0.1991
0.06,0.1991
0.06,0.2044
0.0668,0.2044
0.0668,0.2078
0.0668,0.2078
0.0668,0.2235
0.0718,0.2235
0.0718,0.234
0.0718,0.234
0.0718,0.2556
0.0871,0.2556
0.0871,0.2653
0.0871,0.2653
0.0871,0.2653
0.0871,0.2653
0.0871,0.2675
0.0871,0.2675
0.0871,0.2675
0.0871,0.2675
0.0871,0.2698
0.0871,0.2698
0.0871,0.272
0.0871,0.2724
0.0871,0.2805
0.0871,0.2805
0.0871,0.2805
0.0871,0.2805
0.114,0.2805
0.114,0.3039
0.114,0.3039
0.114,0.3039
0.114,0.3039
0.114,0.3039
0.114,0.3039
0.1175,0.3039
0.1175,0.3193
0.1175,0.3274
0.1175,0.3274
0.1175,0.3417
0.1175,0.3417
0.1175,0.3436
0.1175,0.3436
0.1175,0.3436
0.1175,0.3436
0.1296,0.3436
0.1296,0.3436
0.1296,0.3486
0.1296,0.3486
0.1296,0.3486
0.1296,0.3489
0.1296,0.3489
0.1296,0.3489
0.1296,0.3489
0.1352,0.3489
0.1352,0.3489
0.1352,0.3489
0.1352,0.3489
0.1352,0.3489
0.1352,0.3489
0.1388,0.3489
0.1388,0.3489
0.1388,0.3489
0.1388,0.3489
0.1388,0.3489
0.1388,0.3489
0.1388,0.3553
0.1388,0.3553
0.1416,0.3553
0.1416,0.3553
0.1416,0.3612
0.1532,0.3612
0.1532,0.3642
0.1566,0.3642
0.1566,0.3703
0.1566,0.3907
0.1566,0.3974
0.1566,0.3974
0.1661,0.3974
0.1661,0.3979
0.1661,0.3979
0.1661,0.4007
0.1731,0.4007
0.1731,0.4007
0.1731,0.4007
0.1731,0.4007
0.1731,0.4077
0.1743,0.4077
0.1743,0.4077
0.1746,0.4077
0.1746,0.4077
0.1785,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.4077
0.1817,0.419
0.1817,0.4276
0.1817,0.445
0.1817,0.445
0.1817,0.45
0.1817,0.45
0.1856,0.45
0.2079,0.45
0.2079,0.45
0.2079,0.45
0.2079,0.4582
0.2079,0.4772
0.2257,0.4772
0.2257,0.4772
0.2257,0.4772
0.2257,0.4792
0.2328,0.4792
0.2328,0.4792
0.2328,0.4792
0.245,0.4792
0.2461,0.4792
0.2461,0.4792
0.2461,0.4825
0.2461,0.4825
0.2461,0.4825
0.2461,0.4971
0.2463,0.4971
0.2463,0.5175
0.2463,0.5311
0.2488,0.5311
0.2613,0.5311
0.2613,0.5311
0.2613,0.5311
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5387
0.2613,0.5427
0.2613,0.5495
0.2613,0.5585
0.2613,0.5754
0.2613,0.5754
0.2613,0.5754
0.2613,0.5916
0.2613,0.5975
0.2613,0.5975
0.2613,0.5975
0.2613,0.5975
0.2613,0.5982
0.2613,0.5982
0.2703,0.5982
0.2703,0.5982
0.2703,0.6202
0.2703,0.6362
0.2708,0.6362
0.2708,0.6505
0.2708,0.6661
0.2708,0.6671
0.2718,0.6671
0.2718,0.6671
0.2718,0.6671
0.2718,0.6671
0.2718,0.6906
0.2718,0.6906
0.2718,0.6934
0.2718,0.6975
0.2718,0.6975
0.2718,0.6975
0.2718,0.6975
0.2718,0.6975
0.2718,0.6975
0.2718,0.6975
0.2718,0.7014
0.2718,0.7014
0.2718,0.7014
0.2796,0.7014
0.2796,0.7014
0.2796,0.7066
0.2796,0.7085
0.2796,0.7089
0.2796,0.7089
0.2796,0.72
0.2796,0.727
0.2796,0.7305
0.2796,0.7359
0.2796,0.7359
0.2879,0.7359
0.2879,0.7443
0.2898,0.7443
0.2898,0.7443
0.2991,0.7443
0.3125,0.7443
0.3136,0.7443
0.3136,0.7443
0.3401,0.7443
0.3401,0.7519
0.3401,0.7519
0.3401,0.7519
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3401,0.7561
0.3572,0.7561
0.3572,0.765
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7691
0.3572,0.7703
0.3572,0.7838
0.3572,0.79
0.3572,0.79
0.3572,0.79
0.3572,0.79
0.3572,0.79
0.3572,0.8013
0.3572,0.8134
0.3611,0.8134
0.3611,0.8134
0.3611,0.8307
0.3611,0.8307
0.3611,0.8307
0.3611,0.8307
0.3611,0.8307
0.3611,0.8307
0.3611,0.8524
0.3611,0.8603
0.3611,0.8603
0.3779,0.8603
0.3779,0.8603
0.3779,0.8603
0.3779,0.8603
0.379,0.8603
0.379,0.8603
0.379,0.8603
0.379,0.8707
0.379,0.8821
0.386,0.8821
0.386,0.8821
0.3981,0.8821
0.3981,0.8821
0.3981,0.8821
0.3981,0.8821
0.3981,0.8911
0.3981,0.899
0.3981,0.9171
0.3981,0.9231
0.3981,0.9231
0.4048,0.9231
0.4048,0.9231
0.4061,0.9231
0.4061,0.9231
0.408,0.9231
0.416,0.9231
0.416,0.9231
0.416,0.9231
0.416,0.9231
0.416,0.9231
0.416,0.9449
0.416,0.9449
0.4171,0.9449
0.4171,0.9521
0.4386,0.9521
0.4386,0.9578
0.4386,0.9578
0.4505,0.9578
0.4505,0.963
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4505,0.9751
0.4654,0.9751
0.4752,0.9751
0.4913,0.9751
