omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0107
0.001,0.0107
0.001,0.026
0.001,0.026
0.001,0.026
0.0054,0.026
0.0054,0.0288
0.0054,0.0355
0.0054,0.0364
0.0054,0.0454
0.0054,0.0454
0.0054,0.0642
0.0054,0.0756
0.0054,0.0834
0.0054,0.0834
0.0054,0.0834
0.0081,0.0834
0.0081,0.0834
0.0149,0.0834
0.0157,0.0834
0.0157,0.0888
0.0157,0.1002
0.0157,0.1053
0.0157,0.1053
0.0157,0.1053
0.0157,0.1053
0.0157,0.1059
0.0157,0.1059
0.0157,0.1059
0.0196,0.1059
0.0196,0.1096
0.0196,0.12
0.0196,0.1347
0.0196,0.1347
0.0196,0.1347
0.0232,0.1347
0.0512,0.1347
0.0512,0.1347
0.0587,0.1347
0.0619,0.1347
0.0619,0.1347
0.0619,0.1347
0.0645,0.1347
0.0645,0.1347
0.0645,0.1422
0.0645,0.1629
0.0645,0.178
0.0645,0.178
0.0645,0.178
0.0645,0.1842
0.0645,0.1842
0.0645,0.1842
0.0645,0.1842
0.0645,0.1842
0.0645,0.1842
0.0645,0.1916
0.0711,0.1916
0.0711,0.1919
0.0711,0.1957
0.0711,0.2001
0.0711,0.2101
0.0711,0.2101
0.0713,0.2101
0.0713,0.2114
0.0713,0.2134
0.0713,0.2134
0.0713,0.2134
0.0713,0.2174
0.0815,0.2174
0.0815,0.2174
0.0815,0.2232
0.0815,0.2293
0.0815,0.2333
0.0815,0.2399
0.0937,0.2399
0.0937,0.2399
0.0937,0.24
0.0937,0.24
0.0937,0.2501
0.0937,0.2508
0.0937,0.2621
0.0937,0.2621
0.0937,0.2621
0.0937,0.2621
0.0937,0.2621
0.0937,0.2621
0.1046,0.2621
0.1046,0.2676
0.1087,0.2676
0.1087,0.2687
0.1166,0.2687
0.1166,0.2896
0.1166,0.2896
0.1166,0.2896
0.1166,0.2896
0.1166,0.2896
0.1166,0.2896
0.1179,0.2896
0.1179,0.2907
0.1179,0.2907
0.1179,0.2911
0.1179,0.2911
0.1179,0.2943
0.1231,0.2943
0.1231,0.2943
0.1231,0.2943
0.1236,0.2943
0.1236,0.296
0.1236,0.296
0.1236,0.2998
0.1236,0.2998
0.1236,0.3111
0.1236,0.3111
0.1236,0.3218
0.1236,0.3218
0.1279,0.3218
0.1279,0.3218
0.1279,0.3244
0.1279,0.3244
0.1279,0.3279
0.1279,0.3279
0.1279,0.3298
0.1279,0.3298
0.1279,0.3303
0.1279,0.3303
0.1279,0.3303
0.1338,0.3303
0.1338,0.3303
0.1338,0.3453
0.1417,0.3453
0.1417,0.3489
0.1417,0.3489
0.1417,0.3491
0.1417,0.3491
0.1417,0.3491
0.1417,0.3491
0.1442,0.3491
0.1442,0.3625
0.1442,0.3697
0.1442,0.3697
0.1442,0.3768
0.1442,0.3768
0.1442,0.3768
0.1442,0.3768
0.1442,0.3792
0.1532,0.3792
0.1532,0.3792
0.1546,0.3792
0.1546,0.3792
0.1546,0.3792
0.1637,0.3792
0.1637,0.3792
0.1739,0.3792
0.1917,0.3792
0.1917,0.3792
0.1917,0.3792
0.1959,0.3792
0.1959,0.3792
0.215,0.3792
0.2173,0.3792
0.2173,0.3827
0.2173,0.3827
0.2173,0.3827
0.2173,0.3827
0.2173,0.3827
0.2173,0.3827
0.2173,0.3827
0.2173,0.3901
0.2173,0.3901
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2173,0.4047
0.2178,0.4047
0.2282,0.4047
0.2282,0.4047
0.2282,0.4047
0.2282,0.4216
0.2282,0.4216
0.2282,0.4216
0.2282,0.4266
0.2282,0.4343
0.2282,0.4343
0.2406,0.4343
0.2406,0.4442
0.2406,0.4442
0.2406,0.446
0.2406,0.446
0.2406,0.446
0.2406,0.446
0.2406,0.4613
0.2406,0.4613
0.2406,0.4613
0.2406,0.4613
0.2406,0.4613
0.2406,0.4614
0.2406,0.4614
0.2406,0.4702
0.2406,0.4736
0.2406,0.4736
0.2483,0.4736
0.2483,0.4842
0.2483,0.4842
0.2541,0.4842
0.2541,0.4842
0.2541,0.4846
0.2541,0.4881
0.2541,0.4881
0.2541,0.4881
0.2541,0.4983
0.2541,0.4983
0.2541,0.5046
0.2541,0.5046
0.2541,0.5046
0.2541,0.5201
0.2541,0.5201
0.2541,0.5227
0.2541,0.5227
0.2541,0.5227
0.2541,0.5227
0.2541,0.5451
0.2541,0.5451
0.2555,0.5451
0.2555,0.5451
0.2555,0.5451
0.2555,0.5482
0.2555,0.5482
0.2555,0.5623
0.2555,0.5623
0.2658,0.5623
0.2658,0.5646
0.2658,0.5892
0.2658,0.5892
0.2658,0.6035
0.2658,0.6289
0.2658,0.6335
0.2658,0.6513
0.2658,0.6513
0.2658,0.6513
0.2658,0.6513
0.2658,0.6577
0.2658,0.6577
0.2658,0.6577
0.2658,0.6577
0.2658,0.6689
0.2658,0.6761
0.2658,0.6761
0.2658,0.6778
0.2658,0.6872
0.2658,0.6872
0.2658,0.6872
0.2658,0.6872
0.2658,0.6877
0.2658,0.7012
0.2658,0.7012
0.2658,0.7062
0.2658,0.7062
0.2658,0.7232
0.2658,0.7232
0.2871,0.7232
0.2871,0.7232
0.3005,0.7232
0.3005,0.7263
0.3005,0.7263
0.3005,0.7263
0.3005,0.7263
0.3008,0.7263
0.3008,0.7301
0.3008,0.7311
0.3052,0.7311
0.3052,0.7406
0.3112,0.7406
0.3112,0.7408
0.3112,0.7549
0.3112,0.7549
0.3112,0.7549
0.3112,0.7549
0.3112,0.7549
0.3112,0.7549
0.3112,0.7835
0.3112,0.7835
0.3112,0.7835
0.3234,0.7835
0.3234,0.7835
0.3234,0.7835
0.3234,0.7893
0.3234,0.7893
0.3234,0.7893
0.3234,0.797
0.3234,0.797
0.3234,0.8146
0.3234,0.8191
0.3234,0.8191
0.3234,0.8219
0.3339,0.8219
0.3339,0.8415
0.3339,0.8468
0.3339,0.8468
0.3371,0.8468
0.3371,0.8468
0.3577,0.8468
0.3577,0.8468
0.3657,0.8468
0.3657,0.8602
0.3858,0.8602
0.3934,0.8602
0.3934,0.8612
0.3934,0.8612
0.3934,0.8612
0.3934,0.8612
0.3934,0.8612
0.3934,0.8688
0.3934,0.8688
0.3934,0.8688
0.3934,0.891
0.3934,0.891
0.3934,0.891
0.3934,0.891
0.3934,0.891
0.3934,0.8936
0.4064,0.8936
0.4064,0.9013
0.4064,0.9013
0.4064,0.9013
0.4064,0.9013
0.4064,0.9013
0.4064,0.9013
0.4064,0.9249
0.4064,0.9249
0.4064,0.9249
0.4064,0.9249
