omegaH,omegaS
0.001,0.001
0.0143,0.001
0.0143,0.001
0.0143,0.001
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0143,0.0127
0.0219,0.0127
0.0219,0.0127
0.0219,0.0127
0.0271,0.0127
0.0271,0.0127
0.0428,0.0127
0.0428,0.0127
0.0428,0.0127
0.0542,0.0127
0.0542,0.0127
0.0542,0.0173
0.0542,0.0173
0.0584,0.0173
0.0584,0.0173
0.0584,0.0173
0.0662,0.0173
0.0772,0.0173
0.0772,0.0173
0.0772,0.0376
0.0772,0.0376
0.0772,0.0554
0.0772,0.0612
0.0772,0.0612
0.0867,0.0612
0.0867,0.0652
0.0867,0.0652
0.0867,0.0652
0.0867,0.0652
0.0867,0.0682
0.0935,0.0682
0.0935,0.0752
0.0935,0.0752
0.0935,0.0855
0.0935,0.1007
0.0935,0.1113
0.1158,0.1113
0.1158,0.1179
0.1206,0.1179
0.1206,0.1179
0.1206,0.1179
0.1206,0.1179
0.1217,0.1179
0.1217,0.1202
0.1217,0.1277
0.1217,0.1277
0.1217,0.1395
0.1217,0.1395
0.1217,0.1421
0.125,0.1421
0.125,0.1421
0.125,0.1564
0.125,0.1564
0.125,0.1564
0.125,0.1564
0.125,0.1564
0.1273,0.1564
0.1273,0.1564
0.1273,0.1653
0.1273,0.1653
0.1273,0.1653
0.1273,0.167
0.1273,0.167
0.1273,0.167
0.1273,0.1807
0.1516,0.1807
0.1516,0.1807
0.1516,0.1909
0.1516,0.1921
0.1516,0.1921
0.1516,0.1921
0.1516,0.1921
0.1516,0.1921
0.1516,0.1921
0.1516,0.2017
0.1516,0.2017
0.1516,0.2017
0.1516,0.2017
0.1516,0.2017
0.1516,0.2017
0.1516,0.2017
0.1516,0.2222
0.1516,0.2222
0.1516,0.2257
0.1615,0.2257
0.1615,0.2259
0.1615,0.2266
0.1615,0.2386
0.1615,0.2386
0.1615,0.2386
0.1615,0.2531
0.1615,0.2622
0.1615,0.2648
0.1615,0.2648
0.1615,0.2666
0.1615,0.2666
0.1615,0.2666
0.1615,0.2666
0.1615,0.2666
0.1615,0.2666
0.1615,0.2666
0.1615,0.283
0.1677,0.283
0.1677,0.283
0.1799,0.283
0.1948,0.283
0.1948,0.283
0.1948,0.3047
0.2149,0.3047
0.2149,0.3047
0.2149,0.3111
0.2149,0.3172
0.2149,0.3174
0.2149,0.3341
0.2149,0.3341
0.2203,0.3341
0.2246,0.3341
0.2293,0.3341
0.2293,0.3577
0.2293,0.3577
0.2293,0.3577
0.2293,0.3585
0.2293,0.3585
0.2382,0.3585
0.2382,0.3704
0.2382,0.3791
0.2382,0.3791
0.2478,0.3791
0.2478,0.3861
0.2478,0.3861
0.2478,0.3956
0.2478,0.4078
0.2478,0.4078
0.2576,0.4078
0.2576,0.4171
0.2576,0.4171
0.2576,0.4171
0.2576,0.4293
0.2576,0.4439
0.2583,0.4439
0.2583,0.4481
0.2583,0.4481
0.2583,0.4481
0.2583,0.4547
0.2583,0.4547
0.2583,0.4547
0.2583,0.4547
0.2626,0.4547
0.2626,0.4663
0.2626,0.4691
0.2626,0.4701
0.2626,0.4701
0.2626,0.4701
0.2626,0.4701
0.2758,0.4701
0.2758,0.4701
0.2758,0.4701
0.2758,0.4701
0.2758,0.4701
0.2758,0.4701
0.2758,0.4701
0.2838,0.4701
0.2838,0.4701
0.2838,0.4701
0.2838,0.4701
0.2838,0.4726
