omegaH,omegaS
0.001,0.001
0.0064,0.001
0.0064,0.001
0.0288,0.001
0.0288,0.006
0.0288,0.006
0.0288,0.0101
0.0288,0.0186
0.0288,0.0251
0.0288,0.0251
0.0384,0.0251
0.0384,0.0251
0.0604,0.0251
0.0604,0.0251
0.0604,0.0251
0.0604,0.0251
0.0657,0.0251
0.0657,0.0251
0.0657,0.0251
0.0657,0.0251
0.0657,0.0251
0.0657,0.0255
0.0736,0.0255
0.0845,0.0255
0.0845,0.0255
0.0856,0.0255
0.0856,0.0255
0.0856,0.0346
0.0876,0.0346
0.0937,0.0346
0.0937,0.0475
0.0944,0.0475
0.0944,0.0475
0.0944,0.057
0.0944,0.0577
0.0944,0.0577
0.0944,0.0577
0.0944,0.0658
0.0944,0.0759
0.0944,0.0759
0.0955,0.0759
0.0955,0.0759
0.0955,0.0759
0.1035,0.0759
0.1035,0.0759
0.1165,0.0759
0.1165,0.0875
0.1165,0.0929
0.1165,0.0929
0.1239,0.0929
0.1239,0.0932
0.1239,0.0989
0.1353,0.0989
0.1353,0.0989
0.1353,0.0989
0.1353,0.0989
0.1353,0.0989
0.1504,0.0989
0.1536,0.0989
0.1784,0.0989
0.1784,0.0989
0.1784,0.1105
0.1784,0.1215
0.1784,0.1215
0.1784,0.1215
0.1784,0.1215
0.1784,0.1215
0.1784,0.129
0.1784,0.1341
0.1784,0.1341
0.1837,0.1341
0.1963,0.1341
0.1963,0.1341
0.1963,0.1341
0.1963,0.1435
0.1963,0.1435
0.2204,0.1435
0.2204,0.1438
0.2204,0.1438
0.2204,0.1438
0.2204,0.1444
0.2204,0.1444
0.2322,0.1444
0.2322,0.1444
0.2322,0.1552
0.2344,0.1552
0.2344,0.1552
0.2344,0.1604
0.2344,0.174
0.2344,0.174
0.2344,0.174
0.2344,0.174
0.2344,0.174
0.2344,0.174
0.2344,0.174
0.2344,0.1801
0.2395,0.1801
0.2395,0.1803
0.2395,0.1803
0.2543,0.1803
0.2543,0.1803
0.2543,0.1803
0.2543,0.1803
0.2543,0.1821
0.2543,0.186
0.2584,0.186
0.2584,0.1949
0.2584,0.2007
0.2584,0.2007
0.2584,0.2025
0.2584,0.2025
0.2584,0.2178
0.2584,0.2178
0.2584,0.2178
0.2706,0.2178
0.2706,0.2178
0.2706,0.2282
0.2851,0.2282
0.2851,0.238
0.2851,0.238
0.2851,0.2496
0.2851,0.2548
0.2851,0.2579
0.2851,0.2579
0.3057,0.2579
0.3075,0.2579
0.3075,0.2579
0.3075,0.2585
0.3075,0.2585
0.3075,0.2585
0.3075,0.2585
0.3106,0.2585
0.3106,0.259
0.3106,0.259
0.3106,0.2695
0.3106,0.2732
0.3106,0.2732
0.3319,0.2732
0.3319,0.2869
0.3319,0.2869
0.3361,0.2869
0.3506,0.2869
0.3506,0.2869
0.356,0.2869
0.356,0.2869
0.356,0.2869
0.356,0.2869
0.356,0.2869
0.356,0.2869
0.3601,0.2869
0.365,0.2869
0.365,0.2869
0.3769,0.2869
0.3769,0.2869
0.3769,0.2979
0.3798,0.2979
0.3868,0.2979
0.3868,0.2979
0.3868,0.3092
0.3983,0.3092
0.4082,0.3092
0.4082,0.3092
0.4208,0.3092
0.4208,0.3092
0.4208,0.3092
0.4323,0.3092
0.4323,0.3092
0.4376,0.3092
0.4376,0.3092
0.4376,0.3225
0.4376,0.3343
0.4376,0.3377
0.4376,0.3377
0.4376,0.3377
0.4376,0.3455
0.4376,0.3455
0.4376,0.3455
0.4376,0.3466
0.4376,0.3466
0.4376,0.3466
0.443,0.3466
0.443,0.3466
0.443,0.3466
0.4617,0.3466
0.4617,0.3466
0.4617,0.3466
0.4619,0.3466
0.4619,0.3637
0.4619,0.3689
0.4619,0.3689
0.4619,0.3689
0.4619,0.3715
0.465,0.3715
0.465,0.3715
0.465,0.3715
0.465,0.3715
0.465,0.3866
0.4701,0.3866
0.4839,0.3866
0.5055,0.3866
0.5055,0.3866
0.5218,0.3866
0.5227,0.3866
0.5227,0.3866
0.5227,0.3866
0.5274,0.3866
0.5274,0.3961
0.5327,0.3961
0.5327,0.4029
0.5359,0.4029
0.5359,0.4029
0.5359,0.4029
0.5359,0.4199
0.5359,0.4356
0.5359,0.4356
0.5359,0.4359
0.5359,0.4359
0.5494,0.4359
0.5494,0.4359
0.5494,0.4359
0.5494,0.4359
0.5494,0.4391
0.5494,0.4391
0.5494,0.4391
0.5517,0.4391
0.5572,0.4391
0.5572,0.4391
0.5572,0.4391
0.5599,0.4391
0.5599,0.4391
0.5599,0.4391
0.5599,0.4391
0.5599,0.4391
0.5599,0.4391
0.5688,0.4391
0.5688,0.4391
0.5688,0.4391
0.5688,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4391
0.5806,0.4425
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5806,0.4506
0.5912,0.4506
0.6026,0.4506
0.6026,0.4506
0.6026,0.4506
0.6026,0.4506
0.6026,0.4506
0.6026,0.4506
0.6026,0.4506
0.6161,0.4506
0.6161,0.4561
0.6161,0.4612
0.6161,0.4612
0.6246,0.4612
0.6246,0.4612
0.6246,0.4699
0.6246,0.486
0.6249,0.486
0.6298,0.486
0.639,0.486
0.639,0.486
0.6447,0.486
0.6447,0.486
0.6447,0.486
0.6447,0.486
0.6447,0.486
0.6447,0.5011
0.6447,0.5011
0.6447,0.5011
0.6447,0.5011
0.6562,0.5011
0.6562,0.5174
0.6562,0.5174
0.6562,0.5249
0.6562,0.5401
0.6562,0.5401
0.6579,0.5401
0.6722,0.5401
0.6779,0.5401
0.6796,0.5401
0.6875,0.5401
0.6875,0.5401
0.6875,0.5401
0.6875,0.5415
0.6875,0.5415
0.6875,0.5434
0.6875,0.5434
0.6881,0.5434
0.6881,0.5434
0.6881,0.5435
0.6881,0.5435
0.6881,0.5435
0.6881,0.5435
0.6891,0.5435
0.6891,0.551
0.6891,0.551
0.6891,0.551
0.693,0.551
0.707,0.551
0.7234,0.551
0.7234,0.5539
0.7234,0.5633
0.7341,0.5633
0.7381,0.5633
0.7389,0.5633
0.7389,0.5787
0.7389,0.5787
0.7389,0.5787
0.7389,0.5787
0.7389,0.5822
0.7389,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5822
0.7488,0.5838
0.7522,0.5838
0.7522,0.5838
0.7522,0.5838
0.7522,0.5838
0.7522,0.5838
0.7522,0.5838
0.7522,0.5876
0.7522,0.6077
0.7522,0.6077
0.7522,0.6077
0.7522,0.6077
0.7522,0.6151
0.7522,0.6151
0.7522,0.6151
0.7522,0.6219
0.7522,0.6219
0.7522,0.6307
0.7522,0.6307
0.7541,0.6307
0.7541,0.6307
0.7588,0.6307
0.7588,0.6307
0.7588,0.638
0.7588,0.6418
0.7663,0.6418
0.7718,0.6418
0.7821,0.6418
0.7821,0.6418
0.7821,0.6418
0.7872,0.6418
0.7872,0.6421
0.7872,0.6421
0.7872,0.6421
0.7872,0.6421
0.7923,0.6421
0.7923,0.6421
0.7923,0.6536
0.7923,0.6536
0.7966,0.6536
0.8031,0.6536
0.8031,0.6536
0.8031,0.6536
0.8031,0.6656
0.8031,0.6663
0.8031,0.674
0.8031,0.674
0.8031,0.674
0.8031,0.674
0.8118,0.674
0.8118,0.674
0.8252,0.674
0.8397,0.674
0.8397,0.674
0.8415,0.674
0.8577,0.674
0.8577,0.674
0.8577,0.6797
0.8577,0.6797
0.8577,0.6797
0.8681,0.6797
0.8681,0.6797
0.8835,0.6797
0.8835,0.6797
0.8835,0.6797
0.8909,0.6797
0.8909,0.6903
0.8909,0.6903
0.8936,0.6903
0.9022,0.6903
0.9153,0.6903
0.9153,0.6903
0.9153,0.6903
0.919,0.6903
0.919,0.6903
0.919,0.6903
0.919,0.6903
0.919,0.6903
0.919,0.6903
0.919,0.6909
0.919,0.6909
0.9207,0.6909
0.9311,0.6909
0.9311,0.6965
0.9311,0.6965
0.9393,0.6965
0.9393,0.7071
0.9393,0.7071
0.9393,0.7141
0.943,0.7141
0.95,0.7141
0.95,0.7174
0.9536,0.7174
0.9647,0.7174
0.9647,0.7174
0.9718,0.7174
0.9718,0.7174
0.9718,0.7174
0.9718,0.7207
0.9718,0.7207
0.9718,0.7207
0.9718,0.7207
0.9718,0.7207
0.9718,0.7207
0.9718,0.7258
0.9756,0.7258
0.9756,0.7286
0.9756,0.7286
0.9756,0.7328
0.9756,0.7328
0.9756,0.7328
0.9857,0.7328
0.9857,0.7328
0.9857,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
1.0,0.7328
