omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.0102
0.001,0.0102
0.001,0.0102
0.0121,0.0102
0.0256,0.0102
0.0256,0.0102
0.0256,0.0158
0.0299,0.0158
0.0451,0.0158
0.0451,0.0158
0.0627,0.0158
0.0696,0.0158
0.0696,0.0158
0.0696,0.0238
0.0696,0.0333
0.0696,0.0333
0.0696,0.0333
0.0696,0.0333
0.0696,0.0333
0.0696,0.0375
0.0696,0.0375
0.0696,0.0375
0.0697,0.0375
0.0761,0.0375
0.0761,0.0375
0.0761,0.0394
0.0761,0.0407
0.0854,0.0407
0.0854,0.0407
0.0854,0.0407
0.0854,0.0407
0.0916,0.0407
0.0976,0.0407
0.0976,0.0407
0.1046,0.0407
0.1046,0.0407
0.1046,0.0407
0.1147,0.0407
0.1147,0.045
0.1147,0.045
0.1155,0.045
0.1155,0.045
0.119,0.045
0.119,0.045
0.119,0.045
0.119,0.045
0.119,0.045
0.119,0.045
0.119,0.0551
0.1247,0.0551
0.1247,0.0551
0.1247,0.0551
0.1247,0.0551
0.1247,0.0551
0.1358,0.0551
0.1358,0.0551
0.1412,0.0551
0.1412,0.0551
0.1412,0.0551
0.1412,0.0592
0.1528,0.0592
0.1528,0.0592
0.1528,0.0656
0.1528,0.0656
0.1714,0.0656
0.1714,0.0656
0.1834,0.0656
0.1834,0.0656
0.1834,0.0656
0.1857,0.0656
0.1857,0.0706
0.1857,0.0706
0.1857,0.0706
0.1857,0.0706
0.1857,0.0706
0.1857,0.0706
0.1857,0.0706
0.1857,0.098
0.1942,0.098
0.1942,0.098
0.1975,0.098
0.2014,0.098
0.2014,0.098
0.2038,0.098
0.2052,0.098
0.2052,0.098
0.2065,0.098
0.2065,0.098
0.2065,0.098
0.2131,0.098
0.2131,0.1307
0.2131,0.1326
0.2131,0.1326
0.2131,0.1326
0.2131,0.1326
0.2131,0.1362
0.2131,0.1398
0.2131,0.1441
0.2131,0.1441
0.2192,0.1441
0.2192,0.1441
0.2209,0.1441
0.2209,0.1441
0.2209,0.1441
0.2256,0.1441
0.2256,0.1441
0.2256,0.1441
0.2256,0.1449
0.2258,0.1449
0.2258,0.1471
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.1651
0.2258,0.174
0.2434,0.174
0.2557,0.174
0.2557,0.174
0.2613,0.174
0.2613,0.174
0.2613,0.1816
0.2737,0.1816
0.2737,0.1816
0.2785,0.1816
0.2785,0.1816
0.2785,0.1816
0.2785,0.1934
0.2785,0.1934
0.2785,0.1934
0.2785,0.1934
0.2785,0.1934
0.2789,0.1934
0.2789,0.1934
0.2789,0.1934
0.2789,0.1934
0.2789,0.2058
0.2789,0.2184
0.2789,0.2236
0.2789,0.2361
0.2789,0.2361
0.2874,0.2361
0.2874,0.2361
0.2874,0.2361
0.2874,0.2361
0.2874,0.2445
0.2874,0.2445
0.2874,0.2445
0.2874,0.2498
0.2874,0.2631
0.2874,0.2631
0.2874,0.2631
0.2874,0.2631
0.2874,0.2631
0.2874,0.2631
0.2874,0.2637
0.2898,0.2637
0.2918,0.2637
0.2983,0.2637
0.2983,0.2637
0.2983,0.2653
0.2983,0.2653
0.2983,0.2653
0.3027,0.2653
0.3164,0.2653
0.3164,0.2653
0.3164,0.2653
0.3224,0.2653
0.3233,0.2653
0.3269,0.2653
0.3269,0.2719
0.3269,0.2719
0.3269,0.2719
0.3297,0.2719
0.3297,0.2719
0.3297,0.2719
0.3381,0.2719
0.3381,0.2719
0.3381,0.2891
0.3381,0.2891
0.3454,0.2891
0.3454,0.2891
0.3454,0.2891
0.3454,0.311
0.3454,0.311
0.3454,0.3147
0.3454,0.3147
0.3454,0.3147
0.3454,0.3147
0.3454,0.3274
0.3454,0.3274
0.3454,0.3274
0.3454,0.3304
0.3547,0.3304
0.3793,0.3304
0.3793,0.3304
0.3845,0.3304
0.3845,0.3376
0.3923,0.3376
0.3931,0.3376
0.3931,0.3376
0.4024,0.3376
0.4024,0.3383
0.4257,0.3383
0.4257,0.3383
0.4296,0.3383
0.4296,0.3399
0.4464,0.3399
0.4522,0.3399
0.4522,0.3431
0.4522,0.3566
0.4522,0.3566
0.4522,0.3566
0.4581,0.3566
0.4581,0.3575
0.4581,0.3575
0.4633,0.3575
0.4633,0.3575
0.478,0.3575
0.478,0.3575
0.4879,0.3575
0.4879,0.3637
0.4879,0.3637
0.4879,0.3818
0.4879,0.3818
0.4879,0.3818
0.4879,0.3863
0.4879,0.3863
0.4879,0.3863
0.5057,0.3863
0.5057,0.3863
0.5057,0.3863
0.5057,0.395
0.5057,0.395
0.5064,0.395
0.518,0.395
0.518,0.4043
0.518,0.4043
0.518,0.4131
0.5316,0.4131
0.5391,0.4131
0.5494,0.4131
0.5494,0.4131
0.5494,0.4131
0.5598,0.4131
0.5598,0.4216
0.5598,0.4216
0.5598,0.4216
0.5598,0.4302
0.5598,0.4302
0.5882,0.4302
0.6112,0.4302
0.6112,0.4302
0.6135,0.4302
0.6135,0.4375
0.6135,0.4431
0.6382,0.4431
0.6382,0.4431
0.6388,0.4431
0.6388,0.4431
0.6388,0.4456
0.6388,0.4591
0.6388,0.4591
0.6388,0.4591
0.647,0.4591
0.647,0.4731
0.647,0.4854
0.647,0.4854
0.647,0.4884
0.647,0.4884
0.647,0.4884
0.647,0.4884
0.6478,0.4884
0.6478,0.4952
0.6478,0.4952
0.6536,0.4952
0.6536,0.5035
0.6536,0.523
0.6536,0.523
0.6536,0.5327
0.6536,0.5327
0.658,0.5327
0.658,0.5327
0.658,0.5327
0.658,0.5415
0.658,0.5415
0.658,0.5578
0.6745,0.5578
0.6745,0.5578
0.6773,0.5578
0.6773,0.5632
0.6813,0.5632
0.6813,0.5632
0.6813,0.5632
0.6813,0.5634
0.6813,0.5634
0.6813,0.5634
0.6886,0.5634
0.6886,0.564
0.6886,0.564
0.7016,0.564
0.7101,0.564
0.7101,0.564
0.7112,0.564
0.7112,0.564
0.7112,0.5792
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.587
0.7112,0.5913
0.7112,0.5995
0.7139,0.5995
0.7139,0.5995
0.7139,0.6
0.7139,0.6
0.7139,0.6051
0.7139,0.618
0.7139,0.618
0.7139,0.6234
0.7139,0.6234
0.7251,0.6234
0.7251,0.6234
0.7251,0.6234
0.7251,0.6234
0.7251,0.6259
0.7251,0.6259
0.7407,0.6259
0.7407,0.6259
0.7452,0.6259
0.7495,0.6259
0.7495,0.6259
0.7495,0.6259
0.7495,0.6259
