omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0209,0.001
0.0209,0.0102
0.0209,0.0102
0.0209,0.0199
0.0274,0.0199
0.0274,0.0199
0.0274,0.0199
0.0274,0.0199
0.0274,0.0199
0.0274,0.0244
0.0274,0.0337
0.0333,0.0337
0.0333,0.0337
0.0333,0.0337
0.0333,0.0373
0.0333,0.0373
0.0333,0.0373
0.0333,0.0388
0.0333,0.0441
0.0333,0.0597
0.0333,0.0636
0.0333,0.0636
0.0333,0.0709
0.0333,0.0709
0.0333,0.0709
0.0333,0.0783
0.0333,0.0783
0.0333,0.0783
0.04,0.0783
0.04,0.0783
0.04,0.0783
0.04,0.0783
0.053,0.0783
0.053,0.0783
0.053,0.0783
0.053,0.0783
0.053,0.0814
0.053,0.0814
0.0724,0.0814
0.0724,0.0902
0.0724,0.0908
0.0724,0.0908
0.0724,0.1005
0.0724,0.1005
0.0724,0.1005
0.0756,0.1005
0.0756,0.106
0.0756,0.1075
0.0756,0.1075
0.0756,0.1075
0.0802,0.1075
0.0802,0.1134
0.0802,0.1134
0.0802,0.1222
0.0802,0.1222
0.0802,0.1222
0.0802,0.1222
0.087,0.1222
0.0993,0.1222
0.0993,0.1276
0.0993,0.1276
0.0993,0.1276
0.0993,0.1349
0.1,0.1349
0.1,0.1349
0.101,0.1349
0.101,0.1411
0.101,0.1411
0.1052,0.1411
0.1052,0.1411
0.1065,0.1411
0.1065,0.1411
0.1091,0.1411
0.1154,0.1411
0.1154,0.1411
0.1154,0.1454
0.1154,0.1454
0.1154,0.1454
0.1154,0.1485
0.1154,0.1485
0.1154,0.1485
0.1154,0.1485
0.1154,0.159
0.1154,0.159
0.1154,0.1807
0.1154,0.1915
0.1154,0.1915
0.1154,0.1915
0.1154,0.1915
0.1154,0.1915
0.1204,0.1915
0.1204,0.1915
0.1204,0.1915
0.1204,0.2015
0.1366,0.2015
0.1368,0.2015
0.141,0.2015
0.141,0.2022
0.141,0.2022
0.141,0.2022
0.141,0.2068
0.141,0.2068
0.141,0.2068
0.141,0.2115
0.141,0.2115
0.1489,0.2115
0.1489,0.2171
0.1489,0.2171
0.1489,0.2231
0.1489,0.2231
0.1502,0.2231
0.1502,0.2231
0.1502,0.2231
0.1502,0.2231
0.1519,0.2231
0.1644,0.2231
0.1644,0.2231
0.1664,0.2231
0.1664,0.2231
0.1664,0.2265
0.1664,0.2265
0.1664,0.2265
0.1746,0.2265
0.1746,0.2336
0.1746,0.2336
0.1746,0.2367
0.1746,0.2402
0.189,0.2402
0.189,0.2484
0.1906,0.2484
0.1906,0.2602
0.1906,0.2602
0.2017,0.2602
0.2017,0.2672
0.2017,0.2672
0.2037,0.2672
0.2037,0.2756
0.2065,0.2756
0.2065,0.2756
0.2132,0.2756
0.2144,0.2756
0.2144,0.2756
0.2176,0.2756
0.2176,0.2844
0.2176,0.2844
0.2176,0.2844
0.2302,0.2844
0.2302,0.2844
0.2302,0.2976
0.2302,0.2976
0.242,0.2976
0.2526,0.2976
0.2526,0.2976
0.2662,0.2976
0.2662,0.2976
0.2662,0.2976
0.2662,0.3071
0.2662,0.3071
0.2662,0.3071
0.2754,0.3071
0.2754,0.3071
0.2803,0.3071
0.2803,0.3154
0.2803,0.3288
0.2803,0.3288
0.2847,0.3288
0.2904,0.3288
0.298,0.3288
0.298,0.333
0.298,0.3451
0.298,0.3451
0.298,0.346
0.298,0.346
0.298,0.3572
0.298,0.3572
0.298,0.3572
0.298,0.3575
0.298,0.3575
0.298,0.3575
0.315,0.3575
0.3202,0.3575
0.326,0.3575
0.326,0.3575
0.326,0.3622
0.326,0.3622
0.326,0.3622
0.326,0.3622
0.326,0.3622
0.326,0.3622
0.326,0.3622
0.326,0.3669
0.326,0.3669
0.3374,0.3669
0.3374,0.3737
0.34,0.3737
0.34,0.3805
0.34,0.3805
0.3432,0.3805
0.3432,0.3805
0.3585,0.3805
0.3585,0.3897
0.3656,0.3897
0.3656,0.3939
0.3656,0.3956
0.3693,0.3956
0.3693,0.3956
0.3693,0.3957
0.3693,0.3957
0.3693,0.408
0.3793,0.408
0.3793,0.408
0.3802,0.408
0.3949,0.408
0.3949,0.408
0.3949,0.4214
0.3949,0.4284
0.4145,0.4284
0.4145,0.433
0.4375,0.433
0.4375,0.433
0.4375,0.433
0.4375,0.433
0.4375,0.4396
0.4436,0.4396
0.4436,0.4396
0.4471,0.4396
0.4471,0.447
0.4471,0.4577
0.4471,0.4577
0.4471,0.4577
0.4471,0.4717
0.4471,0.4717
0.4585,0.4717
0.4727,0.4717
0.4906,0.4717
0.4958,0.4717
0.4958,0.4717
0.4958,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.4717
0.5038,0.484
0.5042,0.484
0.5042,0.484
0.5042,0.484
0.5042,0.4953
0.5042,0.4953
0.5042,0.4953
0.5042,0.4953
0.5042,0.4953
0.5042,0.4984
0.5042,0.4984
0.5042,0.4984
0.5042,0.5054
0.5042,0.5054
0.5042,0.5054
0.5042,0.5054
0.505,0.5054
0.505,0.5156
0.505,0.5191
0.505,0.5266
0.505,0.5266
0.5195,0.5266
0.5195,0.5266
0.5195,0.5266
0.5195,0.5266
0.5195,0.5266
0.5342,0.5266
0.5448,0.5266
0.5448,0.5368
0.5448,0.5368
0.5448,0.5368
0.5448,0.5368
0.5517,0.5368
0.5517,0.5368
0.5517,0.5368
0.5612,0.5368
0.5663,0.5368
0.5663,0.5368
0.579,0.5368
0.5824,0.5368
0.5824,0.5368
0.5889,0.5368
0.5901,0.5368
0.5901,0.5368
0.5901,0.546
0.5917,0.546
0.6008,0.546
0.6008,0.546
0.6008,0.546
0.6008,0.5546
0.609,0.5546
0.609,0.5546
0.609,0.5631
0.6284,0.5631
0.6284,0.5631
0.6284,0.5707
0.6284,0.5772
0.6284,0.5772
0.6284,0.5772
0.6284,0.5772
0.6284,0.5887
0.6284,0.6084
0.6284,0.6084
0.6284,0.6084
0.6284,0.6084
0.6331,0.6084
0.6332,0.6084
0.6332,0.6084
0.6332,0.6084
0.6332,0.6084
0.6518,0.6084
0.6518,0.6084
0.6521,0.6084
0.6521,0.6084
0.6521,0.6084
0.6521,0.6155
0.6521,0.6155
0.6521,0.6155
0.6521,0.6155
0.6521,0.6155
0.6521,0.6155
0.6521,0.6155
0.6521,0.6208
0.6521,0.6208
0.6544,0.6208
0.6544,0.6208
0.6544,0.6208
0.658,0.6208
0.658,0.6208
0.6689,0.6208
0.6689,0.6208
0.6731,0.6208
0.6775,0.6208
0.6793,0.6208
0.6793,0.6208
0.6886,0.6208
