omegaH,omegaS
0.001,0.001
0.0115,0.001
0.0115,0.0121
0.0194,0.0121
0.0194,0.0267
0.0194,0.0267
0.0194,0.0279
0.0194,0.0279
0.0194,0.0279
0.0194,0.0408
0.0194,0.047
0.0194,0.047
0.0194,0.0511
0.0194,0.0531
0.0194,0.0531
0.0194,0.0545
0.0194,0.0545
0.0194,0.0545
0.029,0.0545
0.029,0.0545
0.0419,0.0545
0.0472,0.0545
0.0472,0.0545
0.0472,0.074
0.0472,0.074
0.0472,0.074
0.0472,0.0876
0.0472,0.1076
0.0547,0.1076
0.0547,0.1076
0.0601,0.1076
0.0601,0.1076
0.0601,0.1076
0.0601,0.1101
0.0601,0.1171
0.0601,0.1171
0.0601,0.1171
0.0601,0.1171
0.0601,0.1171
0.0601,0.1344
0.0601,0.135
0.0601,0.1476
0.0618,0.1476
0.072,0.1476
0.0743,0.1476
0.0743,0.1476
0.0757,0.1476
0.0757,0.16
0.0757,0.1694
0.0804,0.1694
0.0807,0.1694
0.0807,0.1753
0.0859,0.1753
0.0859,0.1816
0.0859,0.1816
0.0877,0.1816
0.0934,0.1816
0.0934,0.1816
0.0934,0.2028
0.0934,0.2028
0.0934,0.2028
0.0934,0.2028
0.0934,0.2028
0.0934,0.2028
0.0934,0.2028
0.0934,0.2162
0.1004,0.2162
0.1117,0.2162
0.1117,0.2162
0.1117,0.2162
0.1186,0.2162
0.1186,0.2162
0.1186,0.2162
0.1214,0.2162
0.1306,0.2162
0.1306,0.2162
0.1306,0.2162
0.1427,0.2162
0.1427,0.2201
0.1427,0.2259
0.1427,0.2259
0.1427,0.2265
0.1427,0.2394
0.151,0.2394
0.151,0.2394
0.151,0.2394
0.151,0.2441
0.151,0.2441
0.1596,0.2441
0.1728,0.2441
0.1778,0.2441
0.1912,0.2441
0.1955,0.2441
0.204,0.2441
0.204,0.2441
0.204,0.2698
0.204,0.2698
0.204,0.2698
0.204,0.2698
0.204,0.2698
0.2083,0.2698
0.2177,0.2698
0.2177,0.2698
0.2399,0.2698
0.2399,0.2698
0.2399,0.2698
0.2399,0.2698
0.2399,0.2773
0.2399,0.2773
0.2399,0.2919
0.2399,0.2925
0.2479,0.2925
0.2479,0.2925
0.2598,0.2925
0.2598,0.2925
0.2598,0.2925
0.2598,0.2966
0.2598,0.2966
0.2699,0.2966
0.2699,0.2966
0.2699,0.2993
0.2699,0.2994
0.2699,0.2994
0.2699,0.3337
0.2699,0.3337
0.2699,0.3337
0.2804,0.3337
0.2804,0.3337
0.2804,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3337
0.281,0.3355
0.281,0.3355
0.281,0.3355
0.281,0.3412
0.2827,0.3412
0.2827,0.3412
0.2827,0.3412
0.2853,0.3412
0.2894,0.3412
0.2894,0.3412
0.2894,0.3479
0.2983,0.3479
0.2999,0.3479
0.2999,0.3479
0.3039,0.3479
0.3039,0.3479
