omegaH,omegaS
0.001,0.001
0.001,0.0032
0.001,0.0042
0.001,0.0042
0.001,0.0159
0.001,0.0159
0.0013,0.0159
0.0013,0.0258
0.0013,0.0258
0.0013,0.0258
0.0013,0.027
0.0013,0.04
0.0013,0.04
0.0013,0.0643
0.0013,0.0668
0.0013,0.0668
0.01,0.0668
0.01,0.0822
0.01,0.0822
0.01,0.0822
0.01,0.0945
0.01,0.0945
0.0243,0.0945
0.0243,0.0986
0.0243,0.0986
0.0243,0.0986
0.0243,0.1179
0.0378,0.1179
0.0485,0.1179
0.0485,0.1179
0.0485,0.1179
0.0495,0.1179
0.0495,0.1179
0.0495,0.1179
0.0582,0.1179
0.0582,0.1179
0.0582,0.1185
0.0582,0.1185
0.0582,0.1445
0.0582,0.1445
0.0582,0.1445
0.0582,0.1512
0.0678,0.1512
0.0758,0.1512
0.0836,0.1512
0.0836,0.1592
0.0836,0.1623
0.0836,0.1623
0.0836,0.1674
0.0836,0.1674
0.0904,0.1674
0.0904,0.1674
0.0904,0.1727
0.0924,0.1727
0.0924,0.1727
0.0944,0.1727
0.0944,0.1727
0.0944,0.1727
0.0944,0.1727
0.0944,0.1755
0.0944,0.1755
0.0944,0.1755
0.0944,0.1942
0.0944,0.2044
0.0944,0.214
0.0944,0.2191
0.103,0.2191
0.103,0.2191
0.103,0.2191
0.1035,0.2191
0.1035,0.2191
0.1046,0.2191
0.1046,0.2391
0.1046,0.2391
0.1235,0.2391
0.1235,0.2556
0.1235,0.2556
0.1326,0.2556
0.1326,0.2556
0.1334,0.2556
0.1335,0.2556
0.1335,0.2556
0.1335,0.2556
0.1335,0.2556
0.1382,0.2556
0.1382,0.27
0.1382,0.2761
0.1543,0.2761
0.1543,0.2761
0.1638,0.2761
0.1638,0.2761
0.1717,0.2761
0.1788,0.2761
0.1788,0.2761
0.1788,0.2761
0.1906,0.2761
0.1906,0.2761
0.1906,0.2867
0.1906,0.2867
0.1978,0.2867
0.1978,0.2867
0.1978,0.2867
0.1978,0.2867
0.2008,0.2867
0.2008,0.2867
0.2008,0.2912
0.2008,0.2948
0.2008,0.3026
0.2008,0.3052
0.2008,0.3052
0.2008,0.3091
0.2023,0.3091
0.2121,0.3091
0.2121,0.3091
0.2121,0.3091
0.2121,0.3154
0.2121,0.3154
0.219,0.3154
0.219,0.3307
0.2329,0.3307
0.2329,0.3356
0.2329,0.3356
0.2329,0.3356
0.2435,0.3356
0.2435,0.3479
0.2606,0.3479
0.2606,0.3479
0.2606,0.3555
0.2606,0.3555
0.2606,0.3555
0.2606,0.3584
0.2794,0.3584
0.2794,0.3584
0.2794,0.3584
0.2794,0.3632
0.2794,0.367
0.2794,0.367
0.2794,0.3742
0.2794,0.3742
0.2794,0.3742
0.2839,0.3742
0.2839,0.3742
0.2839,0.3742
0.2956,0.3742
0.2956,0.3742
0.2956,0.3919
0.3201,0.3919
0.3201,0.3919
0.3201,0.3919
0.3276,0.3919
0.3276,0.3954
0.3276,0.3954
0.3329,0.3954
0.3329,0.3954
0.3329,0.3954
0.3329,0.4051
0.3329,0.4147
0.3329,0.4208
0.3329,0.4415
0.3329,0.4415
0.3329,0.4415
0.3439,0.4415
0.3439,0.4415
0.3439,0.4415
0.3439,0.4415
0.3439,0.4415
0.3439,0.4588
0.3439,0.4588
0.3439,0.4588
0.3563,0.4588
0.3563,0.4711
0.3571,0.4711
0.3571,0.4711
0.3571,0.4711
0.3571,0.4934
0.3571,0.4934
0.3571,0.4934
0.3571,0.4934
0.3609,0.4934
