omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0023,0.001
0.0037,0.001
0.0037,0.001
0.0066,0.001
0.0066,0.001
0.0066,0.0059
0.0066,0.0102
0.0066,0.0102
0.0126,0.0102
0.0139,0.0102
0.0139,0.0102
0.0139,0.0102
0.0139,0.0102
0.0139,0.0125
0.0252,0.0125
0.0252,0.0291
0.0252,0.0359
0.0252,0.0488
0.033,0.0488
0.033,0.0488
0.0336,0.0488
0.0336,0.0666
0.0336,0.0751
0.0336,0.0751
0.0336,0.0855
0.0336,0.0967
0.0336,0.1043
0.0336,0.1279
0.0336,0.1279
0.0497,0.1279
0.0692,0.1279
0.0692,0.1304
0.0692,0.1304
0.0692,0.1304
0.0692,0.1376
0.0692,0.1446
0.0692,0.1475
0.0692,0.1475
0.0692,0.152
0.0692,0.152
0.0771,0.152
0.0771,0.1612
0.0794,0.1612
0.0794,0.1612
0.0867,0.1612
0.1061,0.1612
0.1061,0.1612
0.1061,0.1612
0.1061,0.1612
0.1085,0.1612
0.1085,0.1612
0.1085,0.1699
0.1085,0.1699
0.1085,0.1699
0.1085,0.18
0.1085,0.1858
0.1117,0.1858
0.1117,0.1858
0.1117,0.1911
0.1156,0.1911
0.1156,0.1911
0.1156,0.1911
0.1156,0.1925
0.1156,0.1926
0.1156,0.1926
0.1156,0.1961
0.1156,0.2172
0.1156,0.2172
0.1156,0.2172
0.1156,0.2172
0.1156,0.2243
0.1156,0.2323
0.1156,0.2452
0.1156,0.2513
0.1156,0.2513
0.1156,0.2579
0.1156,0.2579
0.1156,0.2579
0.1349,0.2579
0.1419,0.2579
0.1419,0.2579
0.1419,0.2579
0.1419,0.2628
0.1527,0.2628
0.1527,0.2733
0.1653,0.2733
0.1653,0.2733
0.1653,0.2804
0.1653,0.2804
0.1653,0.2841
0.1653,0.2894
0.1747,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1794,0.2894
0.1926,0.2894
0.1926,0.2896
0.1926,0.2896
0.1926,0.2896
0.1926,0.2896
0.1926,0.2896
0.1926,0.294
0.2048,0.294
0.2109,0.294
0.2109,0.3
0.2109,0.3
0.2353,0.3
0.2505,0.3
0.2556,0.3
0.2556,0.3
0.2556,0.3097
0.2556,0.3097
0.2556,0.3097
0.2556,0.3097
0.2556,0.3097
0.2602,0.3097
0.2602,0.314
0.2651,0.314
0.2651,0.3347
0.2651,0.3347
0.2651,0.3347
0.2651,0.3347
0.2651,0.3433
0.2651,0.3433
0.2693,0.3433
0.2693,0.3684
0.2693,0.3684
0.2693,0.3684
0.2806,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3684
0.2853,0.3731
0.2853,0.3806
0.2956,0.3806
0.2956,0.3806
0.2956,0.3899
0.2956,0.3918
0.2956,0.3977
0.2956,0.3996
0.2956,0.3996
0.2956,0.3996
0.2956,0.4089
0.2956,0.4171
0.2983,0.4171
0.302,0.4171
0.302,0.4171
0.3095,0.4171
0.3305,0.4171
0.3305,0.4217
0.3305,0.4217
0.3454,0.4217
0.3454,0.4217
0.3637,0.4217
0.3822,0.4217
0.3901,0.4217
0.3901,0.4217
0.4031,0.4217
0.4043,0.4217
0.4043,0.4295
0.4154,0.4295
0.4154,0.4414
0.4154,0.4414
0.4154,0.4414
0.4213,0.4414
0.4213,0.4414
0.4306,0.4414
0.4393,0.4414
0.4393,0.4453
0.4393,0.4453
0.4393,0.4453
0.4393,0.4598
0.4393,0.4598
0.4393,0.4598
0.4525,0.4598
0.4525,0.4598
0.4525,0.4695
0.465,0.4695
0.465,0.4695
0.465,0.4695
0.465,0.4789
0.465,0.4789
0.465,0.4789
0.465,0.4789
0.465,0.4789
0.465,0.4831
0.465,0.4831
0.4773,0.4831
0.4773,0.4884
0.4773,0.4884
0.4841,0.4884
0.4841,0.4884
0.4856,0.4884
0.4856,0.4884
0.4856,0.4975
0.4932,0.4975
0.4932,0.4975
0.5051,0.4975
0.5192,0.4975
0.5302,0.4975
0.5302,0.4975
0.5364,0.4975
0.5364,0.4975
0.5364,0.4975
0.5364,0.5009
0.5364,0.5009
0.5364,0.5009
0.5364,0.5097
0.5415,0.5097
0.5415,0.5097
0.5415,0.5097
0.5563,0.5097
0.5563,0.5239
0.5563,0.5239
0.5563,0.5239
0.5563,0.5247
0.5563,0.5247
0.5563,0.5247
0.5563,0.5252
0.5641,0.5252
0.5641,0.5252
0.5641,0.5252
0.5687,0.5252
0.5687,0.5252
0.5729,0.5252
0.5729,0.5374
0.5787,0.5374
0.5787,0.5374
0.5787,0.5374
0.5787,0.5552
0.5798,0.5552
0.5924,0.5552
0.5924,0.5666
0.5924,0.5666
0.5924,0.5727
0.5924,0.5727
0.5924,0.5727
0.5924,0.5732
0.5924,0.5732
0.5924,0.5732
0.5924,0.5755
0.6064,0.5755
0.6064,0.5755
0.6064,0.5826
0.6064,0.5967
0.6064,0.5967
0.6064,0.5967
0.6064,0.5967
0.6064,0.5967
0.6064,0.6052
0.6221,0.6052
0.625,0.6052
0.625,0.6054
0.6336,0.6054
0.6336,0.6104
0.6336,0.6104
0.6336,0.6104
0.6336,0.6104
0.6336,0.6278
0.6336,0.6294
0.6389,0.6294
0.6389,0.6294
0.6389,0.6469
0.6389,0.6469
0.6449,0.6469
0.6449,0.6469
0.6449,0.6469
0.6449,0.649
0.6531,0.649
0.6531,0.649
0.6542,0.649
0.6542,0.649
0.6542,0.649
0.6542,0.649
0.6542,0.6536
0.6542,0.6536
0.6542,0.6536
0.6542,0.6536
0.6689,0.6536
0.6689,0.6536
0.6689,0.6563
0.6689,0.6698
0.6689,0.6698
0.6753,0.6698
0.6753,0.6698
0.6822,0.6698
0.6822,0.6698
0.6822,0.6698
0.6822,0.6769
0.6909,0.6769
0.6909,0.6878
0.6909,0.69
0.6909,0.7051
0.6909,0.7051
0.6909,0.7051
0.7079,0.7051
0.7079,0.7051
0.7079,0.7223
0.7079,0.7308
0.7079,0.7308
0.7079,0.7308
0.7079,0.7308
0.7079,0.7308
0.7079,0.7308
0.7079,0.7442
0.7079,0.7442
0.7227,0.7442
0.7227,0.7564
0.7227,0.7574
0.7227,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7574
0.7254,0.7581
0.7254,0.7674
0.7254,0.7697
0.7254,0.7697
0.7254,0.7766
0.7254,0.7852
