omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0166
0.001,0.0244
0.0014,0.0244
0.0014,0.0244
0.0014,0.0244
0.0014,0.0244
0.0014,0.0244
0.0014,0.0256
0.0014,0.0273
0.0014,0.0343
0.0014,0.0343
0.0039,0.0343
0.0039,0.0343
0.0039,0.0415
0.0039,0.0415
0.0039,0.0415
0.0039,0.0466
0.0039,0.0701
0.0039,0.0804
0.0039,0.0804
0.0073,0.0804
0.0073,0.0865
0.0073,0.0865
0.0073,0.0865
0.0073,0.0865
0.0073,0.0993
0.012,0.0993
0.012,0.0993
0.012,0.0993
0.012,0.0993
0.012,0.0993
0.012,0.1052
0.012,0.1052
0.012,0.1054
0.012,0.1054
0.012,0.1054
0.012,0.1054
0.012,0.1054
0.0174,0.1054
0.0177,0.1054
0.0222,0.1054
0.0222,0.1121
0.0271,0.1121
0.0271,0.1192
0.0271,0.1192
0.0271,0.1192
0.0271,0.1192
0.0271,0.1305
0.0377,0.1305
0.0377,0.1349
0.0377,0.1442
0.0377,0.1442
0.0377,0.1442
0.0377,0.1442
0.0377,0.1442
0.0466,0.1442
0.0466,0.1442
0.0466,0.1442
0.0466,0.1442
0.0628,0.1442
0.0681,0.1442
0.0681,0.149
0.0681,0.1525
0.0681,0.1525
0.0863,0.1525
0.0863,0.1525
0.1025,0.1525
0.1025,0.1525
0.1025,0.1611
0.1025,0.1611
0.1031,0.1611
0.1031,0.1611
0.1031,0.1611
0.1031,0.1611
0.1031,0.1611
0.1031,0.1611
0.1031,0.1621
0.1036,0.1621
0.1036,0.1621
0.1036,0.1621
0.1036,0.1621
0.1036,0.1621
0.1036,0.1663
0.1111,0.1663
0.1215,0.1663
0.1215,0.1663
0.1296,0.1663
0.1296,0.1664
0.1339,0.1664
0.1348,0.1664
0.1365,0.1664
0.1401,0.1664
0.1401,0.1664
0.1401,0.1734
0.1483,0.1734
0.1483,0.1734
0.1483,0.1734
0.1483,0.1734
0.1483,0.1759
0.1483,0.1779
0.1483,0.1816
0.1483,0.1816
0.1574,0.1816
0.1574,0.1992
0.1574,0.1992
0.1574,0.1992
0.1574,0.2047
0.1574,0.2047
0.1574,0.2047
0.1574,0.2047
0.1574,0.2047
0.1574,0.2047
0.1574,0.2047
0.1574,0.2096
0.1574,0.2096
0.1574,0.2096
0.1706,0.2096
0.1706,0.2134
0.1706,0.2134
0.1706,0.2274
0.1743,0.2274
0.1743,0.2338
0.1743,0.2338
0.1743,0.2338
0.1743,0.235
0.182,0.235
0.182,0.235
0.182,0.248
0.185,0.248
0.185,0.248
0.185,0.248
0.185,0.248
0.185,0.2537
0.185,0.2537
0.185,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.1929,0.2643
0.2117,0.2643
0.2205,0.2643
0.2316,0.2643
0.2316,0.2696
0.2362,0.2696
0.2362,0.2696
0.2362,0.2698
0.2362,0.2698
0.2514,0.2698
0.2514,0.2698
0.2514,0.2698
0.2514,0.2698
0.2514,0.2698
0.2514,0.2881
0.2514,0.2881
0.2552,0.2881
0.2552,0.2881
0.2552,0.2881
0.26,0.2881
0.26,0.2881
0.2636,0.2881
0.2744,0.2881
0.2744,0.2946
0.2755,0.2946
0.2755,0.2946
0.2755,0.2946
0.2755,0.3073
0.2755,0.3073
0.2755,0.3251
0.2755,0.3251
0.2824,0.3251
0.2824,0.3359
0.2824,0.3359
0.2824,0.3405
0.2824,0.3405
0.3017,0.3405
0.3017,0.3459
0.3017,0.3459
0.3017,0.3459
0.3017,0.3459
0.3017,0.352
0.3017,0.352
0.3167,0.352
0.3167,0.352
0.3167,0.3569
0.3167,0.3617
0.3167,0.3617
0.3167,0.3617
0.3167,0.3617
0.3193,0.3617
0.3193,0.3617
0.3241,0.3617
0.3241,0.3617
0.3241,0.3644
0.3241,0.3644
0.3264,0.3644
0.3264,0.3644
0.3264,0.3644
0.3264,0.3644
0.3295,0.3644
0.3295,0.3644
0.3295,0.3644
0.3295,0.3695
0.3295,0.3695
0.3295,0.3695
0.3295,0.3695
0.3295,0.3695
0.3295,0.3695
0.3435,0.3695
0.3435,0.3695
0.3435,0.3695
0.3435,0.3695
0.3492,0.3695
0.3574,0.3695
0.3574,0.3695
0.3574,0.3844
0.3574,0.3844
0.3574,0.3844
0.3574,0.3844
0.3692,0.3844
0.3692,0.3871
0.3748,0.3871
0.3785,0.3871
0.3785,0.3871
0.3807,0.3871
0.3815,0.3871
0.3815,0.4056
0.3815,0.412
0.3815,0.412
0.3815,0.4123
0.3815,0.435
0.3829,0.435
0.3829,0.435
0.3829,0.435
0.3919,0.435
0.3919,0.435
0.3919,0.445
0.3928,0.445
0.3928,0.445
0.3928,0.464
0.3928,0.464
0.3928,0.489
0.3995,0.489
0.3995,0.5072
0.3995,0.5072
0.3995,0.5099
0.3995,0.5099
0.3995,0.5099
0.3995,0.5099
0.3995,0.5099
0.3995,0.5099
0.3995,0.5099
0.3995,0.5169
0.3997,0.5169
0.402,0.5169
0.402,0.5227
0.402,0.5295
0.402,0.5295
0.402,0.5295
0.402,0.5295
0.4179,0.5295
0.4179,0.5393
0.4179,0.5393
0.4179,0.5393
0.4179,0.5393
0.4219,0.5393
0.4286,0.5393
0.4286,0.5402
0.4286,0.5541
0.4286,0.5567
0.436,0.5567
0.436,0.5635
0.436,0.5635
0.436,0.5635
0.4509,0.5635
0.4509,0.5635
0.4509,0.5635
0.4509,0.5635
0.4509,0.5635
0.4509,0.5635
0.4509,0.5635
0.4665,0.5635
0.4681,0.5635
0.4681,0.5635
0.477,0.5635
0.477,0.5635
0.477,0.5635
0.4827,0.5635
0.4827,0.5683
0.4961,0.5683
0.4961,0.5683
0.4961,0.5683
0.4961,0.5683
0.4961,0.5683
0.4961,0.5814
0.4961,0.5814
0.4961,0.5814
0.4961,0.5862
0.4961,0.5862
0.4961,0.6007
0.5004,0.6007
0.5004,0.6053
0.5004,0.6102
0.5004,0.6102
0.5004,0.6102
0.5046,0.6102
0.5046,0.6144
0.5046,0.6144
0.5046,0.6175
0.5046,0.6175
0.5046,0.6175
0.5046,0.6175
0.5046,0.6348
0.5046,0.6348
0.5046,0.6348
0.5046,0.6348
0.5046,0.6348
0.5046,0.6348
0.5201,0.6348
0.5201,0.6348
0.5272,0.6348
0.5272,0.6348
0.5272,0.6348
0.5272,0.6348
0.5285,0.6348
0.5285,0.6376
0.5297,0.6376
0.5297,0.6376
0.5328,0.6376
0.5328,0.6376
0.5328,0.6376
0.5328,0.6376
0.5328,0.6376
