omegaH,omegaS
0.001,0.001
0.001,0.001
0.0113,0.001
0.0113,0.001
0.0144,0.001
0.0144,0.001
0.0144,0.001
0.0267,0.001
0.0267,0.0068
0.0267,0.0068
0.0267,0.0068
0.0426,0.0068
0.0426,0.007
0.0426,0.0117
0.0426,0.0209
0.0426,0.0209
0.0426,0.0209
0.0426,0.0209
0.0585,0.0209
0.0585,0.0209
0.0585,0.0242
0.0585,0.0281
0.0585,0.0281
0.0718,0.0281
0.0718,0.0281
0.076,0.0281
0.076,0.0281
0.076,0.0281
0.076,0.0281
0.076,0.0281
0.076,0.0281
0.0847,0.0281
0.0847,0.0281
0.0847,0.0333
0.0847,0.0333
0.0847,0.04
0.0905,0.04
0.1006,0.04
0.1006,0.0496
0.1076,0.0496
0.1076,0.0496
0.111,0.0496
0.111,0.0496
0.111,0.0496
0.111,0.0616
0.111,0.0616
0.1151,0.0616
0.1151,0.0806
0.1151,0.0806
0.1151,0.0806
0.1151,0.0918
0.1151,0.0918
0.126,0.0918
0.126,0.0918
0.126,0.0918
0.126,0.0918
0.126,0.113
0.126,0.113
0.126,0.1149
0.126,0.1149
0.1331,0.1149
0.1331,0.1149
0.1331,0.1149
0.1331,0.1149
0.1331,0.1149
0.1331,0.1212
0.1331,0.1212
0.134,0.1212
0.1379,0.1212
0.1379,0.1247
0.1379,0.1247
0.1379,0.1247
0.1412,0.1247
0.1412,0.1247
0.1428,0.1247
0.1428,0.1247
0.1428,0.1276
0.1471,0.1276
0.1492,0.1276
0.1558,0.1276
0.1558,0.1276
0.1558,0.1276
0.1558,0.1345
0.1558,0.1345
0.1558,0.1468
0.1558,0.1468
0.1578,0.1468
0.1578,0.1468
0.1578,0.1468
0.17,0.1468
0.17,0.1554
0.17,0.1554
0.17,0.1678
0.17,0.1678
0.17,0.1678
0.1801,0.1678
0.1801,0.1678
0.2022,0.1678
0.2022,0.175
0.2041,0.175
0.2041,0.175
0.2041,0.175
0.2041,0.1764
0.2041,0.1915
0.2041,0.1915
0.2041,0.2049
0.2041,0.2049
0.2041,0.2049
0.2041,0.221
0.2041,0.221
0.2041,0.221
0.2118,0.221
0.2118,0.221
0.2118,0.2219
0.2118,0.2219
0.2118,0.2219
0.2136,0.2219
0.2136,0.2219
0.2136,0.2219
0.2239,0.2219
0.2239,0.2219
0.2239,0.2229
0.2239,0.2229
0.2314,0.2229
0.2314,0.2229
0.2341,0.2229
0.2341,0.2385
0.2418,0.2385
0.2418,0.2385
0.2418,0.2385
0.2418,0.2385
0.2418,0.2385
0.2418,0.2385
0.2418,0.2402
0.2418,0.2402
0.2418,0.2402
0.2418,0.2402
0.2418,0.2404
0.2418,0.2404
0.2418,0.2491
0.2418,0.2491
0.2418,0.2491
0.2418,0.2491
0.2536,0.2491
0.258,0.2491
0.258,0.2491
0.258,0.2491
0.258,0.2577
0.258,0.2577
0.2674,0.2577
0.2727,0.2577
0.2727,0.2577
0.2727,0.2637
0.2727,0.2637
0.2727,0.2637
0.2727,0.2637
0.2727,0.2637
0.2819,0.2637
0.2962,0.2637
0.2962,0.2637
0.2962,0.2637
0.2962,0.2637
0.2962,0.2657
0.2962,0.2792
0.2962,0.2792
0.3061,0.2792
0.3061,0.2792
0.3061,0.285
0.3061,0.285
0.3061,0.2891
0.3292,0.2891
0.35,0.2891
0.35,0.2891
0.35,0.2891
0.35,0.2934
0.352,0.2934
0.352,0.2986
0.3545,0.2986
0.3642,0.2986
0.3642,0.3001
0.3642,0.3001
0.3767,0.3001
0.3767,0.3001
0.3767,0.3086
0.3797,0.3086
0.3825,0.3086
0.3825,0.3147
0.3825,0.3147
0.3825,0.3179
0.3825,0.3179
0.3825,0.3179
0.383,0.3179
0.383,0.3179
0.3888,0.3179
0.3888,0.3249
0.3888,0.3273
0.3888,0.3273
0.3978,0.3273
0.4073,0.3273
0.4073,0.3273
0.4073,0.3273
0.4111,0.3273
0.4181,0.3273
0.4181,0.3402
0.4411,0.3402
0.4533,0.3402
0.4533,0.3402
0.4533,0.3402
0.4533,0.3402
0.4533,0.3402
0.4595,0.3402
0.4595,0.3402
0.4617,0.3402
0.4617,0.3455
0.4617,0.3511
0.4692,0.3511
0.4692,0.3511
0.4692,0.3511
0.4692,0.3558
0.4757,0.3558
0.4757,0.3684
0.4803,0.3684
0.4803,0.3727
0.4803,0.3742
0.4803,0.3742
0.4881,0.3742
0.4961,0.3742
0.4961,0.3742
0.4961,0.3742
0.4961,0.3825
0.4961,0.3825
0.4961,0.3825
0.4961,0.3825
0.505,0.3825
0.5087,0.3825
0.5087,0.3825
0.5087,0.3825
0.5087,0.3911
0.5228,0.3911
0.5284,0.3911
0.5284,0.3911
0.5284,0.398
0.5284,0.398
0.5284,0.398
0.5344,0.398
0.5344,0.398
0.5344,0.4038
0.5421,0.4038
0.5421,0.4038
0.5421,0.4038
0.5421,0.4038
0.5428,0.4038
0.5428,0.4038
0.5428,0.4038
0.5428,0.4099
0.5428,0.4099
0.5428,0.4099
0.5428,0.4099
0.5428,0.4099
0.5428,0.4099
0.5428,0.4177
0.5456,0.4177
0.5584,0.4177
0.5675,0.4177
0.573,0.4177
0.573,0.4337
0.573,0.4337
0.573,0.4337
0.5841,0.4337
0.5841,0.4438
0.5911,0.4438
0.5978,0.4438
0.5978,0.4438
0.5978,0.4438
0.6034,0.4438
0.6034,0.455
0.6034,0.455
0.6034,0.4568
0.6105,0.4568
0.6105,0.4568
0.6105,0.458
0.6105,0.4597
0.6105,0.4597
0.6105,0.4597
0.6105,0.4597
0.6196,0.4597
0.6196,0.4674
0.6215,0.4674
0.6215,0.4674
0.6215,0.4674
0.6345,0.4674
0.6345,0.4674
0.6345,0.4774
0.6345,0.4886
0.6345,0.4886
0.6345,0.4886
0.6345,0.4951
0.6345,0.4951
0.6345,0.4951
0.6345,0.4951
0.6345,0.4951
0.6345,0.4951
0.6345,0.4951
0.6443,0.4951
0.6443,0.4951
0.6443,0.5026
0.6557,0.5026
0.6557,0.5187
0.6557,0.5187
0.6557,0.5187
0.6557,0.5187
0.6557,0.5187
0.6592,0.5187
0.6592,0.5187
0.6592,0.5187
0.6606,0.5187
0.6606,0.5239
0.6606,0.5239
0.6606,0.5241
0.6681,0.5241
0.6681,0.5241
0.6805,0.5241
0.6805,0.5241
0.6864,0.5241
0.6868,0.5241
0.6973,0.5241
0.6973,0.5241
0.6973,0.5241
0.7006,0.5241
0.7006,0.5241
0.7006,0.5241
0.7006,0.5241
0.7006,0.5241
0.7131,0.5241
0.7231,0.5241
0.7231,0.5285
0.7231,0.5285
0.7231,0.5354
0.7231,0.5354
0.7231,0.5354
0.7231,0.5354
0.7231,0.5354
0.7231,0.5354
