omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.0114
0.001,0.0255
0.0011,0.0255
0.0011,0.0255
0.0052,0.0255
0.0052,0.0255
0.0052,0.0255
0.0052,0.0255
0.0052,0.0255
0.0052,0.0255
0.0127,0.0255
0.0127,0.0255
0.0127,0.0283
0.0127,0.0283
0.0127,0.0442
0.0142,0.0442
0.0142,0.0449
0.0142,0.0477
0.0142,0.0477
0.0292,0.0477
0.0292,0.0537
0.0292,0.0537
0.0292,0.0592
0.0292,0.0687
0.0292,0.0857
0.0347,0.0857
0.0347,0.0885
0.0347,0.0967
0.0347,0.0967
0.0347,0.0967
0.0347,0.0967
0.0347,0.0967
0.0347,0.0967
0.0347,0.0981
0.0347,0.1016
0.0347,0.1088
0.0391,0.1088
0.0391,0.1088
0.0391,0.1186
0.0391,0.1186
0.0482,0.1186
0.0527,0.1186
0.0527,0.132
0.0696,0.132
0.0696,0.1359
0.0696,0.1359
0.0696,0.1359
0.072,0.1359
0.0835,0.1359
0.0835,0.1359
0.0835,0.1505
0.0835,0.1505
0.0835,0.1615
0.0846,0.1615
0.0846,0.1615
0.0846,0.1615
0.0846,0.1615
0.0846,0.1615
0.0846,0.1727
0.0846,0.1793
0.0846,0.1824
0.0846,0.1824
0.0978,0.1824
0.0999,0.1824
0.109,0.1824
0.109,0.1878
0.1114,0.1878
0.119,0.1878
0.119,0.201
0.119,0.2162
0.119,0.2185
0.1317,0.2185
0.1317,0.2185
0.1317,0.2185
0.1321,0.2185
0.1362,0.2185
0.1531,0.2185
0.1721,0.2185
0.1721,0.2185
0.1721,0.2185
0.1721,0.2185
0.1721,0.2185
0.1773,0.2185
0.1773,0.2185
0.1922,0.2185
0.1922,0.227
0.1922,0.2377
0.1976,0.2377
0.1976,0.2388
0.2093,0.2388
0.2168,0.2388
0.2168,0.2454
0.2168,0.258
0.2168,0.258
0.2168,0.258
0.2168,0.258
0.2168,0.258
0.2168,0.258
0.2168,0.258
0.2192,0.258
0.2192,0.258
0.2257,0.258
0.2258,0.258
0.2416,0.258
0.2464,0.258
0.2464,0.258
0.2464,0.258
0.2464,0.2706
0.2611,0.2706
0.2611,0.2706
0.2611,0.2706
0.2611,0.2706
0.2611,0.2706
0.2611,0.2742
0.2611,0.2742
0.2611,0.2742
0.2611,0.2935
0.2611,0.2935
0.2675,0.2935
0.2675,0.3048
0.2791,0.3048
0.2791,0.3048
0.2791,0.3048
0.2908,0.3048
0.2931,0.3048
0.2931,0.3111
0.2931,0.3111
0.2931,0.3189
0.2931,0.3189
0.2931,0.3189
0.2941,0.3189
0.2941,0.3189
0.2941,0.3194
0.2941,0.3194
0.3006,0.3194
0.3122,0.3194
0.3122,0.3194
0.3285,0.3194
0.3285,0.3298
0.3314,0.3298
0.3314,0.3298
0.3314,0.3298
0.3314,0.3298
0.3314,0.3298
0.3314,0.3298
0.3369,0.3298
0.3369,0.3298
0.3369,0.3298
0.3369,0.3298
0.3369,0.3298
0.3369,0.3359
0.3369,0.3359
0.3369,0.3359
0.3369,0.3359
0.3369,0.3359
0.3369,0.3361
0.3369,0.3412
0.3444,0.3412
0.3444,0.3417
0.352,0.3417
0.352,0.3417
0.352,0.3417
0.352,0.3462
0.352,0.3462
0.352,0.3462
0.3554,0.3462
0.3554,0.3572
0.3612,0.3572
0.3612,0.3572
0.3612,0.3622
0.3612,0.3622
0.3612,0.3622
0.3612,0.3622
0.3612,0.3716
0.3612,0.3716
0.3612,0.3716
0.3612,0.3716
0.363,0.3716
0.363,0.3716
0.363,0.3716
0.3759,0.3716
0.3759,0.3802
0.3759,0.3802
0.3759,0.3802
0.3759,0.3855
0.3777,0.3855
0.384,0.3855
0.384,0.3855
0.3897,0.3855
0.3897,0.3855
0.3897,0.3875
0.3897,0.3875
0.3965,0.3875
0.3965,0.404
0.3988,0.404
0.3988,0.4112
0.3988,0.4112
0.3988,0.412
0.4025,0.412
0.4025,0.412
0.4025,0.412
0.4025,0.4244
0.4149,0.4244
0.4149,0.4282
0.4352,0.4282
0.4352,0.4282
0.4498,0.4282
0.4498,0.4282
0.4498,0.4282
0.4498,0.4282
0.4572,0.4282
0.4572,0.4459
0.4572,0.4459
0.4572,0.4459
0.469,0.4459
0.469,0.4459
0.469,0.4459
0.469,0.4558
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4581
0.469,0.4642
0.4812,0.4642
0.4812,0.4642
0.4995,0.4642
0.4995,0.4642
0.4995,0.4707
0.4995,0.4707
0.5096,0.4707
0.516,0.4707
0.516,0.4817
0.516,0.4817
0.516,0.4817
0.5184,0.4817
0.5184,0.4827
0.5188,0.4827
0.5188,0.4827
0.5188,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5254,0.4909
0.5344,0.4909
0.5344,0.4964
0.5344,0.4964
0.5344,0.4964
0.5344,0.4964
0.5344,0.5069
0.5344,0.5069
0.5344,0.5145
0.5344,0.5185
0.5344,0.5211
0.5344,0.5211
0.5344,0.5211
0.5344,0.525
0.5457,0.525
0.5457,0.525
0.5457,0.525
0.5457,0.525
0.5553,0.525
0.5553,0.525
0.5553,0.525
0.5553,0.541
0.5553,0.541
0.5553,0.541
0.5553,0.5416
0.5553,0.5416
0.5553,0.5416
0.5553,0.5416
0.5553,0.5416
0.5611,0.5416
0.5804,0.5416
0.5804,0.5489
0.5804,0.5686
0.5804,0.5686
0.597,0.5686
0.597,0.5686
0.597,0.5735
0.6021,0.5735
0.6039,0.5735
0.6088,0.5735
0.6088,0.5803
0.6088,0.5875
0.6088,0.5875
0.6088,0.5875
0.6108,0.5875
0.6127,0.5875
0.6127,0.5875
0.6127,0.5875
0.6127,0.5875
0.6127,0.5875
0.6127,0.5896
0.6263,0.5896
0.6263,0.5896
0.6263,0.5896
0.6263,0.5896
0.6263,0.5896
0.6293,0.5896
0.6293,0.6129
0.6293,0.6129
0.6293,0.6167
0.6293,0.6202
0.6293,0.6202
0.6293,0.6202
0.6325,0.6202
0.6325,0.6202
0.6325,0.6422
0.6325,0.6422
0.6325,0.667
0.6386,0.667
0.6386,0.6765
0.6386,0.6765
0.6443,0.6765
0.6478,0.6765
0.6478,0.6765
0.6478,0.6765
0.6478,0.6765
0.6478,0.6765
0.6478,0.6765
0.6478,0.6829
0.6576,0.6829
0.6576,0.6882
0.6576,0.6882
0.6598,0.6882
0.6598,0.6911
0.6628,0.6911
0.6628,0.6911
0.6687,0.6911
