omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.007
0.001,0.007
0.0034,0.007
0.0034,0.007
0.0034,0.007
0.0034,0.007
0.0034,0.007
0.0034,0.0221
0.0034,0.0221
0.0034,0.0221
0.0092,0.0221
0.0092,0.0354
0.0338,0.0354
0.043,0.0354
0.0719,0.0354
0.0719,0.0389
0.0774,0.0389
0.0774,0.0389
0.079,0.0389
0.079,0.0489
0.079,0.0489
0.079,0.0489
0.079,0.0489
0.079,0.0594
0.079,0.0594
0.079,0.0594
0.079,0.0594
0.079,0.0594
0.079,0.0594
0.088,0.0594
0.088,0.0594
0.088,0.073
0.088,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.073
0.0897,0.0857
0.0897,0.0857
0.0897,0.0902
0.0897,0.0977
0.1096,0.0977
0.1096,0.0977
0.1096,0.0977
0.1096,0.1167
0.1096,0.1224
0.1244,0.1224
0.1244,0.1224
0.1245,0.1224
0.1245,0.1224
0.1245,0.1224
0.1245,0.1342
0.1245,0.1355
0.1245,0.1355
0.1245,0.1355
0.1245,0.1355
0.1425,0.1355
0.1425,0.1375
0.1425,0.1375
0.1532,0.1375
0.1532,0.1466
0.1532,0.1466
0.1592,0.1466
0.1592,0.1466
0.1592,0.1466
0.1592,0.1466
0.1592,0.1589
0.1592,0.161
0.1592,0.161
0.1592,0.161
0.1592,0.1748
0.1592,0.1748
0.1592,0.1748
0.1758,0.1748
0.1758,0.182
0.1758,0.182
0.1758,0.182
0.1883,0.182
0.1883,0.182
0.1883,0.182
0.1883,0.1913
0.1952,0.1913
0.2047,0.1913
0.2047,0.1913
0.2084,0.1913
0.2084,0.1913
0.2084,0.1913
0.2257,0.1913
0.2257,0.2014
0.2331,0.2014
0.2331,0.2014
0.2331,0.2116
0.2331,0.2187
0.2331,0.2187
0.2331,0.2187
0.2331,0.2187
0.2331,0.2187
0.249,0.2187
0.2526,0.2187
0.2526,0.2187
0.2526,0.2187
0.2526,0.2187
0.2526,0.2187
0.2675,0.2187
0.2675,0.2187
0.2675,0.2187
0.2675,0.2187
0.2675,0.2365
0.2675,0.2365
0.269,0.2365
0.269,0.2365
0.269,0.2365
0.269,0.2365
0.269,0.2365
0.269,0.2365
0.2815,0.2365
0.294,0.2365
0.2978,0.2365
0.3028,0.2365
0.3034,0.2365
0.3034,0.2415
0.3034,0.2415
0.3034,0.2415
0.3225,0.2415
0.3225,0.2415
0.3279,0.2415
0.3279,0.2415
0.3333,0.2415
0.3333,0.2415
0.3333,0.2415
0.3385,0.2415
0.3385,0.2415
0.3385,0.2415
0.3385,0.2502
0.3435,0.2502
0.3435,0.2554
0.3435,0.2554
0.3435,0.2584
0.3435,0.2625
0.3435,0.2749
0.3435,0.2867
0.3435,0.2951
0.3481,0.2951
0.3481,0.2951
0.3481,0.2951
0.3629,0.2951
0.3681,0.2951
0.3681,0.2951
0.3681,0.2951
0.3681,0.2951
0.3681,0.2963
0.3681,0.3077
0.3681,0.3077
0.3681,0.3077
0.3681,0.3077
0.3706,0.3077
0.3706,0.3077
0.3706,0.3077
0.3706,0.3211
0.3706,0.3216
0.3706,0.3216
0.3706,0.3394
0.3708,0.3394
0.3708,0.3451
0.3708,0.3451
0.3708,0.3451
0.3708,0.3455
0.3708,0.3532
0.3708,0.3532
0.3708,0.3532
0.3776,0.3532
0.3776,0.3532
0.3776,0.3663
0.3862,0.3663
0.3883,0.3663
0.3883,0.3663
0.3883,0.3663
0.3883,0.3663
0.3883,0.3663
0.3883,0.3925
0.3883,0.399
0.3883,0.399
0.3883,0.4127
0.3883,0.4127
0.404,0.4127
0.404,0.4411
0.4184,0.4411
0.4184,0.4411
0.4184,0.4411
0.4184,0.4411
0.4184,0.4562
0.4184,0.4562
0.4184,0.4562
0.431,0.4562
0.4352,0.4562
0.4352,0.4562
0.4352,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4378,0.4562
0.4423,0.4562
0.4497,0.4562
0.4503,0.4562
0.4503,0.4562
0.4503,0.4562
0.4503,0.4562
0.4503,0.4562
0.4503,0.4562
0.4506,0.4562
0.4506,0.4562
0.4506,0.4562
0.4506,0.4562
0.4547,0.4562
0.4617,0.4562
0.4617,0.4562
0.4617,0.4615
0.4641,0.4615
0.4641,0.4615
0.477,0.4615
0.477,0.4615
0.477,0.4615
0.4774,0.4615
0.4774,0.4615
0.4774,0.4615
0.483,0.4615
0.497,0.4615
0.497,0.4649
0.497,0.4824
0.497,0.4824
0.497,0.4824
0.497,0.505
0.5033,0.505
0.5033,0.5118
0.5033,0.5118
0.5033,0.5118
0.5105,0.5118
0.5105,0.5168
0.5215,0.5168
0.5215,0.5168
0.5236,0.5168
0.5236,0.5168
0.5251,0.5168
0.5251,0.5252
0.5251,0.5252
0.5251,0.5255
0.5251,0.5255
0.5251,0.5255
0.545,0.5255
0.5531,0.5255
0.5541,0.5255
0.5541,0.5255
0.5693,0.5255
0.5693,0.5341
0.5767,0.5341
0.5767,0.5341
0.5767,0.5396
0.5767,0.5521
0.5767,0.5521
0.5769,0.5521
0.5769,0.5521
0.5769,0.5581
0.5925,0.5581
0.5925,0.5696
0.5937,0.5696
0.5937,0.5696
0.5937,0.5696
0.5985,0.5696
0.6007,0.5696
0.6058,0.5696
0.6058,0.5746
0.6058,0.5781
0.6058,0.5781
0.6058,0.5781
0.6089,0.5781
0.6089,0.5783
0.6089,0.5834
0.6089,0.5834
0.6089,0.5834
0.6089,0.5834
0.6089,0.5834
0.6148,0.5834
0.6148,0.5834
0.6148,0.5834
0.6148,0.5834
0.6148,0.5834
0.6148,0.5834
0.6148,0.5836
0.6148,0.5836
0.6148,0.5846
0.6148,0.5846
0.6151,0.5846
0.6151,0.5846
0.6151,0.5846
0.6151,0.5846
0.6151,0.5846
0.6248,0.5846
0.6248,0.5893
0.6248,0.5893
0.6269,0.5893
0.6339,0.5893
0.6339,0.6106
0.6489,0.6106
0.6489,0.6106
0.6489,0.6106
0.6633,0.6106
0.6633,0.6106
0.6633,0.6106
0.6633,0.6194
0.6691,0.6194
0.683,0.6194
0.6898,0.6194
0.6898,0.6374
0.6898,0.6482
0.6992,0.6482
0.6992,0.654
0.7217,0.654
0.7217,0.6546
0.7217,0.6546
0.7217,0.6546
0.7217,0.6683
0.7217,0.6683
0.7217,0.6782
0.7217,0.6782
0.7217,0.6782
