omegaH,omegaS
0.001,0.001
0.001,0.0021
0.001,0.021
0.0058,0.021
0.0058,0.021
0.0058,0.025
0.0058,0.025
0.0058,0.025
0.0172,0.025
0.0183,0.025
0.0183,0.025
0.0183,0.025
0.0183,0.0324
0.0183,0.0401
0.0183,0.0401
0.029,0.0401
0.029,0.0422
0.029,0.0422
0.0308,0.0422
0.0308,0.044
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0308,0.0522
0.0311,0.0522
0.0415,0.0522
0.0415,0.0665
0.0415,0.0732
0.0415,0.0732
0.0415,0.0732
0.052,0.0732
0.0606,0.0732
0.0606,0.0905
0.0606,0.0939
0.0606,0.1075
0.0606,0.1075
0.0625,0.1075
0.0625,0.1075
0.0625,0.1075
0.0625,0.1075
0.0625,0.1075
0.0826,0.1075
0.0826,0.1075
0.1007,0.1075
0.1192,0.1075
0.1192,0.1154
0.1192,0.1154
0.1276,0.1154
0.1276,0.1154
0.1376,0.1154
0.1376,0.1154
0.1459,0.1154
0.1459,0.1156
0.1459,0.1156
0.1614,0.1156
0.1694,0.1156
0.1694,0.1156
0.1694,0.1156
0.173,0.1156
0.173,0.1156
0.1939,0.1156
0.1939,0.1156
0.2008,0.1156
0.2008,0.1156
0.2068,0.1156
0.2068,0.1188
0.2068,0.1188
0.2068,0.1217
0.2123,0.1217
0.217,0.1217
0.2241,0.1217
0.2241,0.1365
0.2241,0.1365
0.2241,0.1365
0.2241,0.1365
0.2241,0.1373
0.2241,0.1373
0.2241,0.1373
0.2241,0.1373
0.2241,0.1373
0.2428,0.1373
0.2428,0.1373
0.2451,0.1373
0.2451,0.1373
0.2451,0.1373
0.2451,0.1373
0.2479,0.1373
0.2479,0.1373
0.2556,0.1373
0.2556,0.1373
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2556,0.1422
0.2578,0.1422
0.2683,0.1422
0.2683,0.1422
0.2683,0.1422
0.2683,0.1422
0.2683,0.1422
0.2702,0.1422
0.2741,0.1422
0.2741,0.1422
0.2759,0.1422
0.2759,0.1422
0.2796,0.1422
0.2883,0.1422
0.2883,0.1422
0.2883,0.1523
0.2883,0.1527
0.2883,0.1527
0.2883,0.1527
0.2966,0.1527
0.2966,0.1527
0.2966,0.1527
0.2966,0.1571
0.3021,0.1571
0.3021,0.1715
0.3021,0.1818
0.31,0.1818
0.31,0.1818
0.31,0.1818
0.3205,0.1818
0.3205,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3343,0.1818
0.3368,0.1818
0.3368,0.1818
0.3368,0.1818
0.3368,0.1818
0.3368,0.1925
0.3368,0.1925
0.3368,0.1925
0.3368,0.1925
0.3368,0.1925
0.3368,0.1925
0.3368,0.1925
0.3565,0.1925
0.3565,0.2039
0.3565,0.2202
0.3565,0.2202
0.3565,0.2202
0.3565,0.2383
0.359,0.2383
0.359,0.2383
0.359,0.2467
0.359,0.2467
0.359,0.25
0.359,0.25
0.3684,0.25
0.3684,0.25
0.3684,0.25
0.3684,0.2529
0.3684,0.2529
0.3684,0.2529
0.3684,0.2529
0.3687,0.2529
0.3703,0.2529
0.3703,0.2538
0.3703,0.2686
0.3703,0.2686
0.3703,0.2686
0.3703,0.2754
0.3703,0.2754
0.3754,0.2754
0.3877,0.2754
0.3877,0.28
0.3924,0.28
0.3924,0.28
0.4039,0.28
0.4039,0.28
0.4039,0.28
0.4039,0.28
0.4173,0.28
0.4275,0.28
0.4275,0.28
0.4411,0.28
0.4411,0.2842
0.4411,0.2842
0.4543,0.2842
0.4543,0.2842
0.4543,0.2842
0.4543,0.293
0.4685,0.293
0.4685,0.293
0.4752,0.293
0.4857,0.293
0.4857,0.293
0.4857,0.293
0.4857,0.293
0.4857,0.293
0.4857,0.3099
0.4857,0.3099
0.4857,0.3099
0.4857,0.3143
0.4925,0.3143
0.5103,0.3143
0.5103,0.3143
0.5229,0.3143
0.5229,0.3143
0.5229,0.3341
0.5229,0.3341
0.5229,0.3508
0.5229,0.3508
0.5229,0.3551
0.545,0.3551
0.545,0.3551
0.545,0.3551
0.545,0.3551
0.545,0.3551
0.5557,0.3551
0.5557,0.3551
0.5557,0.3761
0.5557,0.3761
0.5557,0.3761
0.5557,0.3884
0.5557,0.3884
0.5557,0.3884
0.5557,0.3884
0.5756,0.3884
0.5756,0.4116
0.5756,0.4116
0.5889,0.4116
0.6005,0.4116
0.6014,0.4116
0.615,0.4116
0.6176,0.4116
0.6176,0.4131
0.6176,0.4131
0.6176,0.4222
0.6176,0.4222
0.6293,0.4222
0.6425,0.4222
0.6425,0.4222
0.6425,0.4222
0.6425,0.4222
0.6425,0.4222
0.6425,0.4222
0.6425,0.4222
0.6446,0.4222
0.6446,0.4222
0.6446,0.4222
0.6446,0.4222
0.6449,0.4222
0.6449,0.4257
0.6449,0.4322
0.6449,0.4322
0.6449,0.4322
0.6449,0.4322
0.6476,0.4322
0.6568,0.4322
0.6568,0.4322
0.6766,0.4322
0.6766,0.4393
0.6766,0.4601
0.6869,0.4601
0.6986,0.4601
0.7177,0.4601
0.7183,0.4601
0.7229,0.4601
0.7229,0.4601
0.7229,0.4601
0.7229,0.4601
0.7229,0.4601
0.7229,0.4687
0.7499,0.4687
0.7499,0.4687
0.7499,0.4687
0.7499,0.4724
0.7595,0.4724
0.7595,0.4724
0.7595,0.4724
0.7601,0.4724
0.7601,0.4762
0.7601,0.4847
0.7601,0.4847
0.7601,0.4847
0.7705,0.4847
0.7705,0.4847
0.7705,0.4847
0.7705,0.4847
0.7743,0.4847
0.7743,0.4946
0.7743,0.4946
0.7743,0.4946
0.7743,0.4946
0.7743,0.4946
0.7856,0.4946
0.7929,0.4946
0.8069,0.4946
0.8087,0.4946
0.8087,0.4968
0.8087,0.4968
0.8191,0.4968
0.8191,0.4968
0.8191,0.5123
0.8191,0.5123
0.8191,0.5123
0.8191,0.5123
0.8191,0.5123
0.8191,0.5142
0.8191,0.5142
0.8191,0.5142
0.8191,0.5142
0.8438,0.5142
0.8438,0.5142
0.8438,0.523
0.8473,0.523
0.8656,0.523
0.8656,0.523
0.8656,0.523
0.8656,0.523
0.8656,0.523
0.8711,0.523
0.8711,0.5344
0.8766,0.5344
0.8766,0.5344
0.8766,0.5344
0.8766,0.5452
0.8766,0.5452
0.8766,0.5452
0.8852,0.5452
0.8852,0.5505
0.8852,0.5505
0.8852,0.5505
0.8909,0.5505
0.8909,0.5518
0.8973,0.5518
0.8973,0.5518
0.8973,0.5536
0.8973,0.56
0.8973,0.56
0.9001,0.56
0.9001,0.56
0.9001,0.56
0.9001,0.56
0.9001,0.56
0.9001,0.56
0.9001,0.5752
0.9001,0.5752
0.909,0.5752
0.909,0.5752
0.909,0.5752
0.9159,0.5752
0.9159,0.5792
0.9196,0.5792
0.9196,0.5792
0.9249,0.5792
0.9249,0.5795
0.9249,0.5795
0.936,0.5795
0.936,0.588
0.936,0.588
0.949,0.588
0.949,0.588
0.9649,0.588
0.9735,0.588
0.9735,0.588
0.9735,0.5944
0.9783,0.5944
0.9783,0.5988
0.9783,0.5988
0.983,0.5988
0.9896,0.5988
0.9896,0.5988
0.9896,0.5988
0.9896,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
1.0,0.5988
