omegaH,omegaS
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.0021,0.001
0.0021,0.001
0.0021,0.0034
0.0021,0.0034
0.0021,0.0034
0.0021,0.0034
0.0021,0.0137
0.0021,0.0137
0.0074,0.0137
0.0074,0.0223
0.0074,0.0223
0.0074,0.0283
0.0074,0.0304
0.0074,0.0304
0.0074,0.0304
0.0188,0.0304
0.0188,0.0304
0.0188,0.0523
0.0188,0.0523
0.0356,0.0523
0.0356,0.0523
0.0356,0.0523
0.0356,0.0587
0.0356,0.0587
0.041,0.0587
0.0443,0.0587
0.0453,0.0587
0.0618,0.0587
0.0696,0.0587
0.0788,0.0587
0.0788,0.0591
0.0788,0.0748
0.0788,0.0748
0.0788,0.0748
0.0788,0.0748
0.0788,0.0748
0.0788,0.0748
0.0788,0.08
0.0788,0.0868
0.0848,0.0868
0.0848,0.0868
0.0848,0.0868
0.0853,0.0868
0.0989,0.0868
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.0989,0.0993
0.1015,0.0993
0.1015,0.1034
0.1015,0.1034
0.1015,0.1121
0.1015,0.1121
0.1015,0.1267
0.1015,0.1267
0.1015,0.1418
0.1061,0.1418
0.1061,0.1418
0.1094,0.1418
0.1094,0.1418
0.1109,0.1418
0.1109,0.1418
0.115,0.1418
0.115,0.1418
0.115,0.1418
0.115,0.1443
0.115,0.1566
0.115,0.1566
0.115,0.1566
0.1247,0.1566
0.1247,0.1626
0.1314,0.1626
0.1314,0.1626
0.1314,0.1626
0.1347,0.1626
0.1347,0.1626
0.1347,0.1693
0.1347,0.1693
0.1347,0.1693
0.1495,0.1693
0.1495,0.1763
0.1504,0.1763
0.1504,0.1808
0.1648,0.1808
0.1648,0.1808
0.1648,0.1808
0.1648,0.1808
0.1693,0.1808
0.1693,0.1847
0.1693,0.1847
0.1693,0.1847
0.1693,0.1847
0.1693,0.1847
0.1693,0.1847
0.1693,0.1886
0.1693,0.1886
0.1693,0.2093
0.1693,0.2093
0.1693,0.2093
0.1727,0.2093
0.1727,0.2093
0.1767,0.2093
0.1767,0.2093
0.1836,0.2093
0.1836,0.2093
0.1836,0.2093
0.188,0.2093
0.188,0.2101
0.188,0.2101
0.188,0.2101
0.188,0.2101
0.188,0.2101
0.188,0.2101
0.188,0.2232
0.1885,0.2232
0.1902,0.2232
0.1927,0.2232
0.1927,0.2232
0.202,0.2232
0.202,0.2242
0.2038,0.2242
0.2038,0.2242
0.2038,0.2318
0.2038,0.2318
0.2038,0.2388
0.2038,0.2388
0.2038,0.2388
0.2038,0.2388
0.2038,0.2388
0.213,0.2388
0.2259,0.2388
0.2259,0.2388
0.228,0.2388
0.228,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2351,0.2388
0.2393,0.2388
0.2393,0.2441
0.2393,0.2441
0.2393,0.2441
0.2393,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2464
0.257,0.2518
0.2602,0.2518
0.2602,0.2531
0.2602,0.2534
0.2602,0.2534
0.2602,0.2534
0.2602,0.2718
0.2701,0.2718
0.2701,0.2718
0.2701,0.2751
0.2701,0.2961
0.2701,0.2961
0.2701,0.2961
0.2701,0.2961
0.2701,0.2961
0.2701,0.2961
0.2751,0.2961
0.2751,0.2961
0.2751,0.2961
0.2751,0.3104
0.2751,0.3104
0.2751,0.3104
0.2751,0.3158
0.2751,0.3158
0.2751,0.3182
0.2751,0.3182
0.2751,0.3182
0.2751,0.3311
0.2855,0.3311
0.2855,0.3311
0.2855,0.3313
0.2855,0.3313
0.2855,0.3313
0.2981,0.3313
0.2981,0.3313
0.2981,0.3313
0.2981,0.3313
0.3054,0.3313
0.3054,0.3313
0.3054,0.3445
0.3054,0.3445
0.3054,0.3445
0.3054,0.3445
0.3054,0.3445
0.3054,0.3445
0.3088,0.3445
0.3088,0.3498
0.3088,0.3498
0.3088,0.3498
0.3088,0.3498
0.3088,0.3581
0.3088,0.3581
0.3088,0.3581
0.3088,0.3581
0.3088,0.3581
0.3229,0.3581
0.3286,0.3581
0.3286,0.3581
0.3476,0.3581
0.3476,0.3581
0.3476,0.3581
0.3476,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.3662,0.3624
0.374,0.3624
0.374,0.3624
0.382,0.3624
0.382,0.3649
0.382,0.3802
0.382,0.3802
0.382,0.3802
0.382,0.3828
0.382,0.387
0.382,0.387
0.382,0.387
0.382,0.387
0.3877,0.387
0.3877,0.387
0.3877,0.391
0.3877,0.3921
0.3877,0.3921
0.3877,0.3921
0.3908,0.3921
0.391,0.3921
0.3947,0.3921
0.404,0.3921
0.404,0.3921
0.404,0.3966
0.404,0.3966
0.404,0.3966
0.404,0.4034
0.404,0.4034
0.404,0.4034
0.415,0.4034
0.415,0.4034
0.415,0.4034
0.415,0.4046
0.4228,0.4046
0.4241,0.4046
0.4241,0.4046
0.4241,0.4089
0.4241,0.4089
0.4241,0.4089
0.4241,0.4089
0.436,0.4089
0.436,0.4165
0.4441,0.4165
0.4441,0.4234
0.4441,0.4234
0.4441,0.4234
0.4441,0.4234
0.4444,0.4234
0.4448,0.4234
0.458,0.4234
0.4765,0.4234
0.4804,0.4234
0.4804,0.4303
0.4817,0.4303
0.4817,0.4303
0.4817,0.4303
0.4817,0.4417
0.4817,0.4444
0.4943,0.4444
0.4943,0.4444
0.4977,0.4444
0.4977,0.4451
0.4994,0.4451
0.4994,0.4451
0.512,0.4451
0.512,0.4572
0.512,0.4572
0.5175,0.4572
0.5321,0.4572
0.543,0.4572
0.5488,0.4572
0.5488,0.4572
0.5513,0.4572
0.5513,0.4572
0.5604,0.4572
0.5604,0.4572
0.5604,0.4708
0.5604,0.4708
0.5604,0.4876
0.5604,0.4986
0.5604,0.4986
0.5604,0.4986
0.5728,0.4986
0.5728,0.4986
0.5728,0.4986
0.5728,0.5091
0.5728,0.5132
0.5728,0.5231
0.5728,0.5236
0.5728,0.5236
0.5728,0.5236
0.5728,0.5236
0.5761,0.5236
0.5761,0.5236
0.5837,0.5236
0.5837,0.5236
0.5837,0.537
0.5854,0.537
0.5854,0.537
0.5854,0.537
0.5854,0.5446
0.5854,0.5446
0.5854,0.5446
0.5854,0.5496
