omegaH,omegaS
0.001,0.001
0.0088,0.001
0.0157,0.001
0.0193,0.001
0.0193,0.001
0.0262,0.001
0.0312,0.001
0.0323,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0361,0.001
0.0506,0.001
0.0599,0.001
0.0599,0.0102
0.0601,0.0102
0.0601,0.026
0.0601,0.026
0.0601,0.0263
0.0747,0.0263
0.0747,0.0263
0.0747,0.0263
0.0747,0.0263
0.0747,0.0404
0.0747,0.0424
0.0747,0.0451
0.0807,0.0451
0.0807,0.0451
0.0807,0.057
0.0807,0.057
0.0807,0.057
0.0807,0.063
0.0807,0.0636
0.0807,0.0638
0.0807,0.0638
0.0807,0.0638
0.0807,0.0837
0.0807,0.0837
0.0807,0.0921
0.0807,0.0921
0.0933,0.0921
0.0933,0.0921
0.0933,0.0921
0.0933,0.0921
0.0933,0.0921
0.0933,0.0971
0.0933,0.1057
0.1027,0.1057
0.1036,0.1057
0.1036,0.1057
0.1036,0.1057
0.1049,0.1057
0.1049,0.1057
0.1049,0.1166
0.1049,0.1166
0.1049,0.1166
0.1049,0.1176
0.1049,0.1176
0.1049,0.1176
0.1049,0.1176
0.1049,0.1176
0.1049,0.1176
0.1055,0.1176
0.1055,0.1176
0.1055,0.1176
0.1055,0.1233
0.1056,0.1233
0.1056,0.1275
0.1076,0.1275
0.1076,0.1275
0.1076,0.1275
0.1076,0.1384
0.1076,0.1384
0.1227,0.1384
0.1268,0.1384
0.1278,0.1384
0.1278,0.1384
0.1278,0.1384
0.1387,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1384
0.1475,0.1542
0.1475,0.1542
0.1475,0.1542
0.1475,0.1542
0.1475,0.1542
0.1475,0.1583
0.1475,0.1583
0.1475,0.1583
0.1475,0.1583
0.1475,0.1583
0.1475,0.1583
0.1491,0.1583
0.1491,0.1583
0.1491,0.1583
0.1491,0.1654
0.1491,0.1654
0.1606,0.1654
0.1606,0.1654
0.1606,0.1654
0.1606,0.1654
0.1784,0.1654
0.1784,0.1654
0.1784,0.1669
0.1842,0.1669
0.2011,0.1669
0.2011,0.1669
0.2011,0.1669
0.2011,0.1669
0.2011,0.1795
0.2011,0.1811
0.2011,0.1861
0.2011,0.1861
0.2011,0.1861
0.2011,0.1861
0.2011,0.1861
0.2011,0.1861
0.226,0.1861
0.226,0.1861
0.226,0.1861
0.226,0.1861
0.2311,0.1861
